date, pm25, pm10, o3, no2, so2, co
2022/11/1, 66, 8, 30, 14, , 2
2022/11/2, 35, 17, 20, 23, , 3
2022/11/3, 56, 25, 23, 29, , 3
2022/11/4, 65, 36, 28, 25, 1, 4
2022/11/5, 73, 28, 10, 25, 1, 5
2022/11/6, 70, 26, 9, 28, 1, 5
2022/11/7, 69, 25, 17, 25, 1, 4
2022/11/8, 70, 28, 21, 30, 1, 4
2022/11/9, 69, 31, 23, 33, 1, 4
2022/11/10, 71, 23, 18, 24, 1, 3
2022/11/11, 58, 24, 15, 24, 1, 3
2022/11/12, 60, 37, 32, 27, 1, 3
2022/11/13, 90, 34, 30, 29, , 3
2022/11/14, 75, 37, 34, 30, 1, 4
2022/11/15, 75, 38, 27, 29, 1, 4
2022/11/16, 77, 24, 25, 15, , 2
2022/11/17, 55, , , , , 
2022/10/1, 52, 26, 15, 17, 1, 2
2022/10/2, 64, 22, 11, 17, 1, 2
2022/10/3, 57, 28, 14, 31, 1, 4
2022/10/4, 69, 39, 20, 28, 1, 3
2022/10/5, 80, 30, 24, 26, , 3
2022/10/6, 57, 23, 23, 25, 1, 3
2022/10/7, 53, 30, 23, 26, 1, 3
2022/10/8, 70, 39, 22, 34, 1, 4
2022/10/9, 82, 33, 19, 38, 2, 4
2022/10/10, 60, 41, 28, 39, 2, 4
2022/10/11, 72, 44, 25, 50, 2, 4
2022/10/12, 79, 38, 29, 43, 2, 4
2022/10/13, 72, 42, 30, 40, 2, 4
2022/10/14, 76, 43, 27, 52, 2, 4
2022/10/15, 82, 42, 35, 44, 3, 4
2022/10/16, 79, 43, 34, 33, 2, 3
2022/10/17, 74, 42, 39, 33, 1, 4
2022/10/18, 87, 34, 24, 35, 2, 4
2022/10/19, 68, 35, 27, 27, 1, 2
2022/10/20, 57, 37, 22, 29, 1, 3
2022/10/21, 62, 40, 19, 38, 2, 4
2022/10/22, 78, 38, 33, 28, 1, 3
2022/10/23, 80, 47, 29, 28, 1, 2
2022/10/24, 82, 42, 31, 27, 1, 2
2022/10/25, 63, 37, 30, 27, 1, 2
2022/10/26, 61, 33, 29, 26, 1, 2
2022/10/27, 61, 42, 31, 35, 2, 3
2022/10/28, 75, 41, 24, 36, 2, 4
2022/10/29, 83, 36, 15, 34, 2, 4
2022/10/30, 77, 44, 32, 31, 2, 3
2022/10/31, 76, 33, 32, 29, 2, 3
2022/9/1, 101, 41, 13, 43, 2, 5
2022/9/2, 74, 43, 25, 58, 3, 6
2022/9/3, 92, 34, 20, 51, 3, 5
2022/9/4, 74, 42, 27, 61, 3, 5
2022/9/5, 87, 47, 44, 46, 2, 5
2022/9/6, 100, 32, 31, 28, 1, 3
2022/9/7, 72, 34, 24, 30, 1, 4
2022/9/8, 71, 42, 39, 53, 3, 4
2022/9/9, 81, 54, 46, 42, 1, 5
2022/9/10, 115, 54, 23, 49, 2, 6
2022/9/11, 119, 59, 40, 68, 3, 6
2022/9/12, 135, 55, 32, 75, 5, 6
2022/9/13, 124, 49, 22, 80, 4, 6
2022/9/14, 107, 44, 52, 64, 4, 5
2022/9/15, 95, 58, 41, 80, 4, 6
2022/9/16, 133, 53, 27, 57, 3, 6
2022/9/17, 127, 47, 20, 47, 2, 6
2022/9/18, 113, 56, 23, 54, 2, 6
2022/9/19, 132, 45, 41, 34, 1, 4
2022/9/20, 98, 47, 43, 29, 1, 3
2022/9/21, 77, 40, 38, 30, 1, 3
2022/9/22, 70, 43, 29, 39, 1, 4
2022/9/23, 84, 43, 35, 33, 1, 3
2022/9/24, 83, 48, 39, 27, 1, 3
2022/9/25, 84, 35, 26, 35, 2, 3
2022/9/26, 69, 28, 18, 23, 1, 2
2022/9/27, 60, 26, 21, 21, 1, 2
2022/9/28, 55, 29, 16, 21, 1, 2
2022/9/29, 63, 16, 11, 16, 1, 2
2022/9/30, 45, 19, 12, 16, 1, 2
2022/8/1, 54, 22, 13, 30, 2, 4
2022/8/2, 50, 30, 13, 39, 2, 5
2022/8/3, 63, 21, 14, 28, 2, 4
2022/8/4, 55, 20, 14, 28, 2, 5
2022/8/5, 52, 21, 7, 17, 1, 4
2022/8/6, 50, 20, 7, 15, 1, 4
2022/8/7, 44, 23, 8, 18, 1, 4
2022/8/8, 51, 15, 11, 14, 1, 3
2022/8/9, 32, 20, 14, 14, 1, 3
2022/8/10, 40, 19, 12, 16, 1, 4
2022/8/11, 45, 21, 6, 24, 2, 5
2022/8/12, 50, 23, 7, 25, 2, 6
2022/8/13, 50, 21, 7, 26, 3, 5
2022/8/14, 52, 24, 5, 30, 3, 5
2022/8/15, 51, 19, 7, 20, 2, 4
2022/8/16, 45, 15, 10, 17, 1, 4
2022/8/17, 40, 19, 6, 23, 2, 4
2022/8/18, 47, 18, 6, 19, 2, 3
2022/8/19, 47, 17, 8, 19, 1, 2
2022/8/20, 40, 19, 6, 18, 1, 3
2022/8/21, 44, 28, 9, 19, 1, 3
2022/8/22, 50, 41, 16, 61, 2, 5
2022/8/23, 84, 34, 15, 38, 2, 4
2022/8/24, 73, 20, 25, 13, 1, 2
2022/8/25, 40, 25, 7, 21, 1, 3
2022/8/26, 54, 26, 14, 29, 2, 4
2022/8/27, 56, 37, 48, 32, 1, 4
2022/8/28, 81, 33, 39, 26, 1, 3
2022/8/29, 79, 34, 6, 38, 2, 4
2022/8/30, 78, 52, 30, 61, 2, 6
2022/8/31, 121, 44, 11, 49, 2, 5
2022/7/1, 36, 14, 22, 5, 1, 2
2022/7/2, 26, 33, 17, 16, 1, 3
2022/7/3, 62, 30, 10, 17, 1, 4
2022/7/4, 59, 24, 10, 16, 1, 3
2022/7/5, 55, 22, 10, 23, 1, 4
2022/7/6, 54, 23, 8, 19, 1, 4
2022/7/7, 54, 20, 8, 17, 1, 4
2022/7/8, 50, 19, 8, 12, , 3
2022/7/9, 45, 18, 9, 15, 1, 4
2022/7/10, 47, 19, 7, 21, 2, 4
2022/7/11, 51, 18, 7, 22, 2, 4
2022/7/12, 47, 18, 6, 23, 2, 4
2022/7/13, 44, 17, 7, 24, 2, 5
2022/7/14, 44, 18, 9, 20, 1, 4
2022/7/15, 45, 20, 12, 17, 1, 3
2022/7/16, 45, 22, 13, 16, 1, 3
2022/7/17, 48, 22, 12, 16, 1, 4
2022/7/18, 47, 22, 11, 19, 1, 4
2022/7/19, 53, 19, 7, 18, 1, 4
2022/7/20, 48, 21, 6, 20, 1, 5
2022/7/21, 48, 27, 10, 39, 2, 6
2022/7/22, 56, 24, 14, 27, 1, 6
2022/7/23, 58, 25, 20, 31, 1, 6
2022/7/24, 61, 31, 18, 35, 1, 6
2022/7/25, 74, 22, 17, 26, 1, 5
2022/7/26, 58, 18, 12, 25, 1, 4
2022/7/27, 46, 25, 22, 33, 1, 5
2022/7/28, 55, 30, 17, 38, 1, 6
2022/7/29, 73, 45, 20, 46, 1, 5
2022/7/30, 103, 55, 20, 48, 1, 6
2022/7/31, 127, 25, 10, 27, 2, 5
2022/6/1, 50, 21, 8, 17, 1, 2
2022/6/2, 46, 23, 8, 14, 1, 2
2022/6/3, 49, 24, 10, 19, 1, 2
2022/6/4, 48, 21, 11, 20, 1, 3
2022/6/5, 46, 23, 10, 23, 2, 3
2022/6/6, 51, 20, 10, 23, 2, 4
2022/6/7, 50, 19, 6, 25, 2, 4
2022/6/8, 51, 15, 7, 23, 2, 4
2022/6/9, 42, 14, 8, 23, 2, 4
2022/6/10, 42, 21, 7, 25, 2, 4
2022/6/11, 52, 22, 9, 21, 1, 3
2022/6/12, 52, 23, 6, 22, 2, 3
2022/6/13, 53, 23, 8, 26, 2, 4
2022/6/14, 54, 23, 5, 25, 2, 4
2022/6/15, 59, 18, 6, 21, 2, 3
2022/6/16, 47, 18, 6, 15, 2, 2
2022/6/17, 41, 17, 6, 13, 1, 2
2022/6/18, 40, 23, 8, 16, 1, 2
2022/6/19, 50, 22, 8, 15, 1, 3
2022/6/20, 48, 24, 8, 15, 1, 3
2022/6/21, 49, 23, 6, 21, 2, 4
2022/6/22, 51, 20, 5, 25, 2, 4
2022/6/23, 50, 22, 8, 27, 2, 5
2022/6/24, 54, 15, 7, 21, 2, 4
2022/6/25, 48, 15, 7, 21, 2, 4
2022/6/26, 44, 16, 6, 19, 2, 4
2022/6/27, 44, 18, 5, 28, 3, 5
2022/6/28, 51, 18, 8, 18, 1, 4
2022/6/29, 48, 18, 5, 18, 1, 4
2022/6/30, 48, 14, 17, 15, 1, 3
2022/5/1, 39, 14, 12, 23, 1, 7
2022/5/2, 36, 30, 30, 29, 1, 7
2022/5/3, 66, 32, 30, 31, 1, 6
2022/5/4, 55, 33, 28, 30, 1, 6
2022/5/5, 62, 35, 34, 27, 1, 6
2022/5/6, 66, 32, 28, 29, 1, 6
2022/5/7, 67, 31, 26, 28, 1, 6
2022/5/8, 69, 33, 31, 24, 1, 6
2022/5/9, 75, 26, 16, 23, 1, 6
2022/5/10, 56, 15, 8, 17, 1, 6
2022/5/11, 44, 15, 5, 18, 1, 6
2022/5/12, 47, 17, 3, 22, 2, 6
2022/5/13, 49, 13, 23, 20, 1, 6
2022/5/14, 40, 10, 30, 20, 1, 5
2022/5/15, 33, 21, 13, 31, 1, 6
2022/5/16, 55, 22, 33, 32, 1, 7
2022/5/17, 54, 32, 35, 37, 2, 5
2022/5/18, 63, 31, 30, 34, 1, 6
2022/5/19, 62, 38, 21, 42, 2, 6
2022/5/20, 79, 40, 25, 33, 2, 6
2022/5/21, 79, 36, 28, 22, , 5
2022/5/22, 74, 23, 30, 21, , 5
2022/5/23, 58, 18, 23, 23, , 5
2022/5/24, 53, 19, 15, 25, 1, 5
2022/5/25, 56, 23, 6, 27, 1, 4
2022/5/26, 58, 26, 8, 22, 1, 3
2022/5/27, 60, 23, 12, 17, 1, 2
2022/5/28, 52, 19, 10, 19, 1, 3
2022/5/29, 47, 19, 7, 21, 1, 3
2022/5/30, 47, 25, 9, 25, 2, 4
2022/5/31, 53, 27, 8, 19, 1, 2
2022/4/1, 54, 13, 16, 25, 1, 6
2022/4/2, 36, 25, 32, 24, 1, 6
2022/4/3, 56, 45, 35, 30, 1, 5
2022/4/4, 66, 43, 27, 45, 2, 5
2022/4/5, 72, 40, 28, 34, 2, 5
2022/4/6, 73, 33, 38, 25, 1, 5
2022/4/7, 65, 37, 40, 32, 1, 4
2022/4/8, 67, 33, 38, 22, 1, 4
2022/4/9, 60, 33, 32, 24, 1, 5
2022/4/10, 63, 36, 9, 34, 3, 6
2022/4/11, 79, 25, 6, 25, 2, 6
2022/4/12, 58, 33, 8, 24, 2, 6
2022/4/13, 53, 43, 36, 50, 2, 6
2022/4/14, 85, 31, 33, 22, 1, 5
2022/4/15, 59, 38, 33, 20, , 5
2022/4/16, 63, 43, 41, 27, 1, 6
2022/4/17, 79, 43, 36, 29, 1, 6
2022/4/18, 84, 25, 4, 30, 2, 7
2022/4/19, 59, 29, 34, 23, 1, 7
2022/4/20, 68, 47, 36, 37, 1, 7
2022/4/21, 103, 34, 15, 24, 1, 7
2022/4/22, 71, 28, 7, 23, 1, 7
2022/4/23, 62, 21, 7, 18, 1, 6
2022/4/24, 52, 21, 8, 18, 1, 6
2022/4/25, 58, 24, 7, 18, 1, 6
2022/4/26, 62, 24, 8, 17, 1, 6
2022/4/27, 65, 26, 11, 17, 1, 5
2022/4/28, 65, 29, 8, 27, 2, 6
2022/4/29, 64, 30, 18, 21, 1, 6
2022/4/30, 63, 17, 26, 19, 1, 6
2022/3/1, 90, 53, 34, 41, 3, 7
2022/3/2, 118, 51, 43, 23, 1, 7
2022/3/3, 114, 52, 27, 44, 2, 7
2022/3/4, 113, 52, 26, 44, 3, 7
2022/3/5, 119, 37, 35, 16, 1, 5
2022/3/6, 70, 36, 25, 33, 1, 6
2022/3/7, 62, 20, 27, 24, 1, 4
2022/3/8, 43, 25, 36, 23, 1, 4
2022/3/9, 44, 31, 35, 21, 1, 5
2022/3/10, 55, 33, 28, 26, 1, 5
2022/3/11, 61, 32, 35, 25, 1, 5
2022/3/12, 64, 32, 24, 23, 1, 5
2022/3/13, 63, 37, 11, 33, 3, 6
2022/3/14, 72, 38, 11, 32, 4, 6
2022/3/15, 80, 33, 24, 21, 1, 5
2022/3/16, 72, 29, 11, 27, 3, 6
2022/3/17, 61, 56, 6, 57, 3, 5
2022/3/18, 120, 49, 28, 30, 1, 6
2022/3/19, 111, 34, 32, 16, 1, 6
2022/3/20, 75, 44, 27, 19, 1, 6
2022/3/21, 98, 39, 13, 30, 3, 6
2022/3/22, 103, 13, 20, 21, 2, 5
2022/3/23, 35, 10, 25, 19, 1, 6
2022/3/24, 36, 18, 18, 22, 1, 6
2022/3/25, 54, 24, 4, 16, 3, 6
2022/3/26, 68, 31, 11, 20, 2, 8
2022/3/27, 67, 14, 10, 21, 2, 8
2022/3/28, 46, 17, 17, 27, 1, 6
2022/3/29, 43, 28, 30, 24, 1, 6
2022/3/30, 59, 34, 26, 27, 1, 6
2022/3/31, 57, 25, 32, 22, 1, 6
2022/2/1, 56, 14, 11, 22, 1, 6
2022/2/2, 43, 12, 3, 22, 2, 7
2022/2/3, 37, 16, 12, 27, 2, 7
2022/2/4, 43, 20, 11, 21, 1, 7
2022/2/5, 54, 27, 19, 20, 1, 6
2022/2/6, 66, 31, 24, 29, 2, 5
2022/2/7, 72, 18, 10, 25, 2, 7
2022/2/8, 44, 32, 15, 29, 2, 7
2022/2/9, 63, 34, 22, 24, 2, 6
2022/2/10, 76, 19, 21, 24, 1, 6
2022/2/11, 44, 30, 21, 25, 1, 6
2022/2/12, 70, 35, 25, 23, 2, 6
2022/2/13, 81, 14, 18, 28, 2, 7
2022/2/14, 41, 31, 23, 29, 1, 7
2022/2/15, 66, 47, 33, 27, 1, 6
2022/2/16, 87, 33, 32, 20, 1, 5
2022/2/17, 70, 27, 27, 21, 1, 5
2022/2/18, 53, 12, 21, 20, 2, 6
2022/2/19, 36, 5, 10, 19, 1, 6
2022/2/20, 29, 9, 12, 27, 2, 6
2022/2/21, 42, 8, 9, 29, 2, 7
2022/2/22, 39, 16, 8, 29, 2, 7
2022/2/23, 47, 30, 10, 31, 2, 7
2022/2/24, 71, 36, 23, 34, 2, 6
2022/2/25, 75, 43, 18, 49, 3, 6
2022/2/26, 90, 53, 26, 40, 2, 6
2022/2/27, 119, 35, 27, 36, 1, 6
2022/2/28, 72, 42, 8, 42, 4, 7
2022/1/3, 79, 47, 23, 44, 2, 7
2022/1/4, 95, 33, 20, 39, 2, 6
2022/1/5, 72, 46, 18, 37, 2, 6
2022/1/6, 105, 51, 20, 32, 1, 7
2022/1/7, 107, 44, 21, 29, 1, 6
2022/1/8, 91, 46, 25, 30, 1, 6
2022/1/9, 96, 42, 23, 25, 1, 6
2022/1/10, 92, 34, 11, 38, 2, 8
2022/1/11, 75, 44, 30, 29, 2, 7
2022/1/12, 98, 54, 19, 36, 3, 7
2022/1/13, 115, 58, 30, 25, 1, 7
2022/1/14, 126, 58, 32, 28, 1, 7
2022/1/15, 129, 52, 27, 31, 1, 7
2022/1/16, 120, 46, 26, 33, 1, 7
2022/1/17, 101, 45, 11, 30, 2, 7
2022/1/18, 99, 38, 13, 40, 3, 7
2022/1/19, 77, 32, 19, 32, 1, 6
2022/1/20, 68, 39, 18, 34, 2, 5
2022/1/21, 76, 13, 17, 23, 1, 5
2022/1/22, 42, 25, 16, 30, 2, 5
2022/1/23, 63, 31, 12, 33, 2, 6
2022/1/24, 78, 29, 21, 26, 1, 5
2022/1/25, 63, 38, 23, 27, 1, 6
2022/1/26, 82, 39, 23, 34, 1, 6
2022/1/27, 93, 35, 24, 30, 2, 6
2022/1/28, 80, 29, 20, 23, 2, 6
2022/1/29, 60, 19, 8, 24, 2, 8
2022/1/30, 45, 24, 14, 21, 1, 7
2022/1/31, 57, 19, 11, 21, 2, 6
2021/10/1, 110, 35, 11, 37, 3, 7
2021/10/2, 81, 25, 21, 26, 2, 6
2021/10/3, 57, 34, 27, 30, 2, 6
2021/10/4, 65, 37, 19, 30, 2, 6
2021/10/5, 64, 37, 18, 29, 1, 6
2021/10/6, 61, 24, 12, 23, 1, 6
2021/10/7, 49, 11, 11, 18, 1, 5
2021/10/8, 35, 9, 25, 5, , 4
2021/10/9, 18, 29, 22, 22, 1, 5
2021/10/10, 58, 36, 9, 41, 2, 6
2021/10/11, 78, 19, 18, 21, 1, 3
2021/10/12, 49, 11, 20, 7, , 2
2021/10/13, 29, 25, 14, 23, 1, 4
2021/10/14, 57, 26, 6, 24, 1, 5
2021/10/15, 68, 31, 8, 33, 2, 5
2021/10/16, 69, 20, 12, 27, 1, 5
2021/10/17, 49, 29, 19, 28, 1, 4
2021/10/18, 64, 37, 20, 35, 1, 4
2021/10/19, 77, 39, 25, 30, , 4
2021/10/20, 78, 34, 9, 35, 2, 5
2021/10/21, 70, 18, 9, 27, 1, 5
2021/10/22, 46, 35, 7, 34, 2, 5
2021/10/23, 81, 27, 10, 26, 1, 5
2021/10/24, 66, 28, 10, 34, 1, 6
2021/10/25, 64, 35, 18, 33, 1, 5
2021/10/26, 73, 41, 20, 35, 1, 5
2021/10/27, 76, 38, 25, 32, 1, 5
2021/10/28, 74, 48, 34, 35, , 4
2021/10/29, 96, 49, 24, 36, 1, 5
2021/10/30, 108, 50, 22, 36, 1, 5
2021/10/31, 107, 50, 35, 36, 1, 4
2021/11/1, 98, 37, 25, 33, , 4
2021/11/2, 73, 45, 31, 36, 1, 4
2021/11/3, 85, 43, 29, 30, 1, 5
2021/11/4, 86, 44, 24, 30, 1, 3
2021/11/5, 88, 37, 6, 38, 3, 5
2021/11/6, 83, 31, 22, 29, 1, 3
2021/11/7, 64, 26, 10, 32, 2, 4
2021/11/8, 47, 31, 11, 38, 2, 5
2021/11/9, 58, 30, 13, 42, 3, 4
2021/11/10, 59, 36, 15, 41, 2, 4
2021/11/11, 70, 38, 16, 46, 2, 3
2021/11/12, 75, 43, 11, 47, 3, 4
2021/11/13, 81, 39, 18, 38, 1, 3
2021/11/14, 82, 40, 19, 41, 1, 3
2021/11/15, 76, 46, 22, 37, 1, 4
2021/11/16, 90, 55, 26, 39, 1, 4
2021/11/17, 113, 39, 9, 43, 2, 4
2021/11/18, 84, 42, 22, 39, 1, 5
2021/11/19, 93, 36, 24, 31, 1, 3
2021/11/20, 73, 41, 27, 28, , 4
2021/11/21, 75, 32, 5, 34, 2, 6
2021/11/22, 65, 39, 7, 32, 2, 6
2021/11/23, 78, 44, 11, 36, 2, 5
2021/11/24, 82, 49, 9, 51, 3, 6
2021/11/25, 91, 47, 20, 47, 2, 5
2021/11/26, 92, 43, 20, 39, 2, 4
2021/11/27, 83, 49, 21, 41, 1, 5
2021/11/28, 92, 45, 7, 51, 3, 5
2021/11/29, 88, 46, 14, 45, 2, 5
2021/11/30, 90, 40, 20, 39, 2, 4
2021/12/1, 67, 39, 12, 46, 3, 3
2021/12/2, 65, 35, 13, 43, 3, 4
2021/12/3, 60, 35, 17, 41, 2, 4
2021/12/4, 63, 51, 26, 47, 3, 5
2021/12/5, 94, 41, 14, 51, 3, 5
2021/12/6, 76, 38, 20, 43, 2, 4
2021/12/7, 72, 41, 28, 39, 1, 4
2021/12/8, 69, 43, 22, 39, 1, 5
2021/12/9, 73, 43, 16, 42, 2, 5
2021/12/10, 78, 40, 27, 33, 1, 4
2021/12/11, 74, 45, 25, 45, 2, 5
2021/12/12, 94, 65, 21, 44, 2, 7
2021/12/13, 153, 56, 25, 47, 2, 6
2021/12/14, 124, 38, 24, 35, 1, 5
2021/12/15, 80, 39, 23, 28, 1, 4
2021/12/16, 68, 37, 7, 36, 2, 5
2021/12/17, 75, 50, 14, 40, 3, 6
2021/12/18, 116, 49, 23, 39, 3, 6
2021/12/19, 102, 33, 27, 32, 2, 5
2021/12/20, 72, 16, 14, 30, 2, 6
2021/12/21, 49, 27, 15, 33, 2, 6
2021/12/22, 63, 34, 15, 37, 2, 5
2021/12/23, 75, 62, 19, 57, 3, 6
2021/12/24, 128, 45, 12, 35, 2, 6
2021/12/25, 108, 52, 9, 23, 2, 7
2021/12/26, 130, 25, 4, 23, 2, 6
2021/12/27, 77, 48, 5, 38, 4, 6
2021/12/28, 113, 63, 3, 53, 5, 6
2021/12/29, 131, 47, 16, 36, 3, 7
2021/12/30, 100, 56, 20, 35, 2, 7
2021/12/31, 118, 59, 24, 38, 2, 7
2022/1/1, 125, 58, 22, 39, 2, 7
2022/1/2, 137, 38, 21, 38, 2, 6
2021/7/1, 59, 30, 10, 26, 1, 4
2021/7/2, 62, 31, 10, 26, 1, 4
2021/7/3, 59, 26, 5, 26, 1, 5
2021/7/4, 61, 20, 6, 17, 1, 3
2021/7/5, 47, 20, 5, 16, 1, 3
2021/7/6, 44, 21, 8, 22, 1, 4
2021/7/7, 44, 24, 6, 24, 1, 4
2021/7/8, 50, 26, 5, 28, 2, 4
2021/7/9, 58, 21, 5, 21, 1, 4
2021/7/10, 45, 18, 4, 18, 1, 4
2021/7/11, 42, 23, 4, 22, 1, 4
2021/7/12, 47, 20, 5, 27, 2, 5
2021/7/13, 48, 22, 4, 27, 2, 5
2021/7/14, 51, 19, 4, 21, 2, 4
2021/7/15, 44, 23, 12, 25, 2, 5
2021/7/16, 49, 24, 10, 17, 1, 4
2021/7/17, 47, 25, 6, 20, 1, 5
2021/7/18, 51, 18, 8, 18, 1, 4
2021/7/19, 42, 18, 12, 22, 1, 5
2021/7/20, 46, 21, 12, 23, 1, 5
2021/7/21, 52, 35, 6, 25, 2, 5
2021/7/22, 63, 39, 18, 57, 3, 6
2021/7/23, 89, 42, 21, 53, 2, 6
2021/7/24, 103, 32, 17, 41, 2, 6
2021/7/25, 79, 26, 7, 34, 2, 6
2021/7/26, 59, 40, 19, 49, 2, 7
2021/7/27, 95, 35, 13, 38, 2, 7
2021/7/28, 79, 26, 9, 33, 2, 7
2021/7/29, 62, 23, 7, 31, 2, 6
2021/7/30, 57, 24, 8, 27, 2, 6
2021/7/31, 61, 25, 7, 31, 2, 7
2021/8/1, 63, 26, 12, 34, 3, 7
2021/8/2, 67, 20, 9, 22, 1, 5
2021/8/3, 54, 29, 10, 42, 2, 6
2021/8/4, 70, 25, 8, 36, 2, 7
2021/8/5, 71, 31, 12, 36, 2, 7
2021/8/6, 80, 34, 11, 36, 3, 7
2021/8/7, 83, 27, 9, 26, 2, 6
2021/8/8, 65, 30, 8, 23, 1, 6
2021/8/9, 65, 30, 7, 22, 2, 6
2021/8/10, 64, 26, 6, 23, 2, 6
2021/8/11, 61, 22, 4, 23, 3, 6
2021/8/12, 56, 20, 6, 22, 2, 5
2021/8/13, 53, 18, 7, 21, 2, 5
2021/8/14, 51, 19, 5, 22, 2, 6
2021/8/15, 52, 18, 3, 24, 3, 6
2021/8/16, 50, 20, 5, 25, 3, 6
2021/8/17, 53, 21, 7, 30, 3, 6
2021/8/18, 53, 23, 4, 31, 2, 6
2021/8/19, 61, 18, 3, 27, 3, 5
2021/8/20, 50, 17, 3, 26, 3, 6
2021/8/21, 47, 12, 5, 19, 2, 5
2021/8/22, 35, 13, 4, 20, 2, 5
2021/8/23, 38, 16, 4, 20, 2, 5
2021/8/24, 42, 22, 3, 19, 2, 5
2021/8/25, 55, 20, 4, 19, 2, 5
2021/8/26, 49, 21, 4, 19, 2, 5
2021/8/27, 55, 23, 4, 21, 2, 6
2021/8/28, 54, 27, 10, 21, 2, 5
2021/8/29, 66, 30, 11, 23, 1, 5
2021/8/30, 63, 29, 5, 26, 2, 6
2021/8/31, 70, 20, 4, 17, 2, 5
2021/9/1, 48, 20, 4, 19, 2, 5
2021/9/2, 50, 21, 4, 25, 3, 6
2021/9/3, 51, 19, 5, 23, 3, 6
2021/9/4, 50, 16, 4, 20, 2, 5
2021/9/5, 44, 23, 10, 24, 3, 5
2021/9/6, 53, 24, 10, 14, 2, 5
2021/9/7, 53, 23, 4, 20, 2, 5
2021/9/8, 51, 32, 20, 35, 3, 6
2021/9/9, 69, 32, 16, 26, 2, 5
2021/9/10, 64, 32, 13, 39, 3, 6
2021/9/11, 69, 40, 12, 48, 3, 6
2021/9/12, 90, 27, 10, 35, 3, 6
2021/9/13, 65, 22, 3, 26, 3, 6
2021/9/14, 55, 21, 16, 42, 4, 6
2021/9/15, 53, 35, 7, 43, 4, 7
2021/9/16, 78, 46, 37, 51, 3, 7
2021/9/17, 108, 38, 30, 27, 2, 6
2021/9/18, 85, 23, 9, 16, 2, 5
2021/9/19, 56, 26, 2, 21, 3, 6
2021/9/20, 57, 30, 2, 29, 4, 6
2021/9/21, 67, 19, 8, 18, 2, 6
2021/9/22, 49, 21, 7, 14, 2, 5
2021/9/23, 47, 24, 9, 23, 2, 5
2021/9/24, 51, 33, 14, 29, 2, 6
2021/9/25, 66, 39, 25, 30, 2, 6
2021/9/26, 75, 43, 22, 46, 2, 6
2021/9/27, 84, 44, 17, 50, 3, 7
2021/9/28, 91, 43, 17, 51, 3, 7
2021/9/29, 96, 48, 12, 55, 3, 7
2021/9/30, 112, 48, 17, 43, 2, 8
2021/4/1, 65, 25, 7, 25, 3, 7
2021/4/2, 65, 24, 5, 26, 4, 6
2021/4/3, 64, 32, 32, 23, 2, 7
2021/4/4, 75, 42, 32, 27, 1, 8
2021/4/5, 89, 53, 40, 31, 2, 8
2021/4/6, 102, 40, 39, 35, 1, 7
2021/4/7, 73, 35, 31, 33, 2, 6
2021/4/8, 63, 38, 30, 31, 2, 7
2021/4/9, 81, 45, 40, 36, 2, 6
2021/4/10, 76, 32, 38, 29, 1, 6
2021/4/11, 64, 30, 27, 31, 2, 6
2021/4/12, 65, 30, 9, 38, 3, 6
2021/4/13, 67, 36, 27, 27, 1, 6
2021/4/14, 71, 31, 31, 22, 1, 6
2021/4/15, 62, 36, 29, 31, 1, 6
2021/4/16, 75, 40, 33, 31, 1, 7
2021/4/17, 91, 73, 45, 30, 2, 7
2021/4/18, 101, 62, 49, 31, 1, 6
2021/4/19, 82, 45, 36, 35, 2, 6
2021/4/20, 69, 50, 29, 33, 2, 6
2021/4/21, 73, 47, 30, 45, 3, 6
2021/4/22, 78, 46, 11, 49, 4, 6
2021/4/23, 89, 36, 31, 22, 2, 4
2021/4/24, 74, 35, 32, 18, 2, 4
2021/4/25, 72, 34, 25, 27, 2, 4
2021/4/26, 62, 29, 24, 23, 2, 4
2021/4/27, 64, 40, 17, 30, 3, 5
2021/4/28, 78, 29, 12, 48, 4, 7
2021/4/29, 64, 33, 15, 51, 4, 7
2021/4/30, 69, 30, 26, 54, 4, 7
2021/5/1, 71, 36, 25, 40, 3, 7
2021/5/2, 87, 33, 28, 26, 1, 4
2021/5/3, 66, 37, 13, 32, 2, 5
2021/5/4, 64, 38, 28, 56, 3, 6
2021/5/5, 86, 56, 36, 27, 1, 4
2021/5/6, 87, 45, 22, 46, 3, 5
2021/5/7, 87, 41, 8, 32, 3, 5
2021/5/8, 74, 35, 9, 25, 3, 4
2021/5/9, 67, 34, 10, 24, 3, 4
2021/5/10, 52, 21, 10, 22, 2, 4
2021/5/11, 53, 22, 10, 21, 2, 4
2021/5/12, 56, 29, 9, 21, 3, 4
2021/5/13, 69, 27, 10, 22, 3, 4
2021/5/14, 68, 27, 9, 26, 3, 4
2021/5/15, 63, 25, 11, 21, 2, 4
2021/5/16, 55, 21, 10, 21, 3, 4
2021/5/17, 51, 24, 9, 22, 3, 4
2021/5/18, 57, 24, 10, 20, 2, 4
2021/5/19, 58, 21, 13, 24, 3, 4
2021/5/20, 53, 20, 8, 20, 3, 4
2021/5/21, 48, 22, 8, 23, 3, 5
2021/5/22, 52, 20, 9, 22, 2, 5
2021/5/23, 51, 21, 8, 29, 4, 5
2021/5/24, 49, 25, 8, 24, 3, 5
2021/5/25, 56, 18, 10, 22, 3, 4
