date, pm25, pm10, o3, no2, so2, co
2014/9/8, 42, 20, 34, 1, 5, 4
2014/9/9, 58, 15, 25, 2, 4, 4
2014/9/10, 53, 11, 25, 1, , 4
2014/9/11, 42, 14, 18, , , 4
2014/9/12, 33, 12, 17, , , 5
2014/9/13, 33, 15, 37, 1, , 5
2014/9/14, 41, 35, 36, 2, , 6
2014/9/15, 74, 39, 21, , , 5
2014/9/16, 52, 36, 24, , , 6
2014/9/17, 67, 27, 30, 1, 1, 6
2014/9/18, 67, 55, 141, 16, 5, 8
2014/9/19, 125, 41, 47, 4, 2, 9
2014/9/20, 94, 37, 44, 3, 2, 8
2014/9/21, 82, 45, 43, 4, 3, 7
2014/9/22, 103, 44, 56, 3, 2, 3
2014/9/23, 104, 40, 65, 3, 1, 3
2014/9/24, 98, 56, 112, 4, 3, 4
2014/9/25, 148, 33, 45, 3, 2, 3
2014/9/26, 93, 21, 29, 1, 1, 3
2014/9/27, 71, 29, 37, 1, 1, 3
2014/9/28, 91, 26, 42, 3, 2, 3
2014/9/29, 72, 37, 115, 10, 3, 4
2014/9/30, 91, 23, 56, 2, 1, 3
2014/4/1, 77, 30, 37, 4, 3, 6
2014/4/2, 66, 15, 37, 5, 3, 5
2014/4/3, 44, 42, 63, 5, 4, 4
2014/4/4, 88, 58, 87, 3, 5, 4
2014/4/5, 119, 55, 52, 3, 4, 4
2014/4/6, 118, 49, 50, 3, 4, 4
2014/4/7, 94, 29, 37, 5, 4, 4
2014/4/8, 56, 21, 56, 3, 4, 4
2014/4/9, 55, 41, 68, 3, 4, 4
2014/4/10, 83, 39, 63, 3, 5, 3
2014/4/11, 80, 38, 48, 4, 6, 3
2014/4/12, 77, 37, 25, 12, 8, 4
2014/4/13, 84, 41, 53, 7, 5, 4
2014/4/14, 76, 52, 73, 2, 6, 3
2014/4/15, 81, 50, 61, 2, 5, 4
2014/4/16, 95, 42, 41, 4, 5, 4
2014/4/17, 78, 25, 35, 3, 5, 3
2014/4/18, 61, 24, 35, 3, 5, 3
2014/4/19, 60, 27, 12, 10, 7, 4
2014/4/20, 70, 34, 43, 5, 5, 4
2014/4/21, 75, 31, 34, 3, 5, 4
2014/4/22, 79, 39, 62, 3, 4, 4
2014/4/23, 80, 55, 55, 2, 4, 5
2014/4/24, 108, 41, 47, 2, 4, 5
2014/4/25, 84, 23, 39, 3, 4, 5
2014/4/26, 53, 34, 79, 8, 7, 5
2014/4/27, 70, 35, 65, 4, 6, 7
2014/4/28, 73, 41, 70, 2, 5, 7
2014/4/29, 88, 53, 60, 3, 5, 5
2014/4/30, 110, 31, 37, 4, 4, 6
2014/5/1, 72, 26, 53, 2, 4, 5
2014/5/2, 60, 43, 69, 1, 5, 5
2014/5/3, 81, 50, 53, 1, 4, 5
2014/5/4, 93, 22, 34, 3, 4, 5
2014/5/5, 50, 31, 37, 3, 4, 5
2014/5/6, 69, 30, 47, 2, 4, 5
2014/5/7, 65, 19, 37, 3, 4, 5
2014/5/8, 49, 16, 38, 2, 4, 5
2014/5/9, 27, 20, 40, 2, 4, 4
2014/5/10, 39, 18, 33, 4, 4, 4
2014/5/11, 34, 15, 30, 3, 4, 4
2014/5/12, 36, 17, 20, 6, 4, 5
2014/5/13, 43, 16, 16, 5, 4, 4
2014/5/14, 43, 22, 15, 7, 4, 5
2014/5/15, 52, 20, 18, 6, 4, 5
2014/5/16, 44, 12, 17, 4, 4, 7
2014/5/17, 28, 16, 16, 5, 4, 7
2014/5/18, 34, 17, 18, 4, 4, 7
2014/5/19, 37, 23, 19, 6, 4, 6
2014/5/20, 40, 12, 20, 4, 4, 2
2014/5/21, 31, 16, 19, 2, 4, 3
2014/5/22, 36, 13, 19, 4, 4, 3
2014/5/23, 40, 15, 24, 2, 4, 3
2014/5/24, 45, 15, 20, 4, 5, 3
2014/5/25, 40, 16, 21, 7, 6, 3
2014/5/26, 44, 17, 20, 9, 5, 5
2014/5/27, 53, 14, 14, 7, 5, 5
2014/5/28, 46, 13, 16, 6, 5, 4
2014/5/29, 45, 11, 16, 4, 5, 4
2014/5/30, 43, , 23, 3, 5, 4
2014/5/31, 46, , 20, 6, 5, 5
2014/6/1, 41, , 26, 5, 5, 5
2014/6/2, 37, 16, 17, 5, 4, 4
2014/6/3, 40, 9, 29, 7, 5, 4
2014/6/4, 34, 2, 9, 4, 5, 4
2014/6/5, 34, , 18, 4, 5, 4
2014/6/17, 42, 14, 20, 3, 3, 5
2014/6/18, 40, 13, 23, 2, 3, 4
2014/6/19, 37, 14, 18, 2, 4, 5
2014/6/20, 38, 13, 25, 2, 4, 5
2014/6/21, 38, 9, 22, 2, 3, 5
2014/6/22, 28, 14, 19, 3, 4, 5
2014/6/23, 37, 13, 19, 2, 3, 5
2014/6/24, 35, 14, 17, 4, 4, 6
2014/6/25, 41, 22, 20, 4, 4, 5
2014/6/26, 55, 17, 25, 1, 3, 4
2014/6/27, 46, 14, 21, 1, 3, 4
2014/6/28, 42, 13, 18, 1, 4, 4
2014/6/29, 38, 13, 22, 1, 3, 5
2014/6/30, 33, 14, 20, 1, 3, 5
2014/1/1, 150, 59, 66, 6, 6, 4
2014/1/2, 140, 65, 78, 13, 8, 5
2014/1/3, 139, 95, 80, 10, 15, 6
2014/1/4, 174, 93, 99, 6, 13, 6
2014/1/5, 173, 93, 81, 5, 10, 6
2014/1/6, 170, 58, 47, 4, 6, 4
2014/1/7, 105, 52, 33, 8, 5, 6
2014/1/8, 110, 55, 34, 7, 6, 10
2014/1/9, 127, 66, 45, 5, 6, 7
2014/1/10, 144, 59, 51, 4, 5, 5
2014/1/11, 124, 57, 51, 5, 5, 6
2014/1/12, 122, 48, 30, 5, 5, 6
2014/1/13, 104, 54, 37, 5, 6, 6
2014/1/14, 124, 58, 53, 3, 6, 5
2014/1/15, 127, 64, 50, 4, 6, 4
2014/1/16, 118, 54, 38, 6, 5, 5
2014/1/17, 119, 70, 60, 5, 8, 5
2014/1/18, 151, 84, 62, 4, 7, 6
2014/1/19, 163, 80, 71, 7, 8, 6
2014/1/20, 165, 87, 57, 4, 12, 5
2014/1/21, 161, 91, 68, 5, 9, 5
2014/1/22, 161, 70, 57, 3, 6, 5
2014/1/23, 133, 44, 47, 3, 4, 4
2014/1/24, 84, 36, 48, 3, 3, 4
2014/1/25, 69, 53, 71, 4, 4, 6
2014/1/26, 107, 69, 52, 2, 4, 5
2014/1/27, 133, 50, 44, 4, 4, 5
2014/1/28, 95, 38, 49, 3, 4, 4
2014/1/29, 76, 38, 45, 5, 4, 5
2014/1/30, 83, 48, 59, 5, 5, 5
2014/1/31, 116, 48, 40, 4, 4, 5
2014/2/1, 103, 34, 33, 5, 4, 5
2014/2/2, 69, 43, 44, 11, 8, 6
2014/2/3, 87, 53, 44, 4, 2, 7
2014/2/4, 96, 41, 36, 1, 2, 7
2014/2/5, 74, 19, 31, 2, 2, 6
2014/2/6, 28, 24, 31, 3, 3, 5
2014/2/7, 49, 33, 12, 6, 3, 8
2014/2/8, 72, 25, 26, 2, 2, 6
2014/2/9, 43, 36, 21, 2, 4, 8
2014/2/10, 87, 48, 25, 2, 5, 7
2014/2/11, 120, 52, 21, 3, 3, 6
2014/2/12, 127, 28, 21, 2, 3, 5
2014/2/13, 74, 50, 38, 2, 5, 3
2014/2/14, 123, 46, 31, 2, 4, 4
2014/2/15, 103, 54, 39, 3, 4, 3
2014/2/16, 105, 48, 37, 2, 3, 3
2014/2/17, 89, 31, 25, 7, 3, 5
2014/2/18, 64, 19, 25, 3, 3, 5
2014/2/19, 42, 34, 41, 2, 4, 3
2014/2/20, 75, 53, 58, 2, 4, 3
2014/2/21, 94, 55, 54, 2, 5, 3
2014/2/22, 96, 54, 57, 2, 4, 3
2014/2/23, 93, 39, 50, 2, 4, 3
2014/2/24, 65, 40, 42, 3, 3, 3
2014/2/25, 75, 38, 34, 4, 4, 3
2014/2/26, 76, 39, 44, 3, 4, 4
2014/2/27, 76, 38, 41, 2, 3, 4
2014/2/28, 63, 47, 40, 2, 4, 4
2014/3/1, 79, 36, 37, 4, 4, 6
2014/3/2, 67, 43, 45, 2, 3, 4
2014/3/3, 73, 52, 41, 3, 3, 4
2014/3/4, 102, 36, 37, 4, 4, 6
2014/3/5, 63, 55, 47, 2, 4, 4
2014/3/6, 92, 50, 32, 4, 4, 4
2014/3/7, 92, 42, 27, 4, 2, 4
2014/3/8, 82, 23, 12, 5, 3, 5
2014/3/9, 46, 40, 38, 3, 4, 5
2014/3/10, 72, 63, 42, 4, 6, 5
2014/3/11, 132, 62, 35, 5, 3, 5
2014/3/12, 140, 37, 39, 6, 4, 6
2014/3/13, 81, 62, 41, 7, 6, 6
2014/3/14, 137, 74, 40, 6, 7, 5
2014/3/15, 151, 69, 61, 6, 7, 5
2014/3/16, 132, 58, 44, 5, 4, 5
2014/3/17, 122, 45, 35, 4, 4, 5
2014/3/18, 95, 35, 34, 4, 4, 5
2014/3/19, 85, 27, 24, 10, 6, 5
2014/3/20, 60, 58, 25, 6, 7, 6
2014/3/21, 122, 61, 65, 4, 6, 5
2014/3/22, 126, 53, 59, 3, 5, 4
2014/3/23, 81, 56, 57, 4, 6, 4
2014/3/24, 89, 41, 58, 4, 5, 4
2014/3/25, 71, 35, 36, 3, 4, 5
2014/3/26, 63, 24, 31, 9, 7, 5
2014/3/27, 51, 36, 39, 4, 3, 6
2014/3/28, 87, 25, 25, 8, 4, 6
2014/3/29, 61, 34, 39, 11, 4, 6
2014/3/30, 73, 20, 45, 5, 3, 6
2014/3/31, 25, 23, 27, 4, 3, 6
2021/7/13, , 8, 27, 3, 2, 1
2021/2/11, , 16, 34, 1, 2, 3
2020/3/31, , 16, 7, 7, , 5
2019/12/31, , 35, 41, 4, 3, 7
2018/12/31, , 26, 19, 7, 1, 4
2018/9/30, , 44, 89, 4, 4, 2
2018/9/25, , 42, , , , 
2017/9/10, , 20, 22, 4, 4, 5
2017/1/1, , 36, 55, 6, 5, 8
2016/6/29, , 14, 24, , 3, 6
2016/2/25, , 42, 23, 9, 4, 4
2014/12/31, , 62, 70, 5, 6, 5
2015/2/12, , 60, 47, 5, 3, 4
2014/6/16, , 15, 22, 3, 3, 4
2013/12/31, , 66, 77, 11, 9, 4
2015/1/28, , , 44, 4, 3, 6
2015/1/29, , , 47, 7, 3, 8
2015/1/30, , , 31, 9, 4, 8
2015/1/31, , , 46, 8, 4, 9
2015/2/1, , , 55, 6, 4, 8
2015/2/2, , , 42, 5, 3, 7
2015/2/3, , , 35, 7, 3, 8
2015/2/4, , , 34, 5, 4, 6
2015/2/5, , , 42, 6, 5, 6
2015/2/6, , , 52, 6, 4, 6
2015/2/7, , , 64, 6, 7, 5
2015/2/8, , , 69, 6, 6, 5
2015/2/9, , , 63, 5, 4, 4
2015/2/10, , , 57, 13, 5, 5
2015/2/11, , , 46, 12, 7, 7
2014/6/6, , , 30, 8, 5, 5
2014/6/7, , , 68, 9, 7, 7
2014/6/8, , , 41, 2, 5, 4
2014/6/9, , , 60, 1, 5, 4
2014/6/10, , , 43, 1, 5, 4
2014/6/11, , , 79, 2, 5, 4
2014/6/12, , , 82, 5, 5, 5
2014/6/13, , , 80, 4, 4, 5
2014/6/14, , , 38, 5, 3, 5
2014/6/15, , , 39, 4, 3, 6
