date, pm25, pm10, o3, no2, so2, co
2017/4/7, 57, 14, 17, 9, 4, 4
2017/4/8, 38, 12, 22, 4, 4, 4
2017/4/9, 32, 13, 19, 3, 4, 3
2017/4/10, 22, 19, 15, 11, 5, 5
2017/4/11, 45, 22, 7, 16, 6, 7
2017/4/12, 49, 30, 11, 19, 5, 7
2017/4/13, 66, 40, 16, 27, 7, 7
2017/4/14, 81, 21, 32, 19, 6, 5
2017/4/15, 54, 21, 25, 14, 5, 5
2017/4/16, 51, 23, 32, 19, 6, 4
2017/4/17, 56, 28, 40, 24, 7, 5
2017/4/18, 69, 20, 21, 15, 4, 3
2017/4/19, 51, 9, 22, 6, 4, 3
2017/4/20, 24, 17, 25, 9, 4, 3
2017/4/21, 41, 34, 21, 19, 6, 4
2017/4/22, 67, 30, 33, 14, 5, 4
2017/4/23, 69, 46, 46, 12, 5, 4
2017/4/24, 85, 28, 45, 11, 4, 4
2017/4/25, 62, 18, 24, 17, 4, 4
2017/4/26, 48, 29, 22, 22, 8, 6
2017/4/27, 64, 25, 40, 15, 5, 4
2017/4/28, 58, 42, 66, 22, 6, 4
2017/4/29, 92, 27, 58, 14, 5, 3
2017/4/30, 69, 24, 47, 9, 4, 3
2017/5/1, 57, 19, 26, 6, 4, 3
2017/5/2, 42, 12, 19, 3, 4, 2
2017/5/3, 30, 11, 16, 18, 4, 3
2017/5/4, 28, 56, 98, 39, 9, 6
2017/5/5, 119, 59, 93, 35, 7, 6
2017/5/6, 133, 24, 45, 8, 4, 3
2017/5/7, 61, 23, 41, 6, 4, 3
2017/5/8, 51, 27, 62, 22, 6, 4
2017/5/9, 63, 79, 132, 37, 12, 8
2017/5/10, 152, 26, 41, 17, 7, 4
2017/5/11, 69, 26, 37, 23, 6, 4
2017/5/12, 60, 21, 11, 26, 10, 4
2017/5/13, 52, 18, 50, 12, 5, 4
2017/5/14, 50, 11, 35, 13, 4, 3
2017/5/15, 31, 9, 40, 15, 5, 4
2017/5/16, 18, 22, 40, 21, 5, 5
2017/5/17, 48, 25, 62, 11, 4, 4
2017/5/18, 58, 25, 49, 14, 2, 3
2017/5/19, 53, 12, 36, 15, 2, 4
2017/5/20, 33, 13, 42, 8, 2, 3
2017/5/21, 36, 17, 34, 10, 2, 3
2017/5/22, 38, 13, 24, 11, 2, 3
2017/5/23, 35, 13, 14, 21, 3, 4
2017/5/24, 32, 29, 54, 23, 3, 7
2017/5/25, 63, 28, 27, 20, 2, 5
2017/5/26, 67, 25, 72, 17, 2, 4
2017/5/27, 58, 38, 85, 15, 4, 4
2017/5/28, 72, 29, 56, 12, 3, 3
2017/5/29, 57, 19, 34, 11, 2, 3
2017/5/30, 45, 14, 25, 14, 3, 3
2017/5/31, 31, 7, 19, 6, 1, 3
2017/6/1, 7, 19, 24, 7, 1, 3
2017/6/2, 35, 19, 25, 6, 1, 3
2017/6/3, 37, 18, 26, 3, 1, 3
2017/6/4, 34, 16, 26, 3, 1, 3
2017/6/5, 30, 11, 23, 3, 1, 3
2017/6/6, 24, 7, 20, 5, 1, 3
2017/6/7, 17, 7, 20, 5, 2, 2
2017/6/8, 21, 5, 17, 5, 2, 3
2017/6/9, 11, 6, 22, 4, 1, 3
2017/6/10, 13, 8, 26, 6, 2, 3
2017/6/11, 23, 8, 13, 8, 2, 3
2017/6/12, 17, 11, 16, 9, 2, 3
2017/6/13, 25, 24, 18, 7, 1, 3
2017/6/14, 45, 23, 17, 7, 1, 3
2017/6/15, 42, 21, 17, 8, , 3
2017/6/16, 40, 10, 4, 21, 1, 5
2017/6/17, 30, 7, 15, 12, 1, 4
2017/6/18, 19, 10, 12, 17, 1, 4
2017/6/19, 23, 12, 13, 14, , 4
2017/6/20, 27, 15, 18, 9, 1, 3
2017/6/21, 32, 18, 19, 4, 1, 3
2017/6/22, 41, 7, 13, 4, 1, 3
2017/6/23, 14, 8, 15, 5, 1, 3
2017/6/24, 14, 9, 17, 4, 1, 3
2017/6/25, 12, 11, 14, 6, , 3
2017/6/26, 16, 9, 10, 5, 1, 2
2017/6/27, 14, 7, 11, 4, 1, 2
2017/6/28, 14, 6, 13, 6, 1, 3
2017/6/29, 17, 5, 11, 7, 1, 3
2017/6/30, 17, 5, 14, 3, 1, 2
2017/1/2, 96, 51, 30, 24, 4, 6
2017/1/3, 115, 33, 33, 14, 4, 5
2017/1/4, 79, 41, 9, 33, 5, 7
2017/1/5, 91, 38, 18, 31, 6, 7
2017/1/6, 99, 34, 26, 20, 5, 6
2017/1/7, 87, 67, 46, 33, 8, 9
2017/1/8, 140, 54, 21, 24, 5, 10
2017/1/9, 124, 47, 35, 12, 4, 8
2017/1/10, 112, 59, 31, 18, 5, 9
2017/1/11, 143, 80, 25, 22, 6, 11
2017/1/12, 161, 35, 1, 17, 4, 12
2017/1/13, 63, 29, 2, 16, 4, 11
2017/1/14, 68, 39, 2, 14, 4, 11
2017/1/15, 96, 37, 24, 14, 4, 9
2017/1/16, 92, 32, 26, 16, 5, 8
2017/1/17, 70, 46, 20, 22, 6, 9
2017/1/18, 107, 59, 4, 30, 8, 11
2017/1/19, 137, 43, 19, 19, 6, 11
2017/1/20, 80, 59, 21, 24, 5, 11
2017/1/21, 132, 60, 24, 20, 4, 10
2017/1/22, 140, 59, 34, 22, 5, 7
2017/1/23, 136, 62, 37, 18, 5, 5
2017/1/24, 127, 48, 27, 24, 5, 4
2017/1/25, 102, 45, 26, 18, 4, 5
2017/1/26, 105, 36, 33, 19, 4, 4
2017/1/27, 75, 30, 31, 12, 4, 4
2017/1/28, 69, 31, 31, 11, 4, 4
2017/1/29, 73, 31, 14, 17, 4, 5
2017/1/30, 81, 31, 15, 10, 4, 7
2017/1/31, 71, 30, 21, 16, 4, 8
2017/2/1, 76, 32, 26, 10, 4, 5
2017/2/2, 59, 34, 27, 15, 4, 5
2017/2/3, 72, 27, 24, 16, 4, 5
2017/2/4, 65, 40, 21, 20, 5, 6
2017/2/5, 104, 34, 37, 10, 4, 5
2017/2/6, 73, 51, 41, 8, 4, 6
2017/2/7, 100, 35, 30, 20, 5, 6
2017/2/8, 69, 29, 18, 12, 4, 7
2017/2/9, 61, 55, 18, 17, 5, 5
2017/2/10, 137, 58, 23, 19, 5, 5
2017/2/11, 143, 55, 31, 20, 5, 5
2017/2/12, 128, 49, 33, 22, 5, 4
2017/2/13, 96, 27, 36, 15, 4, 3
2017/2/14, 52, 30, 42, 16, 4, 2
2017/2/15, 58, 30, 17, 30, 5, 3
2017/2/16, 59, 33, 13, 32, 5, 4
2017/2/17, 68, 29, 24, 25, 5, 4
2017/2/18, 62, 37, 36, 11, 3, 4
2017/2/19, 80, 46, 6, 30, 6, 5
2017/2/20, 97, 23, 25, 11, 3, 4
2017/2/21, 60, 26, 17, 26, 6, 5
2017/2/22, 66, 49, 1, 18, 5, 7
2017/2/23, 97, 35, 5, 16, 4, 6
2017/2/24, 77, 27, 4, 16, 4, 6
2017/2/25, 65, 29, 9, 19, 5, 5
2017/2/26, 77, 31, 41, 13, 5, 5
2017/2/27, 71, 42, 43, 16, 5, 5
2017/2/28, 83, 65, 23, 35, 9, 7
2017/3/1, 134, 55, 35, 21, 5, 5
2017/3/2, 90, 53, 43, 16, 5, 5
2017/3/3, 87, 40, 32, 19, 4, 5
2017/3/4, 75, 44, 19, 25, 6, 6
2017/3/5, 83, 38, 17, 22, 6, 7
2017/3/6, 75, 47, 32, 17, 5, 6
2017/3/7, 89, 38, 10, 18, 4, 6
2017/3/8, 89, 50, 38, 15, 5, 5
2017/3/9, 107, 41, 41, 20, 5, 5
2017/3/10, 78, 26, 33, 15, 4, 5
2017/3/11, 57, 22, 42, 7, 3, 4
2017/3/12, 50, 37, 36, 12, 3, 4
2017/3/13, 82, 52, 27, 17, 4, 7
2017/3/14, 139, 46, 40, 10, 4, 3
2017/3/15, 114, 31, 35, 16, 5, 3
2017/3/16, 59, 30, 31, 11, 4, 4
2017/3/17, 73, 24, 33, 10, 3, 4
2017/3/18, 64, 22, 30, 12, 4, 4
2017/3/19, 58, 26, 21, 23, 6, 5
2017/3/20, 64, 30, 23, 21, 7, 5
2017/3/21, 68, 30, 36, 14, 4, 5
2017/3/22, 63, 35, 26, 20, 5, 6
2017/3/23, 70, 17, 37, 12, 5, 5
2017/3/24, 45, 35, 10, 21, 7, 7
2017/3/25, 64, 28, 20, 11, 4, 6
2017/3/26, 49, 41, 48, 13, 5, 5
2017/3/27, 64, 53, 56, 8, 5, 5
2017/3/28, 78, 51, 46, 9, 4, 5
2017/3/29, 78, 41, 43, 10, 5, 5
2017/3/30, 73, 22, 23, 19, 5, 7
2017/3/31, 51, 28, 43, 17, 5, 6
2016/10/1, 107, 51, 20, 28, 10, 9
2016/10/2, 112, 16, 12, 14, 4, 5
2016/10/3, 47, 13, 13, 14, 3, 5
2016/10/4, 38, 25, 29, 19, 4, 6
2016/10/5, 68, 30, 43, 21, 4, 7
2016/10/6, 77, 23, 18, 17, 3, 7
2016/10/7, 58, 27, 21, 16, 5, 7
2016/10/8, 66, 25, 34, 11, 3, 7
2016/10/9, 64, 32, 44, 10, 3, 7
2016/10/10, 76, 20, 16, 13, 3, 7
2016/10/11, 57, 19, 10, 12, 2, 7
2016/10/12, 61, 18, 34, 11, 3, 7
2016/10/13, 56, 22, 49, 10, 3, 6
2016/10/14, 62, 28, 33, 16, 3, 7
2016/10/15, 72, 33, 46, 16, 4, 7
2016/10/16, 86, 24, 20, 11, 3, 7
2016/10/17, 68, 4, 12, 4, 2, 5
2016/10/18, 13, 6, 16, 6, 2, 5
2016/10/19, 17, 35, 79, 28, 5, 8
2016/10/20, 90, 22, 29, 10, 5, 7
2016/10/21, 61, 20, 32, 7, 3, 8
2016/10/22, 61, 18, 13, 15, 4, 7
2016/10/23, 61, 9, 14, 6, 3, 6
2016/10/24, 33, 12, 16, 10, 4, 6
2016/10/25, 44, 15, 19, 11, 4, 7
2016/10/26, 55, 14, 8, 16, 6, 7
2016/10/27, 50, 15, 11, 18, 4, 8
2016/10/28, 48, 22, 28, 13, 3, 8
2016/10/29, 63, 25, 30, 10, 3, 9
2016/10/30, 72, 44, 42, 20, 4, 9
2016/10/31, 100, 44, 19, 14, 3, 6
2016/11/1, 80, 39, 23, 15, 3, 7
2016/11/2, 67, 38, 27, 14, 3, 6
2016/11/3, 76, 47, 24, 26, 4, 6
2016/11/4, 105, 43, 34, 23, 4, 6
2016/11/5, 99, 41, 42, 17, 3, 5
2016/11/6, 104, 39, 17, 24, 3, 6
2016/11/7, 97, 42, 17, 24, 3, 7
2016/11/8, 103, 40, 7, 18, 3, 9
2016/11/9, 87, 27, 2, 17, 3, 9
2016/11/10, 68, 42, 2, 21, 4, 8
2016/11/11, 93, 38, 30, 24, 5, 7
2016/11/12, 86, 28, 33, 18, 3, 6
2016/11/13, 72, 29, 19, 29, 4, 7
2016/11/14, 78, 55, 58, 32, 5, 8
2016/11/15, 130, 40, 32, 15, 3, 7
2016/11/16, 97, 49, 33, 21, 3, 7
2016/11/17, 116, 49, 35, 14, 4, 8
2016/11/18, 121, 36, 32, 12, 4, 7
2016/11/19, 84, 30, 29, 9, 4, 6
2016/11/20, 66, 25, 19, 9, 3, 6
2016/11/21, 43, 11, 15, 14, 3, 7
2016/11/22, 41, 6, 9, 15, 2, 7
2016/11/23, 25, 21, 8, 14, 3, 9
2016/11/24, 40, 29, 11, 17, 3, 8
2016/11/25, 63, 31, 2, 16, 5, 9
2016/11/26, 72, 21, 15, 13, 3, 8
2016/11/27, 63, 31, 21, 16, 3, 8
2016/11/28, 72, 57, 8, 23, 4, 10
2016/11/29, 115, 63, 22, 27, 4, 9
2016/11/30, 127, 75, 27, 27, 4, 10
2016/12/1, 157, 69, 18, 29, 4, 10
2016/12/2, 156, 67, 11, 28, 5, 10
2016/12/3, 154, 70, 15, 40, 9, 11
2016/12/4, 152, 84, 27, 49, 9, 12
2016/12/5, 158, 60, 20, 20, 5, 9
2016/12/6, 122, 81, 26, 31, 6, 12
2016/12/7, 162, 77, 24, 34, 6, 10
2016/12/8, 160, 59, 23, 27, 4, 5
2016/12/9, 140, 57, 42, 34, 5, 5
2016/12/10, 122, 46, 39, 8, 3, 3
2016/12/11, 95, 33, 29, 13, 3, 2
2016/12/12, 66, 49, 40, 38, 6, 5
2016/12/13, 99, 54, 27, 23, 4, 6
2016/12/14, 113, 49, 27, 16, 3, 6
2016/12/15, 89, 53, 23, 17, 3, 5
2016/12/16, 102, 48, 18, 22, 4, 4
2016/12/17, 108, 47, 27, 25, 4, 4
2016/12/18, 108, 33, 35, 20, 4, 4
2016/12/19, 75, 35, 33, 25, 5, 4
2016/12/20, 78, 27, 26, 23, 4, 4
2016/12/21, 68, 54, 18, 26, 5, 8
2016/12/22, 125, 42, 27, 23, 4, 9
2016/12/23, 95, 48, 32, 15, 4, 5
2016/12/24, 97, 46, 31, 10, 4, 4
2016/12/25, 98, 44, 29, 29, 6, 5
2016/12/26, 106, 40, 15, 14, 5, 7
2016/12/27, 59, 51, 14, 17, 4, 6
2016/12/28, 103, 54, 19, 17, 5, 6
2016/12/29, 114, 59, 15, 25, 5, 6
2016/12/30, 122, 69, 25, 32, 6, 7
2016/12/31, 148, , , , , 
2016/7/1, 11, 11, 18, 3, 5, 4
2016/7/2, 26, 8, 19, 2, 5, 4
2016/7/3, 18, 7, 18, 2, 5, 4
2016/7/4, 15, 7, 21, 5, 5, 4
2016/7/5, 15, 11, 17, 14, 6, 5
2016/7/6, 28, 19, 28, 16, 6, 5
2016/7/7, 51, 41, 114, 25, 9, 7
2016/7/8, 102, 46, 106, 21, 9, 7
2016/7/9, 113, 15, 31, 15, 6, 6
2016/7/10, 45, 14, 21, 16, 6, 5
2016/7/11, 39, 10, 17, 15, 6, 4
2016/7/12, 28, 10, 15, 14, 6, 4
2016/7/13, 25, 15, 19, 10, 6, 4
2016/7/14, 34, 16, 18, 6, 5, 4
2016/7/15, 35, 14, 15, 5, 5, 4
2016/7/16, 31, 14, 17, 3, 5, 4
2016/7/17, 36, 12, 15, 3, 5, 4
2016/7/18, 29, 11, 14, 3, 5, 4
2016/7/19, 23, 8, 14, 3, 5, 4
2016/7/20, 16, 9, 15, 5, 6, 5
2016/7/21, 21, 10, 20, 8, 5, 4
2016/7/22, 25, 12, 25, 11, 5, 5
2016/7/23, 33, 11, 24, 12, 5, 5
2016/7/24, 32, 11, 22, 12, 7, 5
2016/7/25, 32, 10, 19, 7, 6, 4
2016/7/26, 28, 7, 15, 5, 5, 4
2016/7/27, 13, 8, 14, 8, 6, 5
2016/7/28, 18, 12, 32, 12, 6, 5
2016/7/29, 33, 22, 50, 19, 7, 6
2016/7/30, 58, 35, 59, 25, 7, 7
2016/7/31, 86, 37, 65, 25, 9, 7
2016/8/1, 94, 13, 32, 5, 5, 5
2016/8/2, 27, 10, 24, 5, 5, 5
2016/8/3, 23, 9, 13, 13, 7, 5
2016/8/4, 21, 12, 15, 14, 6, 5
2016/8/5, 30, 18, 31, 16, 7, 6
2016/8/6, 43, 22, 39, 18, 7, 7
2016/8/7, 59, 24, 37, 17, 6, 7
2016/8/8, 63, 29, 25, 25, 8, 7
2016/8/9, 72, 16, 14, 21, 6, 7
2016/8/10, 42, 14, 22, 21, 6, 7
2016/8/11, 42, 21, 21, 22, 6, 8
2016/8/12, 59, 14, 15, 18, 7, 7
2016/8/13, 39, 10, 20, 11, 7, 6
2016/8/14, 25, 10, 16, 17, 6, 7
2016/8/15, 28, 9, 13, 15, 4, 7
2016/8/16, 25, 6, 18, 10, 4, 7
2016/8/17, 12, 6, 25, 3, 4, 7
2016/8/18, 10, 15, 25, 6, 5, 7
2016/8/19, 30, 24, 23, 20, 6, 8
2016/8/20, 56, 16, 31, 20, 5, 8
2016/8/21, 43, 15, 22, 14, 6, 5
2016/8/22, 41, 24, 44, 21, 7, 3
2016/8/23, 62, 23, 12, 18, 6, 3
2016/8/24, 62, 29, 28, 18, 7, 3
2016/8/25, 77, 24, 34, 19, 9, 4
2016/8/26, 64, 26, 43, 25, 3, 5
2016/8/27, 68, 25, 31, 15, 2, 3
2016/8/28, 65, 37, 32, 15, 3, 3
2016/8/29, 91, 37, 72, 21, 3, 3
2016/8/30, 89, 30, 41, 17, 2, 3
2016/8/31, 77, 9, 20, 10, 2, 1
2016/9/1, 23, 9, 16, 11, 2, 1
2016/9/2, 21, 19, 29, 17, 3, 3
2016/9/3, 51, 28, 42, 10, 2, 3
2016/9/4, 73, 18, 30, 13, 2, 3
2016/9/5, 49, 10, 15, 15, 2, 4
2016/9/6, 29, 13, 12, 16, 2, 4
2016/9/7, 38, 11, 10, 14, 2, 4
2016/9/8, 28, 10, 10, 15, 2, 4
2016/9/9, 27, 9, 8, 13, 2, 4
2016/9/10, 23, 12, 12, 10, 2, 4
2016/9/11, 28, 17, 28, 15, 5, 4
2016/9/12, 50, 18, 22, 17, 3, 5
2016/9/13, 50, 38, 65, 29, 7, 6
2016/9/14, 87, 34, 54, 25, 7, 6
2016/9/15, 82, 17, 39, 13, 2, 5
2016/9/16, 50, 26, 46, 20, 4, 5
2016/9/17, 67, 29, 59, 20, 4, 5
2016/9/18, 72, 26, 47, 16, 3, 5
2016/9/19, 67, 32, 35, 18, 3, 6
2016/9/20, 83, 31, 57, 15, 3, 6
2016/9/21, 75, 25, 43, 11, 3, 5
2016/9/22, 63, 27, 38, 11, 3, 5
2016/9/23, 66, 32, 35, 11, 3, 5
2016/9/24, 70, 43, 44, 16, 3, 6
2016/9/25, 103, 60, 85, 22, 5, 7
2016/9/26, 150, 72, 67, 42, 11, 9
2016/9/27, 160, 72, 42, 36, 10, 9
2016/9/28, 144, 43, 16, 30, 7, 9
2016/9/29, 84, 48, 2, 29, 8, 10
2016/9/30, 106, 46, 9, 26, 6, 9
2016/4/1, 112, 35, 23, 17, 4, 7
2016/4/2, 79, 25, 22, 14, 4, 7
2016/4/3, 62, 14, 20, 7, 3, 6
2016/4/4, 35, 14, 19, 13, 4, 7
2016/4/5, 33, 15, 20, 11, 4, 6
2016/4/6, 42, 18, 18, 9, 3, 6
2016/4/7, 48, 16, 18, 8, 3, 6
2016/4/8, 42, 14, 21, 4, 3, 6
2016/4/9, 34, 14, 22, 15, 4, 7
2016/4/10, 36, 18, 31, 16, 4, 7
2016/4/11, 44, 13, 35, 10, 4, 7
2016/4/12, 30, 19, 21, 25, 4, 9
2016/4/13, 47, 25, 17, 17, 4, 8
2016/4/14, 60, 18, 18, 17, 4, 8
2016/4/15, 42, 28, 23, 6, 3, 7
2016/4/16, 61, 18, 16, 5, 4, 7
2016/4/17, 47, 22, 17, 25, 6, 10
2016/4/18, 55, 20, 41, 9, 4, 10
2016/4/19, 48, 19, 40, 7, 4, 8
2016/4/20, 51, 25, 10, 21, 6, 9
2016/4/21, 64, 19, 18, 18, 4, 8
2016/4/22, 50, 15, 26, 11, 4, 8
2016/4/23, 39, 15, 30, 16, 4, 9
2016/4/24, 43, 19, 20, 14, 5, 9
2016/4/25, 51, 14, 19, 2, 4, 6
2016/4/26, 38, 29, 43, 25, 5, 4
2016/4/27, 73, 43, 20, 31, 6, 6
2016/4/28, 100, 33, 61, 11, 4, 5
2016/4/29, 75, 49, 60, 12, 5, 5
2016/4/30, 97, 25, 38, 10, 4, 4
2016/5/1, 65, 16, 24, 4, 4, 3
2016/5/2, 41, 16, 22, 10, 4, 5
2016/5/3, 45, 18, 15, 17, 5, 4
2016/5/4, 49, 17, 17, 3, 4, 4
2016/5/5, 52, 19, 19, 4, 4, 4
2016/5/6, 54, 16, 21, 3, 4, 4
2016/5/7, 45, 12, 21, 3, 4, 3
2016/5/8, 35, 13, 22, 3, 4, 4
2016/5/9, 35, 15, 21, 15, 5, 6
2016/5/10, 36, 29, 51, 20, 6, 7
2016/5/11, 70, 33, 47, 16, 4, 6
2016/5/12, 75, 26, 39, 12, 4, 5
2016/5/13, 63, 24, 32, 8, 4, 4
2016/5/14, 60, 17, 23, 10, 5, 4
2016/5/15, 43, 29, 55, 23, 6, 6
2016/5/16, 57, 23, 41, 9, 4, 7
2016/5/17, 54, 26, 46, 13, 5, 5
2016/5/18, 56, 26, 45, 11, 8, 5
2016/5/19, 61, 21, 32, 7, 4, 4
2016/5/20, 54, 15, 40, 16, 5, 5
2016/5/21, 38, 23, 55, 21, 6, 6
2016/5/22, 57, 32, 60, 21, 5, 7
2016/5/23, 80, 44, 65, 23, 7, 8
2016/5/24, 109, 24, 33, 12, 6, 6
2016/5/25, 63, 19, 28, 6, 4, 5
2016/5/26, 51, 8, 26, 3, 4, 4
2016/5/27, 18, 12, 28, 7, 4, 4
2016/5/28, 36, 10, 20, 8, 4, 4
2016/5/29, 14, 17, 18, 7, 4, 4
2016/5/30, 39, 6, 14, 5, 4, 4
2016/5/31, 18, 16, 14, 7, 5, 3
2016/6/1, 27, 18, 18, 7, 4, 4
2016/6/2, 41, 19, 21, 7, 4, 4
2016/6/3, 45, 15, 18, 10, 4, 4
2016/6/4, 41, 11, 15, 19, 6, 4
2016/6/5, 25, 14, 3, 20, 5, 4
2016/6/6, 35, 14, 15, 16, 5, 4
2016/6/7, 42, 10, 20, 14, 5, 4
2016/6/8, 28, 10, 15, 15, 5, 4
2016/6/9, 28, 9, 19, 11, 5, 3
2016/6/10, 24, 7, 21, 12, 4, 4
2016/6/11, 18, 11, 26, 7, 4, 3
2016/6/12, 29, 24, 22, 10, 4, 3
2016/6/13, 54, 24, 24, 8, 4, 4
2016/6/14, 53, 21, 23, 5, 4, 4
2016/6/15, 45, 21, 20, 15, 5, 4
2016/6/16, 48, 22, 19, 16, 6, 5
2016/6/17, 53, 12, 17, 4, 5, 3
2016/6/18, 30, 12, 17, 5, 5, 3
2016/6/19, 22, 13, 14, 6, 5, 4
2016/6/20, 27, 10, 18, 5, 5, 4
2016/6/21, 26, 7, 18, 5, 5, 4
2016/6/22, 17, 7, 17, 9, 5, 4
2016/6/23, 14, 9, 15, 8, 5, 4
2016/6/24, 22, 8, 15, 9, 6, 5
2016/6/25, 20, 7, 19, 6, 5, 5
2016/6/26, 18, 7, 9, 9, 8, 5
2016/6/27, 20, 5, 10, 9, 6, 6
2016/6/28, 9, 4, 20, 5, 5, 4
2016/6/29, 7, 6, 21, 3, 5, 4
2016/6/30, 11, 5, 17, 3, 5, 4
2016/1/4, 54, 15, 19, 15, 4, 8
2016/1/5, 40, 37, 27, 26, 6, 8
2016/1/6, 83, 31, 20, 20, 4, 10
2016/1/7, 70, 46, 24, 25, 5, 10
2016/1/8, 105, 39, 35, 14, 4, 9
2016/1/9, 79, 44, 32, 11, 4, 9
2016/1/10, 85, 22, 15, 21, 4, 8
2016/1/11, 47, 28, 5, 17, 4, 8
2016/1/12, 60, 41, 12, 22, 5, 7
2016/1/13, 88, 36, 23, 16, 4, 7
2016/1/14, 78, 22, 22, 19, 3, 6
2016/1/15, 60, 22, 23, 9, 4, 5
2016/1/16, 53, 31, 12, 23, 7, 8
2016/1/17, 73, 29, 12, 20, 5, 8
2016/1/18, 67, 42, 21, 19, 5, 7
2016/1/19, 85, 41, 33, 9, 3, 7
2016/1/20, 93, 29, 14, 18, 4, 9
2016/1/21, 65, 21, 2, 15, 4, 9
2016/1/22, 52, 23, 11, 12, 3, 6
2016/1/23, 56, 40, 21, 10, 4, 4
2016/1/24, 79, 46, 21, 18, 5, 3
2016/1/25, 65, 45, 7, 28, 6, 5
2016/1/26, 76, 25, 14, 25, 5, 5
2016/1/27, 59, 19, 16, 24, 5, 7
2016/1/28, 46, 11, 13, 23, 5, 5
2016/1/29, 28, 38, 8, 23, 9, 7
2016/1/30, 85, 22, 26, 7, 3, 5
2016/1/31, 48, 12, 6, 14, 4, 8
2016/2/1, 31, 28, 3, 14, 4, 10
2016/2/2, 61, 38, 4, 18, 4, 9
2016/2/3, 92, 47, 10, 23, 6, 10
2016/2/4, 111, 39, 19, 22, 6, 8
2016/2/5, 89, 47, 38, 9, 5, 6
2016/2/6, 93, 34, 33, 12, 5, 5
2016/2/7, 64, 30, 29, 16, 4, 5
2016/2/8, 63, 36, 29, 23, 5, 6
2016/2/9, 71, 32, 35, 8, 4, 6
2016/2/10, 53, 49, 18, 26, 6, 8
2016/2/11, 73, 21, 19, 11, 3, 7
2016/2/12, 54, 16, 18, 2, 3, 6
2016/2/13, 34, 25, 16, 15, 4, 10
2016/2/14, 61, 27, 17, 11, 3, 9
2016/2/15, 63, 39, 7, 17, 4, 8
2016/2/16, 85, 43, 14, 17, 4, 8
2016/2/17, 85, 35, 4, 19, 4, 10
2016/2/18, 86, 35, 10, 24, 4, 9
2016/2/19, 80, 37, 29, 21, 4, 9
2016/2/20, 84, 54, 39, 9, 5, 9
2016/2/21, 82, 66, 35, 23, 7, 10
2016/2/22, 104, 36, 5, 19, 4, 11
2016/2/23, 69, 18, 9, 15, 3, 8
2016/2/24, 42, 35, 10, 17, 4, 6
2016/2/25, 74, 48, 8, 22, 6, 6
2016/2/26, 99, 50, 15, 24, 7, 6
2016/2/27, 112, 31, 21, 24, 7, 6
2016/2/28, 75, 45, 17, 24, 6, 6
2016/2/29, 90, 70, 45, 18, 5, 6
2016/3/1, 132, 50, 34, 28, 5, 5
2016/3/2, 88, 39, 15, 31, 5, 6
2016/3/3, 73, 36, 10, 31, 7, 6
2016/3/4, 70, 37, 16, 28, 7, 6
2016/3/5, 73, 31, 8, 22, 9, 6
2016/3/6, 70, 32, 23, 17, 5, 6
2016/3/7, 74, 23, 24, 13, 4, 6
2016/3/8, 60, 16, 18, 13, 4, 5
2016/3/9, 47, 11, 23, 13, 4, 4
2016/3/10, 29, 29, 13, 17, 4, 5
2016/3/11, 63, 31, 26, 14, 4, 5
2016/3/12, 74, 25, 26, 18, 6, 7
2016/3/13, 66, 26, 9, 17, 4, 6
2016/3/14, 62, 41, 35, 15, 5, 5
2016/3/15, 82, 33, 32, 18, 4, 6
2016/3/16, 80, 21, 21, 20, 4, 6
2016/3/17, 57, 27, 22, 17, 4, 6
2016/3/18, 65, 25, 14, 17, 4, 6
2016/3/19, 64, 32, 41, 10, 4, 6
2016/3/20, 77, 18, 37, 12, 3, 6
2016/3/21, 54, 17, 39, 10, 3, 6
2016/3/22, 45, 25, 21, 24, 5, 7
2016/3/23, 64, 15, 14, 17, 4, 8
2016/3/24, 42, 34, 17, 14, 4, 6
2016/3/25, 83, 39, 34, 21, 4, 6
2016/3/26, 84, 43, 52, 21, 5, 7
2016/3/27, 98, 47, 62, 15, 5, 7
2016/3/28, 102, 45, 43, 21, 4, 7
2016/3/29, 86, 61, 38, 32, 7, 8
2016/3/30, 122, 63, 45, 49, 10, 10
2016/3/31, 140, 48, 19, 29, 6, 8
2015/10/1, 76, 28, 37, 16, 2, 5
2015/10/2, 66, 23, 26, 8, 1, 5
2015/10/3, 51, 11, 19, 4, 1, 4
2015/10/4, 22, 12, 10, 5, 2, 3
2015/10/5, 26, 12, 16, 7, 1, 3
2015/10/6, 24, 13, 13, 8, 1, 3
2015/10/7, 31, 28, 66, 23, 3, 6
2015/10/8, 61, 33, 69, 25, 3, 7
2015/10/9, 77, 25, 20, 17, 2, 5
2015/10/10, 60, 19, 28, 12, 1, 3
2015/10/11, 44, 22, 23, 23, 2, 3
2015/10/12, 47, 43, 75, 18, 3, 4
2015/10/13, 92, 55, 71, 23, 3, 4
2015/10/14, 123, 54, 83, 29, 3, 4
2015/10/15, 123, 66, 98, 40, 4, 5
2015/10/16, 154, 56, 104, 38, 4, 5
2015/10/17, 126, 52, 91, 34, 3, 5
2015/10/18, 116, 57, 44, 34, 4, 5
2015/10/19, 130, 56, 66, 43, 4, 5
2015/10/20, 126, 45, 74, 34, 4, 4
2015/10/21, 102, 39, 78, 33, 4, 4
2015/10/22, 94, 45, 76, 37, 4, 4
