date, pm25, pm10, o3, no2, so2
2022/11/1, 52, 5, 32, 6, 2
2022/11/2, 22, 7, 33, 14, 2
2022/11/3, 28, 17, 42, 12, 2
2022/11/4, 50, 23, 36, 13, 2
2022/11/5, 56, 17, 26, 13, 2
2022/11/6, 53, 14, 21, 19, 3
2022/11/7, 49, 12, 28, 13, 3
2022/11/8, 44, 21, 38, 13, 2
2022/11/9, 56, 20, 35, 15, 1
2022/11/10, 52, 15, 30, 14, 1
2022/11/11, 42, 14, 27, 14, 1
2022/11/12, 44, 26, 51, 14, 2
2022/11/13, 72, 27, 40, 11, 1
2022/11/14, 65, 29, 35, 15, 2
2022/11/15, 66, 26, 36, 11, 2
2022/11/16, 63, 19, 28, 14, 2
2022/11/17, 54, 17, 28, 10, 2
2022/11/18, 54, , , , 
2022/10/1, 31, 12, 23, 6, 1
2022/10/2, 30, 10, 19, 10, 1
2022/10/3, 29, 15, 43, 10, 1
2022/10/4, 44, 22, 37, 14, 1
2022/10/5, 54, 15, 39, 9, 1
2022/10/6, 30, 14, 40, 9, 1
2022/10/7, 37, 18, 43, 9, 1
2022/10/8, 53, 26, 66, 9, 
2022/10/9, 59, 22, 41, 11, 
2022/10/10, 47, 36, 60, 15, 
2022/10/11, 70, 32, 57, 14, 
2022/10/12, 66, 27, 64, 16, 
2022/10/13, 54, 32, 69, 11, 
2022/10/14, 64, 34, 63, 15, 
2022/10/15, 75, 35, 56, 13, 1
2022/10/16, 75, 32, 48, 10, 
2022/10/17, 67, 35, 52, 8, 
2022/10/18, 86, 26, 44, 13, 1
2022/10/19, 61, 28, 43, 10, 1
2022/10/20, 48, 26, 45, 11, 1
2022/10/21, 48, 26, 46, 18, 1
2022/10/22, 56, 26, 61, 12, 2
2022/10/23, 63, 35, 57, 9, 1
2022/10/24, 66, 31, 43, 8, 1
2022/10/25, 50, 25, 40, 10, 1
2022/10/26, 45, 21, 39, 10, 1
2022/10/27, 40, 27, 67, 12, 1
2022/10/28, 54, 28, 55, 14, 2
2022/10/29, 65, 22, 44, 9, 2
2022/10/30, 59, 30, 42, 10, 2
2022/10/31, 62, 21, 42, 10, 2
2022/9/1, 81, 20, 46, 18, 2
2022/9/2, 57, 31, 84, 17, 2
2022/9/3, 74, 24, 61, 15, 2
2022/9/4, 58, 33, 120, 21, 3
2022/9/5, 74, 35, 94, 19, 2
2022/9/6, 81, 21, 50, 10, 1
2022/9/7, 56, 24, 53, 10, 1
2022/9/8, 58, 32, 89, 18, 1
2022/9/9, 65, 44, 76, 11, 1
2022/9/10, 91, 42, 93, 6, 1
2022/9/11, 94, 49, 134, 15, 3
2022/9/12, 113, 49, 146, 23, 3
2022/9/13, 106, 41, 130, 22, 2
2022/9/14, 92, 36, 132, 21, 2
2022/9/15, 87, 50, 158, 13, 2
2022/9/16, 125, 43, 96, 10, 1
2022/9/17, 105, 35, 71, 8, 2
2022/9/18, 89, 29, 61, 26, 1
2022/9/19, 77, 34, 75, 14, 
2022/9/20, 83, 36, 72, 9, 
2022/9/21, 64, 30, 58, 10, 
2022/9/22, 56, 33, 61, 16, 
2022/9/23, 65, 34, 73, 9, 
2022/9/24, 72, 40, 83, 8, 
2022/9/25, 72, 27, 66, 9, 
2022/9/26, 58, 18, 34, 7, 
2022/9/27, 45, 17, 31, 8, 
2022/9/28, 40, 16, 27, 10, 
2022/9/29, 41, 8, 17, 12, 
2022/9/30, 21, 11, 25, 7, 1
2022/8/1, 32, 6, 42, 10, 1
2022/8/2, 23, 12, 41, 21, 1
2022/8/3, 41, 8, 34, 13, 1
2022/8/4, 30, 6, 30, 16, 1
2022/8/5, 21, 7, 12, 11, 1
2022/8/6, 20, 9, 17, 6, 1
2022/8/7, 21, 11, 14, 9, 1
2022/8/8, 29, 7, 19, 6, 1
2022/8/9, 14, 10, 20, 5, 1
2022/8/10, 18, 8, 19, 10, 1
2022/8/11, 18, 7, 12, 17, 1
2022/8/12, 22, 7, 23, 14, 1
2022/8/13, 21, 9, 22, 14, 2
2022/8/14, 28, 8, 22, 10, 1
2022/8/15, 24, 7, 18, 12, 1
2022/8/16, 21, 4, 19, 6, 1
2022/8/17, 13, 5, 19, 11, 1
2022/8/18, 16, 5, 17, 8, 1
2022/8/19, 17, 5, 22, 4, 1
2022/8/20, 11, 8, 21, 3, 1
2022/8/21, 18, 10, 26, 5, 1
2022/8/22, 28, 29, 119, 17, 3
2022/8/23, 61, 23, 41, 15, 1
2022/8/24, 56, 11, 28, 5, 1
2022/8/25, 20, 11, 18, 4, 1
2022/8/26, 23, 12, 36, 8, 1
2022/8/27, 30, 24, 69, 13, 2
2022/8/28, 57, 19, 59, 12, 1
2022/8/29, 54, 16, 33, 17, 2
2022/8/30, 48, 38, 92, 35, 3
2022/8/31, 93, 30, 62, 23, 3
2022/7/1, 16, 9, 26, 1, 1
2022/7/2, 15, 20, 23, 2, 1
2022/7/3, 39, 19, 21, 5, 1
2022/7/4, 40, 16, 19, 6, 1
2022/7/5, 37, 12, 22, 9, 1
2022/7/6, 33, 9, 18, 7, 1
2022/7/7, 25, 6, 20, 7, 1
2022/7/8, 20, 7, 14, 6, 1
2022/7/9, 17, 6, 20, 4, 1
2022/7/10, 17, 6, 17, 6, 1
2022/7/11, 24, 6, 20, 6, 1
2022/7/12, 19, 6, 20, 8, 1
2022/7/13, 16, 5, 21, 8, 1
2022/7/14, 17, 6, 21, 7, 1
2022/7/15, 16, 11, 23, 5, 1
2022/7/16, 26, 14, 22, 3, 1
2022/7/17, 32, 14, 22, 4, 1
2022/7/18, 31, 10, 22, 4, 1
2022/7/19, 25, 7, 19, 3, 1
2022/7/20, 20, 6, 24, 5, 1
2022/7/21, 16, 12, 47, 13, 2
2022/7/22, 33, 11, 41, 7, 2
2022/7/23, 33, 13, 53, 7, 2
2022/7/24, 42, 18, 48, 8, 1
2022/7/25, 56, 11, 33, 9, 2
2022/7/26, 41, 7, 30, 8, 1
2022/7/27, 27, 13, 54, 9, 2
2022/7/28, 42, 21, 52, 9, 2
2022/7/29, 61, 30, 42, 31, 2
2022/7/30, 76, 38, 94, 18, 3
2022/7/31, 93, 9, 29, 10, 2
2022/6/1, 32, 9, 19, 5, 1
2022/6/2, 23, 14, 21, 4, 1
2022/6/3, 34, 16, 20, 5, 1
2022/6/4, 35, 15, 25, 3, 1
2022/6/5, 32, 14, 24, 5, 1
2022/6/6, 31, 9, 22, 9, 1
2022/6/7, 24, 8, 12, 17, 1
2022/6/8, 24, 7, 20, 12, 2
2022/6/9, 19, 6, 22, 12, 2
2022/6/10, 23, 9, 21, 13, 1
2022/6/11, 32, 13, 24, 6, 1
2022/6/12, 39, 14, 21, 5, 1
2022/6/13, 35, 13, 20, 11, 1
2022/6/14, 36, 11, 15, 18, 2
2022/6/15, 34, 8, 15, 13, 1
2022/6/16, 23, 7, 14, 5, 1
2022/6/17, 17, 9, 13, 5, 1
2022/6/18, 20, 12, 18, 4, 1
2022/6/19, 26, 14, 16, 5, 1
2022/6/20, 30, 11, 17, 4, 1
2022/6/21, 22, 8, 17, 5, 1
2022/6/22, 17, 6, 22, 7, 1
2022/6/23, 19, 7, 20, 8, 2
2022/6/24, 22, 5, 19, 6, 1
2022/6/25, 19, 3, 21, 4, 1
2022/6/26, 11, 4, 15, 7, 1
2022/6/27, 14, 5, 22, 9, 1
2022/6/28, 21, 6, 15, 8, 1
2022/6/29, 19, 6, 13, 10, 2
2022/6/30, 16, 7, 24, 3, 1
2022/5/1, 38, 5, 25, 9, 
2022/5/2, 31, 17, 55, 12, 
2022/5/3, 51, 21, 46, 10, 1
2022/5/4, 43, 24, 53, 10, 1
2022/5/5, 54, 22, 51, 11, 1
2022/5/6, 56, 20, 48, 12, 1
2022/5/7, 51, 21, 57, 8, 1
2022/5/8, 59, 24, 47, 7, 1
2022/5/9, 65, 15, 28, 9, 1
2022/5/10, 38, 7, 17, 10, 2
2022/5/11, 23, 7, 14, 10, 2
2022/5/12, 23, 6, 17, 9, 2
2022/5/13, 22, 4, 35, 11, 2
2022/5/14, 21, 2, 40, 6, 1
2022/5/15, 14, 5, 24, 14, 1
2022/5/16, 26, 11, 55, 11, 1
2022/5/17, 36, 22, 61, 12, 1
2022/5/18, 51, 22, 49, 15, 1
2022/5/19, 51, 29, 39, 20, 3
2022/5/20, 65, 22, 44, 15, 2
2022/5/21, 58, 25, 47, 7, 2
2022/5/22, 58, 15, 40, 10, 2
2022/5/23, 46, 9, 34, 11, 2
2022/5/24, 32, 9, 26, 15, 2
2022/5/25, 37, 11, 25, 13, 2
2022/5/26, 39, 13, 23, 9, 1
2022/5/27, 37, 12, 23, 4, 
2022/5/28, 32, 9, 22, 3, 
2022/5/29, 23, 8, 20, 7, 1
2022/5/30, 23, 11, 20, 11, 1
2022/5/31, 31, 13, 19, 6, 1
2022/4/1, 48, 7, 34, 10, 
2022/4/2, 27, 17, 50, 8, 
2022/4/3, 49, 38, 62, 10, 
2022/4/4, 64, 38, 61, 18, 1
2022/4/5, 66, 32, 52, 19, 1
2022/4/6, 65, 24, 45, 11, 
2022/4/7, 56, 28, 67, 14, 
2022/4/8, 60, 25, 48, 10, 
2022/4/9, 52, 27, 48, 10, 
2022/4/10, 60, 27, 18, 24, 1
2022/4/11, 66, 15, 16, 16, 1
2022/4/12, 42, 16, 14, 14, 2
2022/4/13, 41, 31, 96, 24, 2
2022/4/14, 69, 21, 47, 7, 
2022/4/15, 49, 31, 49, 5, 
2022/4/16, 57, 36, 60, 6, 
2022/4/17, 72, 36, 58, 15, 
2022/4/18, 75, 15, 9, 24, 
2022/4/19, 45, 20, 49, 14, 
2022/4/20, 59, 38, 51, 19, 
2022/4/21, 94, 24, 31, 16, 
2022/4/22, 61, 17, 18, 12, 1
2022/4/23, 50, 11, 21, 8, 2
2022/4/24, 39, 11, 18, 4, 2
2022/4/25, 41, 10, 19, 4, 2
2022/4/26, 41, 11, 18, 6, 2
2022/4/27, 42, 11, 21, 5, 1
2022/4/28, 42, 17, 20, 17, 2
2022/4/29, 49, 20, 34, 15, 2
2022/4/30, 49, 10, 39, 7, 
2022/3/1, 70, 47, 61, 36, 3
2022/3/2, 113, 43, 64, 10, 
2022/3/3, 105, 42, 51, 31, 3
2022/3/4, 99, 39, 46, 40, 3
2022/3/5, 99, 39, 65, 7, 
2022/3/6, 75, 27, 43, 14, 
2022/3/7, 53, 12, 48, 9, 
2022/3/8, 34, 17, 45, 11, 
2022/3/9, 35, 22, 49, 12, 
2022/3/10, 45, 23, 42, 16, 
2022/3/11, 46, 22, 40, 14, 1
2022/3/12, 53, 24, 42, 10, 
2022/3/13, 52, 24, 28, 22, 2
2022/3/14, 56, 22, 21, 28, 5
2022/3/15, 60, 24, 37, 11, 
2022/3/16, 62, 17, 23, 14, 1
2022/3/17, 43, 40, 68, 36, 2
2022/3/18, 99, 42, 48, 21, 1
2022/3/19, 103, 25, 43, 8, 
2022/3/20, 63, 37, 37, 13, 
2022/3/21, 87, 25, 29, 16, 
2022/3/22, 74, 7, 27, 15, 
2022/3/23, 32, 7, 36, 11, 
2022/3/24, 29, 11, 38, 9, 3
2022/3/25, 43, 15, 18, 4, 1
2022/3/26, 51, 24, 18, 15, 1
2022/3/27, 60, 9, 16, 14, 
2022/3/28, 35, 10, 33, 10, 
2022/3/29, 35, 18, 41, 10, 
2022/3/30, 54, 12, 42, 11, 
2022/3/31, 41, 18, 41, 11, 
2022/2/1, 45, 7, 21, 9, 
2022/2/2, 29, 5, 9, 13, 
2022/2/3, 20, 7, 23, 12, 
2022/2/4, 27, 12, 25, 11, 
2022/2/5, 43, 25, 44, 8, 
2022/2/6, 66, 23, 38, 17, 
2022/2/7, 60, 8, 20, 14, 
2022/2/8, 26, 21, 26, 16, 
2022/2/9, 49, 26, 29, 18, 
2022/2/10, 68, 12, 33, 13, 
2022/2/11, 35, 22, 32, 17, 
2022/2/12, 61, 26, 34, 15, 
2022/2/13, 67, 9, 31, 18, 
2022/2/14, 32, 22, 42, 14, 
2022/2/15, 58, 36, 45, 11, 
2022/2/16, 75, 24, 41, 10, 
2022/2/17, 57, 16, 39, 10, 
2022/2/18, 39, 5, 32, 12, 
2022/2/19, 18, 2, 15, 10, 
2022/2/21, 26, 4, 18, 21, 
2022/2/22, 21, 8, 23, 17, 
2022/2/23, 34, 20, 21, 21, 
2022/2/24, 56, 22, 31, 22, 1
2022/2/25, 63, 32, 37, 34, 2
2022/2/26, 72, 43, 51, 36, 2
2022/2/27, 104, 28, 48, 15, 
2022/2/28, 67, 28, 35, 27, 2
2022/1/3, 78, 39, 47, 15, 1
2022/1/4, 88, 21, 38, 25, 1
2022/1/5, 58, 38, 49, 18, 1
2022/1/6, 92, 46, 40, 15, 1
2022/1/7, 97, 34, 43, 14, 1
2022/1/8, 80, 39, 41, 14, 1
2022/1/9, 85, 35, 34, 17, 
2022/1/10, 85, 24, 27, 22, 1
2022/1/11, 65, 35, 46, 14, 1
2022/1/12, 83, 43, 29, 21, 1
2022/1/13, 97, 52, 41, 15, 1
2022/1/14, 121, 52, 45, 15, 
2022/1/15, 116, 40, 46, 12, 
2022/1/16, 95, 37, 46, 16, 
2022/1/17, 90, 35, 19, 24, 
2022/1/18, 86, 23, 36, 22, 1
2022/1/19, 63, 24, 39, 16, 
2022/1/20, 61, 31, 37, 14, 
2022/1/21, 67, 7, 27, 13, 
2022/1/22, 24, 14, 26, 21, 1
2022/1/23, 41, 22, 25, 27, 2
2022/1/24, 66, 18, 31, 14, 
2022/1/25, 48, 29, 39, 17, 
2022/1/26, 71, 29, 34, 24, 
2022/1/27, 77, 24, 39, 14, 
2022/1/28, 65, 20, 34, 16, 1
2022/1/29, 51, 10, 25, 14, 
2022/1/30, 30, 15, 24, 11, 
2022/1/31, 47, 13, 22, 11, 
2021/10/1, 84, 18, 38, 9, 1
2021/10/2, 57, 14, 43, 8, 
2021/10/3, 42, 22, 41, 10, 1
2021/10/4, 48, 27, 36, 10, 1
2021/10/5, 51, 29, 34, 10, 1
2021/10/6, 51, 17, 25, 8, 1
2021/10/7, 36, 5, 17, 9, 1
2021/10/8, 14, 7, 27, 2, 1
2021/10/9, 15, 18, 27, 8, 1
2021/10/10, 38, 26, 40, 17, 1
2021/10/11, 63, 17, 20, 10, 1
2021/10/12, 50, 11, 24, 3, 1
2021/10/13, 29, 14, 29, 8, 1
2021/10/14, 37, 13, 14, 17, 1
2021/10/15, 44, 18, 31, 13, 1
2021/10/16, 48, 13, 29, 10, 
2021/10/17, 39, 19, 39, 16, 
2021/10/18, 53, 27, 46, 14, 
2021/10/19, 64, 21, 43, 11, 
2021/10/20, 52, 19, 20, 21, 1
2021/10/21, 42, 10, 16, 14, 
2021/10/22, 32, 22, 14, 19, 
2021/10/23, 58, 16, 34, 13, 
2021/10/24, 47, 14, 38, 15, 
2021/10/25, 42, 21, 44, 14, 
2021/10/26, 56, 30, 49, 13, 1
2021/10/27, 61, 27, 50, 12, 
2021/10/28, 59, 36, 55, 12, 
2021/10/29, 77, 36, 47, 13, 
2021/10/30, 79, 39, 70, 11, 
2021/10/31, 88, 37, 68, 11, 
2021/11/1, 79, 27, 50, 11, 
2021/11/2, 60, 35, 55, 12, 
2021/11/3, 72, 29, 46, 13, 
2021/11/4, 64, 27, 38, 17, 1
2021/11/5, 61, 16, 28, 19, 2
2021/11/6, 46, 18, 41, 17, 1
2021/11/7, 49, 17, 29, 13, 
2021/11/8, 34, 25, 27, 21, 
2021/11/9, 52, 19, 35, 18, 
2021/11/10, 43, 19, 39, 20, 1
2021/11/11, 50, 23, 43, 20, 2
2021/11/12, 55, 29, 50, 22, 2
2021/11/13, 64, 23, 49, 13, 2
2021/11/14, 63, 29, 53, 12, 1
2021/11/15, 64, 34, 44, 19, 2
2021/11/16, 73, 46, 47, 19, 2
2021/11/17, 97, 31, 36, 24, 2
2021/11/18, 72, 35, 44, 24, 2
2021/11/19, 83, 24, 42, 11, 1
2021/11/20, 57, 31, 41, 13, 1
2021/11/21, 63, 20, 20, 21, 1
2021/11/22, 48, 27, 26, 17, 1
2021/11/23, 62, 39, 34, 21, 2
2021/11/24, 76, 42, 45, 28, 2
2021/11/25, 81, 39, 48, 28, 3
2021/11/26, 79, 32, 55, 15, 2
2021/11/27, 66, 36, 55, 17, 2
2021/11/28, 73, 30, 35, 28, 2
2021/11/29, 69, 35, 44, 19, 2
2021/11/30, 74, 30, 35, 15, 1
2021/12/1, 58, 30, 32, 20, 2
2021/12/2, 56, 24, 32, 18, 1
2021/12/3, 48, 23, 44, 16, 2
2021/12/4, 51, 41, 57, 16, 2
2021/12/5, 73, 31, 43, 22, 2
2021/12/6, 64, 26, 62, 18, 1
2021/12/7, 56, 34, 54, 13, 1
2021/12/8, 62, 35, 46, 19, 1
2021/12/9, 63, 30, 43, 14, 1
2021/12/10, 61, 31, 43, 15, 1
2021/12/11, 61, 35, 59, 16, 2
2021/12/12, 77, 61, 47, 19, 2
2021/12/13, 150, 48, 51, 25, 2
2021/12/14, 109, 24, 45, 14, 1
2021/12/15, 59, 25, 33, 16, 1
2021/12/16, 51, 21, 26, 18, 1
2021/12/17, 49, 40, 35, 15, 1
2021/12/18, 94, 39, 40, 13, 2
2021/12/19, 86, 23, 42, 14, 1
2021/12/20, 60, 7, 24, 18, 1
2021/12/21, 30, 13, 23, 23, 1
2021/12/22, 40, 22, 34, 20, 1
2021/12/23, 56, 51, 40, 36, 2
2021/12/24, 115, 35, 39, 15, 1
2021/12/25, 90, 39, 16, 13, 1
2021/12/26, 102, 17, 9, 15, 1
2021/12/27, 67, 41, 11, 27, 1
2021/12/28, 104, 56, 13, 41, 3
2021/12/29, 124, 36, 35, 23, 2
2021/12/30, 83, 46, 50, 15, 1
2021/12/31, 99, 54, 45, 19, 1
2022/1/1, 116, 53, 44, 24, 2
2022/1/2, 130, 34, 44, 18, 1
2021/7/1, 41, 19, 26, 5, 2
2021/7/2, 43, 16, 24, 4, 2
2021/7/3, 39, 12, 24, 5, 2
2021/7/4, 34, 9, 11, 8, 2
2021/7/5, 20, 9, 11, 8, 2
2021/7/6, 16, 8, 21, 5, 1
2021/7/7, 16, 8, 16, 4, 1
2021/7/8, 20, 8, 19, 9, 2
2021/7/9, 28, 7, 15, 7, 2
2021/7/10, 17, 7, 15, 4, 2
2021/7/11, 14, 7, 15, 4, 2
2021/7/12, 15, 6, 19, 9, 2
2021/7/13, 18, 7, 24, 10, 3
2021/7/14, 22, 5, 14, 6, 2
2021/7/15, 13, 9, 20, 16, 3
2021/7/16, 26, 6, 16, 11, 2
2021/7/17, 21, 7, 18, 8, 2
2021/7/18, 21, 5, 17, 9, 2
2021/7/19, 14, 6, 21, 14, 2
2021/7/20, 21, 7, 22, 12, 2
2021/7/21, 22, 17, 15, 14, 3
2021/7/22, 38, 28, 118, 19, 4
2021/7/23, 62, 26, 76, 19, 3
2021/7/24, 70, 17, 55, 12, 3
2021/7/25, 52, 13, 46, 8, 3
2021/7/26, 36, 27, 69, 11, 4
2021/7/27, 69, 19, 36, 11, 3
2021/7/28, 51, 11, 28, 12, 2
2021/7/29, 32, 8, 22, 13, 2
2021/7/30, 25, 11, 28, 5, 1
2021/7/31, 32, 10, 30, 5, 1
2021/8/1, 32, 12, 36, 11, 2
2021/8/2, 39, 6, 21, 11, 2
2021/8/3, 20, 15, 40, 15, 2
2021/8/4, 44, 14, 45, 12, 2
2021/8/5, 48, 18, 38, 9, 2
2021/8/6, 58, 19, 38, 12, 2
2021/8/7, 57, 16, 29, 7, 2
2021/8/8, 47, 17, 18, 10, 2
2021/8/9, 42, 15, 19, 9, 2
2021/8/10, 39, 13, 17, 8, 2
2021/8/11, 35, 11, 17, 12, 2
2021/8/12, 31, 8, 14, 10, 2
2021/8/13, 24, 7, 16, 8, 2
2021/8/14, 20, 7, 10, 13, 2
2021/8/15, 22, 8, 13, 14, 2
2021/8/16, 28, 10, 21, 9, 3
2021/8/17, 32, 11, 18, 14, 2
2021/8/18, 34, 13, 18, 19, 2
2021/8/19, 41, 7, 19, 12, 2
2021/8/20, 26, 6, 20, 6, 2
2021/8/21, 23, 5, 17, 5, 2
2021/8/22, 19, 5, 12, 7, 2
2021/8/23, 17, 6, 12, 8, 3
2021/8/24, 16, 5, 14, 5, 2
2021/8/25, 15, 6, 16, 8, 2
2021/8/26, 19, 9, 7, 15, 2
2021/8/27, 29, 9, 13, 15, 2
2021/8/28, 28, 15, 24, 11, 2
2021/8/29, 47, 14, 24, 12, 2
2021/8/30, 40, 15, 19, 18, 2
2021/8/31, 46, 7, 10, 10, 2
2021/9/1, 19, 6, 14, 9, 2
2021/9/2, 20, 5, 16, 11, 2
2021/9/3, 19, 5, 22, 9, 2
2021/9/4, 21, 5, 14, 11, 2
2021/9/5, 19, 9, 22, 13, 3
2021/9/6, 29, 10, 21, 9, 2
2021/9/7, 31, 9, 13, 10, 2
2021/9/8, 23, 17, 41, 23, 4
2021/9/9, 51, 16, 32, 13, 2
2021/9/10, 42, 18, 64, 14, 3
2021/9/11, 43, 27, 100, 10, 2
2021/9/12, 64, 15, 35, 10, 2
2021/9/13, 44, 8, 15, 13, 3
2021/9/14, 21, 15, 67, 17, 4
2021/9/15, 41, 20, 35, 23, 4
2021/9/16, 52, 28, 82, 32, 3
2021/9/17, 74, 21, 47, 11, 1
2021/9/18, 62, 8, 16, 6, 1
2021/9/19, 23, 7, 11, 11, 1
2021/9/20, 19, 11, 7, 21, 2
2021/9/21, 31, 5, 19, 9, 1
2021/9/22, 18, 9, 9, 11, 1
2021/9/23, 23, 12, 25, 10, 1
2021/9/24, 31, 19, 35, 10, 1
2021/9/25, 44, 25, 48, 8, 1
2021/9/26, 55, 31, 58, 14, 1
2021/9/27, 65, 31, 51, 16, 1
2021/9/28, 71, 30, 60, 13, 4
2021/9/29, 74, 34, 64, 13, 2
2021/9/30, 84, 33, 49, 8, 1
2021/4/1, 44, 13, 16, 11, 2
2021/4/2, 45, 11, 16, 11, 3
2021/4/3, 42, 20, 36, 12, 2
2021/4/4, 56, 32, 46, 8, 2
2021/4/5, 72, 47, 66, 10, 2
2021/4/6, 92, 30, 47, 11, 1
2021/4/7, 61, 25, 50, 13, 1
2021/4/8, 50, 28, 41, 12, 1
2021/4/9, 68, 35, 53, 11, 1
2021/4/10, 65, 23, 50, 8, 1
2021/4/11, 52, 18, 35, 16, 1
2021/4/12, 48, 20, 22, 21, 2
2021/4/13, 52, 24, 39, 17, 1
2021/4/14, 55, 21, 35, 12, 1
2021/4/15, 49, 26, 38, 15, 1
2021/4/16, 61, 30, 51, 16, 1
2021/4/17, 75, 67, 75, 8, 1
2021/4/18, 95, 57, 61, 10, 1
2021/4/19, 77, 36, 47, 11, 1
2021/4/20, 59, 38, 49, 10, 1
2021/4/21, 61, 37, 37, 18, 1
2021/4/22, 62, 38, 36, 27, 3
2021/4/23, 74, 25, 38, 12, 1
2021/4/24, 59, 24, 36, 10, 1
2021/4/25, 57, 22, 33, 9, 1
2021/4/26, 50, 19, 29, 12, 1
2021/4/27, 49, 28, 22, 20, 1
2021/4/28, 61, 17, 57, 25, 2
2021/4/29, 45, 19, 42, 24, 4
2021/4/30, 53, 19, 62, 21, 3
2021/5/1, 57, 24, 39, 19, 2
2021/5/2, 70, 24, 36, 12, 1
2021/5/3, 52, 23, 26, 13, 3
2021/5/4, 45, 20, 65, 27, 3
2021/5/5, 57, 36, 43, 15, 3
2021/5/6, 62, 27, 34, 23, 3
2021/5/7, 62, 16, 26, 7, 3
2021/5/8, 44, 13, 25, 5, 4
2021/5/9, 37, 8, 16, 8, 4
2021/5/10, 22, 8, 16, 6, 1
2021/5/11, 21, 11, 17, 6, 2
2021/5/12, 36, 11, 15, 5, 2
2021/5/13, 40, 11, 19, 5, 3
2021/5/14, 41, 11, 24, 6, 3
2021/5/15, 33, 9, 20, 5, 3
2021/5/16, 28, 9, 15, 7, 3
2021/5/17, 27, 9, 18, 7, 3
2021/5/18, 30, 10, 21, 5, 3
2021/5/19, 34, 10, 17, 8, 6
2021/5/20, 28, 8, 15, 6, 
2021/5/21, 19, 8, 17, 6, 
2021/5/22, 23, 3, 19, 4, 
2021/5/23, 8, 6, 15, 13, 
2021/5/24, 16, 8, 11, 17, 
2021/5/25, 22, 6, 16, 8, 
2021/5/26, 17, 5, 18, 5, 
2021/5/27, 10, 6, 17, 4, 
2021/5/28, 12, 8, 18, 4, 
2021/5/29, 15, 12, 22, 3, 
2021/5/30, 24, 13, 19, 7, 
2021/5/31, 28, 6, 18, 16, 
2021/6/1, 20, 10, 18, 13, 
2021/6/2, 28, 10, 18, 7, 1
2021/6/3, 28, 15, 15, 17, 1
2021/6/4, 42, 27, 78, 21, 2
2021/6/5, 63, 45, 110, 13, 3
2021/6/6, 103, 17, 46, 10, 1
2021/6/7, 45, 15, 38, 11, 1
2021/6/8, 42, 7, 20, 13, 2
2021/6/9, 21, 8, 16, 10, 1
2021/6/10, 23, 10, 13, 10, 1
2021/6/11, 25, 8, 18, 8, 1
2021/6/12, 16, 9, 18, 5, 1
2021/6/13, 15, 10, 23, 4, 2
2021/6/14, 21, 11, 21, 6, 2
2021/6/15, 23, 17, 20, 5, 2
2021/6/16, 35, 15, 23, 7, 2
2021/6/17, 33, 15, 23, 5, 2
2021/6/18, 34, 16, 26, 5, 2
2021/6/19, 37, 18, 30, 4, 2
2021/6/20, 41, 21, 29, 7, 3
2021/6/21, 49, 14, 27, 17, 3
2021/6/22, 34, 8, 23, 14, 1
2021/6/23, 30, 9, 21, 22, 1
2021/6/24, 30, 12, 21, 21, 1
2021/6/25, 36, 14, 15, 17, 1
2021/6/26, 38, 20, 24, 5, 1
2021/6/27, 43, 16, 18, 11, 2
2021/6/28, 40, 21, 20, 9, 2
2021/6/29, 41, 20, 20, 7, 2
2021/6/30, 43, 19, 24, 4, 2
2021/1/4, 84, 50, 41, 27, 3
2021/1/5, 110, 39, 36, 15, 
2021/1/6, 85, 50, 28, 21, 
2021/1/7, 116, 37, 19, 17, 
2021/1/8, 78, 30, 17, 16, 
2021/1/9, 52, 30, 22, 16, 1
2021/1/10, 59, 33, 18, 18, 1
2021/1/11, 66, 44, 23, 22, 1
2021/1/12, 77, 37, 33, 30, 1
2021/1/13, 68, 42, 34, 41, 1
2021/1/14, 86, 37, 35, 36, 
2021/1/15, 74, 38, 43, 20, 
2021/1/16, 79, 77, 45, 15, 2
2021/1/17, 138, 63, 30, 26, 1
2021/1/18, 114, 44, 40, 16, 
2021/1/19, 75, 31, 37, 14, 2
2021/1/20, 60, 33, 33, 23, 2
2021/1/21, 72, 63, 21, 48, 5
2021/1/22, 137, 52, 20, 45, 4
2021/1/23, 125, 37, 43, 19, 1
2021/1/24, 93, 35, 39, 24, 1
2021/1/25, 79, 46, 39, 36, 2
2021/1/26, 104, 46, 39, 22, 2
2021/1/27, 104, 43, 39, 22, 2
2021/1/28, 97, 28, 43, 15, 1
2021/1/29, 62, 52, 41, 13, 1
2021/1/30, 79, 26, 38, 10, 1
2021/1/31, 54, 24, 35, 21, 1
2021/2/1, 51, 32, 45, 23, 2
2021/2/2, 66, 40, 42, 12, 1
2021/2/3, 72, 36, 39, 13, 1
2021/2/4, 60, 30, 36, 17, 1
2021/2/5, 59, 34, 18, 42, 2
2021/2/6, 77, 30, 42, 23, 1
2021/2/7, 76, 35, 43, 11, 1
2021/2/8, 79, 45, 44, 11, 1
2021/2/9, 82, 14, 28, 16, 1
2021/2/10, 43, 8, 18, 15, 1
2021/2/11, 29, 15, 27, 15, 1
2021/2/12, 54, 18, 30, 17, 1
2021/2/13, 60, 21, 37, 15, 1
2021/2/14, 58, 27, 37, 20, 1
2021/2/15, 78, 28, 33, 18, 1
2021/2/16, 68, 24, 32, 21, 1
2021/2/17, 64, 39, 40, 11, 1
2021/2/18, 82, 36, 44, 17, 1
