date, pm25, pm10, o3, no2, so2
2018/5/27, 46, 31, 86, 27, 4
2018/5/28, 79, 19, 35, 21, 5
2018/5/29, 55, 15, 18, 17, 7
2018/5/30, 49, 14, 20, 16, 7
2018/5/31, 44, 15, 43, 11, 2
2018/6/1, 45, 18, 47, 4, 
2018/6/2, 53, 23, 57, 3, 1
2018/6/3, 59, 17, 37, 6, 1
2018/6/4, 43, 10, 23, 13, 2
2018/6/5, 23, 9, 19, 15, 1
2018/6/6, 26, 9, 26, 6, 
2018/6/7, 20, 10, 26, 8, 
2018/6/8, 11, 18, 27, 21, 2
2018/6/9, 49, 22, 64, 14, 2
2018/6/10, 52, 37, 103, 24, 6
2018/6/11, 84, 30, 49, 18, 4
2018/6/12, 77, 12, 34, 22, 2
2018/6/13, 31, 24, 45, 15, 1
2018/6/14, 59, 21, 37, 16, 2
2018/6/15, 50, 23, 62, 7, 3
2018/6/16, 41, 21, 49, 6, 2
2018/6/17, 41, 22, 41, 9, 4
2018/6/18, 50, 17, 20, 9, 4
2018/6/19, 31, 26, 18, 9, 4
2018/6/20, 52, 24, 18, 11, 4
2018/6/21, 45, 19, 14, 17, 3
2018/6/22, 39, 14, 7, 22, 3
2018/6/23, 30, 13, 21, 6, 3
2018/6/24, 30, 11, 17, 9, 2
2018/6/25, 22, 18, 15, 11, 2
2018/6/26, 33, 15, 8, 16, 6
2018/6/27, 32, 21, 18, 14, 5
2018/6/28, 42, 23, 25, 14, 3
2018/6/29, 42, 22, 19, 13, 3
2018/6/30, 40, 20, 27, 10, 3
2018/1/1, 143, 57, 50, 15, 6
2018/1/2, 114, 35, 43, 10, 6
2018/1/3, 62, 24, 34, 10, 4
2018/1/4, 57, 26, 25, 16, 3
2018/1/5, 64, 6, 21, 10, 3
2018/1/6, 17, 4, 28, 9, 3
2018/1/7, 12, 8, 16, 15, 3
2018/1/8, 21, 34, 26, 15, 1
2018/1/9, 93, 26, 29, 15, 5
2018/1/10, 57, 25, 38, 14, 5
2018/1/11, 52, 24, 37, 16, 3
2018/1/12, 41, 38, 40, 25, 4
2018/1/13, 76, 26, 39, 21, 1
2018/1/14, 58, 32, 43, 30, 3
2018/1/15, 71, 31, 24, 40, 5
2018/1/16, 70, 51, 60, 47, 4
2018/1/17, 120, 44, 53, 22, 2
2018/1/18, 101, 32, 32, 23, 1
2018/1/19, 86, 28, 44, 11, 
2018/1/20, 76, 40, 46, 14, 2
2018/1/21, 103, 64, 42, 40, 5
2018/1/22, 147, 43, 48, 20, 2
2018/1/23, 93, 34, 44, 8, 3
2018/1/24, 81, 27, 42, 8, 1
2018/1/25, 64, 36, 37, 11, 1
2018/1/26, 75, 36, 30, 13, 2
2018/1/27, 71, 36, 26, 14, 1
2018/1/28, 68, 14, 13, 13, 1
2018/1/29, 25, 27, 7, 15, 2
2018/1/30, 72, 13, 11, 11, 2
2018/1/31, 37, 39, 28, 18, 4
2018/2/1, 91, 42, 22, 17, 3
2018/2/2, 97, 49, 27, 19, 5
2018/2/3, 103, 61, 36, 15, 6
2018/2/4, 128, 55, 26, 20, 6
2018/2/5, 109, 42, 40, 22, 5
2018/2/6, 85, 46, 37, 28, 5
2018/2/7, 92, 40, 40, 20, 4
2018/2/8, 87, 33, 42, 17, 3
2018/2/9, 68, 47, 28, 37, 4
2018/2/10, 111, 53, 40, 19, 4
2018/2/11, 135, 45, 39, 21, 3
2018/2/12, 106, 53, 45, 30, 3
2018/2/13, 93, 49, 41, 32, 3
2018/2/14, 74, 46, 19, 40, 3
2018/2/15, 81, 42, 37, 27, 2
2018/2/16, 97, 41, 38, 14, 1
2018/2/17, 101, 31, 38, 12, 1
2018/2/18, 70, 28, 31, 20, 1
2018/2/19, 68, 22, 23, 19, 1
2018/2/20, 63, 25, 31, 9, 1
2018/2/21, 61, 13, 28, 10, 1
2018/2/22, 32, 9, 31, 10, 2
2018/2/23, 29, 23, 36, 16, 2
2018/2/24, 56, 29, 34, 16, 2
2018/2/25, 73, 18, 30, 9, 1
2018/2/26, 42, 24, 36, 15, 2
2018/2/27, 53, 30, 31, 29, 4
2018/2/28, 65, 27, 45, 19, 2
2018/3/1, 75, 28, 43, 11, 2
2018/3/2, 68, 30, 29, 15, 1
2018/3/3, 70, 23, 12, 13, 1
2018/3/4, 65, 18, 9, 16, 3
2018/3/5, 52, 24, 41, 10, 2
2018/3/6, 55, 20, 37, 8, 2
2018/3/7, 44, 10, 19, 11, 1
2018/3/8, 25, 25, 40, 19, 4
2018/3/9, 51, 31, 55, 20, 3
2018/3/10, 65, 27, 47, 12, 3
2018/3/11, 54, 26, 41, 26, 2
2018/3/12, 57, 25, 38, 22, 2
2018/3/13, 54, 25, 26, 27, 2
2018/3/14, 52, 39, 17, 30, 3
2018/3/15, 86, 33, 18, 33, 5
2018/3/16, 86, 26, 43, 10, 2
2018/3/17, 67, 26, 41, 6, 2
2018/3/18, 57, 30, 33, 17, 3
2018/3/19, 68, 23, 30, 18, 3
2018/3/20, 60, 27, 53, 15, 3
2018/3/21, 58, 34, 53, 25, 4
2018/3/22, 73, 42, 72, 23, 3
2018/3/23, 82, 45, 58, 8, 3
2018/3/24, 73, 45, 67, 6, 3
2018/3/25, 73, 47, 39, 31, 6
2018/3/26, 86, 47, 42, 32, 5
2018/3/27, 106, 42, 38, 30, 3
2018/3/28, 105, 35, 40, 16, 2
2018/3/29, 95, 29, 46, 10, 2
2018/3/30, 73, 23, 50, 5, 2
2018/3/31, 44, 34, 42, 15, 3
2017/10/1, 41, 11, 17, 7, 1
2017/10/2, 28, 12, 23, 6, 4
2017/10/3, 39, 21, 30, 9, 3
2017/10/4, 56, 22, 38, 5, 1
2017/10/5, 51, 28, 44, 7, 1
2017/10/6, 64, 25, 39, 6, 1
2017/10/7, 58, 32, 54, 7, 2
2017/10/8, 70, 26, 31, 7, 2
2017/10/9, 52, 23, 35, 6, 2
2017/10/10, 53, 20, 32, 7, 2
2017/10/11, 38, 27, 52, 11, 2
2017/10/12, 55, 29, 46, 12, 2
2017/10/13, 65, 25, 19, 10, 2
2017/10/14, 60, 7, 25, 4, 
2017/10/15, 20, 12, 23, 8, 
2017/10/16, 27, 16, 18, 14, 1
2017/10/17, 49, 17, 33, 12, 1
2017/10/18, 55, 24, 27, 13, 1
2017/10/19, 56, 22, 33, 12, 2
2017/10/20, 52, 28, 44, 11, 2
2017/10/21, 61, 40, 62, 17, 3
2017/10/22, 87, 46, 51, 27, 4
2017/10/23, 100, 48, 77, 28, 3
2017/10/24, 107, 44, 71, 18, 3
2017/10/25, 90, 45, 66, 34, 5
2017/10/26, 99, 48, 68, 38, 6
2017/10/27, 111, 52, 78, 31, 7
2017/10/28, 115, 56, 74, 16, 7
2017/10/29, 111, 50, 57, 23, 7
2017/10/30, 97, 58, 75, 23, 7
2017/10/31, 130, 38, 66, 26, 3
2017/11/1, 78, 40, 60, 34, 4
2017/11/2, 98, 43, 67, 22, 3
2017/11/3, 100, 50, 47, 17, 3
2017/11/4, 112, 67, 74, 12, 4
2017/11/5, 151, 51, 42, 15, 3
2017/11/6, 125, 35, 27, 16, 2
2017/11/7, 91, 26, 39, 11, 2
2017/11/8, 72, 29, 52, 8, 4
2017/11/9, 67, 38, 48, 18, 7
2017/11/10, 79, 35, 43, 11, 5
2017/11/11, 80, 32, 34, 9, 2
2017/11/12, 82, 14, 30, 13, 1
2017/11/13, 47, 15, 32, 10, 1
2017/11/14, 55, 18, 30, 9, 
2017/11/15, 52, 22, 43, 7, 
2017/11/16, 59, 28, 32, 19, 
2017/11/17, 76, 31, 24, 23, 1
2017/11/18, 75, 17, 11, 13, 
2017/11/19, 45, 24, 5, 14, 
2017/11/20, 57, 26, 17, 19, 1
2017/11/21, 60, 32, 25, 16, 2
2017/11/22, 55, 39, 35, 14, 3
2017/11/23, 85, 38, 26, 18, 3
2017/11/24, 82, 34, 14, 18, 3
2017/11/25, 77, 31, 23, 20, 3
2017/11/26, 66, 20, 31, 14, 3
2017/11/27, 57, 28, 35, 16, 3
2017/11/28, 62, 23, 30, 19, 2
2017/11/29, 54, 20, 25, 12, 1
2017/11/30, 50, 21, 35, 12, 1
2017/12/1, 45, 27, 24, 21, 2
2017/12/2, 67, 43, 33, 27, 3
2017/12/3, 107, 49, 29, 20, 2
2017/12/4, 119, 48, 29, 13, 2
2017/12/5, 122, 54, 52, 15, 2
2017/12/6, 136, 62, 47, 24, 3
2017/12/7, 142, 58, 40, 15, 5
2017/12/8, 138, 74, 50, 25, 6
2017/12/9, 168, 63, 79, 29, 4
2017/12/10, 157, 50, 61, 16, 5
2017/12/11, 116, 59, 51, 16, 5
2017/12/12, 132, 23, 28, 9, 2
2017/12/13, 60, 23, 33, 10, 1
2017/12/14, 50, 33, 27, 15, 1
2017/12/15, 74, 34, 13, 14, 2
2017/12/16, 65, 31, 16, 11, 2
2017/12/17, 81, 62, 33, 17, 5
2017/12/18, 151, 46, 36, 14, 5
2017/12/19, 90, 46, 31, 17, 6
2017/12/20, 80, 37, 45, 12, 5
2017/12/21, 68, 49, 45, 18, 4
2017/12/22, 86, 40, 41, 23, 3
2017/12/23, 81, 55, 55, 28, 4
2017/12/24, 115, 57, 70, 12, 7
2017/12/25, 121, 64, 79, 14, 5
2017/12/26, 126, 38, 48, 8, 3
2017/12/27, 75, 45, 37, 16, 3
2017/12/28, 77, 40, 45, 14, 6
2017/12/29, 97, 26, 43, 20, 5
2017/12/30, 57, 39, 47, 13, 4
2017/12/31, 83, 61, 50, 12, 4
2017/7/1, 27, 12, 9, 11, 2
2017/7/2, 29, 14, 13, 13, 2
2017/7/3, 34, 9, 8, 13, 1
2017/7/4, 21, 11, 15, 9, 1
2017/7/5, 23, 7, 12, 8, 1
2017/7/6, 13, 8, 12, 10, 1
2017/7/7, 16, 15, 6, 16, 
2017/7/8, 37, 13, 12, 10, 1
2017/7/9, 30, 12, 10, 13, 2
2017/7/10, 28, 10, 15, 9, 1
2017/7/11, 26, 6, 18, 6, 
2017/7/12, 15, 7, 15, 6, 1
2017/7/13, 17, 6, 13, 5, 1
2017/7/14, 17, 5, 15, 6, 1
2017/7/15, 14, 7, 12, 5, 
2017/7/16, 15, 5, 7, 10, 
2017/7/17, 14, 7, 11, 12, 
2017/7/18, 18, 8, 15, 11, 1
2017/7/19, 26, 10, 15, 6, 1
2017/7/20, 26, 9, 16, 5, 1
2017/7/21, 25, 6, 15, 5, 2
2017/7/22, 17, 10, 13, 8, 3
2017/7/23, 30, 6, 15, 9, 2
2017/7/24, 16, 8, 22, 7, 2
2017/7/25, 25, 9, 25, 9, 5
2017/7/26, 31, 11, 21, 8, 3
2017/7/27, 37, 15, 35, 11, 2
2017/7/28, 47, 39, 113, 21, 3
2017/7/29, 100, 57, 118, 26, 4
2017/7/30, 141, 36, 27, 17, 3
2017/7/31, 87, 23, 21, 13, 2
2017/8/1, 54, 17, 14, 20, 2
2017/8/2, 42, 14, 10, 19, 3
2017/8/3, 39, 13, 9, 18, 1
2017/8/4, 38, 21, 13, 17, 2
2017/8/5, 49, 18, 21, 16, 3
2017/8/6, 45, 12, 20, 13, 3
2017/8/7, 30, 12, 13, 10, 1
2017/8/8, 28, 14, 13, 10, 1
2017/8/9, 32, 17, 14, 11, 1
2017/8/10, 34, 20, 18, 11, 2
2017/8/11, 49, 17, 17, 10, 2
2017/8/12, 43, 11, 16, 8, 2
2017/8/13, 27, 12, 12, 10, 2
2017/8/14, 27, 9, 10, 10, 3
2017/8/15, 21, 12, 8, 14, 2
2017/8/16, 35, 12, 11, 16, 2
2017/8/17, 38, 15, 18, 18, 2
2017/8/18, 51, 11, 8, 17, 2
2017/8/19, 40, 14, 26, 21, 6
2017/8/20, 50, 13, 4, 21, 7
2017/8/21, 46, 32, 74, 15, 3
2017/8/22, 76, , , , 
2017/8/24, 31, 10, 23, 8, 2
2017/8/25, 24, 12, 28, 10, 3
2017/8/26, 32, 5, 19, 3, 1
2017/8/27, 9, 6, 14, 14, 4
2017/8/28, 17, 19, 21, 33, 8
2017/8/29, 44, 41, 46, 42, 6
2017/8/30, 102, 26, 40, 27, 4
2017/8/31, 66, 32, 68, 27, 3
2017/9/1, 84, 41, 80, 26, 3
2017/9/2, 105, 36, 70, 24, 3
2017/9/3, 99, 15, 20, 19, 3
2017/9/4, 46, 16, 10, 19, 3
2017/9/5, 38, 24, , 16, 3
2017/9/6, 57, , , , 
2017/9/11, 53, 34, 80, 26, 5
2017/9/12, 90, 25, 41, 11, 4
2017/9/13, 63, 29, 56, 9, 3
2017/9/14, 67, 28, 44, 19, 5
2017/9/15, 69, 49, 130, 29, 6
2017/9/16, 116, 63, 127, 27, 7
2017/9/17, 154, 48, 64, 15, 7
2017/9/18, 123, 30, 53, 7, 1
2017/9/19, 74, 24, 33, 11, 1
2017/9/20, 65, 16, 22, 12, 1
2017/9/21, 48, 13, 21, 12, 1
2017/9/22, 40, 14, 24, 9, 1
2017/9/23, 40, 13, 22, 5, 3
2017/9/24, 31, 8, 15, 6, 4
2017/9/25, 15, 13, 15, 15, 6
2017/9/26, 34, 26, 21, 31, 7
2017/9/27, 68, 18, 28, 23, 3
2017/9/28, 54, 7, 23, 8, 
2017/9/29, 22, 21, 38, 8, 1
2017/9/30, 55, 16, 30, 6, 1
2017/4/1, 62, 33, 67, 19, 3
2017/4/2, 81, 40, 60, 18, 3
2017/4/3, 88, 44, 55, 6, 3
2017/4/4, 90, 37, 46, 7, 2
2017/4/5, 72, 35, 30, 10, 2
2017/4/6, 71, 27, 10, 23, 4
2017/4/7, 64, 24, 9, 19, 3
2017/4/8, 63, 16, 16, 11, 2
2017/4/9, 46, 14, 13, 9, 3
2017/4/10, 30, 22, 6, 18, 1
2017/4/11, 52, 21, 9, 17, 1
2017/4/12, 53, 22, 20, 16, 1
2017/4/13, 58, 35, 41, 13, 1
2017/4/14, 76, 27, 36, 23, 
2017/4/15, 69, 25, 38, 9, 1
2017/4/16, 67, 22, 21, 18, 3
2017/4/17, 60, 33, 33, 29, 7
2017/4/18, 81, 24, 24, 18, 4
2017/4/19, 65, 15, 12, 17, 2
2017/4/20, 45, 23, 19, 19, 2
2017/4/21, 56, 29, 26, 17, 3
2017/4/22, 65, 30, 28, 14, 2
2017/4/23, 69, 44, 48, 11, 2
2017/4/24, 88, 42, 49, 15, 
2017/4/25, 88, 40, 30, 20, 
2017/4/26, 93, 28, 21, 18, 3
2017/4/27, 68, 17, 37, 15, 3
2017/4/28, 47, 38, 65, 27, 5
2017/4/29, 89, 36, 70, 18, 3
2017/4/30, 88, 32, 46, 15, 2
2017/5/1, 77, 28, 16, 16, 3
2017/5/2, 62, 18, 14, 8, 3
2017/5/3, 48, 15, 9, 23, 3
2017/5/4, 40, 41, 42, 38, 5
2017/5/5, 93, 57, 77, 31, 5
2017/5/6, 135, 25, 42, 6, 2
2017/5/7, 63, 33, 40, 9, 2
2017/5/8, 65, 28, 27, 32, 5
2017/5/9, 68, 50, 82, 31, 7
2017/5/10, 121, 26, 40, 11, 3
2017/5/11, 74, 27, 39, 22, 4
2017/5/12, 66, 19, 8, 31, 4
2017/5/13, 57, 28, 51, 20, 3
2017/5/14, 77, 12, 21, 15, 2
2017/5/15, 37, 10, 24, 17, 2
2017/5/16, 30, 23, 45, 15, 2
2017/5/17, 59, 26, 54, 9, 3
2017/5/18, 68, 23, 37, 11, 2
2017/5/19, 57, 11, 32, 12, 2
2017/5/20, 40, 13, 33, 10, 2
2017/5/21, 41, 16, 30, 11, 2
2017/5/22, 45, 17, 19, 15, 2
2017/5/23, 54, 16, 9, 24, 2
2017/5/24, 48, 16, 34, 15, 4
2017/5/25, 49, 25, 33, 20, 4
2017/5/26, 68, 29, 71, 17, 5
2017/5/27, 71, 35, 97, 8, 6
2017/5/28, 77, 22, 57, 6, 6
2017/5/29, 48, 21, 37, 7, 5
2017/5/30, 59, 17, 18, 18, 5
2017/5/31, 51, 14, 12, 8, 4
2017/6/1, 36, 19, 17, 9, 4
2017/6/2, 36, 22, 22, 10, 4
2017/6/3, 47, 16, 20, 7, 4
2017/6/4, 33, 18, 18, 8, 3
2017/6/5, 46, 12, 19, 7, 3
2017/6/6, 35, 6, 17, 9, 3
2017/6/7, 17, 9, 18, 7, 4
2017/6/8, 30, 7, 17, 4, 4
2017/6/9, 20, 10, 15, 7, 4
2017/6/10, 36, 9, 23, 9, 5
2017/6/11, 33, 9, 16, 6, 4
2017/6/12, 29, 11, 13, 16, 4
2017/6/13, 38, 22, 9, 17, 4
2017/6/14, 43, 20, 14, 10, 3
2017/6/15, 36, 17, 13, 12, 3
2017/6/16, 33, 8, 4, 20, 3
2017/6/17, 26, 11, 9, 18, 5
2017/6/18, 43, 15, 7, 22, 4
2017/6/19, 38, 14, 7, 21, 4
2017/6/20, 34, 13, 9, 18, 2
2017/6/21, 30, 23, 13, 11, 2
2017/6/22, 54, 8, 7, 11, 2
2017/6/23, 25, 11, 10, 12, 3
2017/6/24, 25, 10, 18, 8, 2
2017/6/25, 19, 12, 11, 10, 3
2017/6/26, 24, 13, 10, 11, 3
2017/6/27, 26, 12, 14, 11, 2
2017/6/28, 31, 9, 9, 15, 3
2017/6/29, 29, 8, 10, 13, 4
2017/6/30, 26, 8, 12, 9, 2
2017/1/2, 64, 37, 36, 22, 4
2017/1/3, 88, 30, 41, 13, 4
2017/1/4, 73, 27, 28, 29, 4
2017/1/5, 72, 30, 40, 20, 4
2017/1/6, 77, 23, 38, 11, 3
2017/1/7, 67, 42, 43, 31, 6
2017/1/8, 101, 35, 45, 15, 4
2017/1/9, 85, 38, 44, 8, 3
2017/1/10, 90, 51, 41, 10, 4
2017/1/11, 122, 63, 30, 17, 4
2017/1/12, 142, 16, 8, 16, 2
2017/1/13, 40, 14, 9, 16, 3
2017/1/14, 43, 23, 11, 14, 3
2017/1/15, 70, 24, 33, 11, 3
2017/1/16, 68, 26, 33, 11, 3
2017/1/17, 59, 37, 28, 16, 4
2017/1/18, 76, 51, 22, 26, 6
2017/1/19, 112, 27, 31, 15, 3
2017/1/20, 65, 42, 31, 20, 3
2017/1/21, 102, 48, 39, 20, 4
2017/1/22, 114, 49, 48, 20, 4
2017/1/23, 106, 51, 45, 9, 4
2017/1/24, 98, 43, 45, 11, 3
2017/1/25, 92, 44, 41, 13, 3
2017/1/26, 104, 38, 38, 24, 4
2017/1/27, 86, 42, 34, 15, 3
2017/1/28, 102, 34, 36, 7, 3
2017/1/29, 88, 67, 22, 15, 3
2017/1/30, 134, , 21, 8, 2
2017/2/3, 65, 25, 33, 13, 3
2017/2/4, 68, 28, 19, 22, 3
2017/2/5, 69, 28, 44, 9, 3
2017/2/6, 65, 42, 47, 8, 3
2017/2/7, 86, 32, 37, 12, 2
2017/2/8, 81, 19, 30, 12, 3
2017/2/9, 55, 43, 32, 14, 5
2017/2/10, 111, 41, 40, 17, 4
2017/2/11, 107, 43, 50, 25, 4
2017/2/12, 111, 33, 54, 22, 3
2017/2/13, 84, 17, 47, 9, 3
2017/2/14, 57, 19, 48, 14, 3
2017/2/15, 63, 24, 33, 35, 4
2017/2/16, 67, 27, 25, 35, 4
2017/2/17, 67, 23, 41, 22, 3
2017/2/18, 60, 31, 44, 9, 2
2017/2/19, 82, 36, 19, 27, 3
2017/2/20, 80, 25, 31, 10, 3
2017/2/21, 67, 18, 23, 19, 2
2017/2/22, 52, 37, 12, 19, 2
2017/2/23, 83, 20, 12, 14, 2
2017/2/24, 58, 17, 12, 15, 2
2017/2/25, 49, 12, 25, 14, 2
2017/2/26, 50, 28, 48, 16, 2
2017/2/27, 72, 33, 53, 14, 3
2017/2/28, 75, 56, 56, 33, 4
2017/3/1, 137, 41, 46, 23, 4
2017/3/2, 85, 40, 57, 16, 3
2017/3/3, 88, 30, 47, 12, 3
2017/3/4, 77, 22, 37, 16, 2
2017/3/5, 82, 14, 40, 19, 2
2017/3/6, 60, 36, 42, 11, 2
2017/3/7, 86, 22, 19, 17, 2
2017/3/8, 76, 40, 40, 14, 3
2017/3/9, 94, 36, 43, 19, 2
2017/3/10, 99, 14, 40, 8, 2
2017/3/11, 52, 14, 46, 8, 1
2017/3/12, 47, 27, 21, 23, 2
2017/3/13, 74, 24, 12, 21, 2
2017/3/14, 74, 36, 41, 9, 3
2017/3/15, 65, 26, 40, 11, 3
2017/3/16, 73, 17, 33, 9, 2
2017/3/17, 97, , 34, 10, 2
2017/3/24, 64, 24, 30, 15, 2
2017/3/25, 59, 26, 25, 12, 2
2017/3/26, 59, 43, 54, 13, 3
2017/3/27, 78, 53, 62, 12, 3
2017/3/28, 97, 54, 57, 9, 3
2017/3/29, 98, 51, 46, 8, 3
2017/3/30, 98, 31, 25, 22, 2
2017/3/31, 70, 24, 45, 29, 5
2016/10/1, 85, 13, 25, 15, 3
2016/10/2, 46, 8, 18, 10, 3
2016/10/3, 18, 17, 25, 9, 3
2016/10/4, 44, 25, 35, 12, 3
2016/10/5, 68, 24, 32, 14, 1
2016/10/6, 65, 20, 18, 14, 1
2016/10/7, 53, 26, 20, 12, 2
2016/10/8, 66, 23, 35, 9, 2
2016/10/9, 62, 28, 42, 8, 2
2016/10/10, 71, 16, 24, 12, 1
2016/10/11, 51, 19, 17, 13, 2
2016/10/12, 55, 21, 41, 11, 2
2016/10/13, 53, 27, 45, 9, 2
2016/10/14, 64, 35, 40, 17, 5
2016/10/15, 78, 32, 40, 10, 3
2016/10/16, 78, 30, 24, 10, 3
2016/10/17, 75, 6, 14, 5, 1
2016/10/18, 18, , , , 
2016/10/25, 41, 21, 26, 14, 1
2016/10/26, 58, 18, 23, 17, 2
2016/10/27, 44, 18, 19, 17, 2
2016/10/28, 35, 25, 27, 16, 2
2016/10/29, 56, 23, 38, 10, 2
2016/10/30, 58, 26, 51, 15, 2
2016/10/31, 61, 25, 19, 15, 2
2016/11/1, 67, 22, 14, 14, 4
2016/11/2, 54, 22, 30, 15, 3
2016/11/3, 52, 30, 29, 29, 3
2016/11/4, 71, 31, 41, 24, 2
2016/11/5, 72, 29, 50, 20, 2
2016/11/6, 71, 28, 33, 19, 2
2016/11/7, 73, 26, 38, 17, 2
2016/11/8, 65, 20, 15, 16, 3
2016/11/9, 49, 12, 10, 12, 2
2016/11/10, 30, 22, 16, 18, 3
2016/11/11, 54, 31, 46, 16, 4
2016/11/12, 70, 21, 45, 13, 3
2016/11/13, 54, 26, 16, 30, 4
2016/11/14, 69, 36, 57, 21, 4
2016/11/15, 90, 32, 42, 13, 3
2016/11/16, 76, 34, 47, 16, 4
2016/11/17, 82, 38, 37, 13, 4
2016/11/18, 88, 27, 38, 12, 4
2016/11/19, 63, 29, 37, 10, 4
2016/11/20, 75, 20, 25, 9, 3
2016/11/21, 49, 10, 15, 15, 3
2016/11/22, 30, 5, 18, 13, 3
2016/11/23, 9, 10, 18, 11, 3
2016/11/24, 23, 15, 14, 15, 3
2016/11/25, 41, 12, 10, 14, 3
2016/11/26, 31, 10, 25, 11, 3
2016/11/27, 28, 21, 25, 22, 3
2016/11/28, 54, 39, 25, 22, 4
2016/11/29, 75, 45, 34, 18, 5
2016/11/30, 85, 55, 40, 24, 5
2016/12/1, 119, 51, 37, 20, 5
2016/12/2, 116, 52, 34, 21, 5
2016/12/3, 117, 50, 31, 31, 8
2016/12/4, 114, 46, 30, 36, 6
2016/12/5, 114, 44, 28, 17, 6
2016/12/6, 94, 58, 46, 26, 7
2016/12/7, 132, 49, 49, 30, 5
2016/12/8, 110, 40, 41, 31, 4
2016/12/9, 100, 36, 55, 18, 5
2016/12/10, 80, 33, 44, 7, 4
2016/12/11, 73, 23, 34, 16, 3
2016/12/12, 55, 27, 38, 32, 4
2016/12/13, 68, 32, 39, 15, 4
2016/12/14, 78, 30, 35, 15, 4
2016/12/15, 73, 34, 36, 19, 5
2016/12/16, 80, 31, 37, 20, 4
2016/12/17, 70, 37, 42, 18, 5
2016/12/18, 88, 25, 46, 27, 4
2016/12/19, 57, 31, 42, 24, 5
2016/12/20, 67, 26, 26, 22, 4
2016/12/21, 63, 26, 36, 19, 4
2016/12/22, 66, 26, 41, 13, 4
2016/12/23, 64, 40, 39, 14, 4
2016/12/24, 81, 41, 36, 9, 5
2016/12/25, 81, 38, 35, 19, 4
2016/12/26, 84, 25, 23, 12, 4
2016/12/27, 53, 32, 24, 16, 5
2016/12/28, 78, 40, 31, 18, 5
2016/12/29, 88, 43, 26, 26, 6
2016/12/30, 91, 47, 51, 21, 5
2016/12/31, 99, , , , 
2016/7/1, 21, 15, 10, 11, 4
2016/7/2, 33, 10, 10, 9, 3
2016/7/3, 21, 8, 11, 7, 3
2016/7/4, 16, 8, 14, 9, 3
2016/7/5, 15, 12, 12, 14, 3
2016/7/6, 26, 21, 21, 18, 4
2016/7/7, 46, 41, 118, 24, 6
2016/7/8, 96, 54, 98, 29, 7
2016/7/9, 127, 14, 23, 16, 4
2016/7/10, 44, 15, 9, 20, 4
2016/7/11, 43, 11, 7, 22, 6
2016/7/12, 31, 10, 9, 16, 4
2016/7/13, 28, 22, 6, 18, 5
2016/7/14, 50, 21, 15, 11, 3
2016/7/15, 45, 19, 13, 9, 3
2016/7/16, 44, 16, 17, 8, 4
2016/7/17, 41, 14, 12, 8, 3
2016/7/18, 37, 11, 8, 9, 4
2016/7/19, 30, 9, 10, 8, 3
2016/7/20, 26, 11, 9, 11, 4
2016/7/21, 36, 10, 12, 13, 4
2016/7/22, 37, 11, 16, 14, 7
2016/7/23, 40, 12, 22, 13, 7
2016/7/24, 42, 16, 22, 11, 5
2016/7/25, 25, 12, 18, 5, 3
2016/7/26, 33, 14, 9, 12, 4
2016/7/27, 35, , 13, 13, 5
2016/7/29, 40, 22, 27, 25, 4
2016/7/30, 54, 33, 49, 16, 3
2016/7/31, 82, 39, 70, 19, 3
2016/8/1, 96, 13, 26, 5, 1
2016/8/2, 32, 11, 19, 12, 2
2016/8/3, 27, 7, 9, 12, 2
2016/8/4, 24, 15, 8, 18, 4
2016/8/5, 42, 20, 25, 23, 7
2016/8/6, 57, 19, 29, 21, 6
2016/8/7, 61, 21, 21, 25, 6
2016/8/8, 66, 22, 15, 28, 4
2016/8/9, 67, 19, 15, 27, 3
2016/8/10, 95, 10, 13, 24, 3
2016/8/11, 62, 22, 17, 28, 5
2016/8/12, 62, 13, 23, 10, 2
2016/8/13, 37, 10, 17, 7, 1
2016/8/14, 29, 11, 19, 13, 1
2016/8/15, 32, 12, 13, 14, 2
2016/8/16, 28, 11, 18, 8, 1
2016/8/17, 37, 15, 21, 5, 1
2016/8/18, 39, 20, 17, 9, 2
2016/8/19, 44, 38, 8, 21, 3
2016/8/20, 82, 34, 24, 23, 4
2016/8/21, 76, 27, 20, 12, 2
2016/8/22, 46, , 19, 18, 3
2016/8/31, 93, 11, 9, 16, 2
2016/9/1, 29, 12, 6, 18, 4
2016/9/2, 29, 16, 16, 23, 3
2016/9/3, 52, 16, 41, 6, 2
2016/9/4, 70, 14, 28, 12, 2
2016/9/5, 44, 14, 9, 20, 3
2016/9/6, 39, 17, 7, 22, 4
2016/9/7, 42, 14, 3, 21, 5
2016/9/8, 35, 18, 5, 19, 3
2016/9/9, 48, 17, 2, 17, 3
2016/9/10, 47, 18, 8, 14, 4
2016/9/11, 46, 15, 33, 10, 2
2016/9/12, 43, 17, 31, 15, 2
2016/9/13, 44, 37, 58, 19, 3
2016/9/14, 82, 25, 35, 15, 3
2016/9/15, 64, 13, 32, 13, 2
2016/9/16, 39, 19, 41, 13, 3
2016/9/17, 49, 20, 45, 15, 4
2016/9/18, 58, 22, 38, 10, 3
2016/9/19, 60, 36, 47, 13, 2
2016/9/20, 89, 32, 55, 11, 2
2016/9/21, 81, 29, 47, 7, 2
2016/9/22, 63, 23, 41, 7, 2
2016/9/23, 52, 28, 42, 5, 1
2016/9/24, 59, 39, 50, 10, 2
