date, pm25, pm10, o3, no2, so2
2017/9/4, 46, 23, 6, 20, 3
2017/9/5, 54, 20, 1, 20, 3
2017/9/6, 58, , , , 
2017/9/11, 58, 37, 55, 38, 6
2017/9/12, 107, 21, 26, 19, 2
2017/9/13, 56, 29, 39, 25, 3
2017/9/14, 65, 26, 37, 20, 4
2017/9/15, 60, 47, 122, 46, 9
2017/9/16, 108, 59, 125, 52, 12
2017/9/17, 130, 44, 37, 42, 7
2017/9/18, 106, 30, 42, 24, 3
2017/9/19, 71, 24, 27, 22, 2
2017/9/20, 66, 18, 19, 20, 2
2017/9/21, 55, 14, 16, 17, 2
2017/9/22, 47, 17, 13, 17, 2
2017/9/23, 52, 16, 18, 11, 2
2017/9/24, 41, 14, 9, 15, 2
2017/9/25, 29, 16, 10, 16, 5
2017/9/26, 37, 25, 10, 31, 9
2017/9/27, 62, 19, 7, 26, 9
2017/9/28, 49, 11, 15, 15, 2
2017/9/29, 30, 22, 24, 22, 2
2017/9/30, 56, 17, 23, 15, 2
2017/4/1, 63, 39, 46, 23, 3
2017/4/2, 87, 47, 44, 26, 3
2017/4/3, 94, 49, 46, 19, 3
2017/4/4, 95, 44, 36, 25, 2
2017/4/5, 81, 41, 22, 26, 2
2017/4/6, 79, 35, 7, 27, 5
2017/4/7, 76, 31, 3, 26, 4
2017/4/8, 72, 20, 10, 15, 2
2017/4/9, 56, 22, 6, 16, 3
2017/4/10, 50, 27, 2, 21, 3
2017/4/11, 61, 19, 6, 22, 2
2017/4/12, 53, 21, 10, 24, 2
2017/4/13, 57, 37, 25, 29, 4
2017/4/14, 76, 34, 24, 26, 2
2017/4/15, 75, 29, 25, 19, 2
2017/4/16, 74, 24, 21, 18, 4
2017/4/17, 65, 34, 30, 25, 6
2017/4/18, 79, 23, 19, 18, 3
2017/4/19, 60, 19, 5, 22, 2
2017/4/20, 56, 28, 9, 23, 4
2017/4/21, 65, 29, 21, 24, 2
2017/4/22, 63, 35, 31, 22, 2
2017/4/23, 75, 49, 41, 27, 2
2017/4/24, 92, 44, 40, 31, 2
2017/4/25, 89, 47, 22, 32, 2
2017/4/26, 109, 24, 13, 27, 2
2017/4/27, 64, 23, 19, 27, 2
2017/4/28, 57, 39, 41, 38, 5
2017/4/29, 84, 37, 44, 28, 4
2017/4/30, 85, 35, 51, 22, 3
2017/5/1, 79, 32, 14, 23, 3
2017/5/2, 69, 22, 8, 16, 3
2017/5/3, 57, 21, 5, 29, 4
2017/5/4, 55, 40, 31, 49, 10
2017/5/5, 92, 53, 55, 59, 12
2017/5/6, 126, 27, 29, 18, 2
2017/5/7, 67, 41, 33, 23, 2
2017/5/8, 75, 33, 10, 43, 9
2017/5/9, 73, 59, 42, 63, 17
2017/5/10, 132, 31, 41, 25, 3
2017/5/11, 78, 33, 19, 32, 5
2017/5/12, 70, 29, 3, 43, 11
2017/5/13, 68, 31, 42, 34, 5
2017/5/14, 82, 14, 27, 26, 2
2017/5/15, 45, 13, 21, 24, 2
2017/5/16, 34, 26, 35, 27, 2
2017/5/17, 61, 31, 40, 26, 2
2017/5/18, 72, 27, 37, 25, 2
2017/5/19, 63, 14, 28, 25, 1
2017/5/20, 44, 18, 30, 20, 1
2017/5/21, 53, 22, 25, 24, 2
2017/5/22, 58, 17, 12, 26, 2
2017/5/23, 64, 28, 9, 29, 2
2017/5/24, 65, 23, 17, 27, 2
2017/5/25, 57, 29, 19, 28, 2
2017/5/26, 71, 32, 51, 28, 2
2017/5/27, 72, 42, 63, 22, 3
2017/5/28, 91, 29, 43, 24, 2
2017/5/29, 64, 25, 29, 18, 2
2017/5/30, 65, 20, 15, 18, 4
2017/5/31, 54, 17, 7, 13, 2
2017/6/1, 38, 26, 9, 16, 3
2017/6/2, 51, 25, 16, 15, 3
2017/6/3, 55, 21, 12, 13, 3
2017/6/4, 50, 21, 13, 16, 2
2017/6/5, 54, 17, 9, 17, 2
2017/6/6, 44, 12, 9, 16, 3
2017/6/7, 33, 12, 8, 15, 2
2017/6/8, 34, 11, 7, 15, 2
2017/6/9, 31, 22, 7, 16, 2
2017/6/10, 49, 13, 12, 16, 4
2017/6/11, 45, 11, 12, 12, 1
2017/6/12, 26, 15, 10, 19, 2
2017/6/13, 36, 27, 6, 21, 3
2017/6/14, 56, 28, 8, 16, 3
2017/6/15, 58, 26, 9, 16, 2
2017/6/16, 52, 16, 2, 26, 2
2017/6/17, 47, 11, 8, 20, 4
2017/6/18, 34, 14, 5, 25, 4
2017/6/19, 39, 15, 4, 25, 5
2017/6/20, 45, 21, 4, 23, 4
2017/6/21, 49, 22, 12, 15, 3
2017/6/22, 50, 14, 6, 14, 3
2017/6/23, 34, 14, 9, 15, 3
2017/6/24, 33, 14, 13, 12, 3
2017/6/25, 29, 17, 9, 14, 3
2017/6/26, 38, 18, 8, 13, 4
2017/6/27, 35, 15, 11, 13, 3
2017/6/28, 34, 12, 11, 14, 3
2017/6/29, 35, 13, 10, 14, 5
2017/6/30, 36, 10, 9, 11, 3
2017/1/2, 96, , 19, 43, 3
2017/1/5, 87, 38, 23, 34, 4
2017/1/6, 87, 34, 26, 31, 3
2017/1/7, 82, 44, 19, 44, 9
2017/1/8, 104, 43, 27, 29, 3
2017/1/9, 94, 45, 34, 26, 3
2017/1/10, 100, 56, 36, 28, 3
2017/1/11, 132, 57, 29, 27, 3
2017/1/12, 136, 13, 8, 22, 2
2017/1/13, 41, 14, 6, 24, 2
2017/1/14, 48, 23, 11, 21, 2
2017/1/15, 71, 25, 19, 24, 3
2017/1/16, 69, 29, 27, 28, 3
2017/1/17, 67, 30, 19, 28, 3
2017/1/18, 72, 47, 9, 42, 6
2017/1/19, 103, 27, 22, 27, 3
2017/1/20, 60, 44, 19, 32, 5
2017/1/21, 101, 48, 30, 27, 6
2017/1/22, 112, 51, 34, 30, 4
2017/1/23, 108, 52, 37, 29, 4
2017/1/24, 99, 39, 28, 30, 3
2017/1/25, 78, 43, 28, 27, 3
2017/1/26, 99, 36, 35, 28, 5
2017/1/27, 79, 38, 29, 23, 4
2017/1/28, 88, 30, 27, 22, 2
2017/1/29, 75, 21, 17, 24, 3
2017/1/30, 60, 31, 17, 16, 2
2017/1/31, 75, 30, 19, 23, 3
2017/2/1, 78, 33, 24, 22, 3
2017/2/2, 72, 32, 28, 26, 3
2017/2/3, 82, 28, 22, 26, 3
2017/2/4, 74, 31, 11, 36, 5
2017/2/5, 109, 38, 30, 24, 3
2017/2/6, 89, 51, 42, 22, 3
2017/2/7, 112, 37, 30, 29, 3
2017/2/8, 79, 22, 26, 19, 3
2017/2/9, 63, 48, 25, 24, 6
2017/2/10, 124, 51, 25, 29, 6
2017/2/11, 118, 51, 37, 28, 6
2017/2/12, 113, 41, 38, 31, 5
2017/2/13, 80, 31, 35, 27, 4
2017/2/14, 62, 32, 38, 29, 5
2017/2/15, 65, 35, 22, 44, 5
2017/2/16, 67, 40, 11, 52, 7
2017/2/17, 79, 39, 24, 41, 4
2017/2/18, 84, 40, 38, 24, 2
2017/2/19, 92, 41, 22, 37, 6
2017/2/20, 89, 28, 23, 23, 3
2017/2/21, 67, 24, 20, 32, 2
2017/2/22, 61, 33, 8, 27, 3
2017/2/23, 77, 16, 8, 22, 3
2017/2/24, 48, 14, 8, 22, 3
2017/2/25, 32, 12, 18, 22, 3
2017/2/26, 37, 33, 33, 29, 4
2017/2/27, 72, 48, 43, 32, 5
2017/2/28, 97, 61, 45, 50, 8
2017/3/1, 129, 52, 37, 31, 6
2017/3/2, 87, 55, 44, 28, 5
2017/3/3, 95, 48, 34, 32, 3
2017/3/4, 94, 47, 27, 32, 4
2017/3/5, 90, 40, 19, 42, 7
2017/3/6, 88, 44, 34, 28, 2
2017/3/7, 89, 26, 16, 24, 2
2017/3/8, 68, 43, 26, 28, 3
2017/3/9, 101, 58, 34, 36, 2
2017/3/10, 108, 23, 25, 28, 1
2017/3/11, 55, 26, 36, 28, 1
2017/3/12, 65, 43, 17, 35, 1
2017/3/13, 94, 23, 13, 32, 1
2017/3/14, 62, 33, 26, 22, 2
2017/3/15, 67, 40, 26, 29, 2
2017/3/16, 83, 33, 18, 25, 1
2017/3/17, 83, 32, 18, 27, 1
2017/3/18, 84, 30, 14, 27, 2
2017/3/19, 94, 31, 16, 31, 2
2017/3/20, 80, 32, 23, 27, 3
2017/3/21, 104, 43, 33, 26, 2
2017/3/22, 103, 42, 23, 31, 3
2017/3/23, 105, 31, 37, 25, 2
2017/3/24, 81, 28, 21, 28, 2
2017/3/25, 71, 24, 17, 18, 2
2017/3/26, 58, 44, 30, 27, 3
2017/3/27, 77, 59, 40, 27, 3
2017/3/28, 96, 59, 40, 28, 3
2017/3/29, 101, 59, 32, 32, 3
2017/3/30, 112, 34, 18, 31, 3
2017/3/31, 79, 27, 32, 31, 5
2016/10/1, 77, 19, 17, 23, 5
2016/10/2, 54, 16, 10, 20, 3
2016/10/3, 44, 22, 14, 23, 4
2016/10/4, 60, 23, 25, 25, 4
2016/10/5, 65, 31, 32, 23, 3
2016/10/6, 71, 24, 14, 21, 3
2016/10/7, 62, 32, 20, 15, 4
2016/10/8, 74, 28, 31, 16, 4
2016/10/9, 70, 34, 35, 18, 4
2016/10/10, 83, 23, 18, 22, 3
2016/10/11, 62, 22, 14, 21, 3
2016/10/12, 63, 26, 29, 24, 3
2016/10/13, 64, 33, 34, 23, 3
2016/10/14, 71, 37, 35, 25, 3
2016/10/15, 84, 37, 30, 22, 3
2016/10/16, 87, 35, 18, 19, 3
2016/10/17, 83, 11, 12, 13, 2
2016/10/18, 30, 16, 11, 23, 2
2016/10/19, 40, 35, 37, 30, 5
2016/10/20, 87, 28, 26, 11, 6
2016/10/21, 62, 28, 29, 25, 9
2016/10/22, 75, 28, 9, 25, 6
2016/10/23, 75, 19, 7, 21, 4
2016/10/24, 57, 18, 12, 24, 6
2016/10/25, 53, 24, 17, 23, 3
2016/10/26, 69, , 11, 25, 3
2016/10/28, 54, 31, 17, 27, 2
2016/10/29, 74, 30, 26, 19, 1
2016/10/30, 74, 38, 32, 27, 4
2016/10/31, 84, 31, 17, 22, 5
2016/11/1, 74, 28, 23, 22, 4
2016/11/2, 64, 29, 25, 23, 3
2016/11/3, 69, 37, 22, 32, 5
2016/11/4, 78, 38, 27, 36, 4
2016/11/5, 88, 38, 36, 25, 4
2016/11/6, 93, 33, 32, 26, 3
2016/11/7, 81, 30, 19, 26, 4
2016/11/8, 77, 28, 12, 24, 3
2016/11/9, 67, 16, 9, 20, 2
2016/11/10, 41, 25, 11, 28, 3
2016/11/11, 63, 38, 26, 30, 4
2016/11/12, 86, 32, 29, 27, 4
2016/11/13, 79, 31, 21, 36, 9
2016/11/14, 79, 50, 32, 47, 8
2016/11/15, 117, 41, 31, 26, 4
2016/11/16, 93, 43, 31, 27, 7
2016/11/17, 103, 47, 33, 27, 8
2016/11/18, 109, 33, 24, 26, 4
2016/11/19, 79, 28, 26, 20, 5
2016/11/20, 70, 22, 17, 20, 5
2016/11/21, 52, 14, 12, 22, 5
2016/11/22, 50, 9, 14, 20, 4
2016/11/23, 26, 14, 12, 18, 3
2016/11/24, 37, 21, 12, 22, 3
2016/11/25, 56, 15, 11, 17, 3
2016/11/26, 45, 12, 19, 18, 3
2016/11/27, 44, 18, 23, 26, 4
2016/11/28, 56, 44, 22, 27, 5
2016/11/29, 84, 50, 30, 24, 5
2016/11/30, 96, 56, 29, 29, 6
2016/12/1, 120, 55, 29, 27, 5
2016/12/2, 129, 54, 30, 29, 5
2016/12/3, 125, 54, 22, 39, 12
2016/12/4, 120, 56, 12, 49, 11
2016/12/5, 128, 50, 23, 26, 6
2016/12/6, 104, 67, 23, 38, 9
2016/12/7, 147, 62, 30, 35, 7
2016/12/8, 144, 51, 30, 30, 6
2016/12/9, 111, 49, 39, 31, 5
2016/12/10, 87, 44, 37, 18, 4
2016/12/11, 91, 35, 26, 28, 3
2016/12/12, 71, 42, 15, 45, 7
2016/12/13, 87, 39, 27, 25, 2
2016/12/14, 86, 38, 25, 25, 2
2016/12/15, 85, 42, 29, 26, 3
2016/12/16, 93, 44, 21, 30, 3
2016/12/17, 93, 44, 29, 27, 4
2016/12/18, 94, 37, 27, 35, 2
2016/12/19, 76, 41, 28, 34, 5
2016/12/20, 83, 28, 19, 25, 2
2016/12/21, 67, 27, 25, 25, 5
2016/12/22, 66, 30, 28, 28, 5
2016/12/23, 74, 42, 33, 28, 5
2016/12/24, 88, 45, 28, 23, 5
2016/12/25, 95, 44, 23, 35, 6
2016/12/26, 98, 26, 21, 16, 1
2016/12/27, 52, 33, 17, 23, 2
2016/12/28, 85, 42, 24, 29, 2
2016/12/29, 93, 47, 20, 35, 2
2016/12/30, 96, 56, 29, 34, 3
2016/12/31, 118, , , , 
2016/7/1, 26, 19, 9, 16, 3
2016/7/2, 45, 14, 10, 15, 3
2016/7/3, 36, 13, 8, 16, 3
2016/7/4, 34, 13, 4, 20, 3
2016/7/5, 33, 19, 10, 23, 3
2016/7/6, 42, 22, 17, 24, 6
2016/7/7, 51, 46, 92, 45, 11
2016/7/8, 103, 57, 83, 42, 14
2016/7/9, 129, 18, 30, 25, 4
2016/7/10, 52, 21, 8, 26, 5
2016/7/11, 48, 16, 12, 26, 5
2016/7/12, 38, 18, 9, 24, 4
2016/7/13, 43, 25, 4, 24, 5
2016/7/14, 53, 29, 9, 20, 4
2016/7/15, 56, 25, 9, 16, 3
2016/7/16, 51, 23, 13, 14, 3
2016/7/17, 50, 21, 8, 14, 4
2016/7/18, 46, 20, 6, 14, 4
2016/7/19, 41, 15, 7, 14, 3
2016/7/20, 39, 15, 8, 16, 4
2016/7/21, 36, 15, 13, 16, 5
2016/7/22, 45, 18, 15, 17, 8
2016/7/23, 50, 14, 16, 17, 8
2016/7/24, 39, 14, 11, 18, 5
2016/7/25, 46, 16, 11, 17, 3
2016/7/26, 47, 15, 8, 16, 5
2016/7/27, 34, 15, 10, 15, 6
2016/7/28, 40, 20, 14, 19, 10
2016/7/29, 46, 28, 18, 35, 9
2016/7/30, 67, 36, 30, 33, 6
2016/7/31, 88, 42, 38, 39, 9
2016/8/1, 99, 18, 24, 12, 3
2016/8/2, 39, 20, 13, 21, 4
2016/8/3, 49, 15, 6, 22, 4
2016/8/4, 45, 17, 10, 21, 6
2016/8/5, 43, 26, 23, 29, 17
2016/8/6, 65, 21, 32, 20, 6
2016/8/7, 56, 25, 25, 25, 7
2016/8/8, 65, 30, 8, 40, 11
2016/8/9, 71, 30, 12, 41, 9
2016/8/10, 87, 20, 19, 32, 5
2016/8/11, 59, 21, 13, 36, 11
2016/8/12, 66, 17, 16, 25, 5
2016/8/13, 49, 12, 13, 20, 3
2016/8/14, 36, 14, 13, 24, 4
2016/8/15, 43, 13, 9, 24, 3
2016/8/16, 45, 12, 12, 21, 4
2016/8/17, 38, 19, 14, 22, 4
2016/8/18, 41, 28, 11, 23, 4
2016/8/19, 51, 34, 6, 28, 7
2016/8/20, 70, 21, 18, 38, 8
2016/8/21, 61, 24, 25, 24, 4
2016/8/22, 61, 23, 13, 24, 7
2016/8/23, 57, 27, 16, 27, 3
2016/8/24, 66, 32, 22, 26, 5
2016/8/25, 82, 30, 25, 29, 11
2016/8/26, 76, 29, 36, 39, 8
2016/8/27, 68, 28, 37, 19, 3
2016/8/28, 88, 46, 31, 26, 3
2016/8/29, 103, 41, 48, 33, 7
2016/8/30, 88, 39, 35, 37, 9
2016/8/31, 92, 16, 9, 23, 3
2016/9/1, 41, 20, 6, 23, 4
2016/9/2, 46, 22, 18, 32, 6
2016/9/3, 64, 32, 30, 23, 3
2016/9/4, 84, 20, 27, 24, 2
2016/9/5, 66, 14, 11, 26, 5
2016/9/6, 38, 15, 7, 28, 5
2016/9/7, 49, 13, 6, 25, 5
2016/9/8, 38, 15, 4, 27, 6
2016/9/9, 42, 16, 2, 26, 5
2016/9/10, 48, 14, 8, 19, 5
2016/9/11, 39, 19, 15, 25, 3
2016/9/12, 56, 21, 18, 28, 3
2016/9/13, 57, 35, 55, 28, 6
2016/9/14, 81, 30, 35, 24, 5
2016/9/15, 75, 17, 26, 23, 8
2016/9/16, 48, 25, 37, 24, 7
2016/9/17, 62, 27, 39, 25, 6
2016/9/18, 67, 28, 25, 26, 4
2016/9/19, 68, 38, 32, 28, 3
2016/9/20, 93, 38, 41, 27, 3
2016/9/21, 83, 35, 41, 25, 3
2016/9/22, 73, 31, 32, 24, 3
2016/9/23, 70, 32, 29, 24, 3
2016/9/24, 70, 39, 41, 23, 4
2016/9/25, 90, 50, 47, 31, 7
2016/9/26, 115, 55, 56, 40, 9
2016/9/27, 135, 60, 41, 32, 5
2016/9/28, 125, 35, 26, 29, 4
2016/9/29, 75, 50, 5, 45, 6
2016/9/30, 103, 31, 10, 28, 3
2016/4/1, 125, 53, 18, 32, 3
2016/4/2, 129, 40, 15, 27, 5
2016/4/3, 110, 28, 8, 24, 3
2016/4/4, 78, 25, 6, 35, 2
2016/4/5, 68, 23, 10, 22, 1
2016/4/6, 71, 26, 6, 24, 1
2016/4/7, 73, 27, 6, 24, 3
2016/4/8, 75, 25, 6, 23, 3
2016/4/9, 72, 21, 13, 30, 2
2016/4/10, 62, 20, 24, 27, 1
2016/4/11, 53, 22, 27, 27, 1
2016/4/12, 60, 26, 7, 45, 2
2016/4/13, 70, 34, 13, 32, 3
2016/4/14, 82, 27, 13, 35, 2
2016/4/15, 72, 40, 16, 22, 5
2016/4/16, 101, 25, 5, 15, 5
2016/4/17, 72, 23, 23, 31, 5
2016/4/18, 61, 24, 38, 24, 3
2016/4/19, 59, 40, 35, 30, 3
2016/4/20, 82, 35, 10, 33, 8
2016/4/21, 89, 35, 7, 36, 11
2016/4/22, 88, 23, 7, 30, 6
2016/4/23, 57, 23, 8, 39, 7
2016/4/24, 61, 26, 9, 28, 9
2016/4/25, 67, 20, 6, 18, 6
2016/4/26, 55, 29, 15, 27, 9
2016/4/27, 70, 37, 19, 37, 9
2016/4/28, 86, 41, 41, 27, 2
2016/4/29, 88, 59, 58, 27, 2
2016/4/30, 123, 35, 33, 23, 1
2016/5/1, 90, 39, 24, 19, 2
2016/5/2, 96, 19, 8, 23, 5
2016/5/3, 57, 25, 7, 36, 7
2016/5/4, 66, 20, 7, 15, 4
2016/5/5, 62, 22, 8, 17, 3
2016/5/6, 66, 20, 9, 17, 3
2016/5/7, 59, 16, 13, 14, 3
2016/5/8, 51, 18, 10, 17, 4
2016/5/9, 55, 19, 5, 26, 5
2016/5/10, 51, 29, 31, 26, 5
2016/5/11, 66, 39, 42, 26, 3
2016/5/12, 88, 35, 33, 26, 4
2016/5/13, 79, 34, 25, 19, 3
2016/5/14, 79, 26, 19, 18, 5
2016/5/15, 72, 32, 41, 27, 4
2016/5/16, 61, 31, 32, 23, 3
2016/5/17, 64, 39, 45, 24, 4
2016/5/18, 73, 42, 40, 25, 3
2016/5/19, 81, 34, 23, 29, 2
2016/5/20, 78, 23, 19, 35, 3
2016/5/21, 57, 21, 33, 27, 5
2016/5/22, 54, 30, 31, 31, 5
2016/5/23, 73, 43, 32, 45, 7
2016/5/24, 108, 23, 26, 24, 1
2016/5/25, 73, 22, 21, 19, 1
2016/5/26, 67, 16, 17, 18, 2
2016/5/27, 40, 20, 18, 18, 2
2016/5/28, 45, 22, 14, 18, 3
2016/5/29, 47, 21, 13, 15, 2
2016/5/30, 42, 19, 13, 14, 2
2016/5/31, 42, 19, 10, 13, 2
2016/6/1, 45, 20, 15, 15, 2
2016/6/2, 44, 23, 15, 15, 2
2016/6/3, 47, 21, 15, 22, 3
2016/6/4, 51, 15, 20, 24, 4
2016/6/5, 43, 15, 9, 31, 4
2016/6/6, 45, 18, 16, 27, 5
2016/6/7, 52, 14, 14, 27, 4
2016/6/8, 43, 13, 16, 20, 3
2016/6/9, 41, 13, 13, 22, 3
2016/6/10, 36, 14, 7, 26, 3
2016/6/11, 36, 16, 10, 26, 3
2016/6/12, 40, 28, 13, 22, 3
2016/6/13, 61, 26, 15, 20, 2
2016/6/14, 53, 25, 14, 18, 2
2016/6/15, 48, 23, 11, 24, 5
2016/6/16, 52, 18, 17, 26, 7
2016/6/17, 53, 15, 6, 19, 4
2016/6/18, 36, 12, 10, 16, 4
2016/6/19, 34, 17, 7, 16, 5
2016/6/20, 38, 15, 9, 17, 5
2016/6/21, 38, 12, 12, 19, 5
2016/6/22, 37, 13, 12, 21, 8
2016/6/23, 39, 13, 10, 18, 5
2016/6/24, 37, 16, 8, 20, 7
2016/6/25, 45, 13, 12, 15, 4
2016/6/26, 38, 14, 10, 17, 3
2016/6/27, 41, 13, 7, 15, 3
2016/6/28, 32, 16, 9, 20, 3
2016/6/29, 34, 16, 11, 18, 3
2016/6/30, 33, 10, 11, 13, 3
2016/1/4, 57, 33, 11, 32, 3
2016/1/5, 85, 23, 17, 29, 3
2016/1/6, 67, 29, 21, 26, 2
2016/1/7, 74, 36, 21, 32, 4
2016/1/8, 88, 42, 28, 26, 2
2016/1/9, 93, 51, 30, 24, 2
2016/1/10, 115, 18, 18, 26, 2
2016/1/11, 58, 22, 8, 23, 2
2016/1/12, 58, 29, 20, 26, 2
2016/1/13, 76, 40, 19, 27, 2
2016/1/14, 93, 25, 22, 27, 1
2016/1/15, 76, 32, 17, 25, 1
2016/1/16, 84, 23, 15, 26, 2
2016/1/17, 73, 26, 18, 24, 2
2016/1/18, 67, 42, 22, 26, 3
2016/1/19, 95, 48, 30, 23, 2
2016/1/20, 117, 23, 13, 26, 2
2016/1/21, 65, 12, 4, 20, 2
2016/1/22, 43, 17, 16, 16, 3
2016/1/23, 48, 39, 27, 12, 4
2016/1/24, 79, 45, 29, 24, 5
2016/1/25, 66, 40, 14, 32, 5
2016/1/26, 68, 23, 8, 32, 2
2016/1/27, 65, 24, 14, 34, 2
2016/1/28, 67, 12, 9, 30, 2
2016/1/29, 38, 28, 12, 31, 4
2016/1/30, 72, 29, 25, 21, 2
2016/1/31, 67, 12, 11, 20, 2
2016/2/1, 35, 14, 10, 19, 2
2016/2/2, 48, 28, 10, 25, 3
2016/2/3, 77, 49, 10, 35, 6
2016/2/4, 116, 38, 23, 23, 3
2016/2/5, 97, 48, 39, 17, 5
2016/2/6, 103, 34, 35, 21, 7
2016/2/7, 69, 38, 30, 32, 6
2016/2/8, 79, 39, 26, 37, 7
2016/2/9, 79, 35, 27, 24, 3
2016/2/10, 66, 69, 20, 29, 3
2016/2/11, 105, 20, 11, 30, 3
2016/2/12, 104, 24, 5, 24, 4
2016/2/13, 63, 22, 16, 24, 5
2016/2/14, 67, 22, 18, 18, 4
2016/2/15, 64, 33, 14, 22, 4
2016/2/16, 83, 42, 16, 24, 3
2016/2/17, 91, 25, 11, 29, 2
2016/2/18, 76, 31, 12, 31, 1
2016/2/19, 81, 39, 28, 29, 3
2016/2/20, 97, 74, 33, 21, 3
2016/2/21, 129, 83, 29, 33, 1
2016/2/22, 128, 28, 4, 26, 1
2016/2/23, 77, 17, 10, 19, 2
2016/2/24, 47, 27, 9, 26, 2
2016/2/25, 68, 50, 9, 37, 4
2016/2/26, 105, 54, 9, 33, 8
2016/2/27, 122, 24, 19, 32, 7
2016/2/28, 66, 44, 27, 42, 3
2016/2/29, 92, 76, 39, 26, 2
2016/3/1, 144, 55, 41, 29, 2
2016/3/2, 107, 41, 21, 37, 2
2016/3/3, 82, 42, 13, 39, 3
2016/3/4, 86, 40, 15, 38, 2
2016/3/5, 82, 39, 3, 43, 17
2016/3/6, 101, 41, 7, 38, 7
2016/3/7, 98, 33, 16, 30, 2
2016/3/8, 86, 31, 6, 28, 2
2016/3/9, 86, 9, 20, 17, 2
2016/3/10, 23, 19, 11, 20, 4
2016/3/11, 54, 36, 12, 24, 2
2016/3/12, 91, 28, 14, 26, 4
2016/3/13, 79, 23, 10, 19, 2
2016/3/14, 62, 44, 23, 28, 2
2016/3/15, 96, 39, 24, 30, 2
2016/3/16, 98, 24, 15, 30, 3
2016/3/17, 69, 53, 7, 34, 3
2016/3/18, 129, 38, 1, 33, 6
2016/3/19, 100, 45, 31, 22, 4
2016/3/20, 108, 32, 29, 30, 2
2016/3/21, 80, 27, 30, 28, 3
2016/3/22, 71, 35, 20, 35, 1
2016/3/23, 92, 16, 13, 24, 
2016/3/24, 52, 37, 26, 26, 3
2016/3/25, 89, 46, 30, 35, 4
2016/3/26, 98, 43, 48, 32, 5
2016/3/27, 91, 53, 47, 32, 6
2016/3/28, 113, 49, 34, 44, 4
2016/3/29, 97, 61, 34, 47, 4
2016/3/30, 119, 68, 3, 64, 19
2016/3/31, 149, 51, 7, 49, 15
2015/10/1, 97, 29, 21, 27, 
2015/10/2, 79, 29, 25, 19, 
2015/10/3, 76, 20, 18, 14, 
2015/10/4, 47, 21, 10, 18, 1
2015/10/5, 50, 24, 11, 25, 1
2015/10/6, 57, 22, 10, 24, 3
2015/10/7, 59, 35, 58, 34, 10
2015/10/8, 87, 31, 43, 28, 1
2015/10/9, 73, 30, 17, 23, 
2015/10/10, 76, 25, 26, 21, 
2015/10/11, 64, 34, 23, 30, 1
2015/10/12, 73, 53, 45, 35, 3
2015/10/13, 110, 62, 66, 35, 2
2015/10/14, 139, 54, 56, 36, 3
2015/10/15, 123, 58, 63, 37, 7
2015/10/16, 142, 49, 54, 30, 3
2015/10/17, 115, 52, 63, 29, 4
2015/10/18, 111, 57, 53, 34, 4
2015/10/19, 132, 53, 46, 32, 4
2015/10/20, 119, 42, 31, 31, 4
2015/10/21, 94, 32, 34, 31, 4
2015/10/22, 75, 42, 41, 32, 5
2015/10/23, 91, 41, 37, 28, 2
2015/10/24, 92, 33, 28, 19, 1
2015/10/25, 73, 36, 27, 26, 1
2015/10/26, 78, 38, 23, 33, 10
2015/10/27, 84, 45, 21, 36, 7
2015/10/28, 96, 42, 31, 26, 3
2015/10/29, 91, 38, 25, 28, 4
2015/10/30, 87, 34, 29, 25, 4
2015/10/31, 73, 31, 25, 18, 5
2015/11/1, 67, 30, 23, 27, 3
2015/11/2, 64, 46, 29, 31, 5
2015/11/3, 93, 52, 42, 31, 5
2015/11/4, 110, 36, 28, 27, 4
2015/11/5, 77, 25, 19, 25, 3
2015/11/6, 59, 24, 15, 23, 3
2015/11/7, 56, 22, 15, 21, 3
2015/11/8, 53, 21, 11, 22, 4
2015/11/9, 46, 34, 23, 25, 2
2015/11/10, 72, 42, 32, 26, 2
2015/11/11, 90, 36, 27, 24, 2
2015/11/12, 73, 32, 24, 26, 2
2015/11/13, 75, 31, 17, 33, 3
2015/11/14, 66, 32, 23, 22, 3
2015/11/15, 73, 34, 23, 27, 2
2015/11/16, 65, 25, 13, 25, 3
2015/11/17, 57, 18, 10, 26, 7
2015/11/18, 55, 25, 11, 27, 5
2015/11/19, 62, 37, 27, 28, 6
2015/11/20, 85, 40, 34, 29, 5
2015/11/21, 89, 36, 31, 24, 4
2015/11/22, 86, 32, 32, 26, 4
2015/11/23, 77, 30, 29, 27, 3
2015/11/24, 65, 36, 32, 23, 2
2015/11/25, 76, 28, 21, 23, 3
2015/11/26, 51, 32, 24, 27, 4
2015/11/27, 67, 43, 29, 30, 3
2015/11/28, 85, 50, 42, 33, 4
2015/11/29, 109, 63, 21, 40, 4
2015/11/30, 143, 40, 28, 29, 1
2015/12/1, 94, 38, 27, 33, 1
2015/12/2, 84, 27, 10, 24, 4
2015/12/3, 66, 28, 10, 23, 5
2015/12/4, 65, 39, 17, 23, 5
2015/12/5, 83, 13, 13, 17, 5
2015/12/6, 30, 22, 12, 23, 6
2015/12/7, 53, 25, 7, 25, 4
2015/12/8, 63, 20, 9, 24, 1
2015/12/9, 63, 21, 5, 29, 3
2015/12/10, 59, 20, 10, 27, 3
2015/12/11, 53, 40, 22, 25, 3
2015/12/12, 82, 43, 26, 24, 3
