date, pm25, pm10, o3, no2, so2
2016/5/8, 42, 15, 24, 15, 5
2016/5/9, 44, 20, 23, 19, 4
2016/5/10, 31, 27, 49, 23, 
2016/5/11, 68, 37, 57, 20, 1
2016/5/12, 81, 38, 42, 22, 2
2016/5/13, 79, 36, 35, 18, 1
2016/5/14, 74, 29, 30, 17, 2
2016/5/15, 56, 31, 56, 23, 2
2016/5/16, 62, 30, 49, 19, 1
2016/5/17, 42, 35, 57, 23, 2
2016/5/18, 59, 34, 50, 25, 2
2016/5/19, 61, 25, 34, 25, 1
2016/5/20, 55, 14, 40, 26, 2
2016/5/21, 37, 17, 45, 23, 2
2016/5/22, 38, 22, 41, 23, 2
2016/5/23, 54, 38, 75, 28, 8
2016/5/24, 94, 24, 38, 20, 2
2016/5/25, 67, 24, 32, 17, 1
2016/5/26, 66, 15, 27, 15, 1
2016/5/27, 33, 17, 30, 16, 
2016/5/28, 37, 19, 23, 9, 
2016/5/29, 41, 16, 22, 8, 1
2016/5/30, 37, 14, 20, 10, 2
2016/5/31, 34, 14, 22, 8, 1
2016/6/1, 34, 17, 27, 9, 1
2016/6/2, 36, 19, 28, 8, 1
2016/6/3, 43, 19, 26, 17, 2
2016/6/4, 46, 13, 21, 23, 1
2016/6/5, 36, 10, 17, 28, 1
2016/6/6, 27, 12, 27, 21, 2
2016/6/7, 34, 11, 20, 24, 1
2016/6/8, 27, 8, 27, 16, 1
2016/6/9, 24, 10, 26, 17, 
2016/6/10, 25, 7, 31, 17, 1
2016/6/11, 15, 10, 31, 11, 
2016/6/12, 28, 22, 30, 11, 
2016/6/13, 50, 22, 28, 9, 1
2016/6/14, 47, 22, 28, 8, 
2016/6/15, 45, 19, 25, 13, 1
2016/6/16, 40, 14, 22, 17, 2
2016/6/17, 36, 11, 15, 10, 1
2016/6/18, 26, 9, 17, 11, 2
2016/6/19, 24, 13, 15, 12, 2
2016/6/20, 26, 11, 18, 10, 2
2016/6/21, 23, 7, 20, 9, 2
2016/6/22, 23, 8, 19, 12, 5
2016/6/23, 26, 8, 17, 12, 2
2016/6/24, 26, 7, 13, 13, 2
2016/6/25, 19, 9, 18, 12, 1
2016/6/26, 30, 12, 13, 13, 1
2016/6/27, 36, 8, 11, 10, 
2016/6/28, 25, 11, 13, 14, 
2016/6/29, 25, 10, 17, 11, 
2016/6/30, 19, 6, 16, 9, 1
2016/1/4, 51, 25, 11, 31, 2
2016/1/5, 71, 18, 16, 29, 1
2016/1/6, 55, 24, 24, 22, 1
2016/1/7, 67, 32, 25, 26, 2
2016/1/8, 80, 39, 29, 19, 2
2016/1/9, 90, 48, 28, 20, 3
2016/1/10, 106, 19, 18, 24, 1
2016/1/11, 58, 17, 11, 21, 1
2016/1/12, 49, 26, 23, 20, 2
2016/1/13, 74, 38, 23, 21, 2
2016/1/14, 89, 26, 23, 21, 1
2016/1/15, 73, 33, 20, 18, 1
2016/1/16, 79, 22, 18, 24, 2
2016/1/17, 74, 23, 24, 20, 2
2016/1/18, 61, 38, 29, 20, 3
2016/1/19, 89, 46, 32, 18, 1
2016/1/20, 123, 22, 16, 22, 1
2016/1/21, 63, 11, 6, 19, 1
2016/1/22, 43, 15, 15, 15, 2
2016/1/23, 45, 33, 22, 10, 3
2016/1/24, 78, , 26, 20, 3
2016/2/2, 78, 24, 11, 22, 1
2016/2/3, 71, 43, 14, 34, 3
2016/2/4, 105, 31, 18, 25, 1
2016/2/5, 84, 42, 33, 13, 3
2016/2/6, 85, 32, 30, 19, 2
2016/2/7, 61, 36, 28, 26, 3
2016/2/8, 73, 37, 26, 24, 2
2016/2/9, 67, 30, 24, 20, 1
2016/2/10, 62, 70, 20, 24, 1
2016/2/11, 90, 18, 6, 31, 1
2016/2/12, 67, 13, 12, 18, 1
2016/2/13, 43, 17, 10, 25, 2
2016/2/14, 60, 17, 17, 17, 1
2016/2/15, 46, 23, 9, 19, 1
2016/2/16, 60, 42, 13, 20, 1
2016/2/17, 86, 26, 11, 23, 1
2016/2/18, 75, 28, 14, 31, 1
2016/2/19, 76, 31, 25, 25, 2
2016/2/20, 80, , 30, 17, 3
2016/2/22, 107, 27, 3, 27, 
2016/2/23, 79, 13, 9, 17, 1
2016/2/24, 37, 24, 12, 18, 1
2016/2/25, 63, 47, 18, 24, 1
2016/2/26, 94, 48, 15, 31, 2
2016/2/27, 112, 23, 27, 27, 2
2016/2/28, 65, 35, 31, 33, 2
2016/2/29, 75, 74, 40, 23, 2
2016/3/1, 141, 54, 41, 25, 2
2016/3/2, 107, 38, 26, 33, 2
2016/3/3, 78, 36, 21, 31, 2
2016/3/4, 77, 29, 21, 31, 2
2016/3/5, 70, 23, 8, 36, 7
2016/3/6, 62, 31, 13, 32, 3
2016/3/7, 81, 38, 18, 29, 1
2016/3/8, 93, 32, 10, 27, 1
2016/3/9, 83, 9, 21, 18, 
2016/3/10, 23, 14, 10, 21, 1
2016/3/11, 38, 37, 19, 21, 1
2016/3/12, 85, 23, 17, 26, 1
2016/3/13, 72, 21, 12, 21, 1
2016/3/14, 41, 52, 27, 24, 2
2016/3/15, 79, 42, 26, 26, 
2016/3/16, 80, 22, 18, 30, 
2016/3/17, 40, 44, 8, 38, 1
2016/3/18, 76, 33, 7, 25, 2
2016/3/19, 66, 46, 34, 22, 1
2016/3/20, 83, 33, 30, 28, 1
2016/3/21, 64, 28, 32, 26, 
2016/3/22, 47, 29, 20, 33, 
2016/3/23, 50, 17, 26, 21, 
2016/3/24, 21, 38, 19, 25, 
2016/3/25, 65, 48, 35, 28, 3
2016/3/26, 83, 42, 44, 25, 5
2016/3/27, 71, 53, 49, 23, 5
2016/3/28, 91, 49, 33, 33, 4
2016/3/29, 80, 59, 32, 36, 5
2016/3/30, 96, 66, 12, 50, 9
2016/3/31, 118, 52, 14, 42, 9
2015/10/1, 84, 29, 29, 18, 
2015/10/2, 73, 31, 25, 12, 
2015/10/3, 74, 20, 19, 10, 
2015/10/4, 33, 19, 14, 13, 1
2015/10/5, 33, 21, 17, 17, 1
2015/10/6, 44, 17, 14, 18, 1
2015/10/7, 45, 25, 66, 27, 5
2015/10/8, 61, 24, 28, 24, 1
2015/10/9, 63, 25, 20, 17, 1
2015/10/10, 67, 20, 26, 15, 
2015/10/11, 52, 28, 26, 22, 2
2015/10/12, 60, 51, 62, 24, 3
2015/10/13, 103, 59, 76, 27, 3
2015/10/14, 128, 52, 59, 26, 2
2015/10/15, 116, 55, 53, 28, 5
2015/10/16, 131, 50, 50, 26, 3
2015/10/17, 117, 48, 63, 21, 3
2015/10/18, 101, 53, 53, 28, 4
2015/10/19, 117, 51, 37, 31, 4
2015/10/20, 113, 32, 32, 22, 2
2015/10/21, 80, 28, 34, 25, 3
2015/10/22, 65, 40, 48, 22, 5
2015/10/23, 85, 35, 34, 21, 2
2015/10/24, 83, 31, 29, 14, 1
2015/10/25, 70, 32, 28, 20, 1
2015/10/26, 73, 34, 27, 28, 4
2015/10/27, 83, 38, 24, 32, 6
2015/10/28, 89, 39, 31, 21, 1
2015/10/29, 91, 37, 28, 23, 2
2015/10/30, 87, 31, 31, 18, 2
2015/10/31, 74, 28, 26, 16, 2
2015/11/1, 68, 23, 27, 22, 2
2015/11/2, 55, 40, 38, 22, 3
2015/11/3, 90, 45, 44, 22, 3
2015/11/4, 105, 33, 31, 22, 3
2015/11/5, 76, 20, 23, 19, 1
2015/11/6, 53, 20, 17, 20, 2
2015/11/7, 48, 19, 18, 18, 2
2015/11/8, 49, 15, 16, 18, 2
2015/11/9, 37, 30, 34, 18, 1
2015/11/10, 69, 37, 38, 20, 1
2015/11/11, 87, 31, 30, 20, 1
2015/11/12, 68, 29, 27, 24, 1
2015/11/13, 70, 26, 30, 26, 2
2015/11/14, 68, 26, 32, 17, 2
2015/11/15, 69, 34, 29, 21, 1
2015/11/16, 63, 26, 21, 23, 2
2015/11/17, 62, 17, 16, 23, 1
2015/11/18, 53, 20, 19, 22, 2
2015/11/19, 55, 35, 31, 22, 1
2015/11/20, 84, 35, 36, 20, 3
2015/11/21, 80, 34, 39, 17, 3
2015/11/22, 79, 30, 37, 22, 2
2015/11/23, 72, 27, 34, 19, 2
2015/11/24, 60, 36, 35, 19, 2
2015/11/25, 68, 27, 26, 20, 2
2015/11/26, 44, 32, 32, 19, 3
2015/11/27, 60, 41, 35, 21, 3
2015/11/28, 78, 45, 39, 26, 3
2015/11/29, 97, 60, 36, 32, 5
2015/11/30, 136, 35, 31, 23, 2
2015/12/1, 85, 32, 27, 25, 2
2015/12/2, 73, 28, 12, 21, 1
2015/12/3, 69, 25, 13, 19, 2
2015/12/4, 59, 42, 20, 20, 3
2015/12/5, 81, 11, 11, 20, 1
2015/12/6, 30, 19, 15, 23, 2
2015/12/7, 50, 22, 14, 23, 2
2015/12/8, 59, 17, 15, 24, 1
2015/12/9, 49, 23, 7, 32, 2
2015/12/10, 63, 16, 18, 22, 2
2015/12/11, 44, 39, 26, 19, 2
2015/12/12, 75, 39, 29, 19, 2
2015/12/13, 90, 35, 23, 28, 2
2015/12/14, 81, 29, 15, 25, 2
2015/12/15, 65, 53, 29, 18, 6
2015/12/16, 119, 38, 29, 17, 5
2015/12/17, 64, 43, 27, 23, 4
2015/12/18, 76, 39, 21, 29, 3
2015/12/19, 81, 40, 21, 28, 3
2015/12/20, 92, 19, 19, 25, 1
2015/12/21, 58, 31, 19, 24, 2
2015/12/22, 75, 46, 13, 32, 3
2015/12/23, 113, 36, 12, 31, 3
2015/12/24, 92, 19, 15, 23, 2
2015/12/25, 56, 27, 19, 21, 2
2015/12/26, 70, 40, 8, 24, 2
2015/12/27, 93, 18, 12, 19, 1
2015/12/28, 49, 39, 27, 22, 2
2015/12/29, 86, 47, 21, 20, 2
2015/12/30, 114, , , , 
2016/1/3, 58, 17, 13, 26, 1
2015/7/1, 44, 24, 22, 9, 
2015/7/2, 52, 24, 23, 13, 1
2015/7/3, 52, 22, 19, 15, 2
2015/7/4, 51, 23, 25, 17, 2
2015/7/5, 57, 34, 47, 29, 2
2015/7/6, 81, 29, 38, 18, 1
2015/7/7, 67, 32, 49, 22, 2
2015/7/8, 71, 31, 24, 21, 1
2015/7/9, 73, 19, 15, 14, 1
2015/7/10, 43, 37, 124, 22, 7
2015/7/11, 86, 45, 90, 15, 5
2015/7/12, 116, 27, 36, 15, 3
2015/7/13, 73, 12, 22, 17, 2
2015/7/14, 36, 16, 21, 15, 2
2015/7/15, 49, 18, 26, 17, 2
2015/7/16, 51, 15, 19, 23, 3
2015/7/17, 45, 18, 19, 19, 2
2015/7/18, 48, 26, 29, 14, 1
2015/7/19, 71, 9, 21, 16, 
2015/7/20, 22, 9, 29, 10, 
2015/7/21, 14, 14, 14, 15, 
2015/7/22, 33, 20, 16, 13, 
2015/7/23, 44, 23, 17, 8, 
2015/7/24, 41, 22, 18, 10, 
2015/7/25, 44, 20, 19, 8, 
2015/7/26, 43, 22, 21, 9, 
2015/7/27, 49, 15, 15, 11, 1
2015/7/28, 37, 11, 11, 13, 2
2015/7/29, 33, 9, 10, 12, 1
2015/7/30, 24, 8, 16, 15, 2
2015/7/31, 23, 9, 13, 13, 1
2015/8/1, 25, 9, 14, 13, 2
2015/8/2, 21, 12, 14, 14, 1
2015/8/3, 34, 14, 14, 14, 3
2015/8/4, 41, 16, 13, 15, 3
2015/8/5, 53, 18, 14, 18, 4
2015/8/6, 52, 39, 112, 33, 7
2015/8/7, 95, 57, 58, 34, 5
2015/8/8, 130, 51, 61, 22, 6
2015/8/9, 115, 15, 24, 16, 
2015/8/10, 49, 13, 15, 16, 2
2015/8/11, 38, 12, 13, 15, 3
2015/8/12, 33, 9, 13, 11, 
2015/8/13, 19, 14, 10, 22, 1
2015/8/14, 34, 15, 13, 22, 2
2015/8/15, 35, 18, 15, 11, 1
2015/8/16, 35, 17, 18, 9, 1
2015/8/17, 36, 15, 14, 9, 1
2015/8/18, 33, 14, 16, 11, 2
2015/8/19, 38, 21, 20, 26, 2
2015/8/20, 56, 45, 44, 36, 4
2015/8/21, 109, 41, 66, 32, 3
2015/8/22, 100, 47, 93, 30, 5
2015/8/23, 114, 54, 76, 37, 6
2015/8/24, 131, 52, 45, 37, 5
2015/8/25, 122, 40, 32, 21, 2
2015/8/26, 98, 19, 26, 17, 1
2015/8/27, 58, 12, 23, 18, 2
2015/8/28, 40, 10, 12, 18, 1
2015/8/29, 33, 8, 10, 18, 1
2015/8/30, 26, 11, 13, 21, 1
2015/8/31, 27, 12, 10, 22, 1
2015/9/1, 27, 12, 7, 22, 1
2015/9/2, 26, 14, 10, 16, 1
2015/9/3, 35, 11, 12, 14, 1
2015/9/4, 30, 14, 12, 15, 3
2015/9/5, 42, 15, 21, 11, 1
2015/9/6, 46, 19, 19, 19, 1
2015/9/7, 57, 29, 44, 19, 1
2015/9/8, 69, 25, 37, 17, 1
2015/9/9, 57, 25, 33, 20, 1
2015/9/10, 54, 28, 39, 22, 1
2015/9/11, 66, 34, 43, 21, 2
2015/9/12, 82, 37, 66, 15, 2
2015/9/13, 88, 35, 47, 16, 1
2015/9/14, 79, 33, 34, 16, 1
2015/9/15, 67, 27, 29, 17, 1
2015/9/16, 64, 24, 35, 18, 1
2015/9/17, 58, 32, 44, 22, 2
2015/9/18, 79, 34, 40, 20, 3
2015/9/19, 88, 33, 37, 13, 3
2015/9/20, 88, 29, 28, 21, 1
2015/9/21, 82, 19, 16, 20, 1
2015/9/22, 55, 14, 17, 16, 1
2015/9/23, 43, 13, 12, 16, 4
2015/9/24, 42, 15, 19, 15, 2
2015/9/25, 48, 26, 28, 29, 2
2015/9/26, 73, 30, 36, 20, 1
2015/9/27, 77, 38, 66, 18, 1
2015/9/28, 94, 53, 86, 33, 5
2015/9/29, 113, 47, 67, 19, 4
2015/9/30, 116, 29, 31, 20, 1
2015/4/1, 73, 19, 10, 16, 1
2015/4/2, 57, 18, 11, 17, 1
2015/4/3, 49, 19, 12, 17, 1
2015/4/4, 56, 26, 19, 19, 1
2015/4/5, 78, 17, 10, 15, 1
2015/4/6, 41, 24, 24, 17, 1
2015/4/7, 55, 22, 14, 16, 
2015/4/8, 57, 26, 12, 19, 
2015/4/9, 67, 18, 5, 24, 
2015/4/10, 49, 11, 8, 22, 
2015/4/11, 31, 19, 22, 28, 1
2015/4/12, 60, 53, 52, 38, 4
2015/4/13, 125, 50, 41, 23, 4
2015/4/14, 80, 42, 47, 33, 5
2015/4/15, 70, 32, 42, 38, 5
2015/4/16, 67, 25, 41, 28, 2
2015/4/17, 58, 23, 13, 17, 1
2015/4/18, 62, 23, 14, 9, 
2015/4/19, 61, 28, 14, 16, 2
2015/4/20, 67, 24, 24, 26, 1
2015/4/21, 60, 36, 47, 20, 1
2015/4/22, 81, 42, 51, 26, 2
2015/4/23, 83, 55, 42, 27, 4
2015/4/24, 113, 41, 39, 23, 2
2015/4/25, 85, 41, 43, 17, 2
2015/4/26, 76, 39, 38, 22, 2
2015/4/27, 79, 30, 12, 23, 5
2015/4/28, 78, , 17, 18, 3
2015/4/30, 53, 18, 12, 17, 2
2015/5/1, 57, 12, 13, 10, 
2015/5/2, 40, 14, 14, 10, 1
2015/5/3, 39, 15, 17, 11, 1
2015/5/4, 45, 15, 27, 14, 1
2015/5/5, 44, 28, 23, 17, 
2015/5/6, 80, 13, 10, 14, 1
2015/5/7, 41, 10, 7, 10, 1
2015/5/8, 30, 11, 18, 13, 
2015/5/9, 30, 16, 13, 20, 1
2015/5/10, 44, 19, 12, 21, 
2015/5/11, 51, 17, 26, 26, 1
2015/5/12, 40, 32, 38, 24, 1
2015/5/13, 66, 13, 10, 15, 1
2015/5/14, 43, 12, 15, 13, 1
2015/5/15, 36, 16, 12, 21, 2
2015/5/16, 47, 13, 21, 20, 2
2015/5/17, 30, 14, 14, 14, 2
2015/5/18, 29, 18, 15, 9, 1
2015/5/19, 39, 20, 16, 13, 1
2015/5/20, 50, 14, 28, 24, 
2015/5/21, 36, 18, 24, 25, 
2015/5/22, 54, 13, 23, 31, 
2015/5/23, 42, 25, 7, 35, 4
2015/5/24, 61, 23, 19, 25, 4
2015/5/25, 60, 18, 12, 27, 
2015/5/26, 45, 23, 14, 12, 
2015/5/27, 47, 24, 18, 11, 1
2015/5/28, 50, 25, 19, 11, 1
2015/5/29, 50, 25, 20, 12, 1
2015/5/30, 50, 18, 16, 15, 1
2015/5/31, 42, 18, 15, 10, 1
2015/6/1, 41, 12, 14, 7, 1
2015/6/2, 27, 10, 13, 8, 1
2015/6/3, 23, 10, 13, 8, 1
2015/6/4, 26, 10, 11, 10, 2
2015/6/5, 27, 12, 13, 15, 2
2015/6/6, 34, 9, 18, 7, 1
2015/6/7, 26, 11, 14, 10, 1
2015/6/8, 33, 11, 15, 8, 1
2015/6/9, 27, 15, 17, 8, 1
2015/6/10, 34, 18, 15, 8, 1
2015/6/11, 38, 13, 12, 15, 2
2015/6/12, 37, 10, 11, 9, 2
2015/6/13, 31, 8, 15, 9, 1
2015/6/14, 26, 10, 16, 14, 2
2015/6/15, 25, 8, 16, 11, 3
2015/6/16, 24, 9, 13, 9, 4
2015/6/17, 27, 9, 13, 9, 4
2015/6/18, 26, 8, 12, 12, 6
2015/6/19, 23, 8, 16, 15, 2
2015/6/20, 23, 12, 14, 14, 
2015/6/21, 30, 10, 11, 17, 
2015/6/22, 20, 11, 17, 18, 
2015/6/23, 24, 16, 12, 18, 1
2015/6/24, 33, 23, 16, 11, 
2015/6/25, 46, 18, 16, 10, 1
2015/6/26, 34, 20, 18, 10, 1
2015/6/27, 43, 18, 18, 8, 1
2015/6/28, 43, 15, 16, 10, 1
2015/6/29, 36, 19, 22, 8, 1
2015/6/30, 47, 20, 25, 6, 
2015/1/1, 116, 75, 33, 23, 5
2015/1/2, 143, 49, 26, 26, 3
2015/1/3, 86, 45, 29, 25, 3
2015/1/4, 92, 40, 21, 30, 2
2015/1/5, 87, 37, 16, 34, 3
2015/1/6, 96, 41, 11, 30, 2
2015/1/7, 99, 42, 27, 24, 3
2015/1/8, 102, 60, 30, 25, 5
2015/1/9, 136, 59, 32, 29, 4
2015/1/10, 129, 59, 28, 22, 4
2015/1/11, 129, 47, 25, 20, 2
2015/1/12, 111, 12, 21, 26, 
2015/1/13, 38, 20, 15, 25, 1
2015/1/14, 55, 25, 18, 29, 1
2015/1/15, 68, 41, 19, 38, 2
2015/1/16, 91, 49, 34, 26, 3
2015/1/17, 112, 69, 28, 22, 4
2015/1/18, 155, 62, 30, 28, 5
2015/1/19, 142, 66, 29, 29, 4
2015/1/20, 129, 87, 25, 67, 9
2015/1/21, 154, 56, 24, 40, 4
2015/1/22, 113, 55, 35, 32, 3
2015/1/23, 111, 60, 32, 25, 3
2015/1/24, 129, 54, 22, 26, 3
2015/1/25, 115, 49, 19, 30, 4
2015/1/26, 121, 44, 25, 26, 1
2015/1/27, 113, 30, 24, 18, 
2015/1/28, 75, 35, 19, 24, 1
2015/1/29, 80, 46, 21, 30, 3
2015/1/30, 111, 42, 20, 21, 1
2015/1/31, 98, 56, 21, 18, 2
2015/2/1, 135, 40, 24, 23, 2
2015/2/2, 83, 37, 19, 24, 2
2015/2/3, 85, 63, 20, 29, 3
2015/2/4, 132, 38, 17, 23, 2
2015/2/5, 91, 59, 24, 25, 3
2015/2/6, 150, 65, 28, 30, 3
2015/2/7, 146, 66, 40, 18, 6
2015/2/8, 154, 72, 34, 24, 4
2015/2/9, 151, 60, 29, 27, 4
2015/2/10, 120, 73, 22, 51, 9
2015/2/11, 139, 83, 28, 46, 9
2015/2/12, 167, 61, 30, 35, 2
2015/2/13, 106, 63, 32, 30, 2
2015/2/14, 110, 64, 34, 31, 1
2015/2/15, 116, 62, 8, 47, 15
2015/2/16, 142, 52, 22, 36, 6
2015/2/17, 128, 66, 31, 21, 1
2015/2/18, 142, 68, 34, 17, 1
2015/2/19, 131, 49, 28, 18, 
2015/2/20, 87, 48, 18, 26, 3
2015/2/21, 84, 30, 11, 28, 1
2015/2/22, 91, 23, 12, 23, 
2015/2/23, 68, 42, 13, 24, 
2015/2/24, 101, 39, 11, 26, 
2015/2/25, 83, 25, 11, 26, 2
2015/2/26, 67, 29, 16, 23, 
2015/2/27, 62, 27, 22, 21, 
2015/2/28, 62, 20, 12, 27, 1
2015/3/1, 51, 38, 21, 20, 
2015/3/2, 72, 58, 20, 32, 1
2015/3/3, 120, 25, 18, 25, 1
2015/3/4, 81, 26, 19, 23, 
2015/3/5, 72, 35, 11, 24, 
2015/3/6, 89, 39, 17, 21, 
2015/3/7, 95, 23, 19, 22, 
2015/3/8, 60, 31, 20, 39, 5
2015/3/9, 80, 46, 31, 18, 1
2015/3/10, 79, 55, 23, 20, 1
2015/3/11, 121, 13, 8, 20, 1
2015/3/12, 44, 28, 17, 27, 1
2015/3/13, 66, 36, 21, 32, 1
2015/3/14, 81, 40, 15, 29, 1
2015/3/15, 94, 35, 11, 31, 5
2015/3/16, 102, 34, 7, 27, 1
2015/3/17, 90, 29, 8, 26, 1
2015/3/18, 82, 27, 7, 25, 2
2015/3/19, 77, 28, 13, 25, 1
2015/3/20, 78, 42, 21, 30, 1
2015/3/21, 110, 40, 33, 18, 1
2015/3/22, 86, 60, 44, 27, 4
2015/3/23, 104, 51, 31, 18, 1
2015/3/24, 110, 46, 25, 20, 2
2015/3/25, 82, 48, 20, 24, 1
2015/3/26, 101, 29, 11, 33, 
2015/3/27, 74, 31, 30, 31, 2
2015/3/28, 76, 31, 31, 23, 1
2015/3/29, 83, 42, 27, 28, 2
2015/3/30, 101, 29, 15, 27, 2
2015/3/31, 80, 27, 6, 23, 2
2014/10/1, 74, 27, 48, 17, 2
2014/10/2, 74, 39, 23, 27, 4
2014/10/3, 102, 39, 32, 26, 1
2014/10/4, 95, 53, 48, 19, 2
2014/10/5, 121, 50, 45, 20, 2
2014/10/6, 94, 60, 51, 21, 3
2014/10/7, 124, 52, 51, 21, 3
2014/10/8, 113, 40, 42, 25, 2
2014/10/9, 86, 38, 34, 26, 2
2014/10/10, 80, 43, 35, 24, 4
2014/10/11, 90, 47, 50, 19, 3
2014/10/12, 100, 50, 38, 21, 3
2014/10/13, 100, 59, 43, 23, 3
2014/10/14, 139, 66, 49, 25, 4
2014/10/15, 154, 63, 56, 23, 2
2014/10/16, 147, 57, 58, 24, 3
2014/10/17, 118, 50, 41, 21, 2
2014/10/18, 105, 45, 40, 17, 1
2014/10/19, 83, 46, 35, 22, 1
2014/10/20, 90, 42, 25, 37, 6
2014/10/21, 89, 48, 36, 35, 8
2014/10/22, 108, 42, 33, 23, 3
2014/10/23, 91, 50, 36, 24, 3
2014/10/24, 100, 40, 34, 22, 2
2014/10/25, 82, 42, 42, 20, 3
2014/10/26, 96, 48, 37, 21, 3
2014/10/27, 111, 51, 51, 19, 1
2014/10/28, 94, 42, 32, 21, 1
2014/10/29, 72, 41, 29, 22, 1
2014/10/30, 81, 38, 23, 23, 1
2014/10/31, 85, 35, 29, 26, 3
2014/11/1, 86, 42, 28, 17, 1
2014/11/2, 87, 50, 21, 20, 3
2014/11/3, 118, 53, 25, 25, 3
2014/11/4, 120, 45, 30, 26, 2
2014/11/5, 94, 42, 27, 27, 2
2014/11/6, 92, 45, 30, 21, 1
2014/11/7, 113, 18, 24, 25, 
2014/11/8, 55, 22, 26, 22, 1
2014/11/9, 58, 27, 21, 23, 1
2014/11/10, 65, 40, 24, 24, 2
2014/11/11, 88, 35, 12, 24, 
2014/11/12, 88, 24, 12, 19, 
2014/11/13, 65, 49, 30, 21, 2
2014/11/14, 116, 38, 26, 19, 1
2014/11/15, 78, 40, 30, 24, 2
2014/11/16, 85, 51, 23, 20, 2
2014/11/17, 119, 56, 26, 20, 4
2014/11/18, 137, 61, 27, 24, 3
2014/11/19, 138, 40, 26, 21, 2
2014/11/20, 81, 32, 24, 24, 1
2014/11/21, 69, 40, 26, 23, 2
2014/11/22, 89, 26, 24, 18, 1
2014/11/23, 64, 34, 22, 27, 2
2014/11/24, 75, 28, 12, 35, 8
2014/11/25, 64, 58, 27, 36, 7
2014/11/26, 132, 40, 27, 24, 1
2014/11/27, 97, 37, 18, 26, 3
2014/11/28, 94, 30, 12, 23, 1
2014/11/29, 76, 30, 12, 20, 1
2014/11/30, 72, 23, 10, 21, 1
2014/12/1, 61, 40, 9, 18, 1
2014/12/2, 107, 51, 16, 21, 
2014/12/3, 118, 16, 12, 21, 
2014/12/4, 41, 28, 14, 22, 2
2014/12/5, 67, 45, 27, 22, 3
2014/12/6, 83, 44, 25, 18, 3
2014/12/7, 82, 44, 25, 23, 2
2014/12/8, 98, 48, 27, 22, 3
2014/12/9, 97, 54, 21, 37, 3
2014/12/10, 123, 64, 17, 34, 6
2014/12/11, 146, 55, 21, 23, 5
2014/12/12, 109, 66, 25, 25, 6
2014/12/13, 121, 70, 35, 25, 5
2014/12/14, 139, 54, 24, 33, 3
2014/12/15, 103, 71, 28, 24, 9
2014/12/16, 125, 59, 24, 17, 6
2014/12/17, 84, 53, 19, 24, 5
2014/12/18, 88, 45, 18, 30, 1
2014/12/19, 99, 37, 24, 25, 2
2014/12/20, 87, 47, 34, 18, 5
2014/12/21, 97, 60, 29, 24, 7
2014/12/22, 131, 60, 34, 27, 4
2014/12/23, 135, 34, 16, 37, 1
2014/12/24, 88, 42, 25, 22, 2
2014/12/25, 95, 40, 21, 17, 1
2014/12/26, 108, 34, 18, 20, 1
2014/12/27, 87, 30, 13, 20, 1
2014/12/28, 90, , , , 
2014/7/1, 29, 18, 13, 14, 1
2014/7/2, 38, 16, 14, 12, 2
2014/7/3, 38, 14, 14, 11, 2
2014/7/4, 36, 13, 12, 12, 2
2014/7/5, 37, , 24, 15, 4
2014/7/7, 72, 40, 39, 39, 9
2014/7/8, 100, 40, 28, 33, 7
2014/7/9, 105, 13, 14, 16, 2
2014/7/10, 43, 8, 9, 16, 1
2014/7/11, 23, 9, 11, 14, 
2014/7/12, 21, 10, 12, 8, 1
2014/7/13, 22, 9, 10, 10, 2
2014/7/14, 17, 7, 10, 16, 2
2014/7/15, 17, 12, 13, 27, 2
2014/7/16, 33, 14, 14, 13, 
2014/7/17, 37, 20, 12, 14, 
2014/7/18, 28, 25, 10, 14, 
2014/7/19, 41, 16, 13, 15, 1
2014/7/20, 34, 16, 12, 20, 3
2014/7/21, 42, 36, 61, 41, 11
2014/7/22, 91, 36, 38, 27, 6
2014/7/23, 86, 23, 24, 13, 1
2014/7/24, 60, 12, 13, 15, 1
2014/7/25, 34, 10, 9, 17, 
2014/7/26, 23, 11, 10, 16, 
2014/7/27, 27, 11, 9, 13, 1
2014/7/28, 23, 18, 18, 20, 2
2014/7/29, 46, 26, 30, 19, 3
2014/7/30, 69, 27, 22, 21, 5
2014/7/31, 67, 23, 40, 23, 3
2014/8/1, 58, 24, 26, 28, 5
2014/8/2, 69, 19, 24, 21, 5
2014/8/3, 57, 14, 15, 16, 1
2014/8/4, 40, 17, 14, 22, 1
2014/8/5, 50, 13, 12, 21, 1
2014/8/6, 40, 10, 14, 17, 1
2014/8/7, 30, 11, 15, 14, 3
2014/8/8, 25, 12, 16, 13, 1
2014/8/9, 27, 11, 16, 11, 1
2014/8/10, 23, 16, 16, 12, 1
2014/8/11, 34, 18, 17, 16, 1
2014/8/12, 39, 13, 14, 21, 
2014/8/13, 34, 14, 13, 16, 1
2014/8/14, 29, 16, 12, 17, 2
2014/8/15, 37, 16, 18, 16, 1
2014/8/16, 44, 13, 14, 13, 1
2014/8/17, 35, 13, 12, 12, 1
2014/8/18, 31, 13, 12, 15, 1
2014/8/19, 33, 9, 4, 26, 1
2014/8/20, 28, 9, 7, 20, 2
2014/8/21, 21, 10, 10, 17, 4
2014/8/22, 25, 8, 12, 13, 3
2014/8/23, 24, 10, 15, 16, 3
2014/8/24, 30, 11, 11, 16, 2
