date, pm25, pm10, o3, no2, so2
2019/5/31, 51, 9, 21, 15, 2
2019/6/1, 29, 11, 16, 15, 2
2019/6/2, 31, 13, 21, 19, 2
2019/6/3, 38, 14, 13, 18, 2
2019/6/4, 45, 12, 10, 11, 2
2019/6/5, 39, 11, 18, 13, 2
2019/6/6, 37, 10, 20, 11, 2
2019/6/7, 30, 9, 17, 9, 2
2019/6/8, 28, 8, 17, 4, 1
2019/6/9, 22, 10, 20, 11, 1
2019/6/10, 27, 9, 12, 25, 2
2019/6/11, 28, 16, 29, 19, 2
2019/6/12, 46, 12, 34, 20, 2
2019/6/13, 36, 20, 93, 19, 2
2019/6/14, 57, 19, 48, 15, 2
2019/6/15, 55, 22, 66, 6, 2
2019/6/16, 58, 16, 48, 13, 2
2019/6/17, 46, 8, 15, 16, 2
2019/6/18, 21, 11, 15, 13, 2
2019/6/19, 28, 10, 13, 10, 2
2019/6/20, 26, 8, 15, 7, 2
2019/6/21, 22, 9, 14, 7, 2
2019/6/22, 24, 10, 15, 6, 1
2019/6/23, 22, 12, 10, 17, 2
2019/6/24, 31, 10, 17, 20, 2
2019/6/25, 28, 13, 13, 21, 2
2019/6/26, 38, 18, 20, 15, 2
2019/6/27, 48, 15, 17, 16, 2
2019/6/28, 43, 14, 19, 15, 2
2019/6/29, 39, 12, 27, 12, 2
2019/6/30, 36, 8, 25, 6, 2
2019/1/1, 71, 39, 10, 18, 1
2019/1/2, 71, 30, 3, 19, 1
2019/1/3, 66, 26, 20, 25, 1
2019/1/4, 60, 85, 3, 43, 2
2019/1/5, 149, 32, 6, 18, 1
2019/1/6, 52, 30, 25, 20, 1
2019/1/7, 60, 49, 14, 25, 2
2019/1/8, 93, 40, 36, 15, 1
2019/1/9, 76, 35, 37, 17, 1
2019/1/10, 74, 39, 29, 22, 1
2019/1/11, 86, 87, 21, 53, 2
2019/1/12, 150, 34, 34, 14, 
2019/1/13, 80, 44, 36, 15, 1
2019/1/14, 93, 30, 35, 24, 
2019/1/15, 77, 35, 16, 18, 1
2019/1/16, 75, 34, 35, 21, 1
2019/1/17, 78, 42, 27, 23, 1
2019/1/18, 91, 47, 45, 19, 1
2019/1/19, 95, 29, 41, 18, 1
2019/1/20, 73, 41, 34, 19, 1
2019/1/21, 87, 65, 45, 25, 1
2019/1/22, 155, 53, 32, 33, 1
2019/1/23, 129, 52, 50, 22, 1
2019/1/24, 120, 49, 57, 35, 1
2019/1/25, 102, 55, 62, 27, 2
2019/1/26, 125, 57, 57, 15, 1
2019/1/27, 118, 32, 41, 17, 1
2019/1/28, 66, 28, 46, 24, 1
2019/1/29, 67, 25, 39, 20, 1
2019/1/30, 63, 33, 40, 25, 1
2019/1/31, 75, 31, 27, 16, 
2019/2/1, 74, 36, 40, 11, 
2019/2/2, 79, 51, 36, 18, 
2019/2/3, 83, 38, 39, 16, 1
2019/2/4, 80, 42, 36, 8, 
2019/2/5, 98, 46, 34, 11, 1
2019/2/6, 106, 22, 23, 13, 
2019/2/7, 58, 27, 29, 11, 
2019/2/8, 61, 30, 28, 8, 
2019/2/9, 62, 19, 26, 9, 
2019/2/10, 43, 27, 23, 11, 
2019/2/11, 54, 16, 27, 14, 
2019/2/12, 48, 22, 27, 20, 1
2019/2/13, 65, 16, 33, 9, 
2019/2/14, 49, 14, 30, 12, 
2019/2/15, 41, 15, 32, 15, 1
2019/2/16, 47, 14, 32, 8, 
2019/2/17, 43, 13, 27, 17, 
2019/2/18, 40, 9, 27, 13, 1
2019/2/19, 30, 26, 19, 13, 
2019/2/20, 66, 20, 29, 10, 
2019/2/21, 62, 19, 33, 17, 1
2019/2/22, 54, 21, 27, 13, 1
2019/2/23, 58, 13, 14, 12, 1
2019/2/24, 35, 32, 6, 19, 1
2019/2/25, 71, 39, 34, 18, 1
2019/2/26, 83, 38, 36, 14, 1
2019/2/27, 81, 33, 33, 18, 1
2019/2/28, 76, 23, 35, 12, 
2019/3/1, 61, 25, 35, 12, 1
2019/3/2, 63, 18, 34, 15, 1
2019/3/3, 52, 22, 40, 13, 1
2019/3/4, 61, 24, 40, 15, 1
2019/3/5, 57, 31, 22, 17, 1
2019/3/6, 60, 9, 16, 17, 1
2019/3/7, 31, 12, 40, 11, 
2019/3/8, 47, 12, 32, 17, 1
2019/3/9, 44, 16, 13, 17, 1
2019/3/10, 54, 18, 30, 17, 1
2019/3/11, 60, 25, 44, 18, 1
2019/3/12, 70, 38, 61, 15, 1
2019/3/13, 88, 38, 49, 22, 1
2019/3/14, 87, 35, 21, 20, 1
2019/3/15, 94, 35, 51, 16, 1
2019/3/16, 77, 44, 69, 9, 1
2019/3/17, 80, 33, 50, 15, 1
2019/3/18, 77, 32, 32, 17, 1
2019/3/19, 81, 41, 35, 13, 1
2019/3/20, 90, 26, 19, 13, 1
2019/3/21, 66, 18, 12, 17, 1
2019/3/22, 55, 14, 27, 13, 
2019/3/23, 34, 11, 34, 12, 
2019/3/24, 39, 22, 33, 21, 1
2019/3/25, 63, 21, 42, 18, 1
2019/3/26, 61, 24, 39, 12, 1
2019/3/27, 62, 30, 30, 18, 1
2019/3/28, 69, 22, 12, 19, 1
2019/3/29, 62, 21, 32, 17, 1
2019/3/30, 61, 35, 53, 10, 1
2019/3/31, 78, 48, 45, 13, 1
2018/10/1, 92, 45, 76, 19, 2
2018/10/2, 86, 49, 79, 19, 2
2018/10/3, 87, 45, 81, 26, 2
2018/10/4, 89, 48, 73, 35, 2
2018/10/5, 96, 42, 75, 24, 2
2018/10/6, 88, 38, 71, 21, 1
2018/10/7, 88, 39, 72, 15, 1
2018/10/8, 85, 35, 49, 17, 1
2018/10/9, 78, 49, 34, 25, 1
2018/10/10, 116, 29, 28, 16, 1
2018/10/11, 71, 26, 39, 14, 1
2018/10/12, 69, 28, 44, 17, 1
2018/10/13, 65, 26, 39, 10, 1
2018/10/14, 54, 25, 33, 18, 1
2018/10/15, 57, 26, 19, 22, 1
2018/10/16, 67, 22, 11, 16, 1
2018/10/17, 57, 13, 23, 18, 
2018/10/18, 44, 34, 46, 15, 1
2018/10/19, 75, 28, 46, 13, 1
2018/10/20, 65, 26, 47, 10, 1
2018/10/21, 60, 25, 40, 15, 1
2018/10/22, 63, 29, 40, 19, 1
2018/10/23, 72, 27, 39, 15, 1
2018/10/24, 67, 32, 46, 15, 1
2018/10/25, 75, 54, 79, 27, 2
2018/10/26, 121, 35, 43, 22, 2
2018/10/27, 76, 40, 70, 25, 3
2018/10/28, 79, 36, 44, 32, 2
2018/10/29, 70, 35, 50, 29, 2
2018/10/30, 68, 42, 49, 20, 2
2018/10/31, 74, 41, 50, 15, 2
2018/11/1, 72, 41, 39, 16, 1
2018/11/2, 97, 27, 19, 21, 
2018/11/3, 68, 21, 31, 13, 
2018/11/4, 61, 20, 36, 11, 
2018/11/5, 58, 18, 37, 12, 
2018/11/6, 46, 23, 35, 10, 1
2018/11/7, 60, 45, 46, 21, 1
2018/11/8, 101, 32, 46, 15, 1
2018/11/9, 74, 31, 38, 11, 
2018/11/10, 71, 31, 39, 13, 
2018/11/11, 76, 43, 67, 25, 1
2018/11/12, 89, 33, 42, 14, 1
2018/11/13, 78, 25, 42, 11, 
2018/11/14, 59, 31, 41, 11, 
2018/11/15, 60, 29, 35, 16, 
2018/11/16, 64, 29, 32, 15, 
2018/11/17, 65, 14, 33, 11, 
2018/11/18, 49, 22, 36, 16, 
2018/11/19, 44, 25, 35, 12, 
2018/11/20, 53, 29, 39, 15, 
2018/11/21, 60, 30, 29, 14, 
2018/11/22, 52, 45, 30, 24, 1
2018/11/23, 82, 35, 43, 16, 1
2018/11/24, 77, 34, 20, 24, 1
2018/11/25, 78, 11, 25, 17, 
2018/11/26, 31, 33, 16, 24, 1
2018/11/27, 75, 19, 21, 21, 
2018/11/28, 58, 36, 38, 17, 1
2018/11/29, 80, 34, 49, 15, 1
2018/11/30, 70, 40, 46, 15, 1
2018/12/1, 76, 36, 42, 13, 1
2018/12/2, 73, 28, 33, 16, 1
2018/12/3, 63, 20, 15, 20, 1
2018/12/4, 51, 25, 25, 19, 1
2018/12/5, 57, 24, 28, 18, 1
2018/12/6, 56, 38, 18, 17, 1
2018/12/7, 79, 29, 7, 14, 1
2018/12/8, 48, 23, 3, 12, 1
2018/12/9, 41, 27, 4, 16, 1
2018/12/10, 43, 34, 14, 17, 2
2018/12/11, 54, 26, 9, 14, 1
2018/12/12, 40, 36, 12, 16, 1
2018/12/13, 66, 43, 6, 22, 1
2018/12/14, 78, 35, 16, 23, 1
2018/12/15, 63, 46, 12, 24, 2
2018/12/16, 91, 32, 35, 21, 1
2018/12/17, 60, 35, 46, 26, 2
2018/12/18, 67, 41, 49, 16, 1
2018/12/19, 64, 44, 43, 13, 1
2018/12/20, 76, 34, 35, 14, 1
2018/12/21, 77, 35, 43, 15, 1
2018/12/22, 83, 29, 26, 14, 1
2018/12/23, 71, 19, 9, 16, 1
2018/12/24, 44, 30, 19, 18, 1
2018/12/25, 69, 32, 34, 21, 1
2018/12/26, 70, 34, 27, 22, 1
2018/12/27, 80, 30, 25, 16, 1
2018/12/28, 65, 31, 9, 13, 1
2018/12/29, 53, 50, 14, 12, 1
2018/12/30, 93, , , , 
2018/7/1, 39, 16, 20, 12, 
2018/7/2, 43, 18, 17, 15, 
2018/7/3, 45, 17, 22, 9, 
2018/7/4, 41, 15, 15, 19, 1
2018/7/5, 37, 19, 21, 14, 1
2018/7/6, 43, 14, 10, 18, 2
2018/7/7, 40, 11, 17, 8, 
2018/7/8, 29, 10, 17, 8, 1
2018/7/9, 23, 15, 27, 11, 1
2018/7/10, 36, 23, 52, 16, 2
2018/7/11, 55, 6, 17, 10, 1
2018/7/12, 19, 4, 15, 10, 
2018/7/13, 12, 10, 15, 8, 
2018/7/14, 18, 9, 17, 5, 
2018/7/15, 16, 14, 21, 9, 1
2018/7/16, 31, 21, 33, 11, 1
2018/7/17, 46, 12, 13, 9, 
2018/7/18, 25, 10, 20, 7, 1
2018/7/19, 26, 10, 19, 10, 
2018/7/20, 25, 20, 30, 17, 1
2018/7/21, 50, 15, 23, 13, 1
2018/7/22, 43, 11, 13, 13, 1
2018/7/23, 27, 19, 16, 13, 
2018/7/24, 43, 19, 19, 10, 
2018/7/25, 48, 13, 16, 10, 
2018/7/26, 35, 11, 18, 11, 1
2018/7/27, 32, 10, 21, 11, 1
2018/7/28, 32, 10, 21, 11, 2
2018/7/29, 36, 12, 19, 12, 1
2018/7/30, 39, 14, 18, 11, 1
2018/7/31, 43, 12, 17, 12, 1
2018/8/1, 36, 12, 22, 12, 1
2018/8/2, 35, 15, 16, 13, 1
2018/8/3, 43, 17, 19, 17, 1
2018/8/4, 52, 18, 22, 16, 1
2018/8/5, 53, 19, 24, 17, 1
2018/8/6, 52, 18, 24, 15, 1
2018/8/7, 53, 14, 29, 10, 
2018/8/8, 46, 11, 27, 6, 
2018/8/9, 33, 4, 17, 10, 
2018/8/10, 13, 7, 22, 11, 
2018/8/11, 18, 7, 23, 11, 
2018/8/12, 23, 9, 29, 9, 
2018/8/13, 26, 7, 29, 12, 
2018/8/14, 23, 12, 34, 14, 
2018/8/15, 40, 10, 23, 14, 
2018/8/16, 27, 11, 14, 19, 1
2018/8/17, 30, 15, 12, 19, 1
2018/8/18, 43, 15, 26, 16, 1
2018/8/19, 42, 38, 48, 27, 1
2018/8/20, 94, 36, 49, 25, 1
2018/8/21, 91, 37, 103, 21, 1
2018/8/22, 92, 32, 77, 20, 2
2018/8/23, 80, 49, 115, 23, 2
2018/8/24, 111, 59, 104, 21, 3
2018/8/25, 132, 42, 78, 15, 1
2018/8/26, 100, 25, 42, 19, 1
2018/8/27, 71, 16, 24, 24, 
2018/8/28, 50, 12, 16, 22, 1
2018/8/29, 39, 25, 14, 17, 1
2018/8/30, 49, 26, 13, 16, 1
2018/8/31, 55, 19, 5, 17, 1
2018/9/1, 45, 11, 14, 12, 1
2018/9/2, 31, 19, 10, 17, 1
2018/9/3, 47, 23, 43, 16, 2
2018/9/4, 57, 29, 41, 21, 1
2018/9/5, 70, 35, 43, 15, 
2018/9/6, 87, 27, 29, 18, 
2018/9/7, 71, 41, 42, 15, 
2018/9/8, 97, 39, 49, 8, 
2018/9/9, 89, 19, 36, 18, 
2018/9/10, 51, 50, 81, 22, 1
2018/9/11, 107, 21, 35, 8, 
2018/9/12, 54, 14, 29, 8, 
2018/9/13, 40, 28, 47, 18, 2
2018/9/14, 68, 30, 36, 16, 2
2018/9/15, 69, 15, 27, 1, 1
2018/9/16, 25, 18, 24, 6, 
2018/9/17, 32, 15, 15, 9, 1
2018/9/18, 39, 35, 68, 19, 2
2018/9/19, 77, 47, 43, 32, 4
2018/9/20, 109, 25, 16, 25, 3
2018/9/21, 64, 19, 20, 17, 2
2018/9/22, 56, 11, 10, 9, 2
2018/9/23, 36, 15, 24, 12, 1
2018/9/24, 44, 20, 37, 11, 1
2018/9/25, 53, 37, 33, 18, 2
2018/9/26, 72, 37, 48, 19, 2
2018/9/27, 77, 48, 68, 19, 2
2018/9/28, 102, 42, 64, 16, 2
2018/9/29, 90, 37, 67, 17, 2
2018/9/30, 85, 41, 77, 15, 2
2018/4/1, 72, 46, 47, 18, 2
2018/4/2, 89, 40, 32, 23, 2
2018/4/3, 80, 32, 30, 17, 
2018/4/4, 65, 24, 26, 13, 
2018/4/5, 54, 38, 28, 14, 
2018/4/6, 58, 66, 40, 12, 1
2018/4/7, 86, 63, 60, 19, 1
2018/4/8, 92, 54, 42, 25, 
2018/4/9, 87, 35, 40, 17, 1
2018/4/10, 64, 34, 27, 18, 1
2018/4/11, 74, 22, 17, 14, 2
2018/4/12, 59, 13, 7, 12, 
2018/4/13, 44, 13, 6, 12, 1
2018/4/14, 47, 20, 9, 13, 
2018/4/15, 54, 29, 8, 16, 
2018/4/16, 72, 31, 18, 17, 
2018/4/17, 74, 47, 33, 18, 1
2018/4/18, 88, 40, 39, 13, 1
2018/4/19, 77, 41, 34, 14, 1
2018/4/20, 72, 35, 24, 12, 
2018/4/21, 68, 33, 21, 9, 
2018/4/22, 72, 18, 11, 13, 1
2018/4/23, 51, 21, 10, 18, 1
2018/4/24, 60, 27, 22, 16, 
2018/4/25, 68, 40, 32, 15, 
2018/4/26, 87, 40, 27, 18, 
2018/4/27, 94, 41, 33, 15, 1
2018/4/28, 98, 34, 31, 11, 
2018/4/29, 82, 31, 20, 12, 
2018/4/30, 77, 18, 10, 12, 1
2018/5/1, 54, 20, 14, 16, 1
2018/5/2, 57, 28, 34, 16, 2
2018/5/3, 68, 22, 35, 15, 
2018/5/4, 57, 32, 28, 10, 
2018/5/5, 58, 17, 14, 9, 
2018/5/6, 36, 8, 9, 9, 
2018/5/7, 24, 13, 12, 18, 
2018/5/8, 37, 21, 29, 14, 
2018/5/9, 51, 32, 32, 14, 
2018/5/10, 59, 35, 25, 13, 
2018/5/11, 60, 29, 19, 14, 1
2018/5/12, 60, 19, 17, 12, 
2018/5/13, 51, 16, 16, 11, 
2018/5/14, 47, 11, 10, 13, 1
2018/5/15, 38, 11, 10, 11, 1
2018/5/16, 38, 11, 11, 11, 
2018/5/17, 37, 12, 14, 11, 
2018/5/18, 42, 12, 14, 12, 1
2018/5/19, 43, 10, 12, 12, 1
2018/5/20, 37, 11, 11, 17, 2
2018/5/21, 43, 10, 16, 16, 2
2018/5/22, 41, 17, 41, 18, 2
2018/5/23, 56, 18, 22, 16, 1
2018/5/24, 53, 10, 12, 12, 1
2018/5/25, 32, 10, 12, 10, 1
2018/5/26, 33, 11, 15, 11, 1
2018/5/27, 36, 30, 39, 23, 4
2018/5/28, 71, 15, 31, 17, 2
2018/5/29, 44, 13, 12, 15, 2
2018/5/30, 43, 12, 18, 14, 2
2018/5/31, 40, 15, 31, 13, 1
2018/6/1, 45, 18, 31, 8, 
2018/6/2, 50, 24, 35, 8, 
2018/6/3, 61, 17, 23, 9, 
2018/6/4, 48, 7, 14, 13, 
2018/6/5, 17, 7, 9, 16, 
2018/6/6, 17, 8, 13, 13, 
2018/6/7, 19, 10, 10, 15, 
2018/6/8, 28, 16, 21, 15, 1
2018/6/9, 45, 23, 34, 14, 1
2018/6/10, 59, 37, 48, 23, 2
2018/6/11, 85, 27, 30, 20, 1
2018/6/12, 76, 10, 23, 17, 
2018/6/13, 35, 26, 26, 16, 
2018/6/14, 67, 22, 25, 15, 
2018/6/15, 56, 18, 35, 9, 1
2018/6/16, 36, 20, 30, 9, 
2018/6/17, 51, 24, 32, 11, 1
2018/6/18, 63, 13, 12, 11, 
2018/6/19, 34, 20, 11, 12, 
2018/6/20, 43, 19, 12, 12, 
2018/6/21, 49, 14, 6, 17, 
2018/6/22, 37, 9, 6, 15, 
2018/6/23, 24, 9, 12, 9, 
2018/6/24, 23, 12, 7, 15, 
2018/6/25, 31, 15, 7, 13, 1
2018/6/26, 33, 16, 7, 12, 1
2018/6/27, 37, 22, 20, 13, 1
2018/6/28, 48, 18, 28, 15, 1
2018/6/29, 47, 14, 17, 10, 
2018/6/30, 38, 14, 25, 9, 1
2018/1/1, 149, 62, 46, 22, 1
2018/1/2, 130, 42, 38, 18, 1
2018/1/3, 75, 28, 31, 16, 
2018/1/4, 61, 33, 20, 21, 
2018/1/5, 77, 10, 17, 16, 
2018/1/6, 34, 3, 22, 14, 
2018/1/7, 14, 8, 19, 14, 
2018/1/8, 30, 38, 26, 17, 
2018/1/9, 106, 29, 24, 19, 1
2018/1/10, 70, 22, 34, 18, 1
2018/1/11, 55, 21, 33, 20, 1
2018/1/12, 49, 36, 42, 23, 1
2018/1/13, 77, 26, 38, 14, 
2018/1/14, 56, 32, 44, 25, 1
2018/1/15, 73, 31, 33, 30, 1
2018/1/16, 74, 65, 50, 48, 4
2018/1/17, 137, 46, 48, 27, 1
2018/1/18, 108, 36, 26, 27, 
2018/1/19, 94, 35, 39, 18, 1
2018/1/20, 90, 45, 45, 15, 
2018/1/21, 111, 68, 58, 29, 2
2018/1/22, 150, 52, 44, 21, 1
2018/1/23, 118, 41, 44, 13, 
2018/1/24, 85, 28, 40, 13, 
2018/1/25, 65, 42, 34, 16, 
2018/1/26, 80, 41, 28, 16, 1
2018/1/27, 82, 41, 24, 15, 
2018/1/28, 76, 15, 13, 14, 
2018/1/29, 41, 32, 8, 15, 
2018/1/30, 84, 15, 9, 16, 
2018/1/31, 57, 43, 28, 22, 1
2018/2/1, 106, 45, 23, 18, 1
2018/2/2, 108, 52, 28, 22, 2
2018/2/3, 116, 61, 32, 18, 2
2018/2/4, 136, 57, 27, 24, 2
2018/2/5, 123, 41, 39, 27, 1
2018/2/6, 94, 47, 36, 24, 1
2018/2/7, 100, 37, 39, 23, 1
2018/2/8, 89, 34, 41, 21, 
2018/2/9, 74, 46, 33, 31, 1
2018/2/10, 109, 57, 38, 18, 1
2018/2/11, 145, 45, 38, 23, 
2018/2/12, 108, 51, 45, 24, 
2018/2/13, 95, 45, 42, 25, 
2018/2/14, 76, 45, 26, 34, 1
2018/2/15, 83, 44, 51, 22, 1
2018/2/16, 101, 39, 36, 16, 
2018/2/17, 98, 33, 35, 15, 
2018/2/18, 75, 36, 28, 22, 
2018/2/19, 84, 24, 24, 18, 
2018/2/20, 68, 24, 30, 12, 
2018/2/21, 62, 13, 30, 12, 
2018/2/22, 35, 7, 30, 12, 
2018/2/23, 33, 25, 35, 20, 
2018/2/24, 65, 34, 31, 17, 
2018/2/25, 85, 17, 25, 13, 
2018/2/26, 51, 22, 39, 15, 
2018/2/27, 57, 29, 35, 26, 1
2018/2/28, 67, 30, 46, 19, 1
2018/3/1, 81, 31, 44, 14, 
2018/3/2, 76, 42, 35, 14, 
2018/3/3, 87, 25, 18, 17, 
2018/3/4, 72, 16, 7, 20, 2
2018/3/5, 56, 22, 40, 14, 
2018/3/6, 55, 18, 38, 12, 
2018/3/7, 45, 10, 19, 13, 
2018/3/8, 35, 20, 41, 16, 
2018/3/9, 55, 29, 50, 21, 1
2018/3/10, 69, 27, 51, 12, 
2018/3/11, 64, 24, 48, 21, 
2018/3/12, 59, 24, 40, 20, 1
2018/3/13, 63, 23, 30, 23, 1
2018/3/14, 63, 37, 20, 29, 1
2018/3/15, 83, 33, 38, 25, 1
2018/3/16, 83, 24, 41, 12, 
2018/3/17, 67, 26, 43, 8, 
2018/3/18, 60, 35, 32, 19, 
2018/3/19, 72, 24, 31, 16, 
2018/3/20, 62, 24, 46, 18, 
2018/3/21, 56, 28, 59, 23, 1
2018/3/22, 67, 42, 62, 17, 1
2018/3/23, 77, 48, 54, 15, 1
2018/3/24, 80, 45, 62, 13, 1
2018/3/25, 74, 45, 43, 22, 1
2018/3/26, 83, 46, 49, 23, 1
2018/3/27, 104, 43, 56, 16, 1
2018/3/28, 101, 35, 42, 14, 
2018/3/29, 83, 30, 43, 13, 1
2018/3/30, 73, 21, 46, 10, 
2018/3/31, 47, 37, 41, 11, 1
2017/10/1, 41, 10, 18, 10, 1
2017/10/2, 28, 12, 20, 13, 2
2017/10/3, 37, 22, 26, 16, 2
2017/10/4, 58, 22, 37, 10, 2
2017/10/5, 56, 28, 43, 13, 2
2017/10/6, 64, 25, 38, 14, 2
2017/10/7, 61, 32, 56, 12, 2
2017/10/8, 70, 23, 29, 14, 2
2017/10/9, 49, 22, 34, 13, 2
2017/10/10, 52, 20, 25, 12, 2
2017/10/11, 41, 28, 50, 14, 1
2017/10/12, 57, 29, 49, 14, 1
2017/10/13, 64, 28, 20, 13, 1
2017/10/14, 63, 8, 21, 7, 
2017/10/15, 26, 13, 21, 18, 
2017/10/16, 31, 17, 12, 19, 
2017/10/17, 46, 20, 23, 16, 
2017/10/18, 57, 18, 30, 15, 
2017/10/19, 49, 20, 36, 13, 
2017/10/20, 53, 26, 45, 14, 1
2017/10/21, 64, 38, 63, 17, 1
2017/10/22, 88, 43, 58, 25, 1
2017/10/23, 102, 47, 81, 28, 1
2017/10/24, 104, 45, 69, 22, 1
2017/10/25, 91, 44, 75, 24, 1
2017/10/26, 96, 46, 69, 35, 1
2017/10/27, 103, 50, 76, 29, 1
2017/10/28, 115, 52, 79, 19, 2
2017/10/29, 118, 45, 56, 25, 2
2017/10/30, 101, 59, 71, 26, 1
2017/10/31, 135, 40, 61, 27, 
2017/11/1, 83, 42, 62, 27, 1
2017/11/2, 90, 44, 60, 27, 2
2017/11/3, 94, 50, 48, 22, 2
2017/11/4, 107, 68, 72, 20, 2
2017/11/5, 155, 54, 38, 25, 1
2017/11/6, 122, 45, 31, 22, 
2017/11/7, 108, 31, 33, 18, 
2017/11/8, 76, 29, 47, 16, 1
2017/11/9, 64, 39, 65, 17, 1
2017/11/10, 76, 38, 42, 18, 2
2017/11/11, 81, 36, 38, 14, 1
2017/11/12, 83, 14, 26, 18, 
2017/11/13, 52, 16, 24, 16, 
2017/11/14, 53, 20, 29, 17, 
2017/11/15, 58, 24, 37, 16, 1
2017/11/16, 63, 28, 35, 19, 1
2017/11/17, 73, 36, 23, 23, 2
2017/11/18, 80, 21, 8, 15, 1
2017/11/19, 51, 25, 4, 15, 1
2017/11/20, 52, 32, 20, 20, 1
2017/11/21, 68, 32, 13, 14, 1
2017/11/22, 65, 49, 34, 16, 2
2017/11/23, 102, 48, 28, 19, 2
2017/11/24, 102, 45, 18, 20, 1
2017/11/25, 99, 44, 23, 21, 1
2017/11/26, 88, 31, 25, 20, 1
2017/11/27, 73, 29, 34, 22, 1
2017/11/28, 65, 19, 29, 21, 1
2017/11/29, 54, 25, 26, 17, 
2017/11/30, 62, 25, 33, 18, 1
2017/12/1, 58, 25, 29, 19, 1
2017/12/2, 60, 40, 42, 23, 2
2017/12/3, 92, 47, 30, 23, 1
2017/12/4, 104, 43, 24, 19, 1
2017/12/5, 98, 49, 42, 22, 1
2017/12/6, 110, 59, 48, 28, 2
2017/12/7, 126, 53, 42, 19, 3
2017/12/8, 109, 72, 54, 29, 4
2017/12/9, 159, 71, 71, 38, 3
2017/12/10, 159, 54, 54, 29, 4
2017/12/11, 118, 58, 51, 24, 3
2017/12/12, 121, 24, 30, 16, 1
2017/12/13, 58, 25, 30, 16, 1
2017/12/14, 53, 31, 33, 17, 1
2017/12/15, 66, 33, 14, 14, 1
2017/12/16, 58, 34, 18, 12, 1
2017/12/17, 85, 64, 34, 24, 3
2017/12/18, 152, 49, 36, 17, 3
2017/12/19, 98, 44, 35, 19, 3
2017/12/20, 85, 34, 38, 26, 2
2017/12/21, 72, 47, 52, 24, 2
2017/12/22, 89, 42, 37, 28, 1
2017/12/23, 88, 64, 58, 32, 4
2017/12/24, 131, 56, 64, 19, 4
2017/12/25, 125, 65, 73, 21, 3
2017/12/26, 131, 41, 45, 16, 1
2017/12/27, 78, 46, 37, 23, 1
2017/12/28, 85, 46, 42, 20, 1
2017/12/29, 104, 31, 48, 19, 1
2017/12/30, 71, 46, 48, 14, 1
2017/12/31, 101, 64, 47, 18, 2
2017/7/1, 21, 10, 10, 14, 1
2017/7/2, 34, 10, 7, 17, 1
2017/7/3, 34, 6, 14, 12, 1
2017/7/4, 22, 7, 12, 12, 1
2017/7/5, 22, 5, 14, 12, 1
2017/7/6, 13, 6, 14, 14, 1
2017/7/7, 17, 10, 5, 19, 1
2017/7/8, 32, 11, 14, 12, 1
2017/7/9, 32, 10, 9, 14, 3
2017/7/10, 34, 8, 15, 12, 1
2017/7/11, 28, 7, 17, 10, 1
2017/7/12, 26, 7, 14, 9, 1
2017/7/13, 22, 6, 13, 9, 1
2017/7/14, 18, 6, 13, 9, 1
2017/7/15, 17, 5, 11, 7, 1
2017/7/16, 12, 3, 9, 12, 1
2017/7/17, 12, 5, 9, 15, 1
2017/7/18, 18, 6, 15, 12, 1
2017/7/19, 23, 7, 15, 8, 1
2017/7/20, 20, 7, 16, 8, 1
2017/7/21, 21, 6, 16, 10, 1
2017/7/22, 21, 9, 13, 10, 1
2017/7/23, 31, 5, 14, 13, 1
2017/7/24, 18, 10, 22, 11, 1
2017/7/25, 30, 11, 23, 13, 2
2017/7/26, 33, 12, 21, 12, 1
2017/7/27, 36, 14, 42, 14, 2
2017/7/28, 39, 43, 138, 20, 3
2017/7/29, 99, 64, 126, 28, 7
2017/7/30, 151, 41, 55, 17, 3
2017/7/31, 98, 23, 28, 14, 1
2017/8/1, 60, 15, 17, 19, 1
2017/8/2, 40, 10, 18, 17, 1
2017/8/3, 31, 11, 16, 16, 2
2017/8/4, 35, 19, 21, 17, 3
2017/8/5, 46, 19, 31, 15, 2
2017/8/6, 52, 13, 22, 13, 2
2017/8/7, 39, 9, 16, 10, 1
2017/8/8, 28, 12, 16, 9, 1
2017/8/9, 30, 13, 17, 11, 1
2017/8/10, 34, 16, 19, 8, 1
2017/8/11, 40, 14, 19, 9, 2
2017/8/12, 37, 11, 16, 10, 2
2017/8/13, 33, 10, 13, 11, 2
2017/8/14, 27, 7, 13, 11, 2
2017/8/15, 19, 9, 14, 12, 1
2017/8/16, 29, 11, 14, 17, 2
2017/8/17, 36, 14, 19, 20, 2
2017/8/18, 49, 12, 24, 18, 2
2017/8/19, 40, 17, 66, 19, 4
2017/8/20, 51, 37, 126, 24, 4
2017/8/21, 88, 43, 72, 19, 3
2017/8/22, 101, 11, 23, 7, 1
2017/8/23, 22, 15, 18, 11, 1
2017/8/24, 30, 12, 19, 10, 2
2017/8/25, 30, 12, 28, 12, 1
2017/8/26, 32, 6, 20, 6, 1
2017/8/27, 11, 4, 14, 11, 1
2017/8/28, 13, 24, 83, 22, 2
2017/8/29, 53, 44, 86, 32, 4
2017/8/30, 104, 27, 57, 26, 3
2017/8/31, 69, 37, 63, 25, 2
2017/9/1, 85, 44, 90, 26, 2
2017/9/2, 108, 43, 88, 20, 3
2017/9/3, 107, 11, 28, 18, 1
2017/9/4, 40, 16, 10, 20, 2
