"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Silverstrand Beach","03/01/2017","1"
"Clear Water Bay Second Beach","03/01/2017","1"
"Deep Water Bay Beach","03/01/2017","1"
"Golden Beach","03/01/2017","12"
"Pui O Beach","04/01/2017","17"
"Tong Fuk Beach","04/01/2017","1"
"Upper Cheung Sha Beach","04/01/2017","4"
"Lower Cheung Sha Beach","04/01/2017","3"
"Hung Shing Yeh Beach","04/01/2017","1"
"Silver Mine Bay Beach","04/01/2017","310"
"Tai Po Lung Mei Beach","05/01/2017","24"
"Trio Beach ","09/01/2017","1"
"Silverstrand Beach","09/01/2017","47"
"Kiu Tsui Beach","09/01/2017","7"
"Kiu Tsui (New)","09/01/2017","1"
"Hap Mun Bay Beach","09/01/2017","1"
"Clear Water Bay Second Beach","09/01/2017","5"
"Clear Water Bay First Beach","09/01/2017","1"
"Golden Beach","10/01/2017","78"
"Butterfly Beach","10/01/2017","34"
"Cafeteria Old Beach","10/01/2017","92"
"Kadoorie Beach","10/01/2017","29"
"Repulse Bay Beach","10/01/2017","2"
"South Bay Beach","10/01/2017","1"
"St. Stephen's Beach","10/01/2017","1"
"Ma Wan Tung Wan Beach","10/01/2017","77"
"Chung Hom Kok Beach","10/01/2017","1"
"Castle Peak Beach","10/01/2017","71"
"Middle Bay Beach","10/01/2017","6"
"Cafeteria New Beach","10/01/2017","62"
"Deep Water Bay Beach","10/01/2017","1"
"Big Wave Bay Beach","11/01/2017","7"
"Shek O Beach","11/01/2017","32"
"Turtle Cove Beach","11/01/2017","3"
"Hairpin Beach","11/01/2017","1"
"Rocky Bay Beach","11/01/2017","4"
"Stanley Main Beach","11/01/2017","23"
"Tai Po Lung Mei Beach","12/01/2017","5"
"Kwun Yam Beach","16/01/2017","52"
"Silverstrand Beach","16/01/2017","32"
"Clear Water Bay Second Beach","16/01/2017","10"
"Cheung Chau Tung Wan Beach ","16/01/2017","24"
"Casam Beach","17/01/2017","53"
"Hoi Mei Wan Beach","17/01/2017","36"
"Ting Kau Beach","17/01/2017","69"
"Approach Beach","17/01/2017","105"
"Anglers' Beach ","17/01/2017","60"
"Gemini Beaches","17/01/2017","57"
"Golden Beach","17/01/2017","18"
"Deep Water Bay Beach","17/01/2017","1"
"Lido Beach","17/01/2017","45"
"Lo So Shing Beach","18/01/2017","1"
"Discovery Bay","18/01/2017","4"
"Tai Po Lung Mei Beach","19/01/2017","244"
"Clear Water Bay Second Beach","23/01/2017","1"
"Silverstrand Beach","23/01/2017","200"
"Deep Water Bay Beach","24/01/2017","4"
"Golden Beach","24/01/2017","17"
"Tai Po Lung Mei Beach","25/01/2017","28"
"Deep Water Bay Beach","01/02/2017","61"
"Repulse Bay Beach","01/02/2017","1"
"Stanley Main Beach","01/02/2017","1"
"Clear Water Bay Second Beach","01/02/2017","8"
"Big Wave Bay Beach","01/02/2017","12"
"Golden Beach","01/02/2017","9"
"Silverstrand Beach","01/02/2017","25"
"Middle Bay Beach","01/02/2017","16"
"Tai Po Lung Mei Beach","02/02/2017","649"
"Silverstrand Beach","06/02/2017","6"
"Trio Beach ","06/02/2017","1"
"Hap Mun Bay Beach","06/02/2017","1"
"Clear Water Bay Second Beach","06/02/2017","2"
"Clear Water Bay First Beach","06/02/2017","1"
"Kiu Tsui (New)","06/02/2017","1"
"Kiu Tsui Beach","06/02/2017","1"
"Big Wave Bay Beach","07/02/2017","38"
"Stanley Main Beach","07/02/2017","26"
"Rocky Bay Beach","07/02/2017","18"
"South Bay Beach","07/02/2017","3"
"Chung Hom Kok Beach","07/02/2017","1"
"Middle Bay Beach","07/02/2017","21"
"Hairpin Beach","07/02/2017","10"
"Shek O Beach","07/02/2017","17"
"Deep Water Bay Beach","07/02/2017","21"
"St. Stephen's Beach","07/02/2017","1"
"Repulse Bay Beach","07/02/2017","5"
"Turtle Cove Beach","07/02/2017","3"
"Silver Mine Bay Beach","08/02/2017","520"
"Tong Fuk Beach","08/02/2017","7"
"Golden Beach","08/02/2017","870"
"Pui O Beach","08/02/2017","47"
"Lower Cheung Sha Beach","08/02/2017","12"
"Upper Cheung Sha Beach","08/02/2017","8"
"Tai Po Lung Mei Beach","09/02/2017","2"
"Repulse Bay Beach","13/02/2017","1"
"Big Wave Bay Beach","13/02/2017","3"
"Clear Water Bay Second Beach","13/02/2017","1"
"Stanley Main Beach","13/02/2017","1"
"Deep Water Bay Beach","13/02/2017","9"
"Silverstrand Beach","13/02/2017","5"
"Middle Bay Beach","13/02/2017","1"
"Butterfly Beach","14/02/2017","33"
"Hoi Mei Wan Beach","14/02/2017","92"
"Approach Beach","14/02/2017","52"
"Lido Beach","14/02/2017","3"
"Castle Peak Beach","14/02/2017","12"
"Ma Wan Tung Wan Beach","14/02/2017","1"
"Ting Kau Beach","14/02/2017","50"
"Anglers' Beach ","14/02/2017","9"
"Golden Beach","14/02/2017","2"
"Cafeteria Old Beach","14/02/2017","19"
"Kadoorie Beach","14/02/2017","35"
"Casam Beach","14/02/2017","90"
"Cafeteria New Beach","14/02/2017","3"
"Gemini Beaches","14/02/2017","82"
"Hung Shing Yeh Beach","15/02/2017","1"
"Lo So Shing Beach","15/02/2017","1"
"Tai Po Lung Mei Beach","16/02/2017","2"
"Clear Water Bay Second Beach","20/02/2017","1"
"Golden Beach","20/02/2017","120"
"Silverstrand Beach","20/02/2017","21"
"Kwun Yam Beach","21/02/2017","5"
"Big Wave Bay Beach","21/02/2017","3"
"Stanley Main Beach","21/02/2017","1"
"Cheung Chau Tung Wan Beach ","21/02/2017","1300"
"Deep Water Bay Beach","21/02/2017","21"
"Repulse Bay Beach","21/02/2017","1"
"Middle Bay Beach","21/02/2017","1"
"Discovery Bay","22/02/2017","230"
"Tai Po Lung Mei Beach","23/02/2017","327"
"Butterfly Beach","27/02/2017","39"
"Silverstrand Beach","27/02/2017","7"
"Cafeteria New Beach","27/02/2017","32"
"Golden Beach","27/02/2017","25"
"Hap Mun Bay Beach","27/02/2017","1"
"Castle Peak Beach","27/02/2017","40"
"Trio Beach ","27/02/2017","1"
"Kiu Tsui Beach","27/02/2017","43"
"Cafeteria Old Beach","27/02/2017","37"
"Ma Wan Tung Wan Beach","27/02/2017","68"
"Clear Water Bay Second Beach","27/02/2017","1"
"Clear Water Bay First Beach","27/02/2017","1"
"Kiu Tsui (New)","27/02/2017","29"
"Kadoorie Beach","27/02/2017","22"
"Upper Cheung Sha Beach","28/02/2017","1"
"Hairpin Beach","28/02/2017","1"
"Repulse Bay Beach","28/02/2017","1"
"South Bay Beach","28/02/2017","2"
"St. Stephen's Beach","28/02/2017","1"
"Big Wave Bay Beach","28/02/2017","13"
"Shek O Beach","28/02/2017","1"
"Tong Fuk Beach","28/02/2017","3"
"Turtle Cove Beach","28/02/2017","2"
"Chung Hom Kok Beach","28/02/2017","1"
"Silver Mine Bay Beach","28/02/2017","350"
"Middle Bay Beach","28/02/2017","1"
"Stanley Main Beach","28/02/2017","2"
"Lower Cheung Sha Beach","28/02/2017","1"
"Deep Water Bay Beach","28/02/2017","16"
"Rocky Bay Beach","28/02/2017","5"
"Pui O Beach","28/02/2017","11"
"Ting Kau Beach","01/03/2017","76"
"Casam Beach","01/03/2017","15"
"Anglers' Beach ","01/03/2017","10"
"Kwun Yam Beach","01/03/2017","42"
"Gemini Beaches","01/03/2017","53"
"Hung Shing Yeh Beach","01/03/2017","1"
"Cheung Chau Tung Wan Beach ","01/03/2017","3"
"Hoi Mei Wan Beach","01/03/2017","15"
"Approach Beach","01/03/2017","24"
"Lido Beach","01/03/2017","5"
"Discovery Bay","02/03/2017","16"
"Tai Po Lung Mei Beach","02/03/2017","2"
"Lo So Shing Beach","02/03/2017","21"
"Cafeteria Old Beach","06/03/2017","45"
"Ma Wan Tung Wan Beach","06/03/2017","27"
"Stanley Main Beach","06/03/2017","1"
"Shek O Beach","06/03/2017","16"
"Rocky Bay Beach","06/03/2017","1"
"Cheung Chau Tung Wan Beach ","06/03/2017","3"
"Turtle Cove Beach","06/03/2017","2"
"Cafeteria New Beach","06/03/2017","25"
"Golden Beach","06/03/2017","61"
"Kwun Yam Beach","06/03/2017","3"
"Castle Peak Beach","06/03/2017","46"
"Hairpin Beach","06/03/2017","1"
"Big Wave Bay Beach","06/03/2017","1"
"Kadoorie Beach","06/03/2017","31"
"Butterfly Beach","06/03/2017","60"
"Chung Hom Kok Beach","07/03/2017","1"
"Upper Cheung Sha Beach","07/03/2017","1"
"Lido Beach","07/03/2017","19"
"Hoi Mei Wan Beach","07/03/2017","170"
"Middle Bay Beach","07/03/2017","2"
"St. Stephen's Beach","07/03/2017","1"
"Pui O Beach","07/03/2017","1"
"Anglers' Beach ","07/03/2017","16"
"Approach Beach","07/03/2017","80"
"Tong Fuk Beach","07/03/2017","1"
"Lower Cheung Sha Beach","07/03/2017","1"
"Silver Mine Bay Beach","07/03/2017","53"
"Repulse Bay Beach","07/03/2017","1"
"South Bay Beach","07/03/2017","1"
"Deep Water Bay Beach","07/03/2017","11"
"Ting Kau Beach","07/03/2017","56"
"Casam Beach","07/03/2017","21"
"Gemini Beaches","07/03/2017","12"
"Hap Mun Bay Beach","08/03/2017","1"
"Kiu Tsui Beach","08/03/2017","28"
"Clear Water Bay Second Beach","08/03/2017","4"
"Clear Water Bay First Beach","08/03/2017","10"
"Kiu Tsui (New)","08/03/2017","1"
"Trio Beach ","08/03/2017","1"
"Silverstrand Beach","08/03/2017","24"
"Lo So Shing Beach","09/03/2017","260"
"Discovery Bay","09/03/2017","1"
"Hung Shing Yeh Beach","09/03/2017","1"
"Tai Po Lung Mei Beach","10/03/2017","44"
"Big Wave Bay Beach","13/03/2017","3"
"St. Stephen's Beach","13/03/2017","1"
"Turtle Cove Beach","13/03/2017","14"
"Rocky Bay Beach","13/03/2017","4"
"Stanley Main Beach","13/03/2017","5"
"Golden Beach","13/03/2017","160"
"Castle Peak Beach","13/03/2017","4"
"South Bay Beach","13/03/2017","1"
"Kadoorie Beach","13/03/2017","11"
"Deep Water Bay Beach","13/03/2017","1"
"Cafeteria Old Beach","13/03/2017","150"
"Butterfly Beach","13/03/2017","85"
"Middle Bay Beach","13/03/2017","1"
"Chung Hom Kok Beach","13/03/2017","1"
"Shek O Beach","13/03/2017","16"
"Hairpin Beach","13/03/2017","1"
"Ma Wan Tung Wan Beach","13/03/2017","19"
"Cafeteria New Beach","13/03/2017","90"
"Repulse Bay Beach","13/03/2017","1"
"Silverstrand Beach","14/03/2017","69000"
"Lower Cheung Sha Beach","14/03/2017","1"
"Hap Mun Bay Beach","14/03/2017","1"
"Upper Cheung Sha Beach","14/03/2017","40"
"Kiu Tsui Beach","14/03/2017","23"
"Clear Water Bay First Beach","14/03/2017","360"
"Kiu Tsui (New)","14/03/2017","5"
"Clear Water Bay Second Beach","14/03/2017","64"
"Trio Beach ","14/03/2017","240"
"Pui O Beach","14/03/2017","10"
"Silver Mine Bay Beach","14/03/2017","62"
"Tong Fuk Beach","14/03/2017","14"
"Silverstrand Beach","15/03/2017","190"
"Anglers' Beach ","15/03/2017","17"
"Cheung Chau Tung Wan Beach ","15/03/2017","390"
"Hoi Mei Wan Beach","15/03/2017","51"
"Kwun Yam Beach","15/03/2017","1"
"Approach Beach","15/03/2017","150"
"Lido Beach","15/03/2017","35"
"Lo So Shing Beach","15/03/2017","3"
"Casam Beach","15/03/2017","54"
"Ting Kau Beach","15/03/2017","50"
"Gemini Beaches","15/03/2017","34"
"Hung Shing Yeh Beach","16/03/2017","1"
"Tai Po Lung Mei Beach","16/03/2017","29"
"Discovery Bay","16/03/2017","90"
"Chung Hom Kok Beach","20/03/2017","6"
"Kadoorie Beach","20/03/2017","33"
"Butterfly Beach","20/03/2017","47"
"Cafeteria Old Beach","20/03/2017","33"
"Ma Wan Tung Wan Beach","20/03/2017","10"
"St. Stephen's Beach","20/03/2017","1"
"Kwun Yam Beach","20/03/2017","8"
"Deep Water Bay Beach","20/03/2017","8"
"Cheung Chau Tung Wan Beach ","20/03/2017","10"
"Repulse Bay Beach","20/03/2017","1"
"Middle Bay Beach","20/03/2017","1"
"South Bay Beach","20/03/2017","1"
"Cafeteria New Beach","20/03/2017","8"
"Castle Peak Beach","20/03/2017","6"
"Golden Beach","20/03/2017","15"
"Ting Kau Beach","21/03/2017","5"
"Gemini Beaches","21/03/2017","7"
"Lower Cheung Sha Beach","21/03/2017","230"
"Rocky Bay Beach","21/03/2017","8"
"Approach Beach","21/03/2017","94"
"Anglers' Beach ","21/03/2017","16"
"Tong Fuk Beach","21/03/2017","2"
"Casam Beach","21/03/2017","2"
"Silver Mine Bay Beach","21/03/2017","9"
"Turtle Cove Beach","21/03/2017","1"
"Upper Cheung Sha Beach","21/03/2017","1"
"Pui O Beach","21/03/2017","3"
"Big Wave Bay Beach","21/03/2017","1"
"Shek O Beach","21/03/2017","9"
"Stanley Main Beach","21/03/2017","27"
"Lido Beach","21/03/2017","6"
"Hoi Mei Wan Beach","21/03/2017","59"
"Hairpin Beach","21/03/2017","1"
"Silverstrand Beach","22/03/2017","35"
"Clear Water Bay Second Beach","22/03/2017","5"
"Hap Mun Bay Beach","22/03/2017","3"
"Clear Water Bay First Beach","22/03/2017","24"
"Lo So Shing Beach","22/03/2017","19"
"Kiu Tsui Beach","22/03/2017","1"
"Trio Beach ","22/03/2017","1"
"Kiu Tsui (New)","22/03/2017","2"
"Discovery Bay","23/03/2017","4"
"Hung Shing Yeh Beach","23/03/2017","1"
"Tai Po Lung Mei Beach","24/03/2017","46"
"Middle Bay Beach","27/03/2017","3"
"Anglers' Beach ","27/03/2017","9"
"Hoi Mei Wan Beach","27/03/2017","31"
"Silver Mine Bay Beach","27/03/2017","66"
"Chung Hom Kok Beach","27/03/2017","1"
"Approach Beach","27/03/2017","5"
"Pui O Beach","27/03/2017","60"
"South Bay Beach","27/03/2017","2"
"Kwun Yam Beach","27/03/2017","8"
"Tong Fuk Beach","27/03/2017","3"
"Upper Cheung Sha Beach","27/03/2017","1"
"Lower Cheung Sha Beach","27/03/2017","16"
"Repulse Bay Beach","27/03/2017","1"
"St. Stephen's Beach","27/03/2017","1"
"Deep Water Bay Beach","27/03/2017","3"
"Ting Kau Beach","27/03/2017","9"
"Casam Beach","27/03/2017","22"
"Gemini Beaches","27/03/2017","2"
"Cheung Chau Tung Wan Beach ","27/03/2017","63"
"Lido Beach","27/03/2017","3"
"Rocky Bay Beach","28/03/2017","23"
"Clear Water Bay Second Beach","28/03/2017","3"
"Silverstrand Beach","28/03/2017","3"
"Stanley Main Beach","28/03/2017","14"
"Kiu Tsui Beach","28/03/2017","4"
"Kiu Tsui (New)","28/03/2017","1"
"Trio Beach ","28/03/2017","4"
"Clear Water Bay First Beach","28/03/2017","2"
"Big Wave Bay Beach","28/03/2017","1"
"Turtle Cove Beach","28/03/2017","1"
"Hairpin Beach","28/03/2017","1"
"Ma Wan Tung Wan Beach","28/03/2017","13"
"Cafeteria Old Beach","28/03/2017","69"
"Butterfly Beach","28/03/2017","57"
"Shek O Beach","28/03/2017","9"
"Castle Peak Beach","28/03/2017","11"
"Hap Mun Bay Beach","28/03/2017","1"
"Cafeteria New Beach","28/03/2017","84"
"Kadoorie Beach","28/03/2017","110"
"Golden Beach","28/03/2017","56"
"Hung Shing Yeh Beach","29/03/2017","1"
"Discovery Bay","29/03/2017","22"
"Lo So Shing Beach","29/03/2017","1"
"Tai Po Lung Mei Beach","30/03/2017","4"
"Ma Wan Tung Wan Beach","01/04/2017","4"
"Kadoorie Beach","01/04/2017","3"
"Kwun Yam Beach","01/04/2017","28"
"Golden Beach","01/04/2017","18"
"Butterfly Beach","01/04/2017","35"
"Cafeteria New Beach","01/04/2017","8"
"Cafeteria Old Beach","01/04/2017","17"
"Castle Peak Beach","01/04/2017","4"
"Cheung Chau Tung Wan Beach ","01/04/2017","70"
"Hoi Mei Wan Beach","02/04/2017","25"
"Lido Beach","02/04/2017","56"
"Lo So Shing Beach","02/04/2017","1"
"Anglers' Beach ","02/04/2017","10"
"Ting Kau Beach","02/04/2017","19"
"Casam Beach","02/04/2017","28"
"Gemini Beaches","02/04/2017","9"
"Approach Beach","02/04/2017","17"
"Deep Water Bay Beach","05/04/2017","1"
"Big Wave Bay Beach","05/04/2017","1"
"South Bay Beach","05/04/2017","1"
"Hap Mun Bay Beach","05/04/2017","1"
"Shek O Beach","05/04/2017","29"
"Repulse Bay Beach","05/04/2017","1"
"Clear Water Bay First Beach","05/04/2017","1"
"Stanley Main Beach","05/04/2017","1"
"Clear Water Bay Second Beach","05/04/2017","4"
"Middle Bay Beach","05/04/2017","1"
"St. Stephen's Beach","05/04/2017","1"
"Chung Hom Kok Beach","05/04/2017","1"
"Kiu Tsui Beach","05/04/2017","1"
"Kiu Tsui (New)","05/04/2017","2"
"Trio Beach ","05/04/2017","5"
"Silverstrand Beach","05/04/2017","1"
"Turtle Cove Beach","05/04/2017","1"
"Hairpin Beach","05/04/2017","1"
"Rocky Bay Beach","05/04/2017","3"
"Upper Cheung Sha Beach","06/04/2017","1"
"Silver Mine Bay Beach","06/04/2017","14"
"Discovery Bay","06/04/2017","1"
"Pui O Beach","06/04/2017","1"
"Tong Fuk Beach","06/04/2017","1"
"Lower Cheung Sha Beach","06/04/2017","1"
"Hung Shing Yeh Beach","06/04/2017","1"
"Tai Po Lung Mei Beach","07/04/2017","260"
"Cheung Chau Tung Wan Beach ","10/04/2017","1"
"Approach Beach","10/04/2017","350"
"Shek O Beach","10/04/2017","2"
"Lido Beach","10/04/2017","29"
"Anglers' Beach ","10/04/2017","80"
"Stanley Main Beach","10/04/2017","1"
"South Bay Beach","10/04/2017","1"
"Deep Water Bay Beach","10/04/2017","11"
"St. Stephen's Beach","10/04/2017","1"
"Kwun Yam Beach","10/04/2017","12"
"Repulse Bay Beach","10/04/2017","8"
"Middle Bay Beach","10/04/2017","44"
"Chung Hom Kok Beach","10/04/2017","1"
"Big Wave Bay Beach","10/04/2017","3"
"Rocky Bay Beach","10/04/2017","2"
"Turtle Cove Beach","10/04/2017","10"
"Hairpin Beach","10/04/2017","1"
"Ting Kau Beach","10/04/2017","56"
"Casam Beach","10/04/2017","38"
"Hoi Mei Wan Beach","10/04/2017","64"
"Gemini Beaches","10/04/2017","56"
"Ma Wan Tung Wan Beach","11/04/2017","46"
"Butterfly Beach","11/04/2017","170"
"Cafeteria New Beach","11/04/2017","100"
"Pui O Beach","11/04/2017","12"
"Silverstrand Beach","11/04/2017","410"
"Upper Cheung Sha Beach","11/04/2017","2"
"Hap Mun Bay Beach","11/04/2017","1"
"Kiu Tsui Beach","11/04/2017","1"
"Kadoorie Beach","11/04/2017","59"
"Lower Cheung Sha Beach","11/04/2017","1"
"Silver Mine Bay Beach","11/04/2017","120"
"Kiu Tsui (New)","11/04/2017","15"
"Trio Beach ","11/04/2017","1"
"Clear Water Bay First Beach","11/04/2017","22"
"Clear Water Bay Second Beach","11/04/2017","4"
"Golden Beach","11/04/2017","160"
"Cafeteria Old Beach","11/04/2017","75"
"Castle Peak Beach","11/04/2017","80"
"Tong Fuk Beach","11/04/2017","2"
"Discovery Bay","12/04/2017","45"
"Tai Po Lung Mei Beach","12/04/2017","29"
"Hung Shing Yeh Beach","12/04/2017","10"
"Lo So Shing Beach","12/04/2017","1"
"Pui O Beach","18/04/2017","12"
"Hoi Mei Wan Beach","18/04/2017","48"
"Stanley Main Beach","18/04/2017","1"
"Lower Cheung Sha Beach","18/04/2017","9"
"South Bay Beach","18/04/2017","2"
"Turtle Cove Beach","18/04/2017","13"
"Ting Kau Beach","18/04/2017","51"
"Upper Cheung Sha Beach","18/04/2017","1"
"Middle Bay Beach","18/04/2017","2"
"Anglers' Beach ","18/04/2017","18"
"Gemini Beaches","18/04/2017","2"
"Tong Fuk Beach","18/04/2017","1"
"Silver Mine Bay Beach","18/04/2017","1"
"Repulse Bay Beach","18/04/2017","4"
"St. Stephen's Beach","18/04/2017","4"
"Chung Hom Kok Beach","18/04/2017","12"
"Deep Water Bay Beach","18/04/2017","4"
"Big Wave Bay Beach","18/04/2017","1"
"Rocky Bay Beach","18/04/2017","21"
"Shek O Beach","18/04/2017","37"
"Approach Beach","18/04/2017","2"
"Lido Beach","18/04/2017","9"
"Casam Beach","18/04/2017","17"
"Hairpin Beach","18/04/2017","1"
"Kadoorie Beach","19/04/2017","5"
"Cheung Chau Tung Wan Beach ","19/04/2017","2"
"Clear Water Bay First Beach","19/04/2017","1"
"Golden Beach","19/04/2017","5"
"Cafeteria Old Beach","19/04/2017","2"
"Castle Peak Beach","19/04/2017","2"
"Butterfly Beach","19/04/2017","31"
"Trio Beach ","19/04/2017","1"
"Cafeteria New Beach","19/04/2017","13"
"Kiu Tsui Beach","19/04/2017","1"
"Ma Wan Tung Wan Beach","19/04/2017","6"
"Kwun Yam Beach","19/04/2017","1"
"Hap Mun Bay Beach","19/04/2017","1"
"Kiu Tsui (New)","19/04/2017","1"
"Silverstrand Beach","19/04/2017","3"
"Clear Water Bay Second Beach","19/04/2017","5"
"Lo So Shing Beach","20/04/2017","1"
"Hung Shing Yeh Beach","20/04/2017","4"
"Discovery Bay","20/04/2017","3"
"Tai Po Lung Mei Beach","21/04/2017","106"
"Trio Beach ","24/04/2017","5"
"Silverstrand Beach","24/04/2017","160"
"Clear Water Bay Second Beach","24/04/2017","8"
"Castle Peak Beach","24/04/2017","3500"
"Cafeteria Old Beach","24/04/2017","28"
"Kadoorie Beach","24/04/2017","25"
"Butterfly Beach","24/04/2017","51"
"Hap Mun Bay Beach","24/04/2017","1"
"Kiu Tsui Beach","24/04/2017","24"
"Clear Water Bay First Beach","24/04/2017","80"
"Ma Wan Tung Wan Beach","24/04/2017","28"
"Kiu Tsui (New)","24/04/2017","11"
"Cafeteria New Beach","24/04/2017","34"
"Golden Beach","24/04/2017","28"
"Hairpin Beach","25/04/2017","11"
"Lower Cheung Sha Beach","25/04/2017","31"
"Casam Beach","25/04/2017","35"
"Shek O Beach","25/04/2017","89"
"Pui O Beach","25/04/2017","25"
"Gemini Beaches","25/04/2017","13"
"Approach Beach","25/04/2017","450"
"Tong Fuk Beach","25/04/2017","16"
"Big Wave Bay Beach","25/04/2017","32"
"Castle Peak Beach","25/04/2017","350"
"Anglers' Beach ","25/04/2017","36"
"Hoi Mei Wan Beach","25/04/2017","280"
"Lido Beach","25/04/2017","8"
"Ting Kau Beach","25/04/2017","123"
"Stanley Main Beach","25/04/2017","92"
"Turtle Cove Beach","25/04/2017","1"
"Upper Cheung Sha Beach","25/04/2017","490"
"Silver Mine Bay Beach","25/04/2017","170"
"Rocky Bay Beach","25/04/2017","68"
"Hung Shing Yeh Beach","26/04/2017","4"
"Cheung Chau Tung Wan Beach ","26/04/2017","13"
"Deep Water Bay Beach","26/04/2017","5"
"Repulse Bay Beach","26/04/2017","4"
"Middle Bay Beach","26/04/2017","29"
"Chung Hom Kok Beach","26/04/2017","1"
"Kwun Yam Beach","26/04/2017","6"
"St. Stephen's Beach","26/04/2017","2"
"South Bay Beach","26/04/2017","1"
"Discovery Bay","27/04/2017","650"
"Lo So Shing Beach","27/04/2017","810"
"Tai Po Lung Mei Beach","27/04/2017","256"
"Deep Water Bay Beach","02/05/2017","8"
"Stanley Main Beach","02/05/2017","20"
"Trio Beach ","02/05/2017","2"
"Repulse Bay Beach","02/05/2017","1"
"South Bay Beach","02/05/2017","1"
"Clear Water Bay First Beach","02/05/2017","24"
"Big Wave Bay Beach","02/05/2017","28"
"Shek O Beach","02/05/2017","8"
"Hairpin Beach","02/05/2017","1"
"Middle Bay Beach","02/05/2017","1"
"St. Stephen's Beach","02/05/2017","1"
"Chung Hom Kok Beach","02/05/2017","1"
"Hap Mun Bay Beach","02/05/2017","3"
"Kiu Tsui (New)","02/05/2017","1"
"Silverstrand Beach","02/05/2017","19"
"Clear Water Bay Second Beach","02/05/2017","1"
"Rocky Bay Beach","02/05/2017","15"
"Turtle Cove Beach","02/05/2017","1"
"Kiu Tsui Beach","02/05/2017","6"
"Anglers' Beach ","03/05/2017","16"
"Butterfly Beach","03/05/2017","6"
"Approach Beach","03/05/2017","17"
"Lido Beach","03/05/2017","10"
"Lo So Shing Beach","03/05/2017","1"
"Cafeteria Old Beach","03/05/2017","7"
"Castle Peak Beach","03/05/2017","12"
