"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Gemini Beaches","19/05/2011","16"
"Tai Po Lung Mei Beach","20/05/2011","122"
"Hairpin Beach","23/05/2011","56"
"Shek O Beach","23/05/2011","110"
"Rocky Bay Beach","23/05/2011","130"
"Stanley Main Beach","23/05/2011","14"
"Big Wave Bay Beach","23/05/2011","380"
"Cheung Chau Tung Wan Beach ","23/05/2011","3"
"Turtle Cove Beach","23/05/2011","90"
"Kwun Yam Beach","23/05/2011","80"
"Hap Mun Bay Beach","24/05/2011","1"
"South Bay Beach","24/05/2011","19"
"Chung Hom Kok Beach","24/05/2011","76"
"Silverstrand Beach","24/05/2011","34"
"Kiu Tsui Beach","24/05/2011","150"
"Kiu Tsui (New)","24/05/2011","35"
"Clear Water Bay Second Beach","24/05/2011","4"
"St. Stephen's Beach","24/05/2011","28"
"Deep Water Bay Beach","24/05/2011","14"
"Middle Bay Beach","24/05/2011","830"
"Clear Water Bay First Beach","24/05/2011","1"
"Repulse Bay Beach","24/05/2011","150"
"Trio Beach ","24/05/2011","2"
"Golden Beach","25/05/2011","16"
"Cafeteria Old Beach","25/05/2011","17"
"Tong Fuk Beach","25/05/2011","1"
"Lo So Shing Beach","25/05/2011","4"
"Pui O Beach","25/05/2011","4"
"Butterfly Beach","25/05/2011","13"
"Kadoorie Beach","25/05/2011","27"
"Lower Cheung Sha Beach","25/05/2011","1"
"Silver Mine Bay Beach","25/05/2011","8"
"Upper Cheung Sha Beach","25/05/2011","1"
"Ma Wan Tung Wan Beach","25/05/2011","48"
"Castle Peak Beach","25/05/2011","140"
"Cafeteria New Beach","25/05/2011","19"
"Lido Beach","26/05/2011","8"
"Approach Beach","26/05/2011","45"
"Casam Beach","26/05/2011","1"
"Gemini Beaches","26/05/2011","1"
"Hung Shing Yeh Beach","26/05/2011","1"
"Anglers' Beach ","26/05/2011","4"
"Ting Kau Beach","26/05/2011","30"
"Hoi Mei Wan Beach","26/05/2011","7"
"Discovery Bay","26/05/2011","3"
"Tai Po Lung Mei Beach","27/05/2011","434"
"Clear Water Bay First Beach","30/05/2011","8"
"Kiu Tsui Beach","30/05/2011","1"
"Silverstrand Beach","30/05/2011","38"
"Hap Mun Bay Beach","30/05/2011","1"
"Kiu Tsui (New)","30/05/2011","5"
"Trio Beach ","30/05/2011","1"
"Clear Water Bay Second Beach","30/05/2011","2"
"Lower Cheung Sha Beach","31/05/2011","3"
"Silver Mine Bay Beach","31/05/2011","1"
"Deep Water Bay Beach","31/05/2011","2"
"Repulse Bay Beach","31/05/2011","4"
"South Bay Beach","31/05/2011","1"
"Middle Bay Beach","31/05/2011","1"
"Tong Fuk Beach","31/05/2011","3"
"Upper Cheung Sha Beach","31/05/2011","1"
"St. Stephen's Beach","31/05/2011","1"
"Chung Hom Kok Beach","31/05/2011","1"
"Pui O Beach","31/05/2011","22"
"Big Wave Bay Beach","01/06/2011","1"
"Kadoorie Beach","01/06/2011","190"
"Cheung Chau Tung Wan Beach ","01/06/2011","1"
"Stanley Main Beach","01/06/2011","3"
"Kwun Yam Beach","01/06/2011","1"
"Rocky Bay Beach","01/06/2011","16"
"Turtle Cove Beach","01/06/2011","1"
"Golden Beach","01/06/2011","110"
"Hairpin Beach","01/06/2011","2"
"Ma Wan Tung Wan Beach","01/06/2011","2"
"Cafeteria New Beach","01/06/2011","86"
"Cafeteria Old Beach","01/06/2011","28"
"Castle Peak Beach","01/06/2011","570"
"Butterfly Beach","01/06/2011","310"
"Shek O Beach","01/06/2011","12"
"Discovery Bay","02/06/2011","21"
"Hoi Mei Wan Beach","02/06/2011","23"
"Anglers' Beach ","02/06/2011","8"
"Ting Kau Beach","02/06/2011","151"
"Lo So Shing Beach","02/06/2011","1"
"Lido Beach","02/06/2011","11"
"Approach Beach","02/06/2011","31"
"Gemini Beaches","02/06/2011","3"
"Casam Beach","02/06/2011","80"
"Hung Shing Yeh Beach","02/06/2011","2"
"Tai Po Lung Mei Beach","03/06/2011","192"
"Trio Beach ","07/06/2011","1"
"Repulse Bay Beach","07/06/2011","52"
"South Bay Beach","07/06/2011","2"
"Clear Water Bay First Beach","07/06/2011","2"
"Hap Mun Bay Beach","07/06/2011","2"
"Kiu Tsui Beach","07/06/2011","1"
"Silverstrand Beach","07/06/2011","7"
"Deep Water Bay Beach","07/06/2011","5"
"Middle Bay Beach","07/06/2011","1"
"St. Stephen's Beach","07/06/2011","1"
"Clear Water Bay Second Beach","07/06/2011","4"
"Kiu Tsui (New)","07/06/2011","15"
"Chung Hom Kok Beach","07/06/2011","1"
"Turtle Cove Beach","08/06/2011","4"
"Tong Fuk Beach","08/06/2011","4"
"Lower Cheung Sha Beach","08/06/2011","1"
"Silver Mine Bay Beach","08/06/2011","3"
"Rocky Bay Beach","08/06/2011","6"
"Hairpin Beach","08/06/2011","1"
"Stanley Main Beach","08/06/2011","11"
"Golden Beach","08/06/2011","24"
"Cafeteria Old Beach","08/06/2011","26"
"Castle Peak Beach","08/06/2011","180"
"Upper Cheung Sha Beach","08/06/2011","1"
"Pui O Beach","08/06/2011","7"
"Big Wave Bay Beach","08/06/2011","1"
"Shek O Beach","08/06/2011","1"
"Ma Wan Tung Wan Beach","08/06/2011","75"
"Cafeteria New Beach","08/06/2011","26"
"Butterfly Beach","08/06/2011","32"
"Kadoorie Beach","08/06/2011","3"
"Hoi Mei Wan Beach","10/06/2011","14"
"Approach Beach","10/06/2011","66"
"Anglers' Beach ","10/06/2011","1"
"Casam Beach","10/06/2011","50"
"Gemini Beaches","10/06/2011","12"
"Lido Beach","10/06/2011","21"
"Ting Kau Beach","10/06/2011","6"
"Hung Shing Yeh Beach","11/06/2011","3"
"Kwun Yam Beach","11/06/2011","4"
"Cheung Chau Tung Wan Beach ","11/06/2011","1"
"Upper Cheung Sha Beach","12/06/2011","11"
"Silver Mine Bay Beach","12/06/2011","7100"
"Pui O Beach","12/06/2011","725"
"Lower Cheung Sha Beach","12/06/2011","170"
"Tong Fuk Beach","12/06/2011","200"
"Discovery Bay","13/06/2011","310"
"Chung Hom Kok Beach","13/06/2011","3"
"Silver Mine Bay Beach","13/06/2011","1100"
"Deep Water Bay Beach","13/06/2011","11"
"Middle Bay Beach","13/06/2011","23"
"St. Stephen's Beach","13/06/2011","2"
"South Bay Beach","13/06/2011","17"
"Repulse Bay Beach","13/06/2011","9"
"Cafeteria Old Beach","14/06/2011","47"
"Butterfly Beach","14/06/2011","94"
"Shek O Beach","14/06/2011","41"
"Hairpin Beach","14/06/2011","52"
"Ma Wan Tung Wan Beach","14/06/2011","31"
"Turtle Cove Beach","14/06/2011","9"
"Rocky Bay Beach","14/06/2011","90"
"Golden Beach","14/06/2011","730"
"Cafeteria New Beach","14/06/2011","90"
"Kadoorie Beach","14/06/2011","520"
"Castle Peak Beach","14/06/2011","25"
"Big Wave Bay Beach","14/06/2011","53"
"Stanley Main Beach","14/06/2011","8"
"Clear Water Bay First Beach","15/06/2011","130"
"Hap Mun Bay Beach","15/06/2011","1"
"Kiu Tsui Beach","15/06/2011","78"
"Trio Beach ","15/06/2011","1"
"Clear Water Bay Second Beach","15/06/2011","110"
"Kiu Tsui (New)","15/06/2011","43"
"Lo So Shing Beach","15/06/2011","1"
"Silverstrand Beach","15/06/2011","13"
"Tai Po Lung Mei Beach","16/06/2011","788"
"Golden Beach","20/06/2011","66"
"Cafeteria Old Beach","20/06/2011","35"
"Castle Peak Beach","20/06/2011","190"
"Approach Beach","20/06/2011","67"
"Gemini Beaches","20/06/2011","35"
"Cafeteria New Beach","20/06/2011","80"
"Kadoorie Beach","20/06/2011","38"
"Anglers' Beach ","20/06/2011","103"
"Lido Beach","20/06/2011","28"
"Hoi Mei Wan Beach","20/06/2011","76"
"Butterfly Beach","20/06/2011","14"
"Ting Kau Beach","20/06/2011","202"
"Ma Wan Tung Wan Beach","20/06/2011","80"
"Discovery Bay","20/06/2011","2"
"Casam Beach","20/06/2011","37"
"South Bay Beach","21/06/2011","1"
"St. Stephen's Beach","21/06/2011","69"
"Middle Bay Beach","21/06/2011","11"
"Silverstrand Beach","21/06/2011","3"
"Clear Water Bay First Beach","21/06/2011","2"
"Kiu Tsui Beach","21/06/2011","180"
"Repulse Bay Beach","21/06/2011","18"
"Trio Beach ","21/06/2011","1"
"Kiu Tsui (New)","21/06/2011","7"
"Hap Mun Bay Beach","21/06/2011","3"
"Deep Water Bay Beach","21/06/2011","5"
"Chung Hom Kok Beach","21/06/2011","2"
"Clear Water Bay Second Beach","21/06/2011","180"
"Tong Fuk Beach","24/06/2011","1"
"Kwun Yam Beach","24/06/2011","1"
"Pui O Beach","24/06/2011","1"
"Cheung Chau Tung Wan Beach ","24/06/2011","1"
"Lower Cheung Sha Beach","24/06/2011","1"
"Silver Mine Bay Beach","24/06/2011","1"
"Upper Cheung Sha Beach","24/06/2011","6"
"Hung Shing Yeh Beach","24/06/2011","1"
"Casam Beach","27/06/2011","15"
"Big Wave Bay Beach","27/06/2011","22"
"Gemini Beaches","27/06/2011","33"
"Chung Hom Kok Beach","27/06/2011","5"
"Hairpin Beach","27/06/2011","4"
"Repulse Bay Beach","27/06/2011","3"
"Approach Beach","27/06/2011","35"
"Ting Kau Beach","27/06/2011","42"
"Stanley Main Beach","27/06/2011","2"
"St. Stephen's Beach","27/06/2011","3"
"Lido Beach","27/06/2011","13"
"Anglers' Beach ","27/06/2011","33"
"Turtle Cove Beach","27/06/2011","16"
"South Bay Beach","27/06/2011","8"
"Shek O Beach","27/06/2011","11"
"Rocky Bay Beach","27/06/2011","7"
"Middle Bay Beach","27/06/2011","1"
"Deep Water Bay Beach","27/06/2011","20"
"Hoi Mei Wan Beach","27/06/2011","11"
"Butterfly Beach","28/06/2011","1000"
"Cafeteria Old Beach","28/06/2011","110"
"Golden Beach","28/06/2011","85"
"Clear Water Bay Second Beach","28/06/2011","90"
"Silverstrand Beach","28/06/2011","25"
"Kiu Tsui (New)","28/06/2011","26"
"Hap Mun Bay Beach","28/06/2011","7"
"Pui O Beach","28/06/2011","259"
"Upper Cheung Sha Beach","28/06/2011","9"
"Lo So Shing Beach","28/06/2011","44"
"Trio Beach ","28/06/2011","3"
"Kiu Tsui Beach","28/06/2011","18"
"Ma Wan Tung Wan Beach","28/06/2011","22"
"Tong Fuk Beach","28/06/2011","72"
"Lower Cheung Sha Beach","28/06/2011","100"
"Clear Water Bay First Beach","28/06/2011","160"
"Cafeteria New Beach","28/06/2011","100"
"Kadoorie Beach","28/06/2011","210"
"Silver Mine Bay Beach","28/06/2011","10000"
"Tai Po Lung Mei Beach","29/06/2011","745"
"Castle Peak Beach","29/06/2011","90"
"Silver Mine Bay Beach","29/06/2011","1000"
"Casam Beach","04/07/2011","15"
"Approach Beach","04/07/2011","368"
"Anglers' Beach ","04/07/2011","135"
"Ting Kau Beach","04/07/2011","433"
"Lido Beach","04/07/2011","23"
"Hoi Mei Wan Beach","04/07/2011","50"
"Gemini Beaches","04/07/2011","26"
"Discovery Bay","04/07/2011","36"
"Kwun Yam Beach","05/07/2011","37"
"Cafeteria New Beach","05/07/2011","39"
"Cafeteria Old Beach","05/07/2011","41"
"Pui O Beach","05/07/2011","123"
"Rocky Bay Beach","05/07/2011","5"
"Silver Mine Bay Beach","05/07/2011","7"
"Stanley Main Beach","05/07/2011","9"
"Shek O Beach","05/07/2011","6"
"Turtle Cove Beach","05/07/2011","5"
"Tong Fuk Beach","05/07/2011","2"
"Cheung Chau Tung Wan Beach ","05/07/2011","3"
"Kadoorie Beach","05/07/2011","29"
"Hairpin Beach","05/07/2011","12"
"Ma Wan Tung Wan Beach","05/07/2011","33"
"Upper Cheung Sha Beach","05/07/2011","33"
"Lower Cheung Sha Beach","05/07/2011","23"
"Castle Peak Beach","05/07/2011","120"
"Big Wave Bay Beach","05/07/2011","110"
"Butterfly Beach","05/07/2011","38"
"Golden Beach","05/07/2011","110"
"Chung Hom Kok Beach","06/07/2011","12"
"Trio Beach ","06/07/2011","1"
"St. Stephen's Beach","06/07/2011","1"
"Silverstrand Beach","06/07/2011","11"
"South Bay Beach","06/07/2011","41"
"Repulse Bay Beach","06/07/2011","3"
"Middle Bay Beach","06/07/2011","4"
"Kiu Tsui (New)","06/07/2011","1"
"Kiu Tsui Beach","06/07/2011","45"
"Hung Shing Yeh Beach","06/07/2011","61"
"Hap Mun Bay Beach","06/07/2011","2"
"Deep Water Bay Beach","06/07/2011","14"
"Clear Water Bay Second Beach","06/07/2011","3"
"Clear Water Bay First Beach","06/07/2011","10"
"Tai Po Lung Mei Beach","07/07/2011","105"
"Lo So Shing Beach","07/07/2011","14"
"Cafeteria New Beach","11/07/2011","39"
"Lido Beach","11/07/2011","82"
"Kadoorie Beach","11/07/2011","230"
"Ma Wan Tung Wan Beach","11/07/2011","37"
"Gemini Beaches","11/07/2011","39"
"Golden Beach","11/07/2011","33"
"Castle Peak Beach","11/07/2011","460"
"Casam Beach","11/07/2011","21"
"Butterfly Beach","11/07/2011","100"
"Approach Beach","11/07/2011","53"
"Anglers' Beach ","11/07/2011","30"
"Cafeteria Old Beach","11/07/2011","40"
"Ting Kau Beach","11/07/2011","214"
"Hoi Mei Wan Beach","11/07/2011","14"
"Kiu Tsui (New)","12/07/2011","183"
"Pui O Beach","12/07/2011","32"
"Silver Mine Bay Beach","12/07/2011","800"
"Tong Fuk Beach","12/07/2011","4"
"Trio Beach ","12/07/2011","6"
"Silverstrand Beach","12/07/2011","1200"
"Clear Water Bay First Beach","12/07/2011","290"
"Clear Water Bay Second Beach","12/07/2011","800"
"Lower Cheung Sha Beach","12/07/2011","100"
"Upper Cheung Sha Beach","12/07/2011","2"
"Hap Mun Bay Beach","12/07/2011","1"
"Kiu Tsui Beach","12/07/2011","26"
"Big Wave Bay Beach","13/07/2011","290"
"Chung Hom Kok Beach","13/07/2011","3"
"Deep Water Bay Beach","13/07/2011","11"
"Kwun Yam Beach","13/07/2011","38"
"Middle Bay Beach","13/07/2011","190"
"Cheung Chau Tung Wan Beach ","13/07/2011","510"
"South Bay Beach","13/07/2011","7"
"Stanley Main Beach","13/07/2011","82"
"Shek O Beach","13/07/2011","35"
"St. Stephen's Beach","13/07/2011","1"
"Turtle Cove Beach","13/07/2011","4"
"Repulse Bay Beach","13/07/2011","30"
"Lo So Shing Beach","14/07/2011","340"
"Hung Shing Yeh Beach","14/07/2011","1"
"Tai Po Lung Mei Beach","15/07/2011","1160"
"Ma Wan Tung Wan Beach","16/07/2011","93"
"Discovery Bay","16/07/2011","180"
"Castle Peak Beach","17/07/2011","66"
"Golden Beach","17/07/2011","42"
"Kadoorie Beach","17/07/2011","180"
"Cafeteria Old Beach","17/07/2011","180"
"Cafeteria New Beach","17/07/2011","240"
"Butterfly Beach","17/07/2011","100"
"Big Wave Bay Beach","18/07/2011","70"
"Clear Water Bay First Beach","18/07/2011","8"
"Clear Water Bay Second Beach","18/07/2011","4"
"Hap Mun Bay Beach","18/07/2011","2"
"Hairpin Beach","18/07/2011","4"
"Kiu Tsui Beach","18/07/2011","37"
"Trio Beach ","18/07/2011","12"
"Rocky Bay Beach","18/07/2011","140"
"Stanley Main Beach","18/07/2011","5"
"Shek O Beach","18/07/2011","53"
"Silverstrand Beach","18/07/2011","13"
"Turtle Cove Beach","18/07/2011","20"
"Kiu Tsui (New)","18/07/2011","9"
"Anglers' Beach ","19/07/2011","123"
"Approach Beach","19/07/2011","124"
"Casam Beach","19/07/2011","160"
"Lower Cheung Sha Beach","19/07/2011","180"
"Upper Cheung Sha Beach","19/07/2011","1"
"Ting Kau Beach","19/07/2011","110"
"Hoi Mei Wan Beach","19/07/2011","140"
"Lido Beach","19/07/2011","59"
"Pui O Beach","19/07/2011","13"
"Silver Mine Bay Beach","19/07/2011","9"
"Tong Fuk Beach","19/07/2011","1"
"Gemini Beaches","19/07/2011","110"
"Chung Hom Kok Beach","20/07/2011","460"
"Deep Water Bay Beach","20/07/2011","124"
"Kwun Yam Beach","20/07/2011","35"
"Cheung Chau Tung Wan Beach ","20/07/2011","17"
"South Bay Beach","20/07/2011","130"
"St. Stephen's Beach","20/07/2011","140"
"Middle Bay Beach","20/07/2011","550"
"Repulse Bay Beach","21/07/2011","33"
"Tai Po Lung Mei Beach","22/07/2011","309"
"Castle Peak Beach","25/07/2011","100"
"Deep Water Bay Beach","25/07/2011","8"
"Golden Beach","25/07/2011","29"
"Kadoorie Beach","25/07/2011","150"
"Lo So Shing Beach","25/07/2011","11"
"Middle Bay Beach","25/07/2011","2"
"Chung Hom Kok Beach","25/07/2011","16"
"Cafeteria Old Beach","25/07/2011","200"
"Repulse Bay Beach","25/07/2011","2"
"South Bay Beach","25/07/2011","6"
"St. Stephen's Beach","25/07/2011","3"
"Ma Wan Tung Wan Beach","25/07/2011","1"
"Butterfly Beach","25/07/2011","18"
"Cafeteria New Beach","25/07/2011","180"
"Anglers' Beach ","26/07/2011","36"
"Ting Kau Beach","26/07/2011","62"
"Big Wave Bay Beach","26/07/2011","110"
"Casam Beach","26/07/2011","17"
"Lower Cheung Sha Beach","26/07/2011","9"
"Upper Cheung Sha Beach","26/07/2011","1"
"Discovery Bay","26/07/2011","2"
"Gemini Beaches","26/07/2011","15"
"Hoi Mei Wan Beach","26/07/2011","10"
"Hairpin Beach","26/07/2011","6"
"Lido Beach","26/07/2011","10"
"Pui O Beach","26/07/2011","98"
"Rocky Bay Beach","26/07/2011","37"
"Silver Mine Bay Beach","26/07/2011","90"
"Stanley Main Beach","26/07/2011","32"
"Shek O Beach","26/07/2011","12"
"Turtle Cove Beach","26/07/2011","16"
"Tong Fuk Beach","26/07/2011","1"
"Approach Beach","26/07/2011","36"
"Clear Water Bay First Beach","27/07/2011","40"
"Clear Water Bay Second Beach","27/07/2011","120"
"Hap Mun Bay Beach","27/07/2011","12"
"Trio Beach ","27/07/2011","1"
"Kiu Tsui Beach","27/07/2011","22"
"Kiu Tsui (New)","27/07/2011","25"
"Silverstrand Beach","27/07/2011","41"
"Hung Shing Yeh Beach","27/07/2011","1"
"Butterfly Beach","01/08/2011","24"
"Ma Wan Tung Wan Beach","01/08/2011","6"
"Castle Peak Beach","01/08/2011","9"
"Golden Beach","01/08/2011","26"
"Hairpin Beach","01/08/2011","11"
"Kadoorie Beach","01/08/2011","10"
"Kwun Yam Beach","01/08/2011","1"
"Cafeteria New Beach","01/08/2011","11"
"Cafeteria Old Beach","01/08/2011","13"
"Rocky Bay Beach","01/08/2011","18"
"Stanley Main Beach","01/08/2011","8"
"Shek O Beach","01/08/2011","9"
"Turtle Cove Beach","01/08/2011","3"
"Cheung Chau Tung Wan Beach ","01/08/2011","5"
"Big Wave Bay Beach","01/08/2011","13"
"Anglers' Beach ","02/08/2011","45"
"Approach Beach","02/08/2011","45"
"Casam Beach","02/08/2011","30"
"Clear Water Bay First Beach","02/08/2011","1"
"Clear Water Bay Second Beach","02/08/2011","2"
"Gemini Beaches","02/08/2011","41"
"Trio Beach ","02/08/2011","11"
"Hoi Mei Wan Beach","02/08/2011","27"
"Kiu Tsui Beach","02/08/2011","1"
"Kiu Tsui (New)","02/08/2011","115"
"Lido Beach","02/08/2011","25"
"Silverstrand Beach","02/08/2011","4"
"Ting Kau Beach","02/08/2011","34"
"Hap Mun Bay Beach","02/08/2011","1"
"Chung Hom Kok Beach","03/08/2011","29"
"Lower Cheung Sha Beach","03/08/2011","1"
"Upper Cheung Sha Beach","03/08/2011","1"
"Discovery Bay","03/08/2011","2"
"Deep Water Bay Beach","03/08/2011","3"
"Tong Fuk Beach","03/08/2011","1"
"Pui O Beach","03/08/2011","4"
"Repulse Bay Beach","03/08/2011","5"
"South Bay Beach","03/08/2011","5"
"Silver Mine Bay Beach","03/08/2011","6"
"St. Stephen's Beach","03/08/2011","9"
"Middle Bay Beach","03/08/2011","3"
"Lo So Shing Beach","04/08/2011","13"
"Tai Po Lung Mei Beach","04/08/2011","21"
"Hung Shing Yeh Beach","08/08/2011","26"
"Big Wave Bay Beach","08/08/2011","1"
"Chung Hom Kok Beach","08/08/2011","1"
"Deep Water Bay Beach","08/08/2011","7"
"Hairpin Beach","08/08/2011","1"
"Middle Bay Beach","08/08/2011","1"
"Turtle Cove Beach","08/08/2011","1"
"Rocky Bay Beach","08/08/2011","2"
"South Bay Beach","08/08/2011","1"
"Stanley Main Beach","08/08/2011","1"
"Shek O Beach","08/08/2011","1"
"St. Stephen's Beach","08/08/2011","6"
"Repulse Bay Beach","08/08/2011","2"
"Kiu Tsui Beach","09/08/2011","7"
"Kiu Tsui (New)","09/08/2011","2"
"Lido Beach","09/08/2011","24"
"Silverstrand Beach","09/08/2011","90"
"Ting Kau Beach","09/08/2011","132"
"Trio Beach ","09/08/2011","3"
"Hoi Mei Wan Beach","09/08/2011","11"
"Approach Beach","09/08/2011","28"
"Casam Beach","09/08/2011","32"
"Clear Water Bay First Beach","09/08/2011","11"
"Clear Water Bay Second Beach","09/08/2011","34"
"Gemini Beaches","09/08/2011","5"
"Hap Mun Bay Beach","09/08/2011","1"
"Anglers' Beach ","09/08/2011","85"
"Butterfly Beach","10/08/2011","2800"
"Castle Peak Beach","10/08/2011","80"
"Upper Cheung Sha Beach","10/08/2011","32"
"Golden Beach","10/08/2011","16"
"Kwun Yam Beach","10/08/2011","6"
"Ma Wan Tung Wan Beach","10/08/2011","19"
"Cafeteria Old Beach","10/08/2011","300"
"Pui O Beach","10/08/2011","1697"
"Silver Mine Bay Beach","10/08/2011","420"
"Tong Fuk Beach","10/08/2011","280"
"Cheung Chau Tung Wan Beach ","10/08/2011","4"
"Cafeteria New Beach","10/08/2011","32"
"Lower Cheung Sha Beach","11/08/2011","77"
"Pui O Beach","11/08/2011","98"
"Kadoorie Beach","11/08/2011","320"
"Tai Po Lung Mei Beach","12/08/2011","1805"
"Butterfly Beach","12/08/2011","23"
"Anglers' Beach ","13/08/2011","38"
"Approach Beach","13/08/2011","33"
"Casam Beach","13/08/2011","21"
"Chung Hom Kok Beach","13/08/2011","1"
"Deep Water Bay Beach","13/08/2011","3"
"Gemini Beaches","13/08/2011","31"
"Hoi Mei Wan Beach","13/08/2011","29"
"Lido Beach","13/08/2011","28"
"Middle Bay Beach","13/08/2011","5"
"Repulse Bay Beach","13/08/2011","4"
"South Bay Beach","13/08/2011","2"
"St. Stephen's Beach","13/08/2011","3"
"Ting Kau Beach","13/08/2011","30"
"Silverstrand Beach","14/08/2011","5"
"Hap Mun Bay Beach","14/08/2011","1100"
"Clear Water Bay First Beach","14/08/2011","34"
"Trio Beach ","14/08/2011","1"
"Kiu Tsui Beach","14/08/2011","100"
"Kiu Tsui (New)","14/08/2011","3"
"Clear Water Bay Second Beach","14/08/2011","11"
"Butterfly Beach","15/08/2011","41"
"Castle Peak Beach","15/08/2011","45"
"Discovery Bay","15/08/2011","13"
"Ma Wan Tung Wan Beach","15/08/2011","27"
"Kadoorie Beach","15/08/2011","11"
"Cafeteria New Beach","15/08/2011","15"
"Cafeteria Old Beach","15/08/2011","6"
"Golden Beach","15/08/2011","13"
"Lower Cheung Sha Beach","16/08/2011","43"
"Upper Cheung Sha Beach","16/08/2011","1"
"Tong Fuk Beach","16/08/2011","1"
"Pui O Beach","16/08/2011","2"
"Silver Mine Bay Beach","16/08/2011","7"
"Lo So Shing Beach","16/08/2011","12"
"Big Wave Bay Beach","17/08/2011","110"
"Hairpin Beach","17/08/2011","150"
"Hung Shing Yeh Beach","17/08/2011","2"
"Turtle Cove Beach","17/08/2011","8"
"Stanley Main Beach","17/08/2011","7"
"Shek O Beach","17/08/2011","8"
"Rocky Bay Beach","17/08/2011","36"
"Clear Water Bay First Beach","22/08/2011","4"
"Clear Water Bay Second Beach","22/08/2011","8"
"Hap Mun Bay Beach","22/08/2011","1"
"Kiu Tsui Beach","22/08/2011","1"
"Cheung Chau Tung Wan Beach ","22/08/2011","5"
"Kwun Yam Beach","22/08/2011","1"
"Silverstrand Beach","22/08/2011","2"
"Trio Beach ","22/08/2011","1"
"Kiu Tsui (New)","22/08/2011","2"
"Anglers' Beach ","23/08/2011","162"
"Approach Beach","23/08/2011","38"
"Casam Beach","23/08/2011","530"
"Chung Hom Kok Beach","23/08/2011","1"
"Deep Water Bay Beach","23/08/2011","5"
"Gemini Beaches","23/08/2011","10"
"Ting Kau Beach","23/08/2011","21"
"Lido Beach","23/08/2011","11"
"Middle Bay Beach","23/08/2011","1"
"Repulse Bay Beach","23/08/2011","1"
"South Bay Beach","23/08/2011","3"
"St. Stephen's Beach","23/08/2011","1"
"Hoi Mei Wan Beach","23/08/2011","18"
"Lo So Shing Beach","24/08/2011","1"
"Ma Wan Tung Wan Beach","24/08/2011","6"
"Big Wave Bay Beach","24/08/2011","17"
"Castle Peak Beach","24/08/2011","42"
"Lower Cheung Sha Beach","24/08/2011","1"
"Upper Cheung Sha Beach","24/08/2011","8"
"Golden Beach","24/08/2011","40"
"Kadoorie Beach","24/08/2011","15"
"Cafeteria New Beach","24/08/2011","26"
"Cafeteria Old Beach","24/08/2011","45"
"Pui O Beach","24/08/2011","26"
"Silver Mine Bay Beach","24/08/2011","10"
"Stanley Main Beach","24/08/2011","1"
"Shek O Beach","24/08/2011","9"
"Turtle Cove Beach","24/08/2011","9"
"Tong Fuk Beach","24/08/2011","220"
"Butterfly Beach","24/08/2011","80"
"Tai Po Lung Mei Beach","25/08/2011","205"
"Discovery Bay","25/08/2011","13"
"Butterfly Beach","29/08/2011","25"
"Big Wave Bay Beach","29/08/2011","1"
"Castle Peak Beach","29/08/2011","110"
"Golden Beach","29/08/2011","35"
"Hairpin Beach","29/08/2011","41"
"Hung Shing Yeh Beach","29/08/2011","1"
"Ma Wan Tung Wan Beach","29/08/2011","5"
"Cafeteria New Beach","29/08/2011","32"
"Cafeteria Old Beach","29/08/2011","73"
"Rocky Bay Beach","29/08/2011","300"
"Stanley Main Beach","29/08/2011","7"
"Shek O Beach","29/08/2011","5"
"Turtle Cove Beach","29/08/2011","1"
"Kadoorie Beach","29/08/2011","30"
"Kiu Tsui Beach","30/08/2011","2"
"Kiu Tsui (New)","30/08/2011","2"
"Lido Beach","30/08/2011","43"
"Ting Kau Beach","30/08/2011","207"
"Trio Beach ","30/08/2011","3"
"Silverstrand Beach","30/08/2011","18"
"Hoi Mei Wan Beach","30/08/2011","80"
"Clear Water Bay Second Beach","30/08/2011","3"
"Anglers' Beach ","30/08/2011","156"
"Approach Beach","30/08/2011","85"
"Casam Beach","30/08/2011","31"
"Gemini Beaches","30/08/2011","38"
"Hap Mun Bay Beach","30/08/2011","1"
"Clear Water Bay First Beach","30/08/2011","5"
"Chung Hom Kok Beach","31/08/2011","18"
"Lower Cheung Sha Beach","31/08/2011","21"
"Upper Cheung Sha Beach","31/08/2011","35"
"Deep Water Bay Beach","31/08/2011","18"
"Middle Bay Beach","31/08/2011","2"
"Tong Fuk Beach","31/08/2011","23"
"Repulse Bay Beach","31/08/2011","5"
"South Bay Beach","31/08/2011","2"
"Silver Mine Bay Beach","31/08/2011","3"
"St. Stephen's Beach","31/08/2011","13"
"Pui O Beach","31/08/2011","10"
"Tai Po Lung Mei Beach","01/09/2011","7"
"Butterfly Beach","05/09/2011","50"
"Ma Wan Tung Wan Beach","05/09/2011","9"
"Castle Peak Beach","05/09/2011","310"
"Golden Beach","05/09/2011","10"
"Hairpin Beach","05/09/2011","1"
"Kadoorie Beach","05/09/2011","2"
"Kwun Yam Beach","05/09/2011","1"
"Cafeteria New Beach","05/09/2011","4"
"Cafeteria Old Beach","05/09/2011","32"
"Rocky Bay Beach","05/09/2011","19"
"Stanley Main Beach","05/09/2011","1"
"Shek O Beach","05/09/2011","5"
"Turtle Cove Beach","05/09/2011","3"
"Cheung Chau Tung Wan Beach ","05/09/2011","1"
"Big Wave Bay Beach","05/09/2011","120"
