"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Kadoorie Beach","11/06/2020","580"
"Approach Beach","11/06/2020","938"
"Kwun Yam Beach","11/06/2020","100"
"Cheung Chau Tung Wan Beach ","11/06/2020","37"
"Lo So Shing Beach","11/06/2020","18"
"Kiu Tsui (New)","15/06/2020","13"
"Kiu Tsui Beach","15/06/2020","13"
"Lo So Shing Beach","15/06/2020","1"
"Hap Mun Bay Beach","15/06/2020","1"
"Clear Water Bay Second Beach","15/06/2020","29"
"Clear Water Bay First Beach","15/06/2020","34"
"Stanley Main Beach","15/06/2020","3"
"Trio Beach ","15/06/2020","20"
"Big Wave Bay Beach","15/06/2020","70"
"Rocky Bay Beach","15/06/2020","3"
"Shek O Beach","15/06/2020","3"
"Turtle Cove Beach","15/06/2020","23"
"Hairpin Beach","15/06/2020","1"
"Silverstrand Beach","15/06/2020","41"
"Anglers' Beach ","16/06/2020","403"
"Repulse Bay Beach","16/06/2020","9"
"Hung Shing Yeh Beach","16/06/2020","5"
"Kwun Yam Beach","16/06/2020","1"
"Cheung Chau Tung Wan Beach ","16/06/2020","1"
"Approach Beach","16/06/2020","183"
"Ting Kau Beach","16/06/2020","288"
"Lido Beach","16/06/2020","180"
"Casam Beach","16/06/2020","230"
"Hoi Mei Wan Beach","16/06/2020","150"
"Gemini Beaches","16/06/2020","210"
"Deep Water Bay Beach","16/06/2020","16"
"Chung Hom Kok Beach","16/06/2020","11"
"South Bay Beach","16/06/2020","2"
"Middle Bay Beach","16/06/2020","14"
"St. Stephen's Beach","16/06/2020","7"
"Ma Wan Tung Wan Beach","17/06/2020","120"
"Golden Beach","17/06/2020","710"
"Cafeteria New Beach","17/06/2020","1200"
"Cafeteria Old Beach","17/06/2020","620"
"Kadoorie Beach","17/06/2020","430"
"Castle Peak Beach","17/06/2020","490"
"Discovery Bay","17/06/2020","160"
"Tong Fuk Beach","17/06/2020","90"
"Lower Cheung Sha Beach","17/06/2020","2"
"Upper Cheung Sha Beach","17/06/2020","3"
"Pui O Beach","17/06/2020","363"
"Silver Mine Bay Beach","17/06/2020","270"
"Butterfly Beach","17/06/2020","1600"
"Ma Wan Tung Wan Beach","22/06/2020","35"
"Stanley Main Beach","22/06/2020","5"
"Cafeteria New Beach","22/06/2020","85"
"Cafeteria Old Beach","22/06/2020","230"
"Kadoorie Beach","22/06/2020","430"
"Castle Peak Beach","22/06/2020","60"
"Butterfly Beach","22/06/2020","290"
"Kiu Tsui (New)","22/06/2020","9"
"Kiu Tsui Beach","22/06/2020","1"
"Hap Mun Bay Beach","22/06/2020","2"
"Clear Water Bay Second Beach","22/06/2020","13"
"Clear Water Bay First Beach","22/06/2020","5"
"Silverstrand Beach","22/06/2020","14"
"Trio Beach ","22/06/2020","4"
"Big Wave Bay Beach","22/06/2020","51"
"Rocky Bay Beach","22/06/2020","45"
"Shek O Beach","22/06/2020","4"
"Turtle Cove Beach","22/06/2020","9"
"Hairpin Beach","22/06/2020","15"
"Golden Beach","22/06/2020","70"
"Anglers' Beach ","23/06/2020","173"
"Repulse Bay Beach","23/06/2020","27"
"Kwun Yam Beach","23/06/2020","3"
"Cheung Chau Tung Wan Beach ","23/06/2020","17"
"Tong Fuk Beach","23/06/2020","11"
"Lower Cheung Sha Beach","23/06/2020","170"
"Upper Cheung Sha Beach","23/06/2020","9"
"Pui O Beach","23/06/2020","155"
"Silver Mine Bay Beach","23/06/2020","23"
"Approach Beach","23/06/2020","250"
"Ting Kau Beach","23/06/2020","109"
"Lido Beach","23/06/2020","320"
"Casam Beach","23/06/2020","180"
"Hoi Mei Wan Beach","23/06/2020","150"
"Gemini Beaches","23/06/2020","230"
"Deep Water Bay Beach","23/06/2020","55"
"Chung Hom Kok Beach","23/06/2020","38"
"South Bay Beach","23/06/2020","14"
"Middle Bay Beach","23/06/2020","180"
"St. Stephen's Beach","23/06/2020","35"
"Hung Shing Yeh Beach","24/06/2020","59"
"Discovery Bay","24/06/2020","5"
"Lo So Shing Beach","24/06/2020","6"
"Kiu Tsui (New)","27/06/2020","12"
"Kiu Tsui Beach","27/06/2020","2"
"Hap Mun Bay Beach","27/06/2020","13"
"Trio Beach ","27/06/2020","4"
"Clear Water Bay First Beach","27/06/2020","13"
"Silverstrand Beach","27/06/2020","50"
"Clear Water Bay Second Beach","27/06/2020","5"
"Hung Shing Yeh Beach","28/06/2020","4"
"Big Wave Bay Beach","28/06/2020","6"
"Rocky Bay Beach","28/06/2020","28"
"Stanley Main Beach","28/06/2020","5"
"Turtle Cove Beach","28/06/2020","7"
"Hairpin Beach","28/06/2020","3"
"Shek O Beach","28/06/2020","82"
"Ma Wan Tung Wan Beach","29/06/2020","63"
"Repulse Bay Beach","29/06/2020","15"
"Cafeteria New Beach","29/06/2020","44"
"Cafeteria Old Beach","29/06/2020","30"
"Kadoorie Beach","29/06/2020","42"
"Castle Peak Beach","29/06/2020","54"
"Butterfly Beach","29/06/2020","21"
"St. Stephen's Beach","29/06/2020","7"
"Lo So Shing Beach","29/06/2020","1"
"Kwun Yam Beach","29/06/2020","2"
"Cheung Chau Tung Wan Beach ","29/06/2020","1"
"Deep Water Bay Beach","29/06/2020","5"
"Chung Hom Kok Beach","29/06/2020","4"
"South Bay Beach","29/06/2020","4"
"Middle Bay Beach","29/06/2020","1"
"Golden Beach","29/06/2020","50"
"Tong Fuk Beach","06/07/2020","9"
"Lower Cheung Sha Beach","06/07/2020","46"
"Upper Cheung Sha Beach","06/07/2020","1"
"Pui O Beach","06/07/2020","15"
"Silver Mine Bay Beach","06/07/2020","4"
"Discovery Bay","06/07/2020","5"
"Lo So Shing Beach","06/07/2020","16"
"Ting Kau Beach","06/07/2020","234"
"Lido Beach","06/07/2020","320"
"Casam Beach","06/07/2020","540"
"Hoi Mei Wan Beach","06/07/2020","200"
"Gemini Beaches","06/07/2020","140"
"Anglers' Beach ","06/07/2020","137"
"Approach Beach","06/07/2020","170"
"Hap Mun Bay Beach","07/07/2020","63"
"Kiu Tsui Beach","07/07/2020","1"
"Clear Water Bay Second Beach","07/07/2020","120"
"Clear Water Bay First Beach","07/07/2020","8"
"Silverstrand Beach","07/07/2020","50"
"Trio Beach ","07/07/2020","1"
"Chung Hom Kok Beach","07/07/2020","8"
"South Bay Beach","07/07/2020","1"
"Middle Bay Beach","07/07/2020","8"
"Repulse Bay Beach","07/07/2020","52"
"Big Wave Bay Beach","07/07/2020","21"
"Rocky Bay Beach","07/07/2020","1"
"Shek O Beach","07/07/2020","26"
"Turtle Cove Beach","07/07/2020","11"
"Hairpin Beach","07/07/2020","3"
"Stanley Main Beach","07/07/2020","4"
"St. Stephen's Beach","07/07/2020","3"
"Kiu Tsui (New)","07/07/2020","15"
"Deep Water Bay Beach","07/07/2020","14"
"Butterfly Beach","08/07/2020","49"
"Kwun Yam Beach","08/07/2020","24"
"Cheung Chau Tung Wan Beach ","08/07/2020","9"
"Ma Wan Tung Wan Beach","08/07/2020","430"
"Hung Shing Yeh Beach","08/07/2020","21"
"Cafeteria New Beach","08/07/2020","960"
"Cafeteria Old Beach","08/07/2020","21"
"Kadoorie Beach","08/07/2020","37"
"Castle Peak Beach","08/07/2020","110"
"Golden Beach","08/07/2020","700"
"Discovery Bay","11/07/2020","2"
"Deep Water Bay Beach","11/07/2020","19"
"Chung Hom Kok Beach","11/07/2020","6"
"St. Stephen's Beach","11/07/2020","3"
"Middle Bay Beach","11/07/2020","20"
"Repulse Bay Beach","11/07/2020","5"
"South Bay Beach","11/07/2020","4"
"Tong Fuk Beach","12/07/2020","1"
"Lower Cheung Sha Beach","12/07/2020","1"
"Lo So Shing Beach","12/07/2020","1"
"Pui O Beach","12/07/2020","20"
"Silver Mine Bay Beach","12/07/2020","14"
"Upper Cheung Sha Beach","12/07/2020","1"
"Kwun Yam Beach","13/07/2020","3"
"Cheung Chau Tung Wan Beach ","13/07/2020","3"
"Hap Mun Bay Beach","13/07/2020","1"
"Clear Water Bay Second Beach","13/07/2020","5"
"Kiu Tsui Beach","13/07/2020","1"
"Silverstrand Beach","13/07/2020","8"
"Trio Beach ","13/07/2020","7"
"Hung Shing Yeh Beach","13/07/2020","2"
"Kiu Tsui (New)","13/07/2020","1"
"Clear Water Bay First Beach","13/07/2020","290"
"Approach Beach","14/07/2020","143"
"Ting Kau Beach","14/07/2020","115"
"Lido Beach","14/07/2020","79"
"Casam Beach","14/07/2020","80"
"Hoi Mei Wan Beach","14/07/2020","96"
"Gemini Beaches","14/07/2020","35"
"Anglers' Beach ","14/07/2020","25"
"Ma Wan Tung Wan Beach","14/07/2020","370"
"Golden Beach","14/07/2020","54"
"Cafeteria New Beach","14/07/2020","65"
"Cafeteria Old Beach","14/07/2020","48"
"Kadoorie Beach","14/07/2020","17"
"Castle Peak Beach","14/07/2020","320"
"Butterfly Beach","14/07/2020","100"
"Big Wave Bay Beach","14/07/2020","4"
"Rocky Bay Beach","14/07/2020","1"
"Shek O Beach","14/07/2020","1"
"Turtle Cove Beach","14/07/2020","110"
"Hairpin Beach","14/07/2020","4"
"Stanley Main Beach","14/07/2020","3"
"Deep Water Bay Beach","20/07/2020","13"
"Tong Fuk Beach","20/07/2020","1"
"Lower Cheung Sha Beach","20/07/2020","1"
"Upper Cheung Sha Beach","20/07/2020","13"
"Pui O Beach","20/07/2020","27"
"Silver Mine Bay Beach","20/07/2020","110"
"Chung Hom Kok Beach","20/07/2020","14"
"Lo So Shing Beach","20/07/2020","6"
"St. Stephen's Beach","20/07/2020","3"
"Repulse Bay Beach","20/07/2020","18"
"Middle Bay Beach","20/07/2020","1"
"South Bay Beach","20/07/2020","20"
"Discovery Bay","20/07/2020","1"
"Cheung Chau Tung Wan Beach ","27/07/2020","1"
"Hap Mun Bay Beach","27/07/2020","1"
"Kiu Tsui Beach","27/07/2020","1"
"Kiu Tsui (New)","27/07/2020","1"
"Hung Shing Yeh Beach","27/07/2020","41"
"Trio Beach ","27/07/2020","1"
"Silverstrand Beach","27/07/2020","4"
"Clear Water Bay First Beach","27/07/2020","3"
"Clear Water Bay Second Beach","27/07/2020","1"
"Kwun Yam Beach","27/07/2020","1"
"Hairpin Beach","28/07/2020","8"
"Ma Wan Tung Wan Beach","28/07/2020","81"
"Ting Kau Beach","28/07/2020","51"
"Approach Beach","28/07/2020","83"
"Gemini Beaches","28/07/2020","20"
"Hoi Mei Wan Beach","28/07/2020","33"
"Casam Beach","28/07/2020","26"
"Lido Beach","28/07/2020","20"
"Big Wave Bay Beach","28/07/2020","3"
"Rocky Bay Beach","28/07/2020","1"
"Shek O Beach","28/07/2020","29"
"Anglers' Beach ","28/07/2020","94"
"Turtle Cove Beach","28/07/2020","52"
"Butterfly Beach","28/07/2020","22"
"Castle Peak Beach","28/07/2020","3"
"Kadoorie Beach","28/07/2020","450"
"Cafeteria Old Beach","28/07/2020","16"
"Cafeteria New Beach","28/07/2020","11"
"Golden Beach","28/07/2020","8"
"Stanley Main Beach","28/07/2020","1"
"Tong Fuk Beach","03/08/2020","27"
"Lower Cheung Sha Beach","03/08/2020","22"
"Upper Cheung Sha Beach","03/08/2020","6"
"Pui O Beach","03/08/2020","86"
"Silver Mine Bay Beach","03/08/2020","210"
"Discovery Bay","03/08/2020","170"
"Lo So Shing Beach","03/08/2020","2"
"Chung Hom Kok Beach","03/08/2020","4"
"South Bay Beach","03/08/2020","2"
"Middle Bay Beach","03/08/2020","9"
"Repulse Bay Beach","03/08/2020","18"
"St. Stephen's Beach","03/08/2020","29"
"Deep Water Bay Beach","03/08/2020","73"
"Kwun Yam Beach","10/08/2020","1"
"Cheung Chau Tung Wan Beach ","10/08/2020","1"
"Hap Mun Bay Beach","10/08/2020","1"
"Clear Water Bay Second Beach","10/08/2020","1"
"Kiu Tsui Beach","10/08/2020","1"
"Silverstrand Beach","10/08/2020","5"
"Trio Beach ","10/08/2020","1"
"Hung Shing Yeh Beach","10/08/2020","1"
"Kiu Tsui (New)","10/08/2020","1"
"Clear Water Bay First Beach","10/08/2020","4"
"Butterfly Beach","11/08/2020","18"
"Stanley Main Beach","11/08/2020","1"
"Ting Kau Beach","11/08/2020","13"
"Lido Beach","11/08/2020","40"
"Casam Beach","11/08/2020","32"
"Hoi Mei Wan Beach","11/08/2020","8"
"Gemini Beaches","11/08/2020","40"
"Anglers' Beach ","11/08/2020","58"
"Ma Wan Tung Wan Beach","11/08/2020","19"
"Golden Beach","11/08/2020","8"
"Cafeteria New Beach","11/08/2020","5"
"Cafeteria Old Beach","11/08/2020","11"
"Kadoorie Beach","11/08/2020","130"
"Castle Peak Beach","11/08/2020","24"
"Big Wave Bay Beach","11/08/2020","37"
"Rocky Bay Beach","11/08/2020","1"
"Shek O Beach","11/08/2020","1"
"Turtle Cove Beach","11/08/2020","12"
"Hairpin Beach","11/08/2020","3"
"Approach Beach","11/08/2020","16"
"Tong Fuk Beach","17/08/2020","7"
"Lower Cheung Sha Beach","17/08/2020","15"
"Upper Cheung Sha Beach","17/08/2020","4"
"Pui O Beach","17/08/2020","42"
"Silver Mine Bay Beach","17/08/2020","180"
"Discovery Bay","17/08/2020","52"
"Lo So Shing Beach","17/08/2020","2"
"Chung Hom Kok Beach","17/08/2020","5"
"South Bay Beach","17/08/2020","1"
"Middle Bay Beach","17/08/2020","73"
"Repulse Bay Beach","17/08/2020","6"
"St. Stephen's Beach","17/08/2020","1"
"Deep Water Bay Beach","17/08/2020","6"
"Kwun Yam Beach","18/08/2020","320"
"Cheung Chau Tung Wan Beach ","18/08/2020","29"
"Hap Mun Bay Beach","18/08/2020","1"
"Clear Water Bay Second Beach","18/08/2020","13"
"Kiu Tsui Beach","18/08/2020","7900"
"Silverstrand Beach","18/08/2020","80"
"Trio Beach ","18/08/2020","9"
"Hung Shing Yeh Beach","18/08/2020","3"
"Kiu Tsui (New)","18/08/2020","73"
"Clear Water Bay First Beach","18/08/2020","12"
"Kiu Tsui Beach","20/08/2020","100"
"Kwun Yam Beach","24/08/2020","1"
"St. Stephen's Beach","24/08/2020","5"
"Tong Fuk Beach","24/08/2020","13"
"Lower Cheung Sha Beach","24/08/2020","1"
"Upper Cheung Sha Beach","24/08/2020","6"
"Pui O Beach","24/08/2020","5"
"Silver Mine Bay Beach","24/08/2020","10"
"Discovery Bay","24/08/2020","4"
"Deep Water Bay Beach","24/08/2020","5"
"Chung Hom Kok Beach","24/08/2020","19"
"South Bay Beach","24/08/2020","62"
"Middle Bay Beach","24/08/2020","10"
"Repulse Bay Beach","24/08/2020","1"
"Big Wave Bay Beach","24/08/2020","23"
"Rocky Bay Beach","24/08/2020","1"
"Shek O Beach","24/08/2020","1"
"Turtle Cove Beach","24/08/2020","9"
"Hairpin Beach","24/08/2020","6"
"Stanley Main Beach","24/08/2020","1"
"Cheung Chau Tung Wan Beach ","24/08/2020","4"
"Butterfly Beach","25/08/2020","95"
"Approach Beach","25/08/2020","75"
"Ting Kau Beach","25/08/2020","125"
"Lido Beach","25/08/2020","50"
"Casam Beach","25/08/2020","53"
"Hoi Mei Wan Beach","25/08/2020","42"
"Gemini Beaches","25/08/2020","370"
"Anglers' Beach ","25/08/2020","63"
"Ma Wan Tung Wan Beach","25/08/2020","39"
"Golden Beach","25/08/2020","21"
"Cafeteria New Beach","25/08/2020","11"
"Cafeteria Old Beach","25/08/2020","27"
"Kadoorie Beach","25/08/2020","13"
"Castle Peak Beach","25/08/2020","80"
"Clear Water Bay Second Beach","25/08/2020","1"
"Clear Water Bay First Beach","25/08/2020","10"
"Silverstrand Beach","25/08/2020","1"
"Lo So Shing Beach","26/08/2020","4"
"Kiu Tsui (New)","26/08/2020","1"
"Hung Shing Yeh Beach","26/08/2020","2"
"Trio Beach ","26/08/2020","1"
"Hap Mun Bay Beach","26/08/2020","1"
"Kiu Tsui Beach","26/08/2020","1"
"Ma Wan Tung Wan Beach","31/08/2020","80"
"Golden Beach","31/08/2020","7"
"Cafeteria New Beach","31/08/2020","40"
"Cafeteria Old Beach","31/08/2020","200"
"Kadoorie Beach","31/08/2020","90"
"Castle Peak Beach","31/08/2020","150"
"Butterfly Beach","31/08/2020","170"
"Big Wave Bay Beach","31/08/2020","620"
"Rocky Bay Beach","31/08/2020","41"
"Shek O Beach","31/08/2020","8"
"Turtle Cove Beach","31/08/2020","6"
"Hairpin Beach","31/08/2020","42"
"Stanley Main Beach","31/08/2020","10"
"Anglers' Beach ","31/08/2020","190"
"Gemini Beaches","31/08/2020","100"
"Hoi Mei Wan Beach","31/08/2020","90"
"Casam Beach","31/08/2020","90"
"Lido Beach","31/08/2020","260"
"Approach Beach","31/08/2020","778"
"Ting Kau Beach","31/08/2020","99"
"Kiu Tsui (New)","01/09/2020","4"
"Lo So Shing Beach","01/09/2020","4"
"Kiu Tsui Beach","01/09/2020","24"
"Kwun Yam Beach","01/09/2020","59"
"Trio Beach ","01/09/2020","14"
"Hap Mun Bay Beach","01/09/2020","1"
"Clear Water Bay Second Beach","01/09/2020","1"
"Clear Water Bay First Beach","01/09/2020","15"
"Silverstrand Beach","01/09/2020","14"
"Cheung Chau Tung Wan Beach ","01/09/2020","190"
"Silver Mine Bay Beach","02/09/2020","3"
"Discovery Bay","02/09/2020","18"
"St. Stephen's Beach","02/09/2020","6"
"Hung Shing Yeh Beach","02/09/2020","1"
"Tong Fuk Beach","02/09/2020","1"
"Lower Cheung Sha Beach","02/09/2020","80"
"Repulse Bay Beach","02/09/2020","1"
"Pui O Beach","02/09/2020","47"
"Deep Water Bay Beach","02/09/2020","557"
"Chung Hom Kok Beach","02/09/2020","13"
"South Bay Beach","02/09/2020","1"
"Middle Bay Beach","02/09/2020","100"
"Upper Cheung Sha Beach","02/09/2020","5"
"Butterfly Beach","07/09/2020","200"
"Shek O Beach","07/09/2020","27"
"Ting Kau Beach","07/09/2020","278"
"Lido Beach","07/09/2020","20"
"Casam Beach","07/09/2020","40"
"Hoi Mei Wan Beach","07/09/2020","190"
"Gemini Beaches","07/09/2020","230"
"Anglers' Beach ","07/09/2020","115"
"Ma Wan Tung Wan Beach","07/09/2020","410"
"Golden Beach","07/09/2020","470"
"Cafeteria New Beach","07/09/2020","270"
"Cafeteria Old Beach","07/09/2020","630"
"Kadoorie Beach","07/09/2020","170"
"Castle Peak Beach","07/09/2020","120"
"Turtle Cove Beach","07/09/2020","110"
"Hairpin Beach","07/09/2020","27"
"Stanley Main Beach","07/09/2020","220"
"Big Wave Bay Beach","07/09/2020","170"
"Rocky Bay Beach","07/09/2020","23"
"Approach Beach","07/09/2020","89"
"Silver Mine Bay Beach","09/09/2020","70"
"Repulse Bay Beach","09/09/2020","19"
"St. Stephen's Beach","09/09/2020","7"
"Kiu Tsui (New)","09/09/2020","10"
"Kiu Tsui Beach","09/09/2020","7"
"Tong Fuk Beach","09/09/2020","1"
"Lower Cheung Sha Beach","09/09/2020","54"
"Upper Cheung Sha Beach","09/09/2020","5"
"Pui O Beach","09/09/2020","77"
"Hap Mun Bay Beach","09/09/2020","35"
"Deep Water Bay Beach","09/09/2020","49"
"Clear Water Bay Second Beach","09/09/2020","77"
"Clear Water Bay First Beach","09/09/2020","45"
"Silverstrand Beach","09/09/2020","1000"
"Trio Beach ","09/09/2020","200"
"Chung Hom Kok Beach","09/09/2020","15"
"South Bay Beach","09/09/2020","2"
"Middle Bay Beach","09/09/2020","37"
"Discovery Bay","09/09/2020","4"
"Turtle Cove Beach","14/09/2020","1"
"Shek O Beach","14/09/2020","38"
"Stanley Main Beach","14/09/2020","177"
"St. Stephen's Beach","14/09/2020","1"
"Lo So Shing Beach","14/09/2020","22"
"Kwun Yam Beach","14/09/2020","42"
"Cheung Chau Tung Wan Beach ","14/09/2020","380"
"Deep Water Bay Beach","14/09/2020","357"
"Chung Hom Kok Beach","14/09/2020","19"
"South Bay Beach","14/09/2020","16"
"Middle Bay Beach","14/09/2020","630"
"Repulse Bay Beach","14/09/2020","20"
"Big Wave Bay Beach","14/09/2020","60"
"Rocky Bay Beach","14/09/2020","540"
"Hairpin Beach","14/09/2020","6"
"Hung Shing Yeh Beach","15/09/2020","22"
"Kiu Tsui (New)","15/09/2020","47"
"Kiu Tsui Beach","15/09/2020","680"
"Trio Beach ","15/09/2020","1"
"Clear Water Bay Second Beach","15/09/2020","160"
"Clear Water Bay First Beach","15/09/2020","300"
"Silverstrand Beach","15/09/2020","1100"
"Hap Mun Bay Beach","15/09/2020","1"
"Butterfly Beach","16/09/2020","740"
"Pui O Beach","16/09/2020","72"
"Discovery Bay","16/09/2020","1500"
"Approach Beach","16/09/2020","6234"
"Ting Kau Beach","16/09/2020","741"
"Lido Beach","16/09/2020","680"
"Casam Beach","16/09/2020","330"
"Hoi Mei Wan Beach","16/09/2020","450"
"Gemini Beaches","16/09/2020","90"
"Anglers' Beach ","16/09/2020","43"
"Ma Wan Tung Wan Beach","16/09/2020","170"
"Golden Beach","16/09/2020","82"
"Cafeteria New Beach","16/09/2020","110"
"Cafeteria Old Beach","16/09/2020","180"
"Kadoorie Beach","16/09/2020","220"
"Castle Peak Beach","16/09/2020","150"
"Tong Fuk Beach","16/09/2020","3"
"Lower Cheung Sha Beach","16/09/2020","100"
"Upper Cheung Sha Beach","16/09/2020","6"
"Silver Mine Bay Beach","16/09/2020","1000"
"Approach Beach","17/09/2020","655"
"Butterfly Beach","21/09/2020","11"
"Approach Beach","21/09/2020","311"
"Ting Kau Beach","21/09/2020","175"
"Lido Beach","21/09/2020","170"
"Casam Beach","21/09/2020","280"
"Hoi Mei Wan Beach","21/09/2020","120"
"Gemini Beaches","21/09/2020","1700"
"Anglers' Beach ","21/09/2020","2366"
"Ma Wan Tung Wan Beach","21/09/2020","310"
"Golden Beach","21/09/2020","18"
"Cafeteria New Beach","21/09/2020","46"
"Cafeteria Old Beach","21/09/2020","14"
"Kadoorie Beach","21/09/2020","18"
"Castle Peak Beach","21/09/2020","100"
"Turtle Cove Beach","21/09/2020","19"
"Hairpin Beach","21/09/2020","77"
"Stanley Main Beach","21/09/2020","33"
"St. Stephen's Beach","21/09/2020","22"
"Deep Water Bay Beach","21/09/2020","77"
"Chung Hom Kok Beach","21/09/2020","28"
"South Bay Beach","21/09/2020","1"
"Middle Bay Beach","21/09/2020","52"
"Repulse Bay Beach","21/09/2020","5"
"Big Wave Bay Beach","21/09/2020","430"
"Rocky Bay Beach","21/09/2020","80"
"Shek O Beach","21/09/2020","6"
"Kiu Tsui (New)","22/09/2020","3"
"Lo So Shing Beach","22/09/2020","1"
"Silverstrand Beach","22/09/2020","17"
"Kwun Yam Beach","22/09/2020","15"
"Clear Water Bay First Beach","22/09/2020","17"
"Hap Mun Bay Beach","22/09/2020","1"
"Cheung Chau Tung Wan Beach ","22/09/2020","23"
"Clear Water Bay Second Beach","22/09/2020","130"
"Kiu Tsui Beach","22/09/2020","8"
"Trio Beach ","22/09/2020","170"
"Tong Fuk Beach","23/09/2020","1"
"Silver Mine Bay Beach","23/09/2020","44"
"Lower Cheung Sha Beach","23/09/2020","40"
"Upper Cheung Sha Beach","23/09/2020","2"
"Pui O Beach","23/09/2020","45"
"Discovery Bay","23/09/2020","4"
"Anglers' Beach ","23/09/2020","286"
"Hung Shing Yeh Beach","23/09/2020","1"
"Approach Beach","24/09/2020","45"
"Hung Shing Yeh Beach","27/09/2020","1"
"Discovery Bay","27/09/2020","19"
"Lo So Shing Beach","27/09/2020","1"
"St. Stephen's Beach","28/09/2020","17"
"Stanley Main Beach","28/09/2020","11"
"Hairpin Beach","28/09/2020","3"
"Butterfly Beach","28/09/2020","400"
"Castle Peak Beach","28/09/2020","130"
"Kadoorie Beach","28/09/2020","12"
"Cafeteria Old Beach","28/09/2020","21"
"Cafeteria New Beach","28/09/2020","6"
"Golden Beach","28/09/2020","4"
"Ma Wan Tung Wan Beach","28/09/2020","130"
"Anglers' Beach ","28/09/2020","95"
"Gemini Beaches","28/09/2020","90"
"Hoi Mei Wan Beach","28/09/2020","60"
"Casam Beach","28/09/2020","340"
"Lido Beach","28/09/2020","140"
"Ting Kau Beach","28/09/2020","322"
"Approach Beach","28/09/2020","313"
"Shek O Beach","28/09/2020","6"
"Turtle Cove Beach","28/09/2020","5"
"Rocky Bay Beach","28/09/2020","430"
"Big Wave Bay Beach","28/09/2020","240"
"Repulse Bay Beach","28/09/2020","3"
"Middle Bay Beach","28/09/2020","6"
"South Bay Beach","28/09/2020","1"
"Chung Hom Kok Beach","28/09/2020","9"
"Deep Water Bay Beach","28/09/2020","1"
"Clear Water Bay First Beach","29/09/2020","24"
"Pui O Beach","29/09/2020","19"
"Kiu Tsui Beach","29/09/2020","14"
"Silverstrand Beach","29/09/2020","2500"
"Kwun Yam Beach","29/09/2020","18"
"Trio Beach ","29/09/2020","45"
"Cheung Chau Tung Wan Beach ","29/09/2020","130"
"Clear Water Bay Second Beach","29/09/2020","1400"
"Kiu Tsui (New)","29/09/2020","10"
"Tong Fuk Beach","29/09/2020","4"
"Hap Mun Bay Beach","29/09/2020","1"
"Lower Cheung Sha Beach","29/09/2020","43"
"Silver Mine Bay Beach","29/09/2020","700"
"Upper Cheung Sha Beach","29/09/2020","9"
"Silverstrand Beach","30/09/2020","190"
"Kiu Tsui Beach","06/10/2020","87"
"South Bay Beach","06/10/2020","1"
"Chung Hom Kok Beach","06/10/2020","4"
"Lower Cheung Sha Beach","06/10/2020","34"
"Clear Water Bay First Beach","06/10/2020","25"
"Upper Cheung Sha Beach","06/10/2020","26"
"Kiu Tsui (New)","06/10/2020","31"
"St. Stephen's Beach","06/10/2020","160"
"Repulse Bay Beach","06/10/2020","88"
"Pui O Beach","06/10/2020","5"
"Silverstrand Beach","06/10/2020","200"
"Silver Mine Bay Beach","06/10/2020","62"
"Clear Water Bay Second Beach","06/10/2020","42"
"Middle Bay Beach","06/10/2020","31"
"Deep Water Bay Beach","06/10/2020","69"
"Trio Beach ","06/10/2020","62"
"Hap Mun Bay Beach","06/10/2020","40"
"Tong Fuk Beach","06/10/2020","5"
"Lo So Shing Beach","07/10/2020","1"
"Hung Shing Yeh Beach","07/10/2020","5"
"Butterfly Beach","07/10/2020","150"
"Castle Peak Beach","07/10/2020","230"
"Kadoorie Beach","07/10/2020","110"
"Cafeteria Old Beach","07/10/2020","93"
"Cafeteria New Beach","07/10/2020","50"
"Golden Beach","07/10/2020","42"
"Ma Wan Tung Wan Beach","07/10/2020","50"
"Anglers' Beach ","07/10/2020","315"
"Gemini Beaches","07/10/2020","770"
"Hoi Mei Wan Beach","07/10/2020","120"
"Casam Beach","07/10/2020","180"
"Lido Beach","07/10/2020","270"
"Ting Kau Beach","07/10/2020","207"
"Approach Beach","07/10/2020","408"
"Kwun Yam Beach","08/10/2020","43"
"Cheung Chau Tung Wan Beach ","08/10/2020","5"
"Shek O Beach","08/10/2020","1"
"Rocky Bay Beach","08/10/2020","12"
"Big Wave Bay Beach","08/10/2020","90"
"Hairpin Beach","08/10/2020","1"
"Stanley Main Beach","08/10/2020","4"
"Turtle Cove Beach","08/10/2020","1"
"Discovery Bay","08/10/2020","8"
"Hung Shing Yeh Beach","10/10/2020","25"
"Lo So Shing Beach","10/10/2020","1"
"Hoi Mei Wan Beach","11/10/2020","2"
"Casam Beach","11/10/2020","23"
"Gemini Beaches","11/10/2020","13"
"Anglers' Beach ","11/10/2020","8"
"Ma Wan Tung Wan Beach","11/10/2020","5"
"Golden Beach","11/10/2020","4"
"Cafeteria New Beach","11/10/2020","3"
"Cafeteria Old Beach","11/10/2020","3"
"Kadoorie Beach","11/10/2020","2"
"Lido Beach","11/10/2020","4"
"Ting Kau Beach","11/10/2020","13"
"Approach Beach","11/10/2020","24"
"Butterfly Beach","11/10/2020","350"
"Castle Peak Beach","11/10/2020","23"
"Kiu Tsui (New)","12/10/2020","1"
"Kwun Yam Beach","12/10/2020","3"
