"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Stanley Main Beach","17/08/2004","1"
"Shek O Beach","17/08/2004","1"
"Hung Shing Yeh Beach","17/08/2004","4"
"Big Wave Bay Beach","17/08/2004","5"
"Hairpin Beach","17/08/2004","1"
"Turtle Cove Beach","17/08/2004","3"
"Chung Hom Kok Beach","18/08/2004","2"
"Deep Water Bay Beach","18/08/2004","93"
"Lo So Shing Beach","18/08/2004","1"
"St. Stephen's Beach","18/08/2004","6"
"Repulse Bay Beach","18/08/2004","40"
"South Bay Beach","18/08/2004","100"
"Middle Bay Beach","18/08/2004","47"
"Anglers' Beach ","19/08/2004","2227"
"Approach Beach","19/08/2004","765"
"Casam Beach","19/08/2004","240"
"Lower Cheung Sha Beach","19/08/2004","270"
"Upper Cheung Sha Beach","19/08/2004","1"
"Gemini Beaches","19/08/2004","4100"
"Ma Wan Tung Wan Beach","19/08/2004","5200"
"Lido Beach","19/08/2004","290"
"Pui O Beach","19/08/2004","44"
"Silver Mine Bay Beach","19/08/2004","41"
"Tong Fuk Beach","19/08/2004","8"
"Ting Kau Beach","19/08/2004","446"
"Hoi Mei Wan Beach","19/08/2004","460"
"Clear Water Bay First Beach","20/08/2004","2"
"Clear Water Bay Second Beach","20/08/2004","4"
"Discovery Bay","20/08/2004","84"
"Trio Beach ","20/08/2004","1"
"Kiu Tsui Beach","20/08/2004","5"
"Silverstrand Beach","20/08/2004","65"
"Hap Mun Bay Beach","20/08/2004","1"
"Ma Wan Tung Wan Beach","22/08/2004","350"
"Butterfly Beach","23/08/2004","69"
"Castle Peak Beach","23/08/2004","57"
"Golden Beach","23/08/2004","110"
"Cheung Chau Tung Wan Beach ","23/08/2004","5"
"Kwun Yam Beach","23/08/2004","1"
"Cafeteria New Beach","23/08/2004","120"
"Cafeteria Old Beach","23/08/2004","80"
"Kadoorie Beach","23/08/2004","27"
"Chung Hom Kok Beach","24/08/2004","13"
"Deep Water Bay Beach","24/08/2004","5"
"Hung Shing Yeh Beach","24/08/2004","6"
"St. Stephen's Beach","24/08/2004","24"
"Repulse Bay Beach","24/08/2004","10"
"South Bay Beach","24/08/2004","1"
"Middle Bay Beach","24/08/2004","9"
"Big Wave Bay Beach","25/08/2004","87"
"Hairpin Beach","25/08/2004","220"
"Tai Po Lung Mei Beach","25/08/2004","8"
"Turtle Cove Beach","25/08/2004","5"
"Rocky Bay Beach","25/08/2004","62"
"Stanley Main Beach","25/08/2004","19"
"Shek O Beach","25/08/2004","12"
"Lo So Shing Beach","25/08/2004","1"
"Tong Fuk Beach","26/08/2004","15"
"Trio Beach ","26/08/2004","14"
"Lower Cheung Sha Beach","26/08/2004","20"
"Upper Cheung Sha Beach","26/08/2004","2"
"Clear Water Bay First Beach","26/08/2004","330"
"Silverstrand Beach","26/08/2004","230"
"Hap Mun Bay Beach","26/08/2004","410"
"Kiu Tsui Beach","26/08/2004","80"
"Pui O Beach","26/08/2004","26"
"Silver Mine Bay Beach","26/08/2004","41"
"Clear Water Bay Second Beach","26/08/2004","74"
"Butterfly Beach","27/08/2004","220"
"Castle Peak Beach","27/08/2004","104"
"Discovery Bay","27/08/2004","48"
"Golden Beach","27/08/2004","230"
"Cheung Chau Tung Wan Beach ","27/08/2004","48"
"Kadoorie Beach","27/08/2004","160"
"Kwun Yam Beach","27/08/2004","17"
"Cafeteria New Beach","27/08/2004","200"
"Cafeteria Old Beach","27/08/2004","110"
"Hung Shing Yeh Beach","27/08/2004","100"
"Big Wave Bay Beach","30/08/2004","1700"
"Chung Hom Kok Beach","30/08/2004","220"
"Deep Water Bay Beach","30/08/2004","136"
"Hairpin Beach","30/08/2004","560"
"Lo So Shing Beach","30/08/2004","45"
"Middle Bay Beach","30/08/2004","220"
"Gemini Beaches","30/08/2004","7800"
"Rocky Bay Beach","30/08/2004","460"
"South Bay Beach","30/08/2004","41"
"Stanley Main Beach","30/08/2004","85"
"Shek O Beach","30/08/2004","202"
"St. Stephen's Beach","30/08/2004","190"
"Turtle Cove Beach","30/08/2004","190"
"Repulse Bay Beach","30/08/2004","110"
"Ma Wan Tung Wan Beach","31/08/2004","330"
"Clear Water Bay First Beach","01/09/2004","10"
"Clear Water Bay Second Beach","01/09/2004","12"
"Trio Beach ","01/09/2004","9"
"Kiu Tsui Beach","01/09/2004","340"
"Silverstrand Beach","01/09/2004","520"
"Hap Mun Bay Beach","01/09/2004","87"
"Anglers' Beach ","02/09/2004","4299"
"Approach Beach","02/09/2004","519"
"Big Wave Bay Beach","02/09/2004","80"
"Casam Beach","02/09/2004","1200"
"Cheung Chau Tung Wan Beach ","02/09/2004","4"
"Kwun Yam Beach","02/09/2004","6"
"Lido Beach","02/09/2004","1000"
"Tai Po Lung Mei Beach","02/09/2004","36"
"Ting Kau Beach","02/09/2004","176"
"Hoi Mei Wan Beach","02/09/2004","440"
"Butterfly Beach","03/09/2004","56"
"Castle Peak Beach","03/09/2004","36"
"Golden Beach","03/09/2004","440"
"Cafeteria Old Beach","03/09/2004","100"
"Lo So Shing Beach","03/09/2004","1"
"Cafeteria New Beach","03/09/2004","210"
"Kadoorie Beach","03/09/2004","350"
"Lower Cheung Sha Beach","06/09/2004","5"
"Upper Cheung Sha Beach","06/09/2004","3"
"Clear Water Bay First Beach","06/09/2004","840"
"Clear Water Bay Second Beach","06/09/2004","1"
"Discovery Bay","06/09/2004","41"
"Hap Mun Bay Beach","06/09/2004","1"
"Ma Wan Tung Wan Beach","06/09/2004","5"
"Pui O Beach","06/09/2004","20"
"Silver Mine Bay Beach","06/09/2004","9"
"Silverstrand Beach","06/09/2004","95"
"Tong Fuk Beach","06/09/2004","2"
"Trio Beach ","06/09/2004","14"
"Kiu Tsui Beach","06/09/2004","1"
"Chung Hom Kok Beach","07/09/2004","3"
"Deep Water Bay Beach","07/09/2004","13"
"Hung Shing Yeh Beach","07/09/2004","3"
"St. Stephen's Beach","07/09/2004","5"
"Repulse Bay Beach","07/09/2004","3"
"South Bay Beach","07/09/2004","7"
"Middle Bay Beach","07/09/2004","52"
"Big Wave Bay Beach","08/09/2004","1200"
"Hairpin Beach","08/09/2004","880"
"Kwun Yam Beach","08/09/2004","5"
"Lo So Shing Beach","08/09/2004","1"
"Cheung Chau Tung Wan Beach ","08/09/2004","930"
"Stanley Main Beach","08/09/2004","944"
"Shek O Beach","08/09/2004","775"
"Turtle Cove Beach","08/09/2004","60"
"Rocky Bay Beach","08/09/2004","360"
"Anglers' Beach ","09/09/2004","1140"
"Approach Beach","09/09/2004","518"
"Casam Beach","09/09/2004","2400"
"Ma Wan Tung Wan Beach","09/09/2004","280"
"Lido Beach","09/09/2004","6000"
"Ting Kau Beach","09/09/2004","956"
"Hoi Mei Wan Beach","09/09/2004","310"
"Trio Beach ","10/09/2004","4"
"Clear Water Bay First Beach","10/09/2004","1"
"Silverstrand Beach","10/09/2004","31"
"Hap Mun Bay Beach","10/09/2004","10"
"Kiu Tsui Beach","10/09/2004","59"
"Clear Water Bay Second Beach","10/09/2004","9"
"Butterfly Beach","11/09/2004","42"
"Castle Peak Beach","11/09/2004","1057"
"Golden Beach","11/09/2004","48"
"Silver Mine Bay Beach","11/09/2004","14"
"Cafeteria New Beach","11/09/2004","72"
"Cafeteria Old Beach","11/09/2004","150"
"Kadoorie Beach","11/09/2004","120"
"Big Wave Bay Beach","12/09/2004","28"
"Hairpin Beach","12/09/2004","550"
"Hung Shing Yeh Beach","12/09/2004","2"
"Turtle Cove Beach","12/09/2004","1"
"Stanley Main Beach","12/09/2004","11"
"Shek O Beach","12/09/2004","16"
"Rocky Bay Beach","12/09/2004","80"
"Anglers' Beach ","13/09/2004","338"
"Approach Beach","13/09/2004","1196"
"Casam Beach","13/09/2004","970"
"Gemini Beaches","13/09/2004","700"
"Hoi Mei Wan Beach","13/09/2004","410"
"Ma Wan Tung Wan Beach","13/09/2004","29"
"Lido Beach","13/09/2004","1900"
"Tai Po Lung Mei Beach","13/09/2004","40"
"Lo So Shing Beach","13/09/2004","1"
"Ting Kau Beach","13/09/2004","826"
"Cheung Chau Tung Wan Beach ","13/09/2004","3"
"Kwun Yam Beach","13/09/2004","3"
"Chung Hom Kok Beach","14/09/2004","1"
"Deep Water Bay Beach","14/09/2004","4"
"Middle Bay Beach","14/09/2004","1"
"Repulse Bay Beach","14/09/2004","1"
"South Bay Beach","14/09/2004","1"
"St. Stephen's Beach","14/09/2004","1"
"Lower Cheung Sha Beach","15/09/2004","18"
"Upper Cheung Sha Beach","15/09/2004","36"
"Discovery Bay","15/09/2004","58"
"Tong Fuk Beach","15/09/2004","1"
"Pui O Beach","15/09/2004","5"
"Silver Mine Bay Beach","15/09/2004","2"
"Hung Shing Yeh Beach","15/09/2004","1"
"Clear Water Bay First Beach","16/09/2004","1"
"Clear Water Bay Second Beach","16/09/2004","23"
"Trio Beach ","16/09/2004","1"
"Kiu Tsui Beach","16/09/2004","90"
"Silverstrand Beach","16/09/2004","71"
"Hap Mun Bay Beach","16/09/2004","1"
"Big Wave Bay Beach","17/09/2004","130"
"Hairpin Beach","17/09/2004","10"
"Kwun Yam Beach","17/09/2004","2"
"Lo So Shing Beach","17/09/2004","4"
"Cheung Chau Tung Wan Beach ","17/09/2004","1"
"Stanley Main Beach","17/09/2004","2"
"Shek O Beach","17/09/2004","1"
"Turtle Cove Beach","17/09/2004","1"
"Rocky Bay Beach","17/09/2004","5"
"Hap Mun Bay Beach","19/09/2004","14"
"Trio Beach ","19/09/2004","3"
"Kiu Tsui Beach","19/09/2004","160"
"Hoi Mei Wan Beach","20/09/2004","70"
"Gemini Beaches","20/09/2004","610"
"Lido Beach","20/09/2004","730"
"Middle Bay Beach","20/09/2004","9"
"Repulse Bay Beach","20/09/2004","1"
"South Bay Beach","20/09/2004","5"
"St. Stephen's Beach","20/09/2004","1"
"Ting Kau Beach","20/09/2004","642"
"Ma Wan Tung Wan Beach","20/09/2004","4"
"Anglers' Beach ","20/09/2004","149"
"Approach Beach","20/09/2004","94"
"Casam Beach","20/09/2004","330"
"Chung Hom Kok Beach","20/09/2004","2"
"Deep Water Bay Beach","20/09/2004","14"
"Hung Shing Yeh Beach","20/09/2004","1"
"Butterfly Beach","21/09/2004","28"
"Castle Peak Beach","21/09/2004","237"
"Lower Cheung Sha Beach","21/09/2004","3"
"Upper Cheung Sha Beach","21/09/2004","1"
"Golden Beach","21/09/2004","5"
"Tong Fuk Beach","21/09/2004","3"
"Cafeteria New Beach","21/09/2004","9"
"Cafeteria Old Beach","21/09/2004","35"
"Pui O Beach","21/09/2004","1"
"Silver Mine Bay Beach","21/09/2004","5"
"Kadoorie Beach","21/09/2004","83"
"Tai Po Lung Mei Beach","22/09/2004","139"
"Big Wave Bay Beach","23/09/2004","90"
"Clear Water Bay First Beach","23/09/2004","3"
"Clear Water Bay Second Beach","23/09/2004","4"
"Hairpin Beach","23/09/2004","19"
"Kwun Yam Beach","23/09/2004","1"
"Cheung Chau Tung Wan Beach ","23/09/2004","1"
"Rocky Bay Beach","23/09/2004","32"
"Stanley Main Beach","23/09/2004","2"
"Shek O Beach","23/09/2004","5"
"Silverstrand Beach","23/09/2004","7"
"Turtle Cove Beach","23/09/2004","1"
"Lo So Shing Beach","23/09/2004","1"
"Anglers' Beach ","24/09/2004","32"
"Ma Wan Tung Wan Beach","24/09/2004","76"
"Casam Beach","24/09/2004","3600"
"Chung Hom Kok Beach","24/09/2004","7"
"Discovery Bay","24/09/2004","4"
"Deep Water Bay Beach","24/09/2004","4"
"Gemini Beaches","24/09/2004","80"
"Hap Mun Bay Beach","24/09/2004","50"
"Hoi Mei Wan Beach","24/09/2004","31"
"Kiu Tsui Beach","24/09/2004","140"
"Lido Beach","24/09/2004","1200"
"Middle Bay Beach","24/09/2004","13"
"Repulse Bay Beach","24/09/2004","5"
"South Bay Beach","24/09/2004","2"
"St. Stephen's Beach","24/09/2004","3"
"Ting Kau Beach","24/09/2004","83"
"Trio Beach ","24/09/2004","3"
"Approach Beach","24/09/2004","230"
"Big Wave Bay Beach","26/09/2004","78"
"Hairpin Beach","26/09/2004","56"
"Turtle Cove Beach","26/09/2004","1"
"Stanley Main Beach","26/09/2004","7"
"Shek O Beach","26/09/2004","34"
"Rocky Bay Beach","26/09/2004","8"
"Cafeteria New Beach","27/09/2004","100"
"Cafeteria Old Beach","27/09/2004","97"
"Pui O Beach","27/09/2004","27"
"Silver Mine Bay Beach","27/09/2004","3"
"Tong Fuk Beach","27/09/2004","1"
"Kadoorie Beach","27/09/2004","150"
"Castle Peak Beach","27/09/2004","236"
"Lower Cheung Sha Beach","27/09/2004","42"
"Upper Cheung Sha Beach","27/09/2004","7"
"Golden Beach","27/09/2004","140"
"Hung Shing Yeh Beach","27/09/2004","4"
"Butterfly Beach","27/09/2004","14"
"Clear Water Bay First Beach","03/10/2004","1"
"Clear Water Bay Second Beach","03/10/2004","1"
"Cheung Chau Tung Wan Beach ","03/10/2004","1"
"Silverstrand Beach","03/10/2004","8"
"Kwun Yam Beach","03/10/2004","3"
"Anglers' Beach ","04/10/2004","74"
"Ma Wan Tung Wan Beach","04/10/2004","1"
"Casam Beach","04/10/2004","16"
"Chung Hom Kok Beach","04/10/2004","1"
"Deep Water Bay Beach","04/10/2004","1"
"Gemini Beaches","04/10/2004","95"
"Hoi Mei Wan Beach","04/10/2004","6"
"Lido Beach","04/10/2004","27"
"Tai Po Lung Mei Beach","04/10/2004","29"
"Lo So Shing Beach","04/10/2004","1"
"Middle Bay Beach","04/10/2004","9"
"Repulse Bay Beach","04/10/2004","1"
"South Bay Beach","04/10/2004","2"
"St. Stephen's Beach","04/10/2004","1"
"Ting Kau Beach","04/10/2004","66"
"Approach Beach","04/10/2004","71"
"Lower Cheung Sha Beach","05/10/2004","1"
"Upper Cheung Sha Beach","05/10/2004","1"
"Discovery Bay","05/10/2004","9"
"Hap Mun Bay Beach","05/10/2004","5"
"Trio Beach ","05/10/2004","1"
"Pui O Beach","05/10/2004","4"
"Silver Mine Bay Beach","05/10/2004","11"
"Tong Fuk Beach","05/10/2004","1"
"Kiu Tsui Beach","05/10/2004","1"
"Butterfly Beach","06/10/2004","36"
"Cheung Chau Tung Wan Beach ","06/10/2004","1"
"Castle Peak Beach","06/10/2004","204"
"Golden Beach","06/10/2004","2"
"Hairpin Beach","06/10/2004","1"
"Hung Shing Yeh Beach","06/10/2004","1"
"Kadoorie Beach","06/10/2004","4"
"Kwun Yam Beach","06/10/2004","1"
"Cafeteria New Beach","06/10/2004","3"
"Cafeteria Old Beach","06/10/2004","4"
"Rocky Bay Beach","06/10/2004","4"
"Stanley Main Beach","06/10/2004","1"
"Shek O Beach","06/10/2004","1"
"Turtle Cove Beach","06/10/2004","1"
"Big Wave Bay Beach","06/10/2004","410"
"Anglers' Beach ","07/10/2004","35"
"Approach Beach","07/10/2004","139"
"Casam Beach","07/10/2004","76"
"Clear Water Bay First Beach","07/10/2004","1"
"Clear Water Bay Second Beach","07/10/2004","3"
"Ma Wan Tung Wan Beach","07/10/2004","1"
"Hoi Mei Wan Beach","07/10/2004","37"
"Lido Beach","07/10/2004","97"
"Lo So Shing Beach","07/10/2004","1"
"Silverstrand Beach","07/10/2004","4"
"Ting Kau Beach","07/10/2004","38"
"Gemini Beaches","07/10/2004","23"
"South Bay Beach","08/10/2004","1"
"Silver Mine Bay Beach","08/10/2004","62"
"St. Stephen's Beach","08/10/2004","1"
"Tong Fuk Beach","08/10/2004","1"
"Chung Hom Kok Beach","08/10/2004","1"
"Repulse Bay Beach","08/10/2004","1"
"Upper Cheung Sha Beach","08/10/2004","1"
"Deep Water Bay Beach","08/10/2004","1"
"Middle Bay Beach","08/10/2004","1"
"Pui O Beach","08/10/2004","2"
"Lower Cheung Sha Beach","08/10/2004","1"
"Butterfly Beach","10/10/2004","3"
"Castle Peak Beach","10/10/2004","124"
"Golden Beach","10/10/2004","9"
"Hung Shing Yeh Beach","10/10/2004","1"
"Ma Wan Tung Wan Beach","10/10/2004","5"
"Kwun Yam Beach","10/10/2004","1"
"Cafeteria New Beach","10/10/2004","9"
"Cafeteria Old Beach","10/10/2004","22"
"Cheung Chau Tung Wan Beach ","10/10/2004","49"
"Kadoorie Beach","10/10/2004","10"
"Big Wave Bay Beach","11/10/2004","4"
"Hairpin Beach","11/10/2004","1"
"Tai Po Lung Mei Beach","11/10/2004","1"
"Rocky Bay Beach","11/10/2004","6"
"Stanley Main Beach","11/10/2004","2"
"Shek O Beach","11/10/2004","7"
"Turtle Cove Beach","11/10/2004","1"
"Clear Water Bay First Beach","13/10/2004","2"
"Clear Water Bay Second Beach","13/10/2004","2"
"Hap Mun Bay Beach","13/10/2004","1"
"Cheung Chau Tung Wan Beach ","13/10/2004","18"
"Kwun Yam Beach","13/10/2004","1"
"Silverstrand Beach","13/10/2004","9"
"Trio Beach ","13/10/2004","1"
"Kiu Tsui Beach","13/10/2004","1"
"Butterfly Beach","14/10/2004","360"
"Castle Peak Beach","14/10/2004","26"
"Lower Cheung Sha Beach","14/10/2004","15"
"Upper Cheung Sha Beach","14/10/2004","3"
"Discovery Bay","14/10/2004","30"
"Golden Beach","14/10/2004","38"
"Tong Fuk Beach","14/10/2004","1"
"Kadoorie Beach","14/10/2004","48"
"Lo So Shing Beach","14/10/2004","1"
"Cafeteria New Beach","14/10/2004","70"
"Cafeteria Old Beach","14/10/2004","95"
"Pui O Beach","14/10/2004","1"
"Silver Mine Bay Beach","14/10/2004","7"
"Hung Shing Yeh Beach","14/10/2004","1"
"Anglers' Beach ","15/10/2004","1241"
"Ma Wan Tung Wan Beach","15/10/2004","61"
"Big Wave Bay Beach","15/10/2004","1"
"Casam Beach","15/10/2004","2200"
"Chung Hom Kok Beach","15/10/2004","1"
"Deep Water Bay Beach","15/10/2004","5"
"Gemini Beaches","15/10/2004","1800"
"Hoi Mei Wan Beach","15/10/2004","80"
"Hairpin Beach","15/10/2004","3"
"Lido Beach","15/10/2004","480"
"Middle Bay Beach","15/10/2004","1"
"Repulse Bay Beach","15/10/2004","2"
"Rocky Bay Beach","15/10/2004","1"
"South Bay Beach","15/10/2004","1"
"Stanley Main Beach","15/10/2004","3"
"Shek O Beach","15/10/2004","24"
"St. Stephen's Beach","15/10/2004","19"
"Turtle Cove Beach","15/10/2004","3"
"Ting Kau Beach","15/10/2004","461"
"Approach Beach","15/10/2004","388"
"Upper Cheung Sha Beach","17/10/2004","1"
"Lo So Shing Beach","17/10/2004","1"
"Lower Cheung Sha Beach","17/10/2004","11"
"Silver Mine Bay Beach","17/10/2004","9"
"Tong Fuk Beach","17/10/2004","1"
"Pui O Beach","17/10/2004","2"
"Chung Hom Kok Beach","18/10/2004","1"
"Deep Water Bay Beach","18/10/2004","7"
"Hung Shing Yeh Beach","18/10/2004","3"
"St. Stephen's Beach","18/10/2004","1"
"Middle Bay Beach","18/10/2004","280"
"Repulse Bay Beach","18/10/2004","1"
"South Bay Beach","18/10/2004","3"
"Tai Po Lung Mei Beach","18/10/2004","45"
"Butterfly Beach","19/10/2004","22"
"Castle Peak Beach","19/10/2004","564"
"Clear Water Bay First Beach","19/10/2004","6"
"Clear Water Bay Second Beach","19/10/2004","1"
"Golden Beach","19/10/2004","17"
"Hap Mun Bay Beach","19/10/2004","1"
"Cheung Chau Tung Wan Beach ","19/10/2004","7"
"Kiu Tsui Beach","19/10/2004","1000"
"Kwun Yam Beach","19/10/2004","26"
"Cafeteria New Beach","19/10/2004","70"
"Cafeteria Old Beach","19/10/2004","80"
"Silverstrand Beach","19/10/2004","11"
"Trio Beach ","19/10/2004","23"
"Kadoorie Beach","19/10/2004","19"
"Anglers' Beach ","20/10/2004","76"
"Approach Beach","20/10/2004","18"
"Casam Beach","20/10/2004","100"
"Gemini Beaches","20/10/2004","73"
"Ma Wan Tung Wan Beach","20/10/2004","6"
"Lido Beach","20/10/2004","50"
"Lo So Shing Beach","20/10/2004","1"
"Ting Kau Beach","20/10/2004","62"
"Hoi Mei Wan Beach","20/10/2004","18"
"Kiu Tsui Beach","23/10/2004","19"
"Chung Hom Kok Beach","24/10/2004","1"
"Lower Cheung Sha Beach","24/10/2004","1"
"Upper Cheung Sha Beach","24/10/2004","1"
"Deep Water Bay Beach","24/10/2004","61"
"Middle Bay Beach","24/10/2004","1"
"Tong Fuk Beach","24/10/2004","1"
"Repulse Bay Beach","24/10/2004","2"
"South Bay Beach","24/10/2004","1"
"Silver Mine Bay Beach","24/10/2004","13"
"St. Stephen's Beach","24/10/2004","1"
"Pui O Beach","24/10/2004","1"
"Big Wave Bay Beach","25/10/2004","1"
"Clear Water Bay First Beach","25/10/2004","1"
"Clear Water Bay Second Beach","25/10/2004","4"
"Discovery Bay","25/10/2004","6"
"Hairpin Beach","25/10/2004","1"
"Turtle Cove Beach","25/10/2004","2"
"Rocky Bay Beach","25/10/2004","1"
"Stanley Main Beach","25/10/2004","1"
"Shek O Beach","25/10/2004","1"
"Silverstrand Beach","25/10/2004","3"
"Hung Shing Yeh Beach","25/10/2004","1"
"Kiu Tsui Beach","26/10/2004","10"
"Kwun Yam Beach","26/10/2004","1"
"Tai Po Lung Mei Beach","26/10/2004","16"
"Cafeteria New Beach","26/10/2004","6"
"Cafeteria Old Beach","26/10/2004","88"
"Kadoorie Beach","26/10/2004","1"
"Cheung Chau Tung Wan Beach ","26/10/2004","1"
"Butterfly Beach","26/10/2004","11"
"Castle Peak Beach","26/10/2004","120"
"Golden Beach","26/10/2004","15"
"Hap Mun Bay Beach","26/10/2004","1"
"Trio Beach ","26/10/2004","1"
"Anglers' Beach ","27/10/2004","303"
"Ma Wan Tung Wan Beach","27/10/2004","33"
"Casam Beach","27/10/2004","250"
"Chung Hom Kok Beach","27/10/2004","2"
"Deep Water Bay Beach","27/10/2004","1"
"Gemini Beaches","27/10/2004","1000"
"Hoi Mei Wan Beach","27/10/2004","310"
"Lido Beach","27/10/2004","310"
"Lo So Shing Beach","27/10/2004","1"
"Middle Bay Beach","27/10/2004","1"
"Repulse Bay Beach","27/10/2004","1"
"South Bay Beach","27/10/2004","2"
"St. Stephen's Beach","27/10/2004","1"
"Ting Kau Beach","27/10/2004","320"
"Approach Beach","27/10/2004","312"
"Silverstrand Beach","01/11/2004","22"
"Clear Water Bay Second Beach","01/11/2004","1"
"Repulse Bay Beach","02/11/2004","1"
"Middle Bay Beach","02/11/2004","1"
"Deep Water Bay Beach","02/11/2004","1"
"Big Wave Bay Beach","02/11/2004","1"
"Stanley Main Beach","02/11/2004","1"
"Golden Beach","03/11/2004","28"
"Lido Beach","04/11/2004","40"
"Hoi Mei Wan Beach","04/11/2004","31"
"Gemini Beaches","04/11/2004","72"
"Casam Beach","04/11/2004","11"
"Approach Beach","04/11/2004","25"
"Anglers' Beach ","04/11/2004","91"
"Ting Kau Beach","04/11/2004","27"
"Ma Wan Tung Wan Beach","04/11/2004","12"
"Big Wave Bay Beach","05/11/2004","9"
"Hairpin Beach","05/11/2004","1"
"Rocky Bay Beach","05/11/2004","2"
"Stanley Main Beach","05/11/2004","4"
"Shek O Beach","05/11/2004","1"
"Turtle Cove Beach","05/11/2004","1"
"Golden Beach","08/11/2004","27"
"Chung Hom Kok Beach","09/11/2004","1"
"Deep Water Bay Beach","09/11/2004","37"
"Hung Shing Yeh Beach","09/11/2004","1"
"Middle Bay Beach","09/11/2004","1"
"Repulse Bay Beach","09/11/2004","2"
"South Bay Beach","09/11/2004","1"
"St. Stephen's Beach","09/11/2004","2"
"Clear Water Bay Second Beach","10/11/2004","2"
"Silverstrand Beach","10/11/2004","29"
"Tong Fuk Beach","12/11/2004","1"
"Silver Mine Bay Beach","12/11/2004","8"
"Pui O Beach","12/11/2004","2"
"Golden Beach","12/11/2004","160"
"Lower Cheung Sha Beach","12/11/2004","1"
"Upper Cheung Sha Beach","12/11/2004","1"
"Stanley Main Beach","15/11/2004","1"
"Repulse Bay Beach","15/11/2004","19"
"Middle Bay Beach","15/11/2004","76"
"Kwun Yam Beach","15/11/2004","41"
"Deep Water Bay Beach","15/11/2004","3"
"Cheung Chau Tung Wan Beach ","15/11/2004","4"
"Big Wave Bay Beach","15/11/2004","75"
"Clear Water Bay Second Beach","16/11/2004","3"
"Clear Water Bay First Beach","16/11/2004","1"
"Silverstrand Beach","16/11/2004","33"
"Hap Mun Bay Beach","17/11/2004","1"
"Trio Beach ","17/11/2004","1"
"Kiu Tsui Beach","17/11/2004","7"
"Kadoorie Beach","18/11/2004","150"
"Golden Beach","18/11/2004","100"
"Castle Peak Beach","18/11/2004","665"
"Butterfly Beach","18/11/2004","65"
"Cafeteria New Beach","18/11/2004","110"
"Cafeteria Old Beach","18/11/2004","120"
"Big Wave Bay Beach","19/11/2004","9"
"Deep Water Bay Beach","19/11/2004","1"
"Lo So Shing Beach","19/11/2004","1"
"Middle Bay Beach","19/11/2004","1"
"Repulse Bay Beach","19/11/2004","1"
"Stanley Main Beach","19/11/2004","1"
"Silverstrand Beach","22/11/2004","36"
"Clear Water Bay Second Beach","22/11/2004","90"
"Tai Po Lung Mei Beach","23/11/2004","40"
"Discovery Bay","24/11/2004","12"
"Deep Water Bay Beach","25/11/2004","2"
"Big Wave Bay Beach","25/11/2004","17"
"Golden Beach","25/11/2004","96"
"Stanley Main Beach","25/11/2004","1"
"Middle Bay Beach","25/11/2004","3"
"Repulse Bay Beach","25/11/2004","1"
"Clear Water Bay Second Beach","26/11/2004","1"
"Silverstrand Beach","26/11/2004","12"
"Discovery Bay","01/12/2004","5"
"Hung Shing Yeh Beach","02/12/2004","1"
"Deep Water Bay Beach","02/12/2004","1"
"Chung Hom Kok Beach","02/12/2004","2"
"Repulse Bay Beach","02/12/2004","1"
"South Bay Beach","02/12/2004","1"
"St. Stephen's Beach","02/12/2004","1"
"Middle Bay Beach","02/12/2004","1"
"Golden Beach","03/12/2004","130"
"Clear Water Bay First Beach","06/12/2004","1"
"Clear Water Bay Second Beach","06/12/2004","2"
"Silverstrand Beach","06/12/2004","23"
"Trio Beach ","07/12/2004","1"
"Kiu Tsui Beach","07/12/2004","1"
"Hap Mun Bay Beach","07/12/2004","1"
"Rocky Bay Beach","09/12/2004","6"
"Stanley Main Beach","09/12/2004","1"
"Shek O Beach","09/12/2004","14"
"Lo So Shing Beach","09/12/2004","1"
"Turtle Cove Beach","09/12/2004","1"
"Big Wave Bay Beach","09/12/2004","38"
"Hairpin Beach","09/12/2004","4"
"Silver Mine Bay Beach","10/12/2004","3"
"Pui O Beach","10/12/2004","2"
"Deep Water Bay Beach","10/12/2004","2"
"Upper Cheung Sha Beach","10/12/2004","1"
"Lower Cheung Sha Beach","10/12/2004","1"
"Tong Fuk Beach","10/12/2004","1"
"Golden Beach","13/12/2004","42"
"Castle Peak Beach","13/12/2004","475"
"Butterfly Beach","13/12/2004","6"
"Kadoorie Beach","13/12/2004","27"
"Cafeteria New Beach","13/12/2004","27"
"Cafeteria Old Beach","13/12/2004","81"
"Clear Water Bay Second Beach","14/12/2004","3"
"Silverstrand Beach","14/12/2004","87"
"Kwun Yam Beach","15/12/2004","4"
"Cheung Chau Tung Wan Beach ","15/12/2004","16"
"Casam Beach","17/12/2004","880"
"Approach Beach","17/12/2004","540"
"Anglers' Beach ","17/12/2004","670"
"Golden Beach","17/12/2004","19"
"Ma Wan Tung Wan Beach","17/12/2004","250"
"Ting Kau Beach","17/12/2004","629"
"Lido Beach","17/12/2004","680"
"Hoi Mei Wan Beach","17/12/2004","640"
"Gemini Beaches","17/12/2004","590"
"Clear Water Bay Second Beach","20/12/2004","1"
"Silverstrand Beach","20/12/2004","7"
"Tai Po Lung Mei Beach","21/12/2004","113"
"Deep Water Bay Beach","21/12/2004","1"
"Golden Beach","28/12/2004","500"
"Deep Water Bay Beach","28/12/2004","4"
