"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Lower Cheung Sha Beach","28/08/2019","22"
"Tong Fuk Beach","28/08/2019","2"
"Stanley Main Beach","28/08/2019","7"
"Ting Kau Beach","28/08/2019","159"
"Discovery Bay","29/08/2019","23"
"St. Stephen's Beach","03/09/2019","8"
"Middle Bay Beach","03/09/2019","20"
"Repulse Bay Beach","03/09/2019","1"
"South Bay Beach","03/09/2019","1"
"Deep Water Bay Beach","03/09/2019","21"
"Kwun Yam Beach","03/09/2019","14"
"Cheung Chau Tung Wan Beach ","03/09/2019","14"
"Clear Water Bay Second Beach","03/09/2019","53"
"Clear Water Bay First Beach","03/09/2019","11"
"Silverstrand Beach","03/09/2019","55"
"Trio Beach ","03/09/2019","11"
"Hap Mun Bay Beach","03/09/2019","1"
"Kiu Tsui (New)","03/09/2019","22"
"Kiu Tsui Beach","03/09/2019","10"
"Hung Shing Yeh Beach","03/09/2019","1"
"Chung Hom Kok Beach","03/09/2019","6"
"Lo So Shing Beach","07/09/2019","3"
"Discovery Bay","07/09/2019","6"
"Silver Mine Bay Beach","08/09/2019","120"
"Rocky Bay Beach","08/09/2019","11"
"Shek O Beach","08/09/2019","66"
"Turtle Cove Beach","08/09/2019","12"
"Big Wave Bay Beach","08/09/2019","380"
"Stanley Main Beach","08/09/2019","8"
"Upper Cheung Sha Beach","08/09/2019","3"
"Pui O Beach","08/09/2019","21"
"Lower Cheung Sha Beach","08/09/2019","7"
"Tong Fuk Beach","08/09/2019","1"
"Hairpin Beach","08/09/2019","2"
"Approach Beach","09/09/2019","14"
"Ting Kau Beach","09/09/2019","64"
"Lido Beach","09/09/2019","17"
"Casam Beach","09/09/2019","22"
"Hoi Mei Wan Beach","09/09/2019","29"
"Gemini Beaches","09/09/2019","15"
"Butterfly Beach","09/09/2019","98"
"Ma Wan Tung Wan Beach","09/09/2019","35"
"Golden Beach","09/09/2019","30"
"Cafeteria New Beach","09/09/2019","19"
"Cafeteria Old Beach","09/09/2019","29"
"Kadoorie Beach","09/09/2019","65"
"Castle Peak Beach","09/09/2019","62"
"Anglers' Beach ","09/09/2019","98"
"Clear Water Bay Second Beach","10/09/2019","100"
"Clear Water Bay First Beach","10/09/2019","2"
"Silverstrand Beach","10/09/2019","17"
"Kiu Tsui Beach","10/09/2019","1"
"Hap Mun Bay Beach","10/09/2019","1"
"Kiu Tsui (New)","10/09/2019","1"
"Trio Beach ","10/09/2019","3"
"St. Stephen's Beach","11/09/2019","1"
"Chung Hom Kok Beach","11/09/2019","3"
"Repulse Bay Beach","11/09/2019","1"
"South Bay Beach","11/09/2019","1"
"Middle Bay Beach","11/09/2019","2"
"Kwun Yam Beach","11/09/2019","1"
"Cheung Chau Tung Wan Beach ","11/09/2019","7"
"Hung Shing Yeh Beach","11/09/2019","9"
"Deep Water Bay Beach","11/09/2019","6"
"Discovery Bay","12/09/2019","4"
"Clear Water Bay Second Beach","16/09/2019","14"
"Clear Water Bay First Beach","16/09/2019","15"
"Silverstrand Beach","16/09/2019","7"
"Hung Shing Yeh Beach","16/09/2019","6"
"Hap Mun Bay Beach","16/09/2019","1"
"Kiu Tsui (New)","16/09/2019","22"
"Kiu Tsui Beach","16/09/2019","3"
"Trio Beach ","16/09/2019","9"
"Ma Wan Tung Wan Beach","17/09/2019","36"
"Middle Bay Beach","17/09/2019","2"
"Cafeteria New Beach","17/09/2019","190"
"St. Stephen's Beach","17/09/2019","1"
"Chung Hom Kok Beach","17/09/2019","25"
"Repulse Bay Beach","17/09/2019","1"
"South Bay Beach","17/09/2019","1"
"Deep Water Bay Beach","17/09/2019","15"
"Cafeteria Old Beach","17/09/2019","48"
"Kadoorie Beach","17/09/2019","71"
"Castle Peak Beach","17/09/2019","740"
"Butterfly Beach","17/09/2019","38"
"Kwun Yam Beach","17/09/2019","1"
"Cheung Chau Tung Wan Beach ","17/09/2019","4"
"Lo So Shing Beach","17/09/2019","1"
"Golden Beach","17/09/2019","140"
"Silver Mine Bay Beach","18/09/2019","56"
"Approach Beach","18/09/2019","89"
"Ting Kau Beach","18/09/2019","112"
"Lido Beach","18/09/2019","43"
"Casam Beach","18/09/2019","46"
"Hoi Mei Wan Beach","18/09/2019","62"
"Gemini Beaches","18/09/2019","120"
"Anglers' Beach ","18/09/2019","64"
"Shek O Beach","18/09/2019","61"
"Turtle Cove Beach","18/09/2019","14"
"Big Wave Bay Beach","18/09/2019","11"
"Hairpin Beach","18/09/2019","1"
"Upper Cheung Sha Beach","18/09/2019","12"
"Pui O Beach","18/09/2019","87"
"Lower Cheung Sha Beach","18/09/2019","30"
"Tong Fuk Beach","18/09/2019","16"
"Stanley Main Beach","18/09/2019","5"
"Rocky Bay Beach","18/09/2019","62"
"Discovery Bay","19/09/2019","21"
"Clear Water Bay Second Beach","21/09/2019","4"
"Clear Water Bay First Beach","21/09/2019","1"
"Silverstrand Beach","21/09/2019","8"
"Kiu Tsui Beach","21/09/2019","9"
"Hap Mun Bay Beach","21/09/2019","1"
"Kiu Tsui (New)","21/09/2019","1"
"Trio Beach ","21/09/2019","1"
"St. Stephen's Beach","22/09/2019","1"
"Chung Hom Kok Beach","22/09/2019","1"
"Repulse Bay Beach","22/09/2019","1"
"Middle Bay Beach","22/09/2019","46"
"Deep Water Bay Beach","22/09/2019","4"
"Kwun Yam Beach","22/09/2019","130"
"Cheung Chau Tung Wan Beach ","22/09/2019","3"
"South Bay Beach","22/09/2019","1"
"Approach Beach","23/09/2019","16"
"Ting Kau Beach","23/09/2019","38"
"Lido Beach","23/09/2019","1"
"Casam Beach","23/09/2019","11"
"Hoi Mei Wan Beach","23/09/2019","15"
"Gemini Beaches","23/09/2019","3"
"Rocky Bay Beach","23/09/2019","1"
"Shek O Beach","23/09/2019","44"
"Turtle Cove Beach","23/09/2019","8"
"Big Wave Bay Beach","23/09/2019","5"
"Hairpin Beach","23/09/2019","1"
"Lo So Shing Beach","23/09/2019","1"
"Stanley Main Beach","23/09/2019","1"
"Anglers' Beach ","23/09/2019","18"
"Silver Mine Bay Beach","24/09/2019","53"
"Ma Wan Tung Wan Beach","24/09/2019","5"
"Golden Beach","24/09/2019","4"
"Cafeteria New Beach","24/09/2019","15"
"Cafeteria Old Beach","24/09/2019","8"
"Kadoorie Beach","24/09/2019","7"
"Hung Shing Yeh Beach","24/09/2019","1"
"Butterfly Beach","24/09/2019","950"
"Upper Cheung Sha Beach","24/09/2019","1"
"Pui O Beach","24/09/2019","7"
"Lower Cheung Sha Beach","24/09/2019","27"
"Tong Fuk Beach","24/09/2019","1"
"Castle Peak Beach","24/09/2019","15"
"Discovery Bay","25/09/2019","2"
"St. Stephen's Beach","28/09/2019","330"
"Chung Hom Kok Beach","28/09/2019","14"
"Repulse Bay Beach","28/09/2019","1"
"South Bay Beach","28/09/2019","1"
"Middle Bay Beach","28/09/2019","3"
"Kwun Yam Beach","28/09/2019","10"
"Cheung Chau Tung Wan Beach ","28/09/2019","7"
"Hung Shing Yeh Beach","28/09/2019","1"
"Deep Water Bay Beach","28/09/2019","12"
"Approach Beach","29/09/2019","98"
"Rocky Bay Beach","29/09/2019","1"
"Lido Beach","29/09/2019","70"
"Casam Beach","29/09/2019","46"
"Hoi Mei Wan Beach","29/09/2019","90"
"Gemini Beaches","29/09/2019","200"
"Anglers' Beach ","29/09/2019","57"
"Ma Wan Tung Wan Beach","29/09/2019","40"
"Golden Beach","29/09/2019","82"
"Cafeteria New Beach","29/09/2019","20"
"Shek O Beach","29/09/2019","5"
"Turtle Cove Beach","29/09/2019","2"
"Big Wave Bay Beach","29/09/2019","7"
"Hairpin Beach","29/09/2019","1"
"Cafeteria Old Beach","29/09/2019","80"
"Kadoorie Beach","29/09/2019","54"
"Castle Peak Beach","29/09/2019","20"
"Butterfly Beach","29/09/2019","35"
"Stanley Main Beach","29/09/2019","1"
"Ting Kau Beach","29/09/2019","33"
"Upper Cheung Sha Beach","02/10/2019","1"
"Kiu Tsui Beach","02/10/2019","1"
"Kiu Tsui (New)","02/10/2019","17"
"Hap Mun Bay Beach","02/10/2019","1"
"Trio Beach ","02/10/2019","1"
"Silverstrand Beach","02/10/2019","1"
"Clear Water Bay First Beach","02/10/2019","2"
"Clear Water Bay Second Beach","02/10/2019","1"
"Tong Fuk Beach","02/10/2019","1"
"Lower Cheung Sha Beach","02/10/2019","16"
"Silver Mine Bay Beach","02/10/2019","2"
"Pui O Beach","02/10/2019","1"
"Lo So Shing Beach","02/10/2019","2"
"Discovery Bay","03/10/2019","5"
"Upper Cheung Sha Beach","08/10/2019","1"
"Tong Fuk Beach","08/10/2019","1"
"Lo So Shing Beach","08/10/2019","1"
"Clear Water Bay Second Beach","08/10/2019","11"
"Hap Mun Bay Beach","08/10/2019","1"
"Clear Water Bay First Beach","08/10/2019","4"
"Deep Water Bay Beach","08/10/2019","9"
"South Bay Beach","08/10/2019","1"
"Repulse Bay Beach","08/10/2019","2"
"Chung Hom Kok Beach","08/10/2019","6"
"St. Stephen's Beach","08/10/2019","2"
"Middle Bay Beach","08/10/2019","80"
"Kiu Tsui (New)","08/10/2019","1"
"Silver Mine Bay Beach","08/10/2019","400"
"Silverstrand Beach","08/10/2019","59"
"Pui O Beach","08/10/2019","8"
"Kiu Tsui Beach","08/10/2019","1"
"Lower Cheung Sha Beach","08/10/2019","11"
"Trio Beach ","08/10/2019","2"
"Approach Beach","09/10/2019","51"
"Ting Kau Beach","09/10/2019","44"
"Lido Beach","09/10/2019","4"
"Casam Beach","09/10/2019","6"
"Hoi Mei Wan Beach","09/10/2019","4"
"Gemini Beaches","09/10/2019","14"
"Anglers' Beach ","09/10/2019","3"
"Ma Wan Tung Wan Beach","09/10/2019","90"
"Golden Beach","09/10/2019","5"
"Cafeteria New Beach","09/10/2019","44"
"Middle Bay Beach","09/10/2019","1"
"Stanley Main Beach","09/10/2019","1"
"Rocky Bay Beach","09/10/2019","10"
"Shek O Beach","09/10/2019","48"
"Turtle Cove Beach","09/10/2019","1"
"Big Wave Bay Beach","09/10/2019","7"
"Hairpin Beach","09/10/2019","1"
"Cafeteria Old Beach","09/10/2019","180"
"Kadoorie Beach","09/10/2019","3"
"Castle Peak Beach","09/10/2019","43"
"Butterfly Beach","09/10/2019","16"
"Kwun Yam Beach","09/10/2019","3"
"Cheung Chau Tung Wan Beach ","09/10/2019","9"
"Tong Fuk Beach","09/10/2019","150"
"Hung Shing Yeh Beach","09/10/2019","1"
"Discovery Bay","10/10/2019","1"
"Kwun Yam Beach","14/10/2019","110"
"Hung Shing Yeh Beach","14/10/2019","75"
"Cheung Chau Tung Wan Beach ","14/10/2019","250"
"Approach Beach","15/10/2019","364"
"Kiu Tsui Beach","15/10/2019","280"
"Lido Beach","15/10/2019","550"
"Casam Beach","15/10/2019","36"
"Hoi Mei Wan Beach","15/10/2019","830"
"Gemini Beaches","15/10/2019","35"
"Anglers' Beach ","15/10/2019","145"
"Middle Bay Beach","15/10/2019","190"
"St. Stephen's Beach","15/10/2019","2"
"Chung Hom Kok Beach","15/10/2019","27"
"Repulse Bay Beach","15/10/2019","220"
"South Bay Beach","15/10/2019","1"
"Deep Water Bay Beach","15/10/2019","242"
"Clear Water Bay Second Beach","15/10/2019","36"
"Clear Water Bay First Beach","15/10/2019","91"
"Silverstrand Beach","15/10/2019","1400"
"Trio Beach ","15/10/2019","100"
"Hap Mun Bay Beach","15/10/2019","10"
"Kiu Tsui (New)","15/10/2019","625"
"Ting Kau Beach","15/10/2019","219"
"Upper Cheung Sha Beach","16/10/2019","5"
"Lo So Shing Beach","16/10/2019","1"
"Silver Mine Bay Beach","16/10/2019","120"
"Ma Wan Tung Wan Beach","16/10/2019","9"
"Golden Beach","16/10/2019","13"
"Cafeteria New Beach","16/10/2019","11"
"Stanley Main Beach","16/10/2019","7"
"Rocky Bay Beach","16/10/2019","17"
"Shek O Beach","16/10/2019","110"
"Turtle Cove Beach","16/10/2019","1"
"Big Wave Bay Beach","16/10/2019","22"
"Hairpin Beach","16/10/2019","7"
"Cafeteria Old Beach","16/10/2019","10"
"Kadoorie Beach","16/10/2019","18"
"Castle Peak Beach","16/10/2019","110"
"Butterfly Beach","16/10/2019","120"
"Lower Cheung Sha Beach","16/10/2019","39"
"Tong Fuk Beach","16/10/2019","18"
"Pui O Beach","16/10/2019","17"
"Discovery Bay","17/10/2019","6"
"Upper Cheung Sha Beach","21/10/2019","32"
"Pui O Beach","21/10/2019","11"
"Silver Mine Bay Beach","21/10/2019","15"
"Lower Cheung Sha Beach","21/10/2019","8"
"Tong Fuk Beach","21/10/2019","1"
"Kiu Tsui Beach","21/10/2019","1"
"Clear Water Bay First Beach","21/10/2019","2"
"Silverstrand Beach","21/10/2019","7"
"Trio Beach ","21/10/2019","1"
"Hap Mun Bay Beach","21/10/2019","1"
"Kiu Tsui (New)","21/10/2019","1"
"Clear Water Bay Second Beach","21/10/2019","3"
"Approach Beach","22/10/2019","15"
"Cheung Chau Tung Wan Beach ","22/10/2019","1"
"Lido Beach","22/10/2019","1"
"Casam Beach","22/10/2019","8"
"Hoi Mei Wan Beach","22/10/2019","20"
"Gemini Beaches","22/10/2019","2"
"Anglers' Beach ","22/10/2019","71"
"Ma Wan Tung Wan Beach","22/10/2019","16"
"Golden Beach","22/10/2019","3"
"Cafeteria New Beach","22/10/2019","1"
"Stanley Main Beach","22/10/2019","2"
"Rocky Bay Beach","22/10/2019","12"
"Shek O Beach","22/10/2019","57"
"Turtle Cove Beach","22/10/2019","2"
"Big Wave Bay Beach","22/10/2019","40"
"Hairpin Beach","22/10/2019","1"
"Cafeteria Old Beach","22/10/2019","5"
"Kadoorie Beach","22/10/2019","4"
"Castle Peak Beach","22/10/2019","28"
"Butterfly Beach","22/10/2019","360"
"Kwun Yam Beach","22/10/2019","1"
"Ting Kau Beach","22/10/2019","8"
"Middle Bay Beach","23/10/2019","1"
"St. Stephen's Beach","23/10/2019","6"
"Chung Hom Kok Beach","23/10/2019","1"
"Hung Shing Yeh Beach","23/10/2019","1"
"South Bay Beach","23/10/2019","1"
"Deep Water Bay Beach","23/10/2019","2"
"Lo So Shing Beach","23/10/2019","1"
"Repulse Bay Beach","23/10/2019","3"
"Discovery Bay","24/10/2019","2"
"Upper Cheung Sha Beach","28/10/2019","1"
"Tong Fuk Beach","28/10/2019","1"
"Silver Mine Bay Beach","28/10/2019","36"
"Ma Wan Tung Wan Beach","28/10/2019","44"
"Golden Beach","28/10/2019","28"
"Cafeteria New Beach","28/10/2019","40"
"Stanley Main Beach","28/10/2019","3"
"Shek O Beach","28/10/2019","33"
"Turtle Cove Beach","28/10/2019","1"
"Big Wave Bay Beach","28/10/2019","10"
"Hairpin Beach","28/10/2019","1"
"Rocky Bay Beach","28/10/2019","14"
"Cafeteria Old Beach","28/10/2019","88"
"Kadoorie Beach","28/10/2019","48"
"Castle Peak Beach","28/10/2019","11"
"Butterfly Beach","28/10/2019","25"
"Lower Cheung Sha Beach","28/10/2019","3"
"Pui O Beach","28/10/2019","16"
"Approach Beach","29/10/2019","72"
"Middle Bay Beach","29/10/2019","1"
"Lido Beach","29/10/2019","89"
"Casam Beach","29/10/2019","90"
"Hoi Mei Wan Beach","29/10/2019","11"
"Gemini Beaches","29/10/2019","90"
"Anglers' Beach ","29/10/2019","105"
"St. Stephen's Beach","29/10/2019","2"
"Chung Hom Kok Beach","29/10/2019","39"
"Repulse Bay Beach","29/10/2019","1"
"South Bay Beach","29/10/2019","1"
"Deep Water Bay Beach","29/10/2019","2"
"Lo So Shing Beach","29/10/2019","1"
"Hung Shing Yeh Beach","29/10/2019","1"
"Ting Kau Beach","29/10/2019","113"
"Kwun Yam Beach","30/10/2019","1"
"Cheung Chau Tung Wan Beach ","30/10/2019","3"
"Clear Water Bay Second Beach","30/10/2019","1"
"Clear Water Bay First Beach","30/10/2019","10"
"Kiu Tsui Beach","30/10/2019","100"
"Trio Beach ","30/10/2019","1"
"Hap Mun Bay Beach","30/10/2019","1"
"Kiu Tsui (New)","30/10/2019","2"
"Silverstrand Beach","30/10/2019","11"
"Discovery Bay","31/10/2019","12"
"Turtle Cove Beach","04/11/2019","6"
"Pui O Beach","04/11/2019","5"
"Upper Cheung Sha Beach","04/11/2019","1"
"Rocky Bay Beach","04/11/2019","1"
"Hairpin Beach","04/11/2019","1"
"Big Wave Bay Beach","04/11/2019","2"
"Silver Mine Bay Beach","04/11/2019","1"
"Shek O Beach","04/11/2019","172"
"Stanley Main Beach","04/11/2019","1"
"Lower Cheung Sha Beach","04/11/2019","1"
"Tong Fuk Beach","04/11/2019","1"
"Butterfly Beach","05/11/2019","30"
"Castle Peak Beach","05/11/2019","15"
"Silverstrand Beach","05/11/2019","34"
"Clear Water Bay Second Beach","05/11/2019","1"
"Ma Wan Tung Wan Beach","05/11/2019","2"
"Cafeteria Old Beach","05/11/2019","18"
"Cafeteria New Beach","05/11/2019","5"
"Golden Beach","05/11/2019","5"
"Kadoorie Beach","05/11/2019","10"
"Lo So Shing Beach","06/11/2019","1"
"Middle Bay Beach","06/11/2019","1"
"St. Stephen's Beach","06/11/2019","1"
"Chung Hom Kok Beach","06/11/2019","1"
"Repulse Bay Beach","06/11/2019","2"
"South Bay Beach","06/11/2019","1"
"Deep Water Bay Beach","06/11/2019","3"
"Approach Beach","12/11/2019","23"
"Ting Kau Beach","12/11/2019","29"
"Stanley Main Beach","12/11/2019","2"
"Anglers' Beach ","12/11/2019","49"
"Big Wave Bay Beach","12/11/2019","37"
"Middle Bay Beach","12/11/2019","1"
"Repulse Bay Beach","12/11/2019","1"
"Lido Beach","12/11/2019","3"
"Casam Beach","12/11/2019","4"
"Hoi Mei Wan Beach","12/11/2019","130"
"Deep Water Bay Beach","12/11/2019","1"
"Gemini Beaches","12/11/2019","11"
"Silver Mine Bay Beach","13/11/2019","4"
"Silverstrand Beach","13/11/2019","3"
"Golden Beach","13/11/2019","6"
"Clear Water Bay Second Beach","13/11/2019","1"
"Repulse Bay Beach","18/11/2019","3"
"Middle Bay Beach","18/11/2019","23"
"Hung Shing Yeh Beach","18/11/2019","1"
"Kiu Tsui Beach","18/11/2019","1"
"Kiu Tsui (New)","18/11/2019","1"
"Hap Mun Bay Beach","18/11/2019","1"
"Trio Beach ","18/11/2019","5"
"Silverstrand Beach","18/11/2019","55"
"Clear Water Bay Second Beach","18/11/2019","1"
"Stanley Main Beach","18/11/2019","2"
"Deep Water Bay Beach","18/11/2019","1"
"Big Wave Bay Beach","18/11/2019","27"
"Silver Mine Bay Beach","19/11/2019","1"
"Golden Beach","19/11/2019","1"
"Kwun Yam Beach","20/11/2019","10"
"Cheung Chau Tung Wan Beach ","20/11/2019","25"
"Discovery Bay","20/11/2019","28"
"Clear Water Bay Second Beach","25/11/2019","1"
"Clear Water Bay First Beach","25/11/2019","9"
"Silverstrand Beach","25/11/2019","2"
"Big Wave Bay Beach","26/11/2019","14"
"Silver Mine Bay Beach","26/11/2019","7"
"Middle Bay Beach","26/11/2019","5"
"Golden Beach","26/11/2019","58"
"Repulse Bay Beach","26/11/2019","1"
"Stanley Main Beach","26/11/2019","2"
"Deep Water Bay Beach","26/11/2019","1"
"Hung Shing Yeh Beach","02/12/2019","1"
"Kwun Yam Beach","02/12/2019","1"
"Cheung Chau Tung Wan Beach ","02/12/2019","2"
"South Bay Beach","02/12/2019","1"
"Deep Water Bay Beach","02/12/2019","1"
"Chung Hom Kok Beach","02/12/2019","1"
"St. Stephen's Beach","02/12/2019","20"
"Middle Bay Beach","02/12/2019","15"
"Repulse Bay Beach","02/12/2019","5"
"Clear Water Bay First Beach","03/12/2019","6"
"Clear Water Bay Second Beach","03/12/2019","1"
"Golden Beach","03/12/2019","2"
"Cafeteria New Beach","03/12/2019","1"
"Ma Wan Tung Wan Beach","03/12/2019","470"
"Butterfly Beach","03/12/2019","26"
"Castle Peak Beach","03/12/2019","48"
"Kadoorie Beach","03/12/2019","10"
"Cafeteria Old Beach","03/12/2019","3"
"Kiu Tsui Beach","03/12/2019","4"
"Kiu Tsui (New)","03/12/2019","1"
"Hap Mun Bay Beach","03/12/2019","1"
"Trio Beach ","03/12/2019","1"
"Silverstrand Beach","03/12/2019","6"
"Turtle Cove Beach","04/12/2019","2"
"Rocky Bay Beach","04/12/2019","1"
"Shek O Beach","04/12/2019","17"
"Stanley Main Beach","04/12/2019","1"
"Lo So Shing Beach","04/12/2019","1"
"Big Wave Bay Beach","04/12/2019","1"
"Hairpin Beach","04/12/2019","200"
"Silverstrand Beach","09/12/2019","31"
"Clear Water Bay Second Beach","09/12/2019","1"
"Deep Water Bay Beach","09/12/2019","1"
"Golden Beach","09/12/2019","5"
"Ting Kau Beach","10/12/2019","15"
"Lido Beach","10/12/2019","11"
"Casam Beach","10/12/2019","19"
"Discovery Bay","10/12/2019","12"
"Hoi Mei Wan Beach","10/12/2019","18"
"Anglers' Beach ","10/12/2019","57"
"Approach Beach","10/12/2019","48"
"Gemini Beaches","10/12/2019","82"
"Pui O Beach","11/12/2019","1"
"Upper Cheung Sha Beach","11/12/2019","1"
"Silver Mine Bay Beach","11/12/2019","8"
"Tong Fuk Beach","11/12/2019","3"
"Lower Cheung Sha Beach","11/12/2019","1"
"Deep Water Bay Beach","17/12/2019","2"
"Clear Water Bay Second Beach","17/12/2019","1"
"Golden Beach","17/12/2019","7"
"Silverstrand Beach","17/12/2019","1"
"Golden Beach","23/12/2019","12"
"Deep Water Bay Beach","23/12/2019","1"
"Clear Water Bay Second Beach","23/12/2019","1"
"Silverstrand Beach","23/12/2019","60"
"Golden Beach","29/12/2019","52"
"Deep Water Bay Beach","29/12/2019","1"
"Clear Water Bay Second Beach","29/12/2019","12"
"Silverstrand Beach","29/12/2019","36"
