"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Clear Water Bay Second Beach","18/09/2008","1900"
"Hap Mun Bay Beach","18/09/2008","56"
"Trio Beach ","18/09/2008","8"
"Kiu Tsui (New)","18/09/2008","6"
"Silverstrand Beach","18/09/2008","8"
"Kiu Tsui Beach","18/09/2008","16"
"Lower Cheung Sha Beach","19/09/2008","12"
"Upper Cheung Sha Beach","19/09/2008","4"
"Tong Fuk Beach","19/09/2008","15"
"Silver Mine Bay Beach","19/09/2008","2"
"Pui O Beach","19/09/2008","28"
"Butterfly Beach","20/09/2008","150"
"Castle Peak Beach","20/09/2008","34"
"Golden Beach","20/09/2008","140"
"Ma Wan Tung Wan Beach","20/09/2008","87"
"Lo So Shing Beach","20/09/2008","1"
"Cafeteria New Beach","20/09/2008","110"
"Cafeteria Old Beach","20/09/2008","15"
"Kadoorie Beach","20/09/2008","4"
"Anglers' Beach ","21/09/2008","130"
"Approach Beach","21/09/2008","46"
"Casam Beach","21/09/2008","19"
"Clear Water Bay Second Beach","21/09/2008","22"
"Ting Kau Beach","21/09/2008","40"
"Gemini Beaches","21/09/2008","14"
"Hoi Mei Wan Beach","21/09/2008","20"
"Lido Beach","21/09/2008","19"
"Discovery Bay","21/09/2008","1"
"Deep Water Bay Beach","22/09/2008","4"
"Hung Shing Yeh Beach","22/09/2008","1"
"Middle Bay Beach","22/09/2008","11"
"Chung Hom Kok Beach","22/09/2008","72"
"South Bay Beach","22/09/2008","3"
"St. Stephen's Beach","22/09/2008","2"
"Repulse Bay Beach","22/09/2008","2"
"Big Wave Bay Beach","23/09/2008","2"
"Kwun Yam Beach","23/09/2008","7"
"Cheung Chau Tung Wan Beach ","23/09/2008","94"
"Shek O Beach","23/09/2008","30"
"Turtle Cove Beach","23/09/2008","8"
"Stanley Main Beach","23/09/2008","37"
"Lo So Shing Beach","25/09/2008","1"
"Discovery Bay","25/09/2008","80"
"Big Wave Bay Beach","26/09/2008","7"
"Clear Water Bay First Beach","26/09/2008","2"
"Clear Water Bay Second Beach","26/09/2008","5"
"Hap Mun Bay Beach","26/09/2008","3"
"Hairpin Beach","26/09/2008","3"
"Kiu Tsui Beach","26/09/2008","11"
"Trio Beach ","26/09/2008","9"
"Rocky Bay Beach","26/09/2008","30"
"Stanley Main Beach","26/09/2008","20"
"Shek O Beach","26/09/2008","3"
"Silverstrand Beach","26/09/2008","38"
"Turtle Cove Beach","26/09/2008","1"
"Kiu Tsui (New)","26/09/2008","1"
"Anglers' Beach ","29/09/2008","1509"
"Approach Beach","29/09/2008","150"
"Casam Beach","29/09/2008","140"
"Ting Kau Beach","29/09/2008","159"
"Hoi Mei Wan Beach","29/09/2008","80"
"Lido Beach","29/09/2008","350"
"Tai Po Lung Mei Beach","29/09/2008","95"
"Gemini Beaches","29/09/2008","370"
"Lo So Shing Beach","02/10/2008","8"
"Kadoorie Beach","02/10/2008","190"
"Golden Beach","02/10/2008","40"
"Discovery Bay","02/10/2008","4"
"Upper Cheung Sha Beach","02/10/2008","1"
"Lower Cheung Sha Beach","02/10/2008","56"
"Cafeteria New Beach","02/10/2008","75"
"Butterfly Beach","02/10/2008","20"
"Ma Wan Tung Wan Beach","02/10/2008","3"
"Tong Fuk Beach","02/10/2008","1"
"Silver Mine Bay Beach","02/10/2008","14"
"Pui O Beach","02/10/2008","5"
"Cafeteria Old Beach","02/10/2008","130"
"Castle Peak Beach","02/10/2008","43"
"Deep Water Bay Beach","03/10/2008","1"
"Cheung Chau Tung Wan Beach ","03/10/2008","91"
"St. Stephen's Beach","03/10/2008","1"
"South Bay Beach","03/10/2008","1"
"Repulse Bay Beach","03/10/2008","1"
"Middle Bay Beach","03/10/2008","1"
"Kwun Yam Beach","03/10/2008","8"
"Hung Shing Yeh Beach","03/10/2008","1"
"Chung Hom Kok Beach","03/10/2008","1"
"Stanley Main Beach","08/10/2008","3"
"Shek O Beach","08/10/2008","4"
"Kiu Tsui Beach","08/10/2008","8"
"Kiu Tsui (New)","08/10/2008","3"
"Rocky Bay Beach","08/10/2008","7"
"Hairpin Beach","08/10/2008","9"
"Hap Mun Bay Beach","08/10/2008","10"
"Silverstrand Beach","08/10/2008","18"
"Turtle Cove Beach","08/10/2008","1"
"Trio Beach ","08/10/2008","57"
"Big Wave Bay Beach","08/10/2008","250"
"Clear Water Bay First Beach","08/10/2008","5"
"Clear Water Bay Second Beach","08/10/2008","4"
"Pui O Beach","09/10/2008","2"
"Silver Mine Bay Beach","09/10/2008","80"
"Tong Fuk Beach","09/10/2008","1"
"Tai Po Lung Mei Beach","09/10/2008","20"
"Lower Cheung Sha Beach","09/10/2008","10"
"Upper Cheung Sha Beach","09/10/2008","1"
"Hoi Mei Wan Beach","10/10/2008","39"
"Gemini Beaches","10/10/2008","25"
"Golden Beach","10/10/2008","100"
"Castle Peak Beach","10/10/2008","37"
"Casam Beach","10/10/2008","36"
"Butterfly Beach","10/10/2008","28"
"Approach Beach","10/10/2008","184"
"Anglers' Beach ","10/10/2008","20"
"Ma Wan Tung Wan Beach","10/10/2008","1"
"Ting Kau Beach","10/10/2008","134"
"Cafeteria Old Beach","10/10/2008","11"
"Kadoorie Beach","10/10/2008","16"
"Lido Beach","10/10/2008","85"
"Cafeteria New Beach","10/10/2008","39"
"Big Wave Bay Beach","13/10/2008","3"
"Lo So Shing Beach","13/10/2008","2"
"Stanley Main Beach","13/10/2008","8"
"Shek O Beach","13/10/2008","40"
"Turtle Cove Beach","13/10/2008","1"
"Chung Hom Kok Beach","14/10/2008","10"
"Deep Water Bay Beach","14/10/2008","7"
"Hung Shing Yeh Beach","14/10/2008","2"
"Kwun Yam Beach","14/10/2008","6"
"Cheung Chau Tung Wan Beach ","14/10/2008","37"
"Repulse Bay Beach","14/10/2008","1"
"South Bay Beach","14/10/2008","1"
"St. Stephen's Beach","14/10/2008","1"
"Middle Bay Beach","14/10/2008","2"
"Clear Water Bay First Beach","15/10/2008","1"
"Clear Water Bay Second Beach","15/10/2008","3"
"Discovery Bay","15/10/2008","4"
"Trio Beach ","15/10/2008","3"
"Kiu Tsui Beach","15/10/2008","51"
"Kiu Tsui (New)","15/10/2008","7"
"Silverstrand Beach","15/10/2008","1"
"Hap Mun Bay Beach","15/10/2008","1"
"Big Wave Bay Beach","16/10/2008","32"
"Hairpin Beach","16/10/2008","2"
"Turtle Cove Beach","16/10/2008","1"
"Stanley Main Beach","16/10/2008","11"
"Shek O Beach","16/10/2008","12"
"Rocky Bay Beach","16/10/2008","1"
"Chung Hom Kok Beach","17/10/2008","10"
"Deep Water Bay Beach","17/10/2008","8"
"Tai Po Lung Mei Beach","17/10/2008","48"
"St. Stephen's Beach","17/10/2008","1"
"Repulse Bay Beach","17/10/2008","3"
"South Bay Beach","17/10/2008","1"
"Middle Bay Beach","17/10/2008","2"
"Butterfly Beach","20/10/2008","10"
"Castle Peak Beach","20/10/2008","45"
"Lower Cheung Sha Beach","20/10/2008","19"
"Upper Cheung Sha Beach","20/10/2008","1"
"Golden Beach","20/10/2008","4"
"Ma Wan Tung Wan Beach","20/10/2008","3"
"Cafeteria New Beach","20/10/2008","6"
"Cafeteria Old Beach","20/10/2008","5"
"Pui O Beach","20/10/2008","7"
"Silver Mine Bay Beach","20/10/2008","64"
"Tong Fuk Beach","20/10/2008","1"
"Kadoorie Beach","20/10/2008","60"
"Clear Water Bay First Beach","21/10/2008","1"
"Clear Water Bay Second Beach","21/10/2008","20"
"Hap Mun Bay Beach","21/10/2008","1"
"Kiu Tsui Beach","21/10/2008","6"
"Cheung Chau Tung Wan Beach ","21/10/2008","2"
"Kwun Yam Beach","21/10/2008","1"
"Silverstrand Beach","21/10/2008","7"
"Trio Beach ","21/10/2008","3"
"Kiu Tsui (New)","21/10/2008","8"
"Gemini Beaches","22/10/2008","16"
"Hoi Mei Wan Beach","22/10/2008","14"
"Lido Beach","22/10/2008","7"
"Casam Beach","22/10/2008","16"
"Anglers' Beach ","22/10/2008","115"
"Approach Beach","22/10/2008","12"
"Ting Kau Beach","22/10/2008","33"
"Chung Hom Kok Beach","23/10/2008","1"
"Deep Water Bay Beach","23/10/2008","1"
"Hung Shing Yeh Beach","23/10/2008","7"
"St. Stephen's Beach","23/10/2008","1"
"Repulse Bay Beach","23/10/2008","1"
"South Bay Beach","23/10/2008","8"
"Middle Bay Beach","23/10/2008","13"
"Big Wave Bay Beach","24/10/2008","2"
"Discovery Bay","24/10/2008","4"
"Hairpin Beach","24/10/2008","1"
"Turtle Cove Beach","24/10/2008","1"
"Rocky Bay Beach","24/10/2008","1"
"Stanley Main Beach","24/10/2008","1"
"Shek O Beach","24/10/2008","2"
"Lo So Shing Beach","24/10/2008","1"
"Clear Water Bay First Beach","27/10/2008","1"
"Clear Water Bay Second Beach","27/10/2008","7"
"Hap Mun Bay Beach","27/10/2008","6"
"Trio Beach ","27/10/2008","3"
"Kiu Tsui (New)","27/10/2008","4"
"Silverstrand Beach","27/10/2008","320"
"Kiu Tsui Beach","27/10/2008","6"
"Butterfly Beach","28/10/2008","8"
"Castle Peak Beach","28/10/2008","24"
"Lower Cheung Sha Beach","28/10/2008","12"
"Upper Cheung Sha Beach","28/10/2008","1"
"Golden Beach","28/10/2008","34"
"Ma Wan Tung Wan Beach","28/10/2008","8"
"Cafeteria New Beach","28/10/2008","20"
"Cafeteria Old Beach","28/10/2008","60"
"Pui O Beach","28/10/2008","1"
"Silver Mine Bay Beach","28/10/2008","20"
"Tong Fuk Beach","28/10/2008","1"
"Kadoorie Beach","28/10/2008","35"
"Anglers' Beach ","29/10/2008","1285"
"Approach Beach","29/10/2008","85"
"Casam Beach","29/10/2008","41"
"Ting Kau Beach","29/10/2008","221"
"Hoi Mei Wan Beach","29/10/2008","170"
"Lido Beach","29/10/2008","29"
"Gemini Beaches","29/10/2008","470"
"Tai Po Lung Mei Beach","30/10/2008","24"
"Big Wave Bay Beach","03/11/2008","5"
"Deep Water Bay Beach","03/11/2008","2"
"Middle Bay Beach","03/11/2008","100"
"Repulse Bay Beach","03/11/2008","13"
"Stanley Main Beach","03/11/2008","6"
"Clear Water Bay Second Beach","04/11/2008","6"
"Silverstrand Beach","04/11/2008","39"
"Discovery Bay","05/11/2008","280"
"Golden Beach","05/11/2008","28"
"Tai Po Lung Mei Beach","06/11/2008","19"
"Repulse Bay Beach","10/11/2008","2"
"Big Wave Bay Beach","10/11/2008","1"
"Stanley Main Beach","10/11/2008","1"
"Middle Bay Beach","10/11/2008","1"
"Deep Water Bay Beach","10/11/2008","4"
"Ting Kau Beach","11/11/2008","470"
"Cafeteria Old Beach","11/11/2008","10"
"Cafeteria New Beach","11/11/2008","6"
"Lido Beach","11/11/2008","410"
"Kadoorie Beach","11/11/2008","8"
"Hoi Mei Wan Beach","11/11/2008","36"
"Gemini Beaches","11/11/2008","1300"
"Golden Beach","11/11/2008","3"
"Castle Peak Beach","11/11/2008","68"
"Casam Beach","11/11/2008","210"
"Butterfly Beach","11/11/2008","12"
"Approach Beach","11/11/2008","66"
"Anglers' Beach ","11/11/2008","1233"
"Ma Wan Tung Wan Beach","11/11/2008","3"
"Silverstrand Beach","12/11/2008","13"
"Clear Water Bay Second Beach","12/11/2008","5"
"Hung Shing Yeh Beach","13/11/2008","4"
"Upper Cheung Sha Beach","13/11/2008","1"
"Lower Cheung Sha Beach","13/11/2008","3"
"Pui O Beach","13/11/2008","34"
"Silver Mine Bay Beach","13/11/2008","23"
"Tong Fuk Beach","13/11/2008","1"
"Kiu Tsui (New)","17/11/2008","1"
"Kiu Tsui Beach","17/11/2008","1"
"Hap Mun Bay Beach","17/11/2008","1"
"Clear Water Bay Second Beach","17/11/2008","6"
"Clear Water Bay First Beach","17/11/2008","12"
"Silverstrand Beach","17/11/2008","6"
"Trio Beach ","17/11/2008","3"
"Big Wave Bay Beach","18/11/2008","3"
"Deep Water Bay Beach","18/11/2008","1"
"Lo So Shing Beach","18/11/2008","1"
"Middle Bay Beach","18/11/2008","11"
"Repulse Bay Beach","18/11/2008","3"
"Stanley Main Beach","18/11/2008","1"
"Golden Beach","19/11/2008","140"
"Chung Hom Kok Beach","21/11/2008","1"
"Deep Water Bay Beach","21/11/2008","2"
"Middle Bay Beach","21/11/2008","1"
"Repulse Bay Beach","21/11/2008","1"
"South Bay Beach","21/11/2008","1"
"St. Stephen's Beach","21/11/2008","1"
"Big Wave Bay Beach","24/11/2008","2"
"Hairpin Beach","24/11/2008","1"
"Rocky Bay Beach","24/11/2008","1"
"Stanley Main Beach","24/11/2008","2"
"Shek O Beach","24/11/2008","1"
"Turtle Cove Beach","24/11/2008","1"
"Golden Beach","24/11/2008","6"
"Clear Water Bay Second Beach","25/11/2008","2"
"Silverstrand Beach","25/11/2008","2"
"Kwun Yam Beach","27/11/2008","8"
"Cheung Chau Tung Wan Beach ","27/11/2008","1"
"Hung Shing Yeh Beach","01/12/2008","1"
"Silverstrand Beach","01/12/2008","3"
"Clear Water Bay Second Beach","01/12/2008","3"
"Hap Mun Bay Beach","02/12/2008","1"
"Kadoorie Beach","02/12/2008","38"
"Kiu Tsui Beach","02/12/2008","1"
"Kiu Tsui (New)","02/12/2008","1"
"Cafeteria New Beach","02/12/2008","29"
"Cafeteria Old Beach","02/12/2008","43"
"Trio Beach ","02/12/2008","1"
"Golden Beach","02/12/2008","4"
"Castle Peak Beach","02/12/2008","53"
"Butterfly Beach","02/12/2008","1"
"Ma Wan Tung Wan Beach","02/12/2008","27"
"St. Stephen's Beach","03/12/2008","1"
"South Bay Beach","03/12/2008","1"
"Repulse Bay Beach","03/12/2008","3"
"Middle Bay Beach","03/12/2008","1"
"Deep Water Bay Beach","03/12/2008","2"
"Chung Hom Kok Beach","03/12/2008","1"
"Shek O Beach","04/12/2008","10"
"Stanley Main Beach","04/12/2008","1"
"Rocky Bay Beach","04/12/2008","14"
"Lo So Shing Beach","04/12/2008","1"
"Hairpin Beach","04/12/2008","1"
"Turtle Cove Beach","04/12/2008","1"
"Big Wave Bay Beach","04/12/2008","31"
"Clear Water Bay Second Beach","05/12/2008","1"
"Clear Water Bay First Beach","05/12/2008","1"
"Silverstrand Beach","05/12/2008","1"
"Golden Beach","10/12/2008","15"
"Deep Water Bay Beach","10/12/2008","1"
"Pui O Beach","11/12/2008","1"
"Silver Mine Bay Beach","11/12/2008","2"
"Upper Cheung Sha Beach","11/12/2008","1"
"Lower Cheung Sha Beach","11/12/2008","1"
"Tong Fuk Beach","11/12/2008","1"
"Golden Beach","15/12/2008","82"
"Kwun Yam Beach","15/12/2008","4"
"Cheung Chau Tung Wan Beach ","15/12/2008","35"
"Clear Water Bay Second Beach","16/12/2008","1"
"Discovery Bay","16/12/2008","2"
"Silverstrand Beach","16/12/2008","22"
"Deep Water Bay Beach","17/12/2008","2"
"Clear Water Bay Second Beach","22/12/2008","1"
"Silverstrand Beach","22/12/2008","15"
"Golden Beach","22/12/2008","12"
"Deep Water Bay Beach","22/12/2008","1"
"Tai Po Lung Mei Beach","23/12/2008","3"
"Silverstrand Beach","29/12/2008","2"
"Golden Beach","29/12/2008","60"
"Deep Water Bay Beach","29/12/2008","2"
"Clear Water Bay Second Beach","29/12/2008","4"
"Gemini Beaches","30/12/2008","280"
"Hoi Mei Wan Beach","30/12/2008","180"
"Lido Beach","30/12/2008","170"
"Casam Beach","30/12/2008","190"
"Approach Beach","30/12/2008","745"
"Ting Kau Beach","30/12/2008","299"
"Anglers' Beach ","30/12/2008","287"
