"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Hung Shing Yeh Beach","20/05/2001","5"
"Pui O Beach","20/05/2001","19"
"Golden Beach","21/05/2001","220"
"Cafeteria New Beach","21/05/2001","240"
"Butterfly Beach","21/05/2001","80"
"Kadoorie Beach","21/05/2001","280"
"Castle Peak Beach","21/05/2001","212"
"Cafeteria Old Beach","21/05/2001","630"
"Turtle Cove Beach","22/05/2001","100"
"Shek O Beach","22/05/2001","58"
"Stanley Main Beach","22/05/2001","2"
"Ma Wan Tung Wan Beach","22/05/2001","330"
"Trio Beach ","22/05/2001","73"
"Hap Mun Bay Beach","22/05/2001","5"
"Kiu Tsui Beach","22/05/2001","9"
"Chung Hom Kok Beach","22/05/2001","110"
"South Bay Beach","22/05/2001","58"
"Middle Bay Beach","22/05/2001","27"
"Deep Water Bay Beach","22/05/2001","77"
"St. Stephen's Beach","22/05/2001","76"
"Big Wave Bay Beach","22/05/2001","30"
"Rocky Bay Beach","22/05/2001","120"
"Hairpin Beach","22/05/2001","51"
"Repulse Bay Beach","23/05/2001","13"
"Silverstrand Beach","23/05/2001","1700"
"Clear Water Bay First Beach","23/05/2001","550"
"Clear Water Bay Second Beach","23/05/2001","1700"
"Approach Beach","23/05/2001","827"
"Ting Kau Beach","23/05/2001","5990"
"Kwun Yam Beach","23/05/2001","1"
"Casam Beach","23/05/2001","590"
"Hoi Mei Wan Beach","23/05/2001","170"
"Gemini Beaches","23/05/2001","110"
"Anglers' Beach ","23/05/2001","1109"
"Cheung Chau Tung Wan Beach ","23/05/2001","8"
"Lido Beach","23/05/2001","410"
"Golden Beach","24/05/2001","180"
"Cafeteria New Beach","24/05/2001","790"
"Cafeteria Old Beach","24/05/2001","500"
"Kadoorie Beach","24/05/2001","110"
"Castle Peak Beach","24/05/2001","467"
"Silver Mine Bay Beach","24/05/2001","1500"
"Tong Fuk Beach","24/05/2001","1"
"Upper Cheung Sha Beach","24/05/2001","1"
"Lower Cheung Sha Beach","24/05/2001","1700"
"Pui O Beach","24/05/2001","5"
"Butterfly Beach","24/05/2001","140"
"Trio Beach ","25/05/2001","1"
"Hap Mun Bay Beach","25/05/2001","1"
"Kiu Tsui Beach","25/05/2001","1"
"Discovery Bay","25/05/2001","41"
"Ma Wan Tung Wan Beach","25/05/2001","80"
"Stanley Main Beach","25/05/2001","57"
"Rocky Bay Beach","25/05/2001","1200"
"Shek O Beach","25/05/2001","285"
"Turtle Cove Beach","25/05/2001","230"
"Hairpin Beach","25/05/2001","59"
"Big Wave Bay Beach","25/05/2001","240"
"Silverstrand Beach","26/05/2001","130"
"Clear Water Bay Second Beach","26/05/2001","26"
"Clear Water Bay First Beach","26/05/2001","9"
"Silver Mine Bay Beach","27/05/2001","19"
"Lower Cheung Sha Beach","27/05/2001","90"
"Butterfly Beach","28/05/2001","340"
"Tai Po Lung Mei Beach","28/05/2001","45"
"Chung Hom Kok Beach","28/05/2001","24"
"South Bay Beach","28/05/2001","9"
"Middle Bay Beach","28/05/2001","49"
"Repulse Bay Beach","28/05/2001","17"
"Castle Peak Beach","28/05/2001","88"
"St. Stephen's Beach","28/05/2001","9"
"Golden Beach","28/05/2001","46"
"Cafeteria New Beach","28/05/2001","41"
"Cafeteria Old Beach","28/05/2001","41"
"Kadoorie Beach","28/05/2001","81"
"Deep Water Bay Beach","28/05/2001","906"
"Approach Beach","30/05/2001","470"
"Ting Kau Beach","30/05/2001","411"
"Lido Beach","30/05/2001","170"
"Casam Beach","30/05/2001","140"
"Hoi Mei Wan Beach","30/05/2001","100"
"Lo So Shing Beach","30/05/2001","1"
"Anglers' Beach ","30/05/2001","41"
"Hung Shing Yeh Beach","30/05/2001","1"
"Cheung Chau Tung Wan Beach ","30/05/2001","19"
"Kwun Yam Beach","30/05/2001","2"
"Gemini Beaches","30/05/2001","190"
"Silverstrand Beach","01/06/2001","16"
"Clear Water Bay First Beach","01/06/2001","36"
"Kiu Tsui Beach","01/06/2001","1"
"Trio Beach ","01/06/2001","6"
"Hap Mun Bay Beach","01/06/2001","1"
"Clear Water Bay Second Beach","01/06/2001","50"
"Deep Water Bay Beach","02/06/2001","73"
"Approach Beach","04/06/2001","502"
"Silver Mine Bay Beach","04/06/2001","37"
"Lido Beach","04/06/2001","730"
"Casam Beach","04/06/2001","950"
"Hoi Mei Wan Beach","04/06/2001","400"
"Gemini Beaches","04/06/2001","350"
"Anglers' Beach ","04/06/2001","6000"
"Ma Wan Tung Wan Beach","04/06/2001","190"
"Golden Beach","04/06/2001","31"
"Cafeteria New Beach","04/06/2001","38"
"Cafeteria Old Beach","04/06/2001","32"
"Kadoorie Beach","04/06/2001","370"
"Castle Peak Beach","04/06/2001","85"
"Butterfly Beach","04/06/2001","80"
"Tong Fuk Beach","04/06/2001","6"
"Upper Cheung Sha Beach","04/06/2001","9"
"Lower Cheung Sha Beach","04/06/2001","460"
"Pui O Beach","04/06/2001","37"
"Ting Kau Beach","04/06/2001","743"
"Big Wave Bay Beach","05/06/2001","130"
"St. Stephen's Beach","05/06/2001","59"
"Shek O Beach","05/06/2001","87"
"Turtle Cove Beach","05/06/2001","66"
"Hairpin Beach","05/06/2001","490"
"Stanley Main Beach","05/06/2001","1"
"Discovery Bay","05/06/2001","15"
"Lo So Shing Beach","05/06/2001","17"
"Cheung Chau Tung Wan Beach ","05/06/2001","18"
"Kwun Yam Beach","05/06/2001","11"
"Hung Shing Yeh Beach","05/06/2001","1"
"Chung Hom Kok Beach","05/06/2001","24"
"South Bay Beach","05/06/2001","8"
"Middle Bay Beach","05/06/2001","32"
"Repulse Bay Beach","05/06/2001","110"
"Deep Water Bay Beach","05/06/2001","48"
"Rocky Bay Beach","05/06/2001","37"
"Tong Fuk Beach","12/06/2001","80"
"Kwun Yam Beach","12/06/2001","200"
"Lower Cheung Sha Beach","12/06/2001","60"
"Pui O Beach","12/06/2001","1100"
"Silver Mine Bay Beach","12/06/2001","1000"
"Big Wave Bay Beach","12/06/2001","3500"
"Rocky Bay Beach","12/06/2001","3100"
"Shek O Beach","12/06/2001","732"
"Turtle Cove Beach","12/06/2001","170"
"Hairpin Beach","12/06/2001","400"
"Stanley Main Beach","12/06/2001","19"
"Chung Hom Kok Beach","12/06/2001","240"
"South Bay Beach","12/06/2001","120"
"Middle Bay Beach","12/06/2001","1300"
"Repulse Bay Beach","12/06/2001","160"
"Deep Water Bay Beach","12/06/2001","82"
"St. Stephen's Beach","12/06/2001","90"
"Lo So Shing Beach","12/06/2001","90"
"Hung Shing Yeh Beach","12/06/2001","620"
"Cheung Chau Tung Wan Beach ","12/06/2001","63"
"Upper Cheung Sha Beach","12/06/2001","42"
"Approach Beach","13/06/2001","450"
"Kiu Tsui Beach","13/06/2001","80"
"Lido Beach","13/06/2001","440"
"Casam Beach","13/06/2001","680"
"Hoi Mei Wan Beach","13/06/2001","770"
"Gemini Beaches","13/06/2001","490"
"Anglers' Beach ","13/06/2001","3332"
"Tai Po Lung Mei Beach","13/06/2001","1183"
"Ma Wan Tung Wan Beach","13/06/2001","130"
"Golden Beach","13/06/2001","360"
"Cafeteria New Beach","13/06/2001","380"
"Cafeteria Old Beach","13/06/2001","460"
"Kadoorie Beach","13/06/2001","520"
"Castle Peak Beach","13/06/2001","330"
"Butterfly Beach","13/06/2001","900"
"Silverstrand Beach","13/06/2001","94"
"Clear Water Bay First Beach","13/06/2001","900"
"Clear Water Bay Second Beach","13/06/2001","330"
"Trio Beach ","13/06/2001","390"
"Hap Mun Bay Beach","13/06/2001","47"
"Ting Kau Beach","13/06/2001","1690"
"Discovery Bay","15/06/2001","38"
"Hung Shing Yeh Beach","15/06/2001","61"
"Big Wave Bay Beach","15/06/2001","670"
"Rocky Bay Beach","15/06/2001","37"
"Shek O Beach","15/06/2001","164"
"Turtle Cove Beach","15/06/2001","620"
"Hairpin Beach","15/06/2001","130"
"Stanley Main Beach","15/06/2001","11"
"Middle Bay Beach","15/06/2001","39"
"Tong Fuk Beach","15/06/2001","180"
"Upper Cheung Sha Beach","15/06/2001","130"
"Lower Cheung Sha Beach","15/06/2001","110"
"Cheung Chau Tung Wan Beach ","15/06/2001","14"
"Kwun Yam Beach","15/06/2001","150"
"Silver Mine Bay Beach","16/06/2001","390"
"Pui O Beach","16/06/2001","69"
"Silverstrand Beach","18/06/2001","310"
"Butterfly Beach","18/06/2001","130"
"Clear Water Bay Second Beach","18/06/2001","10"
"Hung Shing Yeh Beach","18/06/2001","6"
"Approach Beach","18/06/2001","1296"
"Ting Kau Beach","18/06/2001","2409"
"Lido Beach","18/06/2001","470"
"Casam Beach","18/06/2001","390"
"Hoi Mei Wan Beach","18/06/2001","330"
"Gemini Beaches","18/06/2001","140"
"Anglers' Beach ","18/06/2001","329"
"Golden Beach","18/06/2001","80"
"Cafeteria New Beach","18/06/2001","100"
"Cafeteria Old Beach","18/06/2001","51"
"Kadoorie Beach","18/06/2001","100"
"Castle Peak Beach","18/06/2001","620"
"Clear Water Bay First Beach","18/06/2001","61"
"Chung Hom Kok Beach","19/06/2001","52"
"South Bay Beach","19/06/2001","4"
"Middle Bay Beach","19/06/2001","56"
"Tai Po Lung Mei Beach","19/06/2001","345"
"Deep Water Bay Beach","19/06/2001","88"
"St. Stephen's Beach","19/06/2001","90"
"Big Wave Bay Beach","19/06/2001","120"
"Repulse Bay Beach","19/06/2001","6"
"Kiu Tsui Beach","20/06/2001","4"
"Lo So Shing Beach","20/06/2001","100"
"Hap Mun Bay Beach","20/06/2001","1"
"Trio Beach ","20/06/2001","43"
"Ma Wan Tung Wan Beach","20/06/2001","160"
"Silverstrand Beach","21/06/2001","310"
"Kwun Yam Beach","21/06/2001","4"
"Clear Water Bay Second Beach","21/06/2001","90"
"Golden Beach","21/06/2001","160"
"Cafeteria New Beach","21/06/2001","90"
"Cafeteria Old Beach","21/06/2001","950"
"Kadoorie Beach","21/06/2001","320"
"Castle Peak Beach","21/06/2001","1800"
"Butterfly Beach","21/06/2001","56"
"Tong Fuk Beach","21/06/2001","5"
"Upper Cheung Sha Beach","21/06/2001","10"
"Lower Cheung Sha Beach","21/06/2001","90"
"Pui O Beach","21/06/2001","24"
"Silver Mine Bay Beach","21/06/2001","3900"
"Cheung Chau Tung Wan Beach ","21/06/2001","22"
"Clear Water Bay First Beach","21/06/2001","540"
"Chung Hom Kok Beach","22/06/2001","19"
"South Bay Beach","22/06/2001","2"
"Middle Bay Beach","22/06/2001","1"
"Repulse Bay Beach","22/06/2001","57"
"Deep Water Bay Beach","22/06/2001","63"
"Stanley Main Beach","22/06/2001","31"
"Big Wave Bay Beach","22/06/2001","180"
"Rocky Bay Beach","22/06/2001","270"
"Shek O Beach","22/06/2001","55"
"Turtle Cove Beach","22/06/2001","38"
"Hairpin Beach","22/06/2001","140"
"St. Stephen's Beach","22/06/2001","42"
"Lo So Shing Beach","27/06/2001","80"
"Ma Wan Tung Wan Beach","28/06/2001","380"
"Discovery Bay","28/06/2001","54"
"Approach Beach","28/06/2001","1342"
"Ting Kau Beach","28/06/2001","1064"
"Lido Beach","28/06/2001","1200"
"Casam Beach","28/06/2001","1000"
"Hung Shing Yeh Beach","28/06/2001","45"
"Gemini Beaches","28/06/2001","1100"
"Anglers' Beach ","28/06/2001","373"
"Tai Po Lung Mei Beach","28/06/2001","894"
"Trio Beach ","28/06/2001","240"
"Hap Mun Bay Beach","28/06/2001","1"
"Kiu Tsui Beach","28/06/2001","200"
"Hoi Mei Wan Beach","28/06/2001","370"
"Tong Fuk Beach","29/06/2001","11"
"St. Stephen's Beach","29/06/2001","2"
"Lower Cheung Sha Beach","29/06/2001","43"
"Pui O Beach","29/06/2001","15"
"Silver Mine Bay Beach","29/06/2001","80"
"Golden Beach","29/06/2001","230"
"Cafeteria New Beach","29/06/2001","270"
"Cafeteria Old Beach","29/06/2001","180"
"Kadoorie Beach","29/06/2001","360"
"Castle Peak Beach","29/06/2001","600"
"Butterfly Beach","29/06/2001","300"
"Big Wave Bay Beach","29/06/2001","240"
"Rocky Bay Beach","29/06/2001","1300"
"Shek O Beach","29/06/2001","18"
"Turtle Cove Beach","29/06/2001","40"
"Hairpin Beach","29/06/2001","9"
"Stanley Main Beach","29/06/2001","363"
"Chung Hom Kok Beach","29/06/2001","46"
"South Bay Beach","29/06/2001","20"
"Middle Bay Beach","29/06/2001","97"
"Repulse Bay Beach","29/06/2001","210"
"Deep Water Bay Beach","29/06/2001","58"
"Upper Cheung Sha Beach","29/06/2001","4"
"Kwun Yam Beach","03/07/2001","2"
"Lo So Shing Beach","03/07/2001","1"
"Cheung Chau Tung Wan Beach ","03/07/2001","220"
"Trio Beach ","03/07/2001","60"
"Hap Mun Bay Beach","03/07/2001","1"
"Kiu Tsui Beach","03/07/2001","16"
"Silverstrand Beach","03/07/2001","210"
"Clear Water Bay First Beach","03/07/2001","220"
"Clear Water Bay Second Beach","03/07/2001","340"
"Approach Beach","04/07/2001","125"
"Ting Kau Beach","04/07/2001","143"
"Lido Beach","04/07/2001","30"
"Casam Beach","04/07/2001","46"
"Hoi Mei Wan Beach","04/07/2001","35"
"Gemini Beaches","04/07/2001","92"
"Anglers' Beach ","04/07/2001","1407"
"Ma Wan Tung Wan Beach","04/07/2001","100"
"Lower Cheung Sha Beach","09/07/2001","24"
"Pui O Beach","09/07/2001","28"
"Upper Cheung Sha Beach","09/07/2001","160"
"Tong Fuk Beach","09/07/2001","4"
"St. Stephen's Beach","09/07/2001","19"
"Deep Water Bay Beach","09/07/2001","41"
"Repulse Bay Beach","09/07/2001","33"
"Middle Bay Beach","09/07/2001","48"
"South Bay Beach","09/07/2001","15"
"Chung Hom Kok Beach","09/07/2001","110"
"Kwun Yam Beach","09/07/2001","37"
"Cheung Chau Tung Wan Beach ","09/07/2001","23"
"Hung Shing Yeh Beach","09/07/2001","10"
"Kiu Tsui Beach","09/07/2001","4"
"Hap Mun Bay Beach","09/07/2001","1"
"Trio Beach ","09/07/2001","14"
"Clear Water Bay Second Beach","09/07/2001","8"
"Silver Mine Bay Beach","09/07/2001","80"
"Silverstrand Beach","09/07/2001","280"
"Clear Water Bay First Beach","09/07/2001","51"
"Turtle Cove Beach","10/07/2001","53"
"Hairpin Beach","10/07/2001","16"
"Stanley Main Beach","10/07/2001","4"
"Ma Wan Tung Wan Beach","10/07/2001","450"
"Approach Beach","10/07/2001","640"
"Ting Kau Beach","10/07/2001","3949"
"Lido Beach","10/07/2001","310"
"Casam Beach","10/07/2001","1900"
"Hoi Mei Wan Beach","10/07/2001","420"
"Gemini Beaches","10/07/2001","1300"
"Anglers' Beach ","10/07/2001","1095"
"Golden Beach","10/07/2001","500"
"Cafeteria New Beach","10/07/2001","1100"
"Cafeteria Old Beach","10/07/2001","1200"
"Kadoorie Beach","10/07/2001","780"
"Castle Peak Beach","10/07/2001","319"
"Butterfly Beach","10/07/2001","100"
"Big Wave Bay Beach","10/07/2001","2"
"Rocky Bay Beach","10/07/2001","36"
"Shek O Beach","10/07/2001","98"
"Lo So Shing Beach","11/07/2001","13"
"Discovery Bay","11/07/2001","8"
"Tai Po Lung Mei Beach","11/07/2001","39"
"Tong Fuk Beach","12/07/2001","22"
"Upper Cheung Sha Beach","12/07/2001","15"
"Lower Cheung Sha Beach","12/07/2001","23"
"Pui O Beach","12/07/2001","30"
"Silverstrand Beach","12/07/2001","230"
"Clear Water Bay First Beach","12/07/2001","75"
"St. Stephen's Beach","12/07/2001","8"
"Chung Hom Kok Beach","12/07/2001","370"
"South Bay Beach","12/07/2001","550"
"Middle Bay Beach","12/07/2001","16"
"Repulse Bay Beach","12/07/2001","64"
"Deep Water Bay Beach","12/07/2001","551"
"Clear Water Bay Second Beach","12/07/2001","80"
"Big Wave Bay Beach","13/07/2001","380"
"Rocky Bay Beach","13/07/2001","180"
"Shek O Beach","13/07/2001","68"
"Hung Shing Yeh Beach","13/07/2001","280"
"Hairpin Beach","13/07/2001","49"
"Stanley Main Beach","13/07/2001","6"
"Turtle Cove Beach","13/07/2001","460"
"Cheung Chau Tung Wan Beach ","14/07/2001","5"
"Kwun Yam Beach","14/07/2001","5"
"Kiu Tsui Beach","14/07/2001","1"
"Trio Beach ","14/07/2001","6"
"Hap Mun Bay Beach","14/07/2001","1"
"Ma Wan Tung Wan Beach","14/07/2001","62"
"Discovery Bay","16/07/2001","110"
"Tai Po Lung Mei Beach","16/07/2001","949"
"Lo So Shing Beach","16/07/2001","4"
"Golden Beach","17/07/2001","350"
"Cafeteria New Beach","17/07/2001","440"
"Cafeteria Old Beach","17/07/2001","800"
"Kadoorie Beach","17/07/2001","900"
"Castle Peak Beach","17/07/2001","1249"
"Butterfly Beach","17/07/2001","190"
"Silver Mine Bay Beach","17/07/2001","560"
"Ting Kau Beach","17/07/2001","3891"
"Lido Beach","17/07/2001","900"
"Casam Beach","17/07/2001","1600"
"Hoi Mei Wan Beach","17/07/2001","1100"
"Gemini Beaches","17/07/2001","460"
"Anglers' Beach ","17/07/2001","3046"
"Approach Beach","17/07/2001","925"
"Lo So Shing Beach","19/07/2001","27"
"Silverstrand Beach","19/07/2001","600"
"Clear Water Bay First Beach","19/07/2001","45"
"Hung Shing Yeh Beach","19/07/2001","130"
"Trio Beach ","19/07/2001","330"
"Hap Mun Bay Beach","19/07/2001","31"
"Kiu Tsui Beach","19/07/2001","43"
"Clear Water Bay Second Beach","19/07/2001","27"
"Cheung Chau Tung Wan Beach ","20/07/2001","280"
"Kwun Yam Beach","20/07/2001","600"
"Golden Beach","20/07/2001","200"
"Cafeteria New Beach","20/07/2001","1100"
"Cafeteria Old Beach","20/07/2001","410"
"Pui O Beach","20/07/2001","103"
"Castle Peak Beach","20/07/2001","1095"
"Butterfly Beach","20/07/2001","280"
"Tong Fuk Beach","20/07/2001","67"
"Upper Cheung Sha Beach","20/07/2001","10"
"Lower Cheung Sha Beach","20/07/2001","140"
"Kadoorie Beach","20/07/2001","1100"
"Chung Hom Kok Beach","22/07/2001","73"
"South Bay Beach","22/07/2001","16"
"Middle Bay Beach","22/07/2001","100"
"Repulse Bay Beach","22/07/2001","17"
"Deep Water Bay Beach","22/07/2001","80"
"St. Stephen's Beach","22/07/2001","21"
"Anglers' Beach ","22/07/2001","1889"
"Ting Kau Beach","22/07/2001","3248"
"Lido Beach","22/07/2001","1000"
"Casam Beach","22/07/2001","970"
"Hoi Mei Wan Beach","22/07/2001","530"
"Gemini Beaches","22/07/2001","1400"
"Approach Beach","22/07/2001","3162"
"Kadoorie Beach","23/07/2001","220"
"Silver Mine Bay Beach","24/07/2001","17"
"Tai Po Lung Mei Beach","24/07/2001","37"
"Big Wave Bay Beach","24/07/2001","620"
"Rocky Bay Beach","24/07/2001","840"
"Shek O Beach","24/07/2001","135"
"Turtle Cove Beach","24/07/2001","26"
"Hairpin Beach","24/07/2001","15"
"Stanley Main Beach","24/07/2001","51"
"Ma Wan Tung Wan Beach","24/07/2001","690"
"Golden Beach","24/07/2001","200"
"Cafeteria New Beach","24/07/2001","220"
"Cafeteria Old Beach","24/07/2001","280"
"Castle Peak Beach","24/07/2001","188"
"Butterfly Beach","24/07/2001","160"
"Clear Water Bay Second Beach","26/07/2001","92"
"Clear Water Bay First Beach","26/07/2001","160"
"Silverstrand Beach","26/07/2001","220"
"Hung Shing Yeh Beach","26/07/2001","7"
"Discovery Bay","26/07/2001","260"
"Trio Beach ","26/07/2001","29"
"Hap Mun Bay Beach","26/07/2001","1"
"Kiu Tsui Beach","26/07/2001","100"
"Lo So Shing Beach","26/07/2001","1"
"Upper Cheung Sha Beach","27/07/2001","300"
"Shek O Beach","27/07/2001","2"
"Rocky Bay Beach","27/07/2001","65"
"Big Wave Bay Beach","27/07/2001","690"
"Pui O Beach","27/07/2001","10"
"Lower Cheung Sha Beach","27/07/2001","48"
"Hairpin Beach","27/07/2001","13"
"Stanley Main Beach","27/07/2001","14"
"Approach Beach","27/07/2001","159"
"Ting Kau Beach","27/07/2001","6956"
"Lido Beach","27/07/2001","240"
"Casam Beach","27/07/2001","150"
"Hoi Mei Wan Beach","27/07/2001","220"
"Gemini Beaches","27/07/2001","570"
"Anglers' Beach ","27/07/2001","371"
"Turtle Cove Beach","27/07/2001","200"
"Cheung Chau Tung Wan Beach ","27/07/2001","28"
"Kwun Yam Beach","27/07/2001","21"
"Tong Fuk Beach","27/07/2001","510"
"Silver Mine Bay Beach","28/07/2001","170"
"Cafeteria Old Beach","30/07/2001","900"
"Cafeteria New Beach","30/07/2001","1700"
"Golden Beach","30/07/2001","730"
"Ma Wan Tung Wan Beach","30/07/2001","10"
"St. Stephen's Beach","30/07/2001","16"
"Deep Water Bay Beach","30/07/2001","247"
"Repulse Bay Beach","30/07/2001","13"
"Middle Bay Beach","30/07/2001","1"
"South Bay Beach","30/07/2001","2"
"Chung Hom Kok Beach","30/07/2001","3"
"Big Wave Bay Beach","30/07/2001","23"
"Anglers' Beach ","30/07/2001","2198"
"Gemini Beaches","30/07/2001","36"
"Hoi Mei Wan Beach","30/07/2001","43"
"Casam Beach","30/07/2001","170"
"Lido Beach","30/07/2001","130"
"Ting Kau Beach","30/07/2001","337"
"Approach Beach","30/07/2001","174"
"Kadoorie Beach","30/07/2001","210"
"Castle Peak Beach","30/07/2001","1073"
"Butterfly Beach","30/07/2001","23"
"Lo So Shing Beach","01/08/2001","5"
"Cheung Chau Tung Wan Beach ","01/08/2001","6"
"Kwun Yam Beach","01/08/2001","1"
"Hung Shing Yeh Beach","01/08/2001","6"
"Cafeteria New Beach","02/08/2001","340"
"Golden Beach","02/08/2001","190"
"Silverstrand Beach","02/08/2001","1000"
"Clear Water Bay First Beach","02/08/2001","80"
"Clear Water Bay Second Beach","02/08/2001","13"
"Big Wave Bay Beach","02/08/2001","490"
"Rocky Bay Beach","02/08/2001","480"
"Shek O Beach","02/08/2001","444"
"Turtle Cove Beach","02/08/2001","16"
"Hairpin Beach","02/08/2001","26"
"Cafeteria Old Beach","02/08/2001","1500"
"Kadoorie Beach","02/08/2001","720"
"Stanley Main Beach","02/08/2001","19"
"Butterfly Beach","02/08/2001","390"
"Castle Peak Beach","02/08/2001","1140"
"Trio Beach ","03/08/2001","160"
"Tai Po Lung Mei Beach","03/08/2001","1766"
"Discovery Bay","03/08/2001","9"
"Anglers' Beach ","03/08/2001","657"
"Gemini Beaches","03/08/2001","110"
"Hoi Mei Wan Beach","03/08/2001","1100"
"Casam Beach","03/08/2001","370"
"Lido Beach","03/08/2001","520"
"Ting Kau Beach","03/08/2001","6454"
"Approach Beach","03/08/2001","716"
"Hap Mun Bay Beach","03/08/2001","2"
"Ma Wan Tung Wan Beach","03/08/2001","650"
"Silver Mine Bay Beach","03/08/2001","330"
"Pui O Beach","03/08/2001","85"
"Lower Cheung Sha Beach","03/08/2001","8"
"Upper Cheung Sha Beach","03/08/2001","3"
"Tong Fuk Beach","03/08/2001","12"
"Kiu Tsui Beach","03/08/2001","970"
"Golden Beach","06/08/2001","4"
"Cafeteria New Beach","06/08/2001","45"
"Kiu Tsui Beach","06/08/2001","1"
"Hap Mun Bay Beach","06/08/2001","2"
"Trio Beach ","06/08/2001","47"
"Kwun Yam Beach","06/08/2001","8"
"Cheung Chau Tung Wan Beach ","06/08/2001","6"
"Clear Water Bay Second Beach","06/08/2001","74"
"Clear Water Bay First Beach","06/08/2001","34"
"Cafeteria Old Beach","06/08/2001","20"
"Kadoorie Beach","06/08/2001","42"
"Castle Peak Beach","06/08/2001","50"
"Butterfly Beach","06/08/2001","60"
"Silverstrand Beach","06/08/2001","80"
"Deep Water Bay Beach","07/08/2001","18"
"St. Stephen's Beach","07/08/2001","3"
"Lo So Shing Beach","07/08/2001","6"
"Chung Hom Kok Beach","07/08/2001","5"
"South Bay Beach","07/08/2001","3"
"Middle Bay Beach","07/08/2001","3"
"Repulse Bay Beach","07/08/2001","8"
"Hung Shing Yeh Beach","07/08/2001","7"
"Silver Mine Bay Beach","08/08/2001","12"
"Approach Beach","08/08/2001","162"
"Ting Kau Beach","08/08/2001","464"
"Lido Beach","08/08/2001","120"
"Casam Beach","08/08/2001","170"
"Hoi Mei Wan Beach","08/08/2001","360"
"Gemini Beaches","08/08/2001","430"
"Anglers' Beach ","08/08/2001","453"
"Ma Wan Tung Wan Beach","08/08/2001","300"
"Tong Fuk Beach","08/08/2001","15"
"Upper Cheung Sha Beach","08/08/2001","1"
"Lower Cheung Sha Beach","08/08/2001","36"
"Pui O Beach","08/08/2001","8"
"Golden Beach","09/08/2001","160"
"Cafeteria New Beach","09/08/2001","64"
"Cafeteria Old Beach","09/08/2001","200"
"Kadoorie Beach","09/08/2001","170"
"Castle Peak Beach","09/08/2001","13"
"Stanley Main Beach","09/08/2001","5"
"Big Wave Bay Beach","09/08/2001","51"
"Rocky Bay Beach","09/08/2001","22"
"Shek O Beach","09/08/2001","74"
"Turtle Cove Beach","09/08/2001","1"
"Hairpin Beach","09/08/2001","3"
"Butterfly Beach","09/08/2001","220"
"Silverstrand Beach","10/08/2001","37"
"Clear Water Bay First Beach","10/08/2001","22"
"Clear Water Bay Second Beach","10/08/2001","6"
"Hung Shing Yeh Beach","10/08/2001","170"
"Hap Mun Bay Beach","10/08/2001","1"
"Kiu Tsui Beach","10/08/2001","1"
"Lo So Shing Beach","10/08/2001","80"
"Trio Beach ","10/08/2001","5"
"Tong Fuk Beach","13/08/2001","22"
"Upper Cheung Sha Beach","13/08/2001","1"
"Ma Wan Tung Wan Beach","13/08/2001","60"
"Pui O Beach","13/08/2001","12"
"Silver Mine Bay Beach","13/08/2001","10"
"Lower Cheung Sha Beach","13/08/2001","1"
"Approach Beach","14/08/2001","314"
"Butterfly Beach","14/08/2001","90"
"Lido Beach","14/08/2001","120"
"Casam Beach","14/08/2001","44"
"Hoi Mei Wan Beach","14/08/2001","120"
"Gemini Beaches","14/08/2001","230"
"Anglers' Beach ","14/08/2001","186"
"Cheung Chau Tung Wan Beach ","14/08/2001","2"
"Kwun Yam Beach","14/08/2001","1"
"Tai Po Lung Mei Beach","14/08/2001","2"
"Golden Beach","14/08/2001","48"
"Cafeteria New Beach","14/08/2001","72"
"Cafeteria Old Beach","14/08/2001","120"
"Kadoorie Beach","14/08/2001","60"
"Castle Peak Beach","14/08/2001","173"
"Ting Kau Beach","14/08/2001","2268"
"Discovery Bay","15/08/2001","2"
"Chung Hom Kok Beach","15/08/2001","2"
"South Bay Beach","15/08/2001","1"
"Middle Bay Beach","15/08/2001","4"
"Repulse Bay Beach","15/08/2001","1"
"Deep Water Bay Beach","15/08/2001","1"
"Stanley Main Beach","15/08/2001","9"
"Big Wave Bay Beach","15/08/2001","140"
"Rocky Bay Beach","15/08/2001","110"
"Shek O Beach","15/08/2001","18"
"Turtle Cove Beach","15/08/2001","7"
"Hairpin Beach","15/08/2001","11"
"St. Stephen's Beach","15/08/2001","1"
"Clear Water Bay First Beach","16/08/2001","12"
"Clear Water Bay Second Beach","16/08/2001","120"
"Silverstrand Beach","16/08/2001","44"
"Hap Mun Bay Beach","16/08/2001","1"
"Kiu Tsui Beach","16/08/2001","1"
"Trio Beach ","16/08/2001","20"
"Ma Wan Tung Wan Beach","17/08/2001","68"
"Tong Fuk Beach","18/08/2001","180"
"Upper Cheung Sha Beach","18/08/2001","63"
"Lower Cheung Sha Beach","18/08/2001","230"
"Lo So Shing Beach","18/08/2001","68"
"Silver Mine Bay Beach","18/08/2001","290"
"Hung Shing Yeh Beach","18/08/2001","23"
"Pui O Beach","18/08/2001","1120"
"Approach Beach","19/08/2001","894"
"Ting Kau Beach","19/08/2001","4027"
"Lido Beach","19/08/2001","450"
"Casam Beach","19/08/2001","580"
"Kiu Tsui Beach","19/08/2001","1"
"Gemini Beaches","19/08/2001","350"
"Anglers' Beach ","19/08/2001","1183"
"Trio Beach ","19/08/2001","6"
