"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Cafeteria New Beach","24/09/2012","15"
"Kadoorie Beach","24/09/2012","1"
"Butterfly Beach","24/09/2012","58"
"Hung Shing Yeh Beach","24/09/2012","1"
"Rocky Bay Beach","24/09/2012","1"
"Ma Wan Tung Wan Beach","24/09/2012","2"
"Discovery Bay","25/09/2012","120"
"Gemini Beaches","25/09/2012","200"
"Lido Beach","25/09/2012","180"
"Hoi Mei Wan Beach","25/09/2012","720"
"Deep Water Bay Beach","25/09/2012","161"
"Kwun Yam Beach","25/09/2012","5"
"Stanley Main Beach","25/09/2012","179"
"Anglers' Beach ","25/09/2012","81"
"Cheung Chau Tung Wan Beach ","25/09/2012","14"
"Repulse Bay Beach","25/09/2012","9"
"St. Stephen's Beach","25/09/2012","6"
"Chung Hom Kok Beach","25/09/2012","45"
"Approach Beach","25/09/2012","675"
"Ting Kau Beach","25/09/2012","1160"
"Casam Beach","25/09/2012","470"
"South Bay Beach","25/09/2012","5"
"Kiu Tsui (New)","26/09/2012","3"
"Upper Cheung Sha Beach","26/09/2012","290"
"Silver Mine Bay Beach","26/09/2012","38"
"Hap Mun Bay Beach","26/09/2012","1"
"Trio Beach ","26/09/2012","20"
"Clear Water Bay First Beach","26/09/2012","12"
"Silverstrand Beach","26/09/2012","80"
"Clear Water Bay Second Beach","26/09/2012","4400"
"Tong Fuk Beach","26/09/2012","12"
"Lower Cheung Sha Beach","26/09/2012","34"
"Middle Bay Beach","26/09/2012","430"
"Kiu Tsui Beach","26/09/2012","50"
"Pui O Beach","26/09/2012","183"
"Clear Water Bay Second Beach","27/09/2012","1"
"Lo So Shing Beach","27/09/2012","19"
"Tai Po Lung Mei Beach","28/09/2012","90"
"Gemini Beaches","03/10/2012","3600"
"Cafeteria Old Beach","03/10/2012","48"
"Lido Beach","03/10/2012","49"
"Hoi Mei Wan Beach","03/10/2012","41"
"Ma Wan Tung Wan Beach","03/10/2012","4"
"Cafeteria New Beach","03/10/2012","29"
"Golden Beach","03/10/2012","30"
"Rocky Bay Beach","03/10/2012","6"
"Turtle Cove Beach","03/10/2012","2"
"Kadoorie Beach","03/10/2012","20"
"Big Wave Bay Beach","03/10/2012","1"
"Shek O Beach","03/10/2012","1"
"Hairpin Beach","03/10/2012","4"
"Stanley Main Beach","03/10/2012","99"
"Approach Beach","03/10/2012","55"
"Ting Kau Beach","03/10/2012","112"
"Casam Beach","03/10/2012","15"
"Anglers' Beach ","03/10/2012","403"
"Butterfly Beach","03/10/2012","8"
"Castle Peak Beach","03/10/2012","150"
"Hung Shing Yeh Beach","04/10/2012","2"
"Lo So Shing Beach","04/10/2012","1"
"Cheung Chau Tung Wan Beach ","04/10/2012","1"
"Kwun Yam Beach","04/10/2012","9"
"Tai Po Lung Mei Beach","05/10/2012","30"
"Kiu Tsui (New)","08/10/2012","1"
"Discovery Bay","08/10/2012","6"
"Clear Water Bay Second Beach","08/10/2012","8"
"Silverstrand Beach","08/10/2012","2"
"Clear Water Bay First Beach","08/10/2012","5"
"Hap Mun Bay Beach","08/10/2012","1"
"Kiu Tsui Beach","08/10/2012","2"
"Trio Beach ","08/10/2012","1"
"Hoi Mei Wan Beach","09/10/2012","8"
"Tong Fuk Beach","09/10/2012","1"
"Pui O Beach","09/10/2012","1"
"St. Stephen's Beach","09/10/2012","1"
"Repulse Bay Beach","09/10/2012","1"
"Lido Beach","09/10/2012","1"
"Upper Cheung Sha Beach","09/10/2012","1"
"Approach Beach","09/10/2012","2"
"Silver Mine Bay Beach","09/10/2012","2"
"Middle Bay Beach","09/10/2012","1"
"South Bay Beach","09/10/2012","2"
"Chung Hom Kok Beach","09/10/2012","1"
"Deep Water Bay Beach","09/10/2012","2"
"Ting Kau Beach","09/10/2012","2"
"Casam Beach","09/10/2012","1"
"Gemini Beaches","09/10/2012","2"
"Lower Cheung Sha Beach","09/10/2012","1"
"Anglers' Beach ","09/10/2012","31"
"Turtle Cove Beach","10/10/2012","1"
"Ma Wan Tung Wan Beach","10/10/2012","1"
"Cafeteria New Beach","10/10/2012","4"
"Big Wave Bay Beach","10/10/2012","3"
"Cafeteria Old Beach","10/10/2012","7"
"Kadoorie Beach","10/10/2012","3"
"Shek O Beach","10/10/2012","1"
"Stanley Main Beach","10/10/2012","1"
"Butterfly Beach","10/10/2012","13"
"Castle Peak Beach","10/10/2012","8"
"Golden Beach","10/10/2012","1"
"Hung Shing Yeh Beach","11/10/2012","3"
"Tai Po Lung Mei Beach","12/10/2012","48"
"Rocky Bay Beach","15/10/2012","6"
"Turtle Cove Beach","15/10/2012","1"
"Stanley Main Beach","15/10/2012","11"
"Middle Bay Beach","15/10/2012","1"
"Lo So Shing Beach","15/10/2012","1"
"Deep Water Bay Beach","15/10/2012","1"
"Chung Hom Kok Beach","15/10/2012","1"
"Shek O Beach","15/10/2012","1"
"Hairpin Beach","15/10/2012","2"
"Repulse Bay Beach","15/10/2012","160"
"South Bay Beach","15/10/2012","1"
"St. Stephen's Beach","15/10/2012","1"
"Big Wave Bay Beach","15/10/2012","1"
"Approach Beach","16/10/2012","251"
"Lido Beach","16/10/2012","80"
"Hoi Mei Wan Beach","16/10/2012","90"
"Anglers' Beach ","16/10/2012","164"
"Clear Water Bay Second Beach","16/10/2012","5"
"Trio Beach ","16/10/2012","1"
"Gemini Beaches","16/10/2012","180"
"Kiu Tsui Beach","16/10/2012","2"
"Hap Mun Bay Beach","16/10/2012","1"
"Kiu Tsui (New)","16/10/2012","1"
"Silverstrand Beach","16/10/2012","18"
"Ting Kau Beach","16/10/2012","74"
"Casam Beach","16/10/2012","170"
"Clear Water Bay First Beach","16/10/2012","3"
"Lower Cheung Sha Beach","17/10/2012","5"
"Silver Mine Bay Beach","17/10/2012","1"
"Cheung Chau Tung Wan Beach ","17/10/2012","18"
"Golden Beach","17/10/2012","150"
"Cafeteria Old Beach","17/10/2012","110"
"Kadoorie Beach","17/10/2012","370"
"Butterfly Beach","17/10/2012","170"
"Kwun Yam Beach","17/10/2012","1"
"Tong Fuk Beach","17/10/2012","1"
"Pui O Beach","17/10/2012","6"
"Ma Wan Tung Wan Beach","17/10/2012","57"
"Cafeteria New Beach","17/10/2012","80"
"Castle Peak Beach","17/10/2012","200"
"Upper Cheung Sha Beach","17/10/2012","93"
"Upper Cheung Sha Beach","20/10/2012","10"
"Pui O Beach","20/10/2012","24"
"Silver Mine Bay Beach","20/10/2012","46"
"Discovery Bay","20/10/2012","9"
"Lower Cheung Sha Beach","20/10/2012","2"
"Tong Fuk Beach","20/10/2012","2"
"Repulse Bay Beach","21/10/2012","1"
"South Bay Beach","21/10/2012","1"
"Chung Hom Kok Beach","21/10/2012","5"
"St. Stephen's Beach","21/10/2012","1"
"Deep Water Bay Beach","21/10/2012","1"
"Middle Bay Beach","21/10/2012","1"
"Hung Shing Yeh Beach","21/10/2012","1"
"Clear Water Bay Second Beach","24/10/2012","10"
"Stanley Main Beach","24/10/2012","7"
"Approach Beach","24/10/2012","57"
"Ting Kau Beach","24/10/2012","12"
"Hairpin Beach","24/10/2012","6"
"Hoi Mei Wan Beach","24/10/2012","3"
"Anglers' Beach ","24/10/2012","8"
"Casam Beach","24/10/2012","7"
"Silverstrand Beach","24/10/2012","17"
"Kiu Tsui (New)","24/10/2012","1"
"Trio Beach ","24/10/2012","1"
"Rocky Bay Beach","24/10/2012","20"
"Turtle Cove Beach","24/10/2012","24"
"Gemini Beaches","24/10/2012","12"
"Clear Water Bay First Beach","24/10/2012","1"
"Hap Mun Bay Beach","24/10/2012","1"
"Kiu Tsui Beach","24/10/2012","2"
"Big Wave Bay Beach","24/10/2012","18"
"Shek O Beach","24/10/2012","8"
"Lido Beach","24/10/2012","4"
"Lo So Shing Beach","25/10/2012","1"
"Discovery Bay","25/10/2012","3"
"Kwun Yam Beach","25/10/2012","1"
"Cheung Chau Tung Wan Beach ","25/10/2012","9"
"Tai Po Lung Mei Beach","26/10/2012","187"
"South Bay Beach","29/10/2012","3"
"Chung Hom Kok Beach","29/10/2012","2"
"Silverstrand Beach","29/10/2012","80"
"Deep Water Bay Beach","29/10/2012","4"
"Shek O Beach","29/10/2012","114"
"Turtle Cove Beach","29/10/2012","2"
"Stanley Main Beach","29/10/2012","26"
"Golden Beach","29/10/2012","360"
"Cafeteria Old Beach","29/10/2012","370"
"Kadoorie Beach","29/10/2012","240"
"Castle Peak Beach","29/10/2012","85"
"Middle Bay Beach","29/10/2012","3"
"Butterfly Beach","29/10/2012","120"
"Big Wave Bay Beach","29/10/2012","2"
"Hairpin Beach","29/10/2012","7"
"St. Stephen's Beach","29/10/2012","260"
"Repulse Bay Beach","29/10/2012","800"
"Cafeteria New Beach","29/10/2012","380"
"Ma Wan Tung Wan Beach","29/10/2012","220"
"Rocky Bay Beach","29/10/2012","9"
"Clear Water Bay First Beach","29/10/2012","1"
"Clear Water Bay Second Beach","29/10/2012","1"
"Ting Kau Beach","01/11/2012","44"
"Hoi Mei Wan Beach","01/11/2012","10"
"Casam Beach","01/11/2012","30"
"Lido Beach","01/11/2012","37"
"Gemini Beaches","01/11/2012","6000"
"Approach Beach","01/11/2012","90"
"Anglers' Beach ","01/11/2012","1697"
"Cheung Chau Tung Wan Beach ","02/11/2012","22"
"Kwun Yam Beach","02/11/2012","5"
"Kiu Tsui Beach","05/11/2012","1"
"Clear Water Bay Second Beach","05/11/2012","1"
"Clear Water Bay First Beach","05/11/2012","1"
"Kiu Tsui (New)","05/11/2012","1"
"Trio Beach ","05/11/2012","3"
"Silverstrand Beach","05/11/2012","190"
"Hap Mun Bay Beach","05/11/2012","1"
"Deep Water Bay Beach","06/11/2012","2"
"Middle Bay Beach","06/11/2012","1"
"Stanley Main Beach","06/11/2012","2"
"Repulse Bay Beach","06/11/2012","1"
"Big Wave Bay Beach","06/11/2012","22"
"Cafeteria New Beach","07/11/2012","6"
"Butterfly Beach","07/11/2012","8"
"Cafeteria Old Beach","07/11/2012","10"
"Kadoorie Beach","07/11/2012","220"
"Castle Peak Beach","07/11/2012","90"
"Ma Wan Tung Wan Beach","07/11/2012","18"
"Golden Beach","07/11/2012","10"
"Lower Cheung Sha Beach","08/11/2012","1"
"Pui O Beach","08/11/2012","13"
"Silver Mine Bay Beach","08/11/2012","260"
"Upper Cheung Sha Beach","08/11/2012","1"
"Tong Fuk Beach","08/11/2012","1"
"Lo So Shing Beach","09/11/2012","2"
"Stanley Main Beach","12/11/2012","1"
"Shek O Beach","12/11/2012","1"
"Big Wave Bay Beach","12/11/2012","39"
"Turtle Cove Beach","12/11/2012","1"
"Rocky Bay Beach","12/11/2012","1"
"Hairpin Beach","12/11/2012","1"
"Hung Shing Yeh Beach","12/11/2012","1"
"Golden Beach","13/11/2012","39"
"Clear Water Bay Second Beach","13/11/2012","1"
"Silverstrand Beach","13/11/2012","9"
"Deep Water Bay Beach","14/11/2012","1"
"St. Stephen's Beach","14/11/2012","1"
"Middle Bay Beach","14/11/2012","1"
"Repulse Bay Beach","14/11/2012","14"
"South Bay Beach","14/11/2012","1"
"Chung Hom Kok Beach","14/11/2012","9"
"Tai Po Lung Mei Beach","14/11/2012","374"
"Discovery Bay","16/11/2012","9"
"Stanley Main Beach","19/11/2012","1"
"Deep Water Bay Beach","19/11/2012","2"
"Middle Bay Beach","19/11/2012","1"
"Repulse Bay Beach","19/11/2012","1"
"Big Wave Bay Beach","19/11/2012","16"
"Golden Beach","20/11/2012","31"
"Tai Po Lung Mei Beach","20/11/2012","662"
"Silverstrand Beach","21/11/2012","3000"
"Clear Water Bay Second Beach","21/11/2012","11"
"Silverstrand Beach","22/11/2012","56"
"Deep Water Bay Beach","26/11/2012","10"
"Repulse Bay Beach","26/11/2012","3"
"Stanley Main Beach","26/11/2012","59"
"Big Wave Bay Beach","26/11/2012","39"
"Middle Bay Beach","26/11/2012","95"
"Golden Beach","27/11/2012","250"
"Tai Po Lung Mei Beach","27/11/2012","259"
"Silverstrand Beach","28/11/2012","72"
"Clear Water Bay Second Beach","28/11/2012","41"
"Golden Beach","03/12/2012","320"
"Tai Po Lung Mei Beach","03/12/2012","1396"
"Clear Water Bay Second Beach","04/12/2012","9"
"Silverstrand Beach","04/12/2012","24"
"Deep Water Bay Beach","05/12/2012","8"
"Repulse Bay Beach","05/12/2012","5"
"Lido Beach","06/12/2012","61"
"Casam Beach","06/12/2012","90"
"Anglers' Beach ","06/12/2012","55"
"Gemini Beaches","06/12/2012","73"
"Hoi Mei Wan Beach","06/12/2012","86"
"Discovery Bay","06/12/2012","25"
"Ting Kau Beach","06/12/2012","82"
"Approach Beach","06/12/2012","71"
"Lo So Shing Beach","07/12/2012","2"
"Stanley Main Beach","07/12/2012","15"
"Big Wave Bay Beach","07/12/2012","14"
"Turtle Cove Beach","07/12/2012","8"
"Hairpin Beach","07/12/2012","2"
"Shek O Beach","07/12/2012","20"
"Rocky Bay Beach","07/12/2012","25"
"Deep Water Bay Beach","10/12/2012","6"
"St. Stephen's Beach","10/12/2012","2"
"South Bay Beach","10/12/2012","1"
"Hung Shing Yeh Beach","10/12/2012","1"
"Chung Hom Kok Beach","10/12/2012","1"
"Middle Bay Beach","10/12/2012","4"
"Castle Peak Beach","11/12/2012","44"
"Butterfly Beach","11/12/2012","17"
"Ma Wan Tung Wan Beach","11/12/2012","440"
"Cafeteria Old Beach","11/12/2012","210"
"Kadoorie Beach","11/12/2012","84"
"Golden Beach","11/12/2012","81"
"Cafeteria New Beach","11/12/2012","100"
"Tai Po Lung Mei Beach","11/12/2012","342"
"Trio Beach ","12/12/2012","2"
"Hap Mun Bay Beach","12/12/2012","1"
"Clear Water Bay Second Beach","12/12/2012","27"
"Clear Water Bay First Beach","12/12/2012","3"
"Silverstrand Beach","12/12/2012","130"
"Kiu Tsui Beach","12/12/2012","8"
"Kiu Tsui (New)","12/12/2012","2"
"Lower Cheung Sha Beach","13/12/2012","12"
"Tong Fuk Beach","13/12/2012","11"
"Silver Mine Bay Beach","13/12/2012","75"
"Pui O Beach","13/12/2012","88"
"Kwun Yam Beach","14/12/2012","6"
"Cheung Chau Tung Wan Beach ","14/12/2012","8"
"Clear Water Bay Second Beach","17/12/2012","13"
"Silverstrand Beach","17/12/2012","22"
"Tai Po Lung Mei Beach","17/12/2012","85"
"Deep Water Bay Beach","17/12/2012","5"
"Golden Beach","17/12/2012","14"
"Deep Water Bay Beach","20/12/2012","6"
"Clear Water Bay Second Beach","20/12/2012","13"
"Golden Beach","20/12/2012","8"
"Silverstrand Beach","20/12/2012","7"
"Tai Po Lung Mei Beach","27/12/2012","152"
