"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"South Bay Beach","14/09/2009","5"
"Stanley Main Beach","14/09/2009","20"
"Shek O Beach","14/09/2009","41"
"St. Stephen's Beach","14/09/2009","41"
"Turtle Cove Beach","14/09/2009","13"
"Hap Mun Bay Beach","16/09/2009","10"
"Hung Shing Yeh Beach","16/09/2009","8"
"Trio Beach ","16/09/2009","11"
"Kiu Tsui (New)","16/09/2009","7"
"Kiu Tsui Beach","16/09/2009","10"
"Cheung Chau Tung Wan Beach ","19/09/2009","1"
"Kwun Yam Beach","19/09/2009","2"
"Anglers' Beach ","20/09/2009","249"
"Ma Wan Tung Wan Beach","20/09/2009","97"
"Butterfly Beach","20/09/2009","3"
"Casam Beach","20/09/2009","110"
"Castle Peak Beach","20/09/2009","21"
"Discovery Bay","20/09/2009","5"
"Golden Beach","20/09/2009","120"
"Gemini Beaches","20/09/2009","520"
"Hoi Mei Wan Beach","20/09/2009","130"
"Kadoorie Beach","20/09/2009","64"
"Lido Beach","20/09/2009","290"
"Cafeteria New Beach","20/09/2009","100"
"Cafeteria Old Beach","20/09/2009","89"
"Ting Kau Beach","20/09/2009","90"
"Approach Beach","20/09/2009","124"
"Lower Cheung Sha Beach","21/09/2009","97"
"Upper Cheung Sha Beach","21/09/2009","1"
"Clear Water Bay First Beach","21/09/2009","6"
"Tong Fuk Beach","21/09/2009","1"
"Pui O Beach","21/09/2009","2"
"Silver Mine Bay Beach","21/09/2009","52"
"Silverstrand Beach","21/09/2009","3"
"Clear Water Bay Second Beach","21/09/2009","5"
"Big Wave Bay Beach","22/09/2009","25"
"Hairpin Beach","22/09/2009","1"
"Lo So Shing Beach","22/09/2009","1"
"Turtle Cove Beach","22/09/2009","1"
"Stanley Main Beach","22/09/2009","13"
"Shek O Beach","22/09/2009","1"
"Rocky Bay Beach","22/09/2009","4"
"Trio Beach ","23/09/2009","1"
"Chung Hom Kok Beach","23/09/2009","10"
"Deep Water Bay Beach","23/09/2009","1"
"Hap Mun Bay Beach","23/09/2009","1"
"St. Stephen's Beach","23/09/2009","25"
"Kiu Tsui (New)","23/09/2009","17"
"Middle Bay Beach","23/09/2009","2"
"Repulse Bay Beach","23/09/2009","2"
"South Bay Beach","23/09/2009","2"
"Kiu Tsui Beach","23/09/2009","31"
"Anglers' Beach ","24/09/2009","23"
"Approach Beach","24/09/2009","33"
"Casam Beach","24/09/2009","2"
"Ting Kau Beach","24/09/2009","9"
"Hoi Mei Wan Beach","24/09/2009","12"
"Lido Beach","24/09/2009","7"
"Tai Po Lung Mei Beach","24/09/2009","9"
"Gemini Beaches","24/09/2009","80"
"Discovery Bay","25/09/2009","1"
"Cheung Chau Tung Wan Beach ","25/09/2009","1"
"Kwun Yam Beach","25/09/2009","1"
"Hung Shing Yeh Beach","25/09/2009","1"
"Butterfly Beach","28/09/2009","170"
"Kadoorie Beach","28/09/2009","7"
"Chung Hom Kok Beach","28/09/2009","80"
"Castle Peak Beach","28/09/2009","14"
"Deep Water Bay Beach","28/09/2009","3"
"Golden Beach","28/09/2009","14"
"Middle Bay Beach","28/09/2009","150"
"Cafeteria New Beach","28/09/2009","10"
"Cafeteria Old Beach","28/09/2009","13"
"Repulse Bay Beach","28/09/2009","62"
"Rocky Bay Beach","28/09/2009","26"
"South Bay Beach","28/09/2009","15"
"Stanley Main Beach","28/09/2009","118"
"Shek O Beach","28/09/2009","17"
"St. Stephen's Beach","28/09/2009","2"
"Turtle Cove Beach","28/09/2009","41"
"Ma Wan Tung Wan Beach","28/09/2009","35"
"Hairpin Beach","28/09/2009","720"
"Big Wave Bay Beach","28/09/2009","44"
"Lower Cheung Sha Beach","05/10/2009","18"
"Upper Cheung Sha Beach","05/10/2009","3"
"Clear Water Bay First Beach","05/10/2009","5"
"Clear Water Bay Second Beach","05/10/2009","20"
"Hap Mun Bay Beach","05/10/2009","6"
"Trio Beach ","05/10/2009","11"
"Kiu Tsui (New)","05/10/2009","130"
"Pui O Beach","05/10/2009","19"
"Silver Mine Bay Beach","05/10/2009","19"
"Silverstrand Beach","05/10/2009","200"
"Tong Fuk Beach","05/10/2009","1"
"Kiu Tsui Beach","05/10/2009","2500"
"Big Wave Bay Beach","06/10/2009","24"
"Hairpin Beach","06/10/2009","58"
"Kiu Tsui Beach","06/10/2009","410"
"Kwun Yam Beach","06/10/2009","110"
"Cheung Chau Tung Wan Beach ","06/10/2009","17"
"Rocky Bay Beach","06/10/2009","32"
"Stanley Main Beach","06/10/2009","3"
"Shek O Beach","06/10/2009","56"
"Turtle Cove Beach","06/10/2009","1"
"Lo So Shing Beach","06/10/2009","4"
"Butterfly Beach","07/10/2009","49"
"Chung Hom Kok Beach","07/10/2009","80"
"Castle Peak Beach","07/10/2009","76"
"Deep Water Bay Beach","07/10/2009","9"
"Golden Beach","07/10/2009","19"
"Hung Shing Yeh Beach","07/10/2009","4"
"Ma Wan Tung Wan Beach","07/10/2009","80"
"Middle Bay Beach","07/10/2009","34"
"Cafeteria New Beach","07/10/2009","20"
"Cafeteria Old Beach","07/10/2009","17"
"Repulse Bay Beach","07/10/2009","3"
"South Bay Beach","07/10/2009","1"
"St. Stephen's Beach","07/10/2009","6"
"Kadoorie Beach","07/10/2009","16"
"Anglers' Beach ","08/10/2009","78"
"Approach Beach","08/10/2009","114"
"Casam Beach","08/10/2009","16"
"Ting Kau Beach","08/10/2009","38"
"Hoi Mei Wan Beach","08/10/2009","5"
"Lido Beach","08/10/2009","100"
"Tai Po Lung Mei Beach","08/10/2009","35"
"Gemini Beaches","08/10/2009","53"
"Discovery Bay","09/10/2009","56"
"Big Wave Bay Beach","12/10/2009","53"
"Lower Cheung Sha Beach","12/10/2009","19"
"Upper Cheung Sha Beach","12/10/2009","5"
"Hairpin Beach","12/10/2009","4"
"Tong Fuk Beach","12/10/2009","6"
"Rocky Bay Beach","12/10/2009","8"
"Stanley Main Beach","12/10/2009","3"
"Shek O Beach","12/10/2009","10"
"Turtle Cove Beach","12/10/2009","3"
"Pui O Beach","12/10/2009","40"
"Silver Mine Bay Beach","13/10/2009","320"
"Clear Water Bay First Beach","13/10/2009","5"
"Clear Water Bay Second Beach","13/10/2009","1"
"Trio Beach ","13/10/2009","1"
"Kiu Tsui Beach","13/10/2009","3"
"Kiu Tsui (New)","13/10/2009","10"
"Silverstrand Beach","13/10/2009","9"
"Hap Mun Bay Beach","13/10/2009","1"
"Castle Peak Beach","14/10/2009","5"
"Golden Beach","14/10/2009","12"
"Hung Shing Yeh Beach","14/10/2009","1"
"Kadoorie Beach","14/10/2009","4"
"Kwun Yam Beach","14/10/2009","1"
"Butterfly Beach","14/10/2009","13"
"Cafeteria New Beach","14/10/2009","14"
"Cafeteria Old Beach","14/10/2009","32"
"Cheung Chau Tung Wan Beach ","14/10/2009","17"
"Ma Wan Tung Wan Beach","14/10/2009","75"
"Lo So Shing Beach","14/10/2009","950"
"Tai Po Lung Mei Beach","15/10/2009","27"
"Anglers' Beach ","16/10/2009","220"
"Approach Beach","16/10/2009","234"
"Casam Beach","16/10/2009","260"
"Ting Kau Beach","16/10/2009","99"
"Hoi Mei Wan Beach","16/10/2009","220"
"Lido Beach","16/10/2009","100"
"Gemini Beaches","16/10/2009","420"
"Chung Hom Kok Beach","19/10/2009","10"
"Lower Cheung Sha Beach","19/10/2009","1"
"Upper Cheung Sha Beach","19/10/2009","1"
"Discovery Bay","19/10/2009","2"
"Deep Water Bay Beach","19/10/2009","8"
"Middle Bay Beach","19/10/2009","1"
"Pui O Beach","19/10/2009","29"
"Repulse Bay Beach","19/10/2009","1"
"South Bay Beach","19/10/2009","50"
"Silver Mine Bay Beach","19/10/2009","41"
"St. Stephen's Beach","19/10/2009","1"
"Tong Fuk Beach","19/10/2009","1"
"Ma Wan Tung Wan Beach","20/10/2009","23"
"Kadoorie Beach","20/10/2009","59"
"Cafeteria Old Beach","20/10/2009","64"
"Cafeteria New Beach","20/10/2009","18"
"Silverstrand Beach","20/10/2009","80"
"Golden Beach","20/10/2009","35"
"Clear Water Bay Second Beach","20/10/2009","30"
"Clear Water Bay First Beach","20/10/2009","26"
"Castle Peak Beach","20/10/2009","45"
"Butterfly Beach","20/10/2009","15"
"Rocky Bay Beach","21/10/2009","5"
"Kwun Yam Beach","21/10/2009","2"
"Kiu Tsui (New)","21/10/2009","18"
"Kiu Tsui Beach","21/10/2009","1"
"Hairpin Beach","21/10/2009","7"
"Hap Mun Bay Beach","21/10/2009","1"
"Big Wave Bay Beach","21/10/2009","480"
"Stanley Main Beach","21/10/2009","6"
"Shek O Beach","21/10/2009","9"
"Turtle Cove Beach","21/10/2009","12"
"Trio Beach ","21/10/2009","5"
"Cheung Chau Tung Wan Beach ","21/10/2009","48"
"Tai Po Lung Mei Beach","22/10/2009","376"
"Ma Wan Tung Wan Beach","27/10/2009","3"
"St. Stephen's Beach","27/10/2009","1"
"Cafeteria Old Beach","27/10/2009","4"
"Repulse Bay Beach","27/10/2009","2"
"South Bay Beach","27/10/2009","1"
"Cafeteria New Beach","27/10/2009","1"
"Middle Bay Beach","27/10/2009","2"
"Lo So Shing Beach","27/10/2009","3"
"Kadoorie Beach","27/10/2009","1"
"Golden Beach","27/10/2009","4"
"Deep Water Bay Beach","27/10/2009","3"
"Discovery Bay","27/10/2009","4"
"Castle Peak Beach","27/10/2009","3"
"Chung Hom Kok Beach","27/10/2009","1"
"Butterfly Beach","27/10/2009","130"
"Tong Fuk Beach","28/10/2009","1"
"Silver Mine Bay Beach","28/10/2009","38"
"Pui O Beach","28/10/2009","2"
"Hung Shing Yeh Beach","28/10/2009","1"
"Lower Cheung Sha Beach","28/10/2009","1"
"Upper Cheung Sha Beach","28/10/2009","1"
"Lido Beach","29/10/2009","7"
"Hoi Mei Wan Beach","29/10/2009","4"
"Gemini Beaches","29/10/2009","4"
"Casam Beach","29/10/2009","1"
"Approach Beach","29/10/2009","52"
"Ting Kau Beach","29/10/2009","10"
"Anglers' Beach ","29/10/2009","4"
"Clear Water Bay Second Beach","02/11/2009","2"
"Silverstrand Beach","02/11/2009","45"
"Big Wave Bay Beach","03/11/2009","1"
"Deep Water Bay Beach","03/11/2009","1"
"Middle Bay Beach","03/11/2009","2"
"Repulse Bay Beach","03/11/2009","1"
"Stanley Main Beach","03/11/2009","10"
"Golden Beach","04/11/2009","13"
"Kiu Tsui Beach","05/11/2009","1"
"Trio Beach ","05/11/2009","2"
"Kiu Tsui (New)","05/11/2009","1"
"Hap Mun Bay Beach","05/11/2009","1"
"Hung Shing Yeh Beach","06/11/2009","1"
"Middle Bay Beach","09/11/2009","1"
"Repulse Bay Beach","09/11/2009","1"
"Stanley Main Beach","09/11/2009","1"
"Big Wave Bay Beach","09/11/2009","11"
"Deep Water Bay Beach","09/11/2009","1"
"Golden Beach","10/11/2009","29"
"Clear Water Bay Second Beach","11/11/2009","1"
"Silverstrand Beach","11/11/2009","10"
"Ma Wan Tung Wan Beach","12/11/2009","47"
"Ting Kau Beach","12/11/2009","198"
"Lo So Shing Beach","12/11/2009","1"
"Lido Beach","12/11/2009","100"
"Hoi Mei Wan Beach","12/11/2009","54"
"Gemini Beaches","12/11/2009","52"
"Casam Beach","12/11/2009","180"
"Approach Beach","12/11/2009","110"
"Anglers' Beach ","12/11/2009","127"
"Tai Po Lung Mei Beach","13/11/2009","20"
"Gemini Beaches","16/11/2009","11"
"Ma Wan Tung Wan Beach","16/11/2009","4"
"Ting Kau Beach","16/11/2009","58"
"Anglers' Beach ","16/11/2009","79"
"Approach Beach","16/11/2009","115"
"Casam Beach","16/11/2009","100"
"Golden Beach","16/11/2009","150"
"Hoi Mei Wan Beach","16/11/2009","11"
"Lido Beach","16/11/2009","58"
"Clear Water Bay First Beach","17/11/2009","1"
"Clear Water Bay Second Beach","17/11/2009","4"
"Silverstrand Beach","17/11/2009","10"
"Deep Water Bay Beach","18/11/2009","2"
"Stanley Main Beach","18/11/2009","7"
"Repulse Bay Beach","18/11/2009","1"
"Middle Bay Beach","18/11/2009","64"
"Big Wave Bay Beach","18/11/2009","4"
"Tong Fuk Beach","20/11/2009","1"
"Lower Cheung Sha Beach","20/11/2009","3"
"Silver Mine Bay Beach","20/11/2009","1"
"Pui O Beach","20/11/2009","2"
"Upper Cheung Sha Beach","20/11/2009","1"
"Golden Beach","23/11/2009","5300"
"Cafeteria New Beach","23/11/2009","100"
"Cafeteria Old Beach","23/11/2009","1"
"Castle Peak Beach","23/11/2009","12"
"Butterfly Beach","23/11/2009","1"
"Kadoorie Beach","23/11/2009","3"
"Silverstrand Beach","24/11/2009","2"
"Golden Beach","24/11/2009","1"
"Clear Water Bay Second Beach","24/11/2009","10"
"Deep Water Bay Beach","25/11/2009","1"
"Hairpin Beach","25/11/2009","1"
"Middle Bay Beach","25/11/2009","15"
"Repulse Bay Beach","25/11/2009","1"
"Rocky Bay Beach","25/11/2009","55"
"South Bay Beach","25/11/2009","1"
"Stanley Main Beach","25/11/2009","1"
"Shek O Beach","25/11/2009","1"
"St. Stephen's Beach","25/11/2009","3"
"Turtle Cove Beach","25/11/2009","1"
"Big Wave Bay Beach","25/11/2009","3"
"Chung Hom Kok Beach","25/11/2009","2"
"Anglers' Beach ","26/11/2009","8"
"Approach Beach","26/11/2009","31"
"Casam Beach","26/11/2009","6"
"Gemini Beaches","26/11/2009","5"
"Hoi Mei Wan Beach","26/11/2009","5"
"Lido Beach","26/11/2009","12"
"Ma Wan Tung Wan Beach","26/11/2009","16"
"Ting Kau Beach","26/11/2009","8"
"Kwun Yam Beach","27/11/2009","1"
"Discovery Bay","27/11/2009","5"
"Cheung Chau Tung Wan Beach ","27/11/2009","1"
"Deep Water Bay Beach","01/12/2009","7"
"Clear Water Bay First Beach","02/12/2009","9"
"Silverstrand Beach","02/12/2009","4"
"Golden Beach","02/12/2009","23"
"Clear Water Bay Second Beach","02/12/2009","19"
"Lido Beach","03/12/2009","5"
"Ting Kau Beach","03/12/2009","37"
"Hoi Mei Wan Beach","03/12/2009","12"
"Gemini Beaches","03/12/2009","21"
"Casam Beach","03/12/2009","14"
"Ma Wan Tung Wan Beach","03/12/2009","1"
"Anglers' Beach ","03/12/2009","26"
"Approach Beach","03/12/2009","33"
"Tai Po Lung Mei Beach","04/12/2009","191"
"Butterfly Beach","07/12/2009","15"
"Castle Peak Beach","07/12/2009","6"
"Golden Beach","07/12/2009","8"
"Kadoorie Beach","07/12/2009","9"
"Cafeteria New Beach","07/12/2009","11"
"Cafeteria Old Beach","07/12/2009","4"
"Deep Water Bay Beach","08/12/2009","35"
"St. Stephen's Beach","08/12/2009","3"
"Lo So Shing Beach","08/12/2009","4"
"Middle Bay Beach","08/12/2009","17"
"Repulse Bay Beach","08/12/2009","23"
"South Bay Beach","08/12/2009","3"
"Clear Water Bay Second Beach","09/12/2009","5"
"Silverstrand Beach","09/12/2009","71"
"Hap Mun Bay Beach","10/12/2009","1"
"Trio Beach ","10/12/2009","1"
"Kiu Tsui (New)","10/12/2009","1"
"Kiu Tsui Beach","10/12/2009","2"
"Upper Cheung Sha Beach","11/12/2009","1"
"Lower Cheung Sha Beach","11/12/2009","9"
"Tong Fuk Beach","11/12/2009","1"
"Silver Mine Bay Beach","11/12/2009","3"
"Pui O Beach","11/12/2009","1"
"Hoi Mei Wan Beach","14/12/2009","19"
"Lido Beach","14/12/2009","14"
"Gemini Beaches","14/12/2009","970"
"Clear Water Bay Second Beach","14/12/2009","39"
"Casam Beach","14/12/2009","27"
"Approach Beach","14/12/2009","359"
"Anglers' Beach ","14/12/2009","2542"
"Silverstrand Beach","14/12/2009","28"
"Ma Wan Tung Wan Beach","14/12/2009","450"
"Ting Kau Beach","14/12/2009","29"
"Golden Beach","15/12/2009","22"
"Deep Water Bay Beach","16/12/2009","18"
"Chung Hom Kok Beach","16/12/2009","25"
"Shek O Beach","17/12/2009","15"
"Rocky Bay Beach","17/12/2009","140"
"Stanley Main Beach","17/12/2009","24"
"Hung Shing Yeh Beach","17/12/2009","2"
"Turtle Cove Beach","17/12/2009","2"
"Big Wave Bay Beach","17/12/2009","19"
"Hairpin Beach","17/12/2009","1"
"Ma Wan Tung Wan Beach","18/12/2009","710"
"Anglers' Beach ","18/12/2009","689"
"Approach Beach","18/12/2009","1631"
"Casam Beach","18/12/2009","590"
"Gemini Beaches","18/12/2009","850"
"Hoi Mei Wan Beach","18/12/2009","650"
"Lido Beach","18/12/2009","630"
"Ting Kau Beach","18/12/2009","1366"
"Deep Water Bay Beach","21/12/2009","2"
"Golden Beach","21/12/2009","5"
"Silverstrand Beach","22/12/2009","2"
"Clear Water Bay Second Beach","22/12/2009","1"
"Hoi Mei Wan Beach","23/12/2009","5"
"Gemini Beaches","23/12/2009","8"
"Casam Beach","23/12/2009","2"
"Approach Beach","23/12/2009","45"
"Anglers' Beach ","23/12/2009","4"
"Lido Beach","23/12/2009","8"
"Ma Wan Tung Wan Beach","23/12/2009","6"
"Ting Kau Beach","23/12/2009","66"
"Clear Water Bay Second Beach","28/12/2009","1"
"Discovery Bay","28/12/2009","9"
"Silverstrand Beach","28/12/2009","120"
"Deep Water Bay Beach","29/12/2009","1"
"Kwun Yam Beach","29/12/2009","22"
"Golden Beach","29/12/2009","28"
"Cheung Chau Tung Wan Beach ","29/12/2009","170"
