"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Clear Water Bay Second Beach","05/09/2016","140"
"Big Wave Bay Beach","05/09/2016","30"
"Rocky Bay Beach","05/09/2016","16"
"Shek O Beach","05/09/2016","13"
"Stanley Main Beach","05/09/2016","17"
"Clear Water Bay First Beach","05/09/2016","2"
"Trio Beach ","05/09/2016","5"
"Hairpin Beach","05/09/2016","1800"
"Kiu Tsui Beach","05/09/2016","1"
"Silverstrand Beach","05/09/2016","5"
"Kiu Tsui (New)","05/09/2016","1"
"Turtle Cove Beach","05/09/2016","2"
"Hap Mun Bay Beach","05/09/2016","2"
"Deep Water Bay Beach","06/09/2016","3250"
"Cheung Chau Tung Wan Beach ","06/09/2016","17"
"Kwun Yam Beach","06/09/2016","31"
"Middle Bay Beach","06/09/2016","130"
"St. Stephen's Beach","06/09/2016","23"
"Ma Wan Tung Wan Beach","06/09/2016","35"
"Cafeteria New Beach","06/09/2016","100"
"Cafeteria Old Beach","06/09/2016","610"
"Castle Peak Beach","06/09/2016","80"
"Chung Hom Kok Beach","06/09/2016","190"
"Golden Beach","06/09/2016","150"
"Kadoorie Beach","06/09/2016","240"
"Repulse Bay Beach","06/09/2016","41"
"South Bay Beach","06/09/2016","24"
"Butterfly Beach","06/09/2016","90"
"Deep Water Bay Beach","07/09/2016","1150"
"Approach Beach","07/09/2016","31"
"Ting Kau Beach","07/09/2016","652"
"Casam Beach","07/09/2016","46"
"Lo So Shing Beach","07/09/2016","6"
"Anglers' Beach ","07/09/2016","115"
"Lido Beach","07/09/2016","120"
"Hoi Mei Wan Beach","07/09/2016","280"
"Gemini Beaches","07/09/2016","250"
"Discovery Bay","08/09/2016","340"
"Hung Shing Yeh Beach","08/09/2016","22"
"Tai Po Lung Mei Beach","09/09/2016","8"
"Kiu Tsui Beach","11/09/2016","260"
"Clear Water Bay Second Beach","11/09/2016","4"
"Trio Beach ","11/09/2016","190"
"Kiu Tsui (New)","11/09/2016","88"
"Silverstrand Beach","11/09/2016","370"
"Hap Mun Bay Beach","11/09/2016","42"
"Clear Water Bay First Beach","11/09/2016","34"
"Repulse Bay Beach","12/09/2016","2"
"Butterfly Beach","12/09/2016","180"
"South Bay Beach","12/09/2016","2"
"Deep Water Bay Beach","12/09/2016","52"
"Lido Beach","12/09/2016","16"
"Anglers' Beach ","12/09/2016","28"
"Hoi Mei Wan Beach","12/09/2016","16"
"Golden Beach","12/09/2016","110"
"Silver Mine Bay Beach","12/09/2016","460"
"Cafeteria Old Beach","12/09/2016","210"
"Tong Fuk Beach","12/09/2016","11"
"Upper Cheung Sha Beach","12/09/2016","6"
"Lower Cheung Sha Beach","12/09/2016","140"
"Pui O Beach","12/09/2016","64"
"Middle Bay Beach","12/09/2016","90"
"St. Stephen's Beach","12/09/2016","1"
"Chung Hom Kok Beach","12/09/2016","12"
"Ma Wan Tung Wan Beach","12/09/2016","12"
"Approach Beach","12/09/2016","34"
"Ting Kau Beach","12/09/2016","82"
"Casam Beach","12/09/2016","18"
"Gemini Beaches","12/09/2016","11"
"Cafeteria New Beach","12/09/2016","100"
"Kadoorie Beach","12/09/2016","110"
"Castle Peak Beach","12/09/2016","30"
"Cheung Chau Tung Wan Beach ","13/09/2016","8"
"Lo So Shing Beach","13/09/2016","50"
"Stanley Main Beach","13/09/2016","45"
"Kwun Yam Beach","13/09/2016","14"
"Hairpin Beach","13/09/2016","52"
"Rocky Bay Beach","13/09/2016","1000"
"Shek O Beach","13/09/2016","232"
"Turtle Cove Beach","13/09/2016","10"
"Big Wave Bay Beach","13/09/2016","70"
"Tai Po Lung Mei Beach","14/09/2016","63"
"Discovery Bay","14/09/2016","12"
"Hung Shing Yeh Beach","14/09/2016","6"
"Hap Mun Bay Beach","19/09/2016","1"
"Casam Beach","19/09/2016","6"
"Lido Beach","19/09/2016","23"
"Clear Water Bay Second Beach","19/09/2016","2"
"Ting Kau Beach","19/09/2016","70"
"Kiu Tsui (New)","19/09/2016","1"
"Hoi Mei Wan Beach","19/09/2016","42"
"Gemini Beaches","19/09/2016","26"
"Anglers' Beach ","19/09/2016","126"
"Kiu Tsui Beach","19/09/2016","3"
"Trio Beach ","19/09/2016","1"
"Clear Water Bay First Beach","19/09/2016","1"
"Approach Beach","19/09/2016","52"
"Silverstrand Beach","19/09/2016","80"
"Rocky Bay Beach","20/09/2016","260"
"South Bay Beach","20/09/2016","44"
"Turtle Cove Beach","20/09/2016","39"
"Repulse Bay Beach","20/09/2016","180"
"Cheung Chau Tung Wan Beach ","20/09/2016","46"
"Deep Water Bay Beach","20/09/2016","131"
"Middle Bay Beach","20/09/2016","410"
"Kwun Yam Beach","20/09/2016","310"
"St. Stephen's Beach","20/09/2016","55"
"Chung Hom Kok Beach","20/09/2016","270"
"Big Wave Bay Beach","20/09/2016","120"
"Shek O Beach","20/09/2016","32"
"Hairpin Beach","20/09/2016","58"
"Stanley Main Beach","20/09/2016","69"
"Lo So Shing Beach","21/09/2016","1"
"Castle Peak Beach","21/09/2016","17"
"Kadoorie Beach","21/09/2016","6"
"Silver Mine Bay Beach","21/09/2016","28"
"Lower Cheung Sha Beach","21/09/2016","10"
"Cafeteria Old Beach","21/09/2016","290"
"Golden Beach","21/09/2016","63"
"Tong Fuk Beach","21/09/2016","45"
"Upper Cheung Sha Beach","21/09/2016","14"
"Pui O Beach","21/09/2016","19"
"Ma Wan Tung Wan Beach","21/09/2016","77"
"Cafeteria New Beach","21/09/2016","80"
"Butterfly Beach","21/09/2016","48"
"Discovery Bay","22/09/2016","90"
"Hung Shing Yeh Beach","22/09/2016","64"
"Tai Po Lung Mei Beach","23/09/2016","13"
"Rocky Bay Beach","26/09/2016","4"
"Turtle Cove Beach","26/09/2016","9"
"Lido Beach","26/09/2016","17"
"Hoi Mei Wan Beach","26/09/2016","16"
"Kwun Yam Beach","26/09/2016","1"
"Cheung Chau Tung Wan Beach ","26/09/2016","1"
"Shek O Beach","26/09/2016","3"
"Hairpin Beach","26/09/2016","1"
"Stanley Main Beach","26/09/2016","1"
"Casam Beach","26/09/2016","19"
"Big Wave Bay Beach","26/09/2016","110"
"Ting Kau Beach","26/09/2016","41"
"Anglers' Beach ","26/09/2016","184"
"Gemini Beaches","26/09/2016","7"
"Approach Beach","26/09/2016","23"
"Tong Fuk Beach","27/09/2016","28"
"St. Stephen's Beach","27/09/2016","1"
"South Bay Beach","27/09/2016","1"
"Middle Bay Beach","27/09/2016","37"
"Deep Water Bay Beach","27/09/2016","13"
"Repulse Bay Beach","27/09/2016","2"
"Cafeteria New Beach","27/09/2016","36"
"Golden Beach","27/09/2016","48"
"Upper Cheung Sha Beach","27/09/2016","1"
"Castle Peak Beach","27/09/2016","1200"
"Butterfly Beach","27/09/2016","180"
"Silver Mine Bay Beach","27/09/2016","19"
"Kadoorie Beach","27/09/2016","26"
"Chung Hom Kok Beach","27/09/2016","2"
"Cafeteria Old Beach","27/09/2016","22"
"Lower Cheung Sha Beach","27/09/2016","4"
"Ma Wan Tung Wan Beach","27/09/2016","210"
"Pui O Beach","27/09/2016","20"
"Trio Beach ","28/09/2016","1"
"Kiu Tsui (New)","28/09/2016","1"
"Kiu Tsui Beach","28/09/2016","120"
"Clear Water Bay Second Beach","28/09/2016","44"
"Clear Water Bay First Beach","28/09/2016","1"
"Hung Shing Yeh Beach","28/09/2016","2"
"Hap Mun Bay Beach","28/09/2016","1"
"Silverstrand Beach","28/09/2016","8"
"Lo So Shing Beach","29/09/2016","24"
"Discovery Bay","29/09/2016","5"
"Tai Po Lung Mei Beach","30/09/2016","13"
"Kiu Tsui Beach","03/10/2016","2"
"Hap Mun Bay Beach","03/10/2016","4"
"Trio Beach ","03/10/2016","1"
"Ma Wan Tung Wan Beach","03/10/2016","34"
"Kadoorie Beach","03/10/2016","19"
"Butterfly Beach","03/10/2016","340"
"Castle Peak Beach","03/10/2016","36"
"Silverstrand Beach","03/10/2016","80"
"Clear Water Bay First Beach","03/10/2016","220"
"Clear Water Bay Second Beach","03/10/2016","110"
"Golden Beach","03/10/2016","23"
"Cafeteria New Beach","03/10/2016","6"
"Cafeteria Old Beach","03/10/2016","27"
"Kiu Tsui (New)","03/10/2016","61"
"Anglers' Beach ","04/10/2016","23"
"Approach Beach","04/10/2016","26"
"Cheung Chau Tung Wan Beach ","04/10/2016","8"
"Repulse Bay Beach","04/10/2016","770"
"South Bay Beach","04/10/2016","2"
"Deep Water Bay Beach","04/10/2016","67"
"Ting Kau Beach","04/10/2016","27"
"Casam Beach","04/10/2016","54"
"Gemini Beaches","04/10/2016","11"
"Lido Beach","04/10/2016","47"
"Hoi Mei Wan Beach","04/10/2016","32"
"Middle Bay Beach","04/10/2016","60"
"Kwun Yam Beach","04/10/2016","19"
"Chung Hom Kok Beach","04/10/2016","2"
"St. Stephen's Beach","04/10/2016","4"
"Shek O Beach","05/10/2016","2"
"Hairpin Beach","05/10/2016","1"
"Silver Mine Bay Beach","05/10/2016","3"
"Rocky Bay Beach","05/10/2016","4"
"Lo So Shing Beach","05/10/2016","1500"
"Lower Cheung Sha Beach","05/10/2016","110"
"Upper Cheung Sha Beach","05/10/2016","1"
"Pui O Beach","05/10/2016","34"
"Big Wave Bay Beach","05/10/2016","21"
"Turtle Cove Beach","05/10/2016","1"
"Stanley Main Beach","05/10/2016","126"
"Tong Fuk Beach","05/10/2016","1"
"Hung Shing Yeh Beach","06/10/2016","2"
"Discovery Bay","06/10/2016","6"
"Tai Po Lung Mei Beach","07/10/2016","88"
"Tong Fuk Beach","11/10/2016","2"
"Kiu Tsui (New)","11/10/2016","2"
"Clear Water Bay First Beach","11/10/2016","3"
"Approach Beach","11/10/2016","16"
"Kiu Tsui Beach","11/10/2016","18"
"Casam Beach","11/10/2016","2"
"Upper Cheung Sha Beach","11/10/2016","11"
"Silver Mine Bay Beach","11/10/2016","14"
"Hap Mun Bay Beach","11/10/2016","7"
"Silverstrand Beach","11/10/2016","21"
"Clear Water Bay Second Beach","11/10/2016","12"
"Ting Kau Beach","11/10/2016","7"
"Lido Beach","11/10/2016","2"
"Hoi Mei Wan Beach","11/10/2016","1"
"Anglers' Beach ","11/10/2016","47"
"Pui O Beach","11/10/2016","5"
"Trio Beach ","11/10/2016","1"
"Gemini Beaches","11/10/2016","1"
"Lower Cheung Sha Beach","11/10/2016","40"
"Ma Wan Tung Wan Beach","12/10/2016","1"
"Turtle Cove Beach","12/10/2016","1"
"Golden Beach","12/10/2016","3"
"Kadoorie Beach","12/10/2016","47"
"Butterfly Beach","12/10/2016","38"
"Kwun Yam Beach","12/10/2016","11"
"Middle Bay Beach","12/10/2016","1"
"South Bay Beach","12/10/2016","1"
"Deep Water Bay Beach","12/10/2016","4"
"Rocky Bay Beach","12/10/2016","8"
"Shek O Beach","12/10/2016","28"
"Hairpin Beach","12/10/2016","1"
"Stanley Main Beach","12/10/2016","1"
"Cafeteria New Beach","12/10/2016","4"
"Castle Peak Beach","12/10/2016","590"
"Cafeteria Old Beach","12/10/2016","33"
"Chung Hom Kok Beach","12/10/2016","1"
"Cheung Chau Tung Wan Beach ","12/10/2016","4"
"St. Stephen's Beach","12/10/2016","1"
"Big Wave Bay Beach","12/10/2016","6"
"Repulse Bay Beach","12/10/2016","1"
"Discovery Bay","13/10/2016","9"
"Lo So Shing Beach","13/10/2016","2"
"Hung Shing Yeh Beach","13/10/2016","7"
"Tai Po Lung Mei Beach","14/10/2016","33"
"Hoi Mei Wan Beach","15/10/2016","290"
"Pui O Beach","15/10/2016","32"
"Ting Kau Beach","15/10/2016","32"
"Upper Cheung Sha Beach","15/10/2016","1"
"Tong Fuk Beach","15/10/2016","2"
"Lower Cheung Sha Beach","15/10/2016","32"
"Silver Mine Bay Beach","15/10/2016","2"
"Approach Beach","15/10/2016","60"
"Casam Beach","15/10/2016","17"
"Gemini Beaches","15/10/2016","25"
"Lido Beach","15/10/2016","35"
"Anglers' Beach ","15/10/2016","62"
"Clear Water Bay First Beach","17/10/2016","630"
"Rocky Bay Beach","17/10/2016","98"
"Turtle Cove Beach","17/10/2016","4"
"Kiu Tsui (New)","17/10/2016","9"
"Silverstrand Beach","17/10/2016","50"
"Castle Peak Beach","17/10/2016","17"
"Cafeteria New Beach","17/10/2016","7"
"Clear Water Bay Second Beach","17/10/2016","8"
"Butterfly Beach","17/10/2016","18"
"Hap Mun Bay Beach","17/10/2016","1"
"Ma Wan Tung Wan Beach","17/10/2016","5"
"Hairpin Beach","17/10/2016","8"
"Kiu Tsui Beach","17/10/2016","1"
"Trio Beach ","17/10/2016","2"
"Golden Beach","17/10/2016","14"
"Stanley Main Beach","17/10/2016","13"
"Kadoorie Beach","17/10/2016","8"
"Big Wave Bay Beach","17/10/2016","93"
"Shek O Beach","17/10/2016","34"
"Cafeteria Old Beach","17/10/2016","15"
"Silverstrand Beach","24/10/2016","53"
"Rocky Bay Beach","24/10/2016","76"
"South Bay Beach","24/10/2016","4"
"St. Stephen's Beach","24/10/2016","1"
"Repulse Bay Beach","24/10/2016","3"
"Kiu Tsui Beach","24/10/2016","1"
"Middle Bay Beach","24/10/2016","27"
"Clear Water Bay Second Beach","24/10/2016","40"
"Turtle Cove Beach","24/10/2016","9"
"Big Wave Bay Beach","24/10/2016","21"
"Chung Hom Kok Beach","24/10/2016","1"
"Trio Beach ","24/10/2016","1"
"Stanley Main Beach","24/10/2016","180"
"Clear Water Bay First Beach","24/10/2016","33"
"Hap Mun Bay Beach","24/10/2016","1"
"Hairpin Beach","24/10/2016","4"
"Shek O Beach","24/10/2016","7"
"Kiu Tsui (New)","24/10/2016","14"
"Deep Water Bay Beach","24/10/2016","7"
"Discovery Bay","25/10/2016","21"
"Silver Mine Bay Beach","25/10/2016","410"
"Lower Cheung Sha Beach","25/10/2016","14"
"Tong Fuk Beach","25/10/2016","1"
"Cheung Chau Tung Wan Beach ","25/10/2016","9"
"Kwun Yam Beach","25/10/2016","3"
"Pui O Beach","25/10/2016","15"
"Upper Cheung Sha Beach","25/10/2016","1"
"Kadoorie Beach","26/10/2016","32"
"Castle Peak Beach","26/10/2016","23"
"Butterfly Beach","26/10/2016","35"
"Golden Beach","26/10/2016","7"
"Cafeteria Old Beach","26/10/2016","120"
"Cafeteria New Beach","26/10/2016","8"
"Ma Wan Tung Wan Beach","26/10/2016","220"
"Approach Beach","26/10/2016","69"
"Hung Shing Yeh Beach","26/10/2016","1"
"Lo So Shing Beach","26/10/2016","18"
"Ting Kau Beach","26/10/2016","95"
"Anglers' Beach ","26/10/2016","76"
"Hoi Mei Wan Beach","26/10/2016","31"
"Casam Beach","26/10/2016","34"
"Gemini Beaches","26/10/2016","21"
"Lido Beach","26/10/2016","45"
"Tai Po Lung Mei Beach","28/10/2016","25"
"Deep Water Bay Beach","01/11/2016","7"
"Repulse Bay Beach","01/11/2016","1"
"Big Wave Bay Beach","01/11/2016","10"
"Stanley Main Beach","01/11/2016","1"
"Middle Bay Beach","01/11/2016","8"
"Cafeteria New Beach","02/11/2016","3"
"Butterfly Beach","02/11/2016","27"
"Kadoorie Beach","02/11/2016","6"
"Silverstrand Beach","02/11/2016","32"
"Clear Water Bay Second Beach","02/11/2016","9"
"Golden Beach","02/11/2016","6"
"Castle Peak Beach","02/11/2016","41"
"Cafeteria Old Beach","02/11/2016","15"
"Ma Wan Tung Wan Beach","02/11/2016","5"
"Tai Po Lung Mei Beach","04/11/2016","1"
"Golden Beach","07/11/2016","2"
"Clear Water Bay Second Beach","07/11/2016","3"
"Silverstrand Beach","07/11/2016","4"
"Gemini Beaches","08/11/2016","28"
"Approach Beach","08/11/2016","85"
"Deep Water Bay Beach","08/11/2016","3"
"Anglers' Beach ","08/11/2016","37"
"Casam Beach","08/11/2016","80"
"Big Wave Bay Beach","08/11/2016","180"
"Lido Beach","08/11/2016","19"
"Ting Kau Beach","08/11/2016","19"
"Middle Bay Beach","08/11/2016","19"
"Hoi Mei Wan Beach","08/11/2016","24"
"Repulse Bay Beach","08/11/2016","1"
"Stanley Main Beach","08/11/2016","38"
"Silver Mine Bay Beach","09/11/2016","4"
"Tong Fuk Beach","09/11/2016","1"
"Pui O Beach","09/11/2016","4"
"Lower Cheung Sha Beach","09/11/2016","17"
"Upper Cheung Sha Beach","09/11/2016","1"
"Tai Po Lung Mei Beach","10/11/2016","8"
"Stanley Main Beach","14/11/2016","26"
"Middle Bay Beach","14/11/2016","4"
"Shek O Beach","14/11/2016","1"
"Rocky Bay Beach","14/11/2016","2"
"South Bay Beach","14/11/2016","1"
"St. Stephen's Beach","14/11/2016","2"
"Hairpin Beach","14/11/2016","1"
"Turtle Cove Beach","14/11/2016","2"
"Big Wave Bay Beach","14/11/2016","7"
"Deep Water Bay Beach","14/11/2016","3"
"Repulse Bay Beach","14/11/2016","1"
"Chung Hom Kok Beach","14/11/2016","1"
"Hap Mun Bay Beach","15/11/2016","1"
"Kiu Tsui Beach","15/11/2016","1"
"Clear Water Bay First Beach","15/11/2016","1"
"Trio Beach ","15/11/2016","5"
"Clear Water Bay Second Beach","15/11/2016","330"
"Silverstrand Beach","15/11/2016","60"
"Kiu Tsui (New)","15/11/2016","3"
"Golden Beach","16/11/2016","200"
"Tai Po Lung Mei Beach","17/11/2016","10"
"Hung Shing Yeh Beach","21/11/2016","1"
"Golden Beach","21/11/2016","5"
"Silverstrand Beach","22/11/2016","7300"
"Repulse Bay Beach","22/11/2016","2"
"Stanley Main Beach","22/11/2016","110"
"Deep Water Bay Beach","22/11/2016","4"
"Clear Water Bay Second Beach","22/11/2016","310"
"Big Wave Bay Beach","22/11/2016","490"
"Middle Bay Beach","22/11/2016","36"
"Silverstrand Beach","23/11/2016","640"
"Kwun Yam Beach","23/11/2016","210"
"Cheung Chau Tung Wan Beach ","23/11/2016","230"
"Tai Po Lung Mei Beach","24/11/2016","4"
"Discovery Bay","24/11/2016","42"
"Stanley Main Beach","28/11/2016","20"
"Middle Bay Beach","28/11/2016","1"
"Repulse Bay Beach","28/11/2016","2"
"Lo So Shing Beach","28/11/2016","1"
"Big Wave Bay Beach","28/11/2016","41"
"Deep Water Bay Beach","28/11/2016","6"
"Golden Beach","29/11/2016","40"
"Silverstrand Beach","29/11/2016","65"
"Clear Water Bay Second Beach","29/11/2016","17"
"Tai Po Lung Mei Beach","02/12/2016","12"
"Chung Hom Kok Beach","05/12/2016","1"
"Middle Bay Beach","05/12/2016","2"
"Hung Shing Yeh Beach","05/12/2016","8"
"South Bay Beach","05/12/2016","1"
"Repulse Bay Beach","05/12/2016","7"
"Deep Water Bay Beach","05/12/2016","3"
"St. Stephen's Beach","05/12/2016","1"
"Clear Water Bay Second Beach","06/12/2016","4"
"Butterfly Beach","06/12/2016","16"
"Cafeteria New Beach","06/12/2016","9"
"Silverstrand Beach","06/12/2016","45"
"Kadoorie Beach","06/12/2016","5"
"Ma Wan Tung Wan Beach","06/12/2016","3"
"Golden Beach","06/12/2016","17"
"Cafeteria Old Beach","06/12/2016","5"
"Castle Peak Beach","06/12/2016","87"
"Silver Mine Bay Beach","07/12/2016","18"
"Pui O Beach","07/12/2016","20"
"Lower Cheung Sha Beach","07/12/2016","1"
"Upper Cheung Sha Beach","07/12/2016","1"
"Tong Fuk Beach","07/12/2016","1"
"Tai Po Lung Mei Beach","09/12/2016","32"
"Kiu Tsui Beach","12/12/2016","3"
"Clear Water Bay First Beach","12/12/2016","63"
"Hap Mun Bay Beach","12/12/2016","1"
"Silverstrand Beach","12/12/2016","15"
"Trio Beach ","12/12/2016","12"
"Clear Water Bay Second Beach","12/12/2016","40"
"Kiu Tsui (New)","12/12/2016","19"
"Rocky Bay Beach","13/12/2016","3"
"Hairpin Beach","13/12/2016","1"
"Shek O Beach","13/12/2016","1"
"Big Wave Bay Beach","13/12/2016","2"
"Golden Beach","13/12/2016","5"
"Turtle Cove Beach","13/12/2016","1"
"Deep Water Bay Beach","13/12/2016","4"
"Stanley Main Beach","13/12/2016","1"
"Approach Beach","14/12/2016","231"
"Anglers' Beach ","14/12/2016","363"
"Lido Beach","14/12/2016","220"
"Casam Beach","14/12/2016","260"
"Hoi Mei Wan Beach","14/12/2016","90"
"Gemini Beaches","14/12/2016","290"
"Ting Kau Beach","14/12/2016","107"
"Tai Po Lung Mei Beach","15/12/2016","4"
"Cheung Chau Tung Wan Beach ","19/12/2016","1"
"Kwun Yam Beach","19/12/2016","3"
"Golden Beach","19/12/2016","4"
"Deep Water Bay Beach","19/12/2016","2"
"Silverstrand Beach","20/12/2016","1"
"Discovery Bay","20/12/2016","4"
"Clear Water Bay Second Beach","20/12/2016","110"
"Lo So Shing Beach","20/12/2016","1"
"Tai Po Lung Mei Beach","22/12/2016","26"
"Clear Water Bay Second Beach","28/12/2016","1"
"Golden Beach","28/12/2016","12"
"Silverstrand Beach","28/12/2016","9"
"Deep Water Bay Beach","28/12/2016","2"
"Tai Po Lung Mei Beach","29/12/2016","21"
