"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Silver Mine Bay Beach","21/05/2013","100"
"Kiu Tsui Beach","21/05/2013","3"
"Trio Beach ","21/05/2013","57"
"Clear Water Bay First Beach","21/05/2013","310"
"Lower Cheung Sha Beach","21/05/2013","57"
"Hung Shing Yeh Beach","23/05/2013","90"
"Tai Po Lung Mei Beach","23/05/2013","4090"
"Lo So Shing Beach","23/05/2013","4"
"Big Wave Bay Beach","24/05/2013","900"
"Middle Bay Beach","24/05/2013","62"
"St. Stephen's Beach","24/05/2013","53"
"Kwun Yam Beach","24/05/2013","5"
"Repulse Bay Beach","24/05/2013","5"
"Shek O Beach","24/05/2013","852"
"Rocky Bay Beach","24/05/2013","1200"
"Stanley Main Beach","24/05/2013","44"
"South Bay Beach","24/05/2013","17"
"Chung Hom Kok Beach","24/05/2013","12"
"Deep Water Bay Beach","24/05/2013","69"
"Cheung Chau Tung Wan Beach ","24/05/2013","11"
"Turtle Cove Beach","24/05/2013","14"
"Hairpin Beach","24/05/2013","100"
"Discovery Bay","27/05/2013","49"
"Tong Fuk Beach","27/05/2013","25"
"Anglers' Beach ","27/05/2013","237"
"Ting Kau Beach","27/05/2013","465"
"Silver Mine Bay Beach","27/05/2013","94"
"Pui O Beach","27/05/2013","2300"
"Gemini Beaches","27/05/2013","150"
"Casam Beach","27/05/2013","340"
"Hoi Mei Wan Beach","27/05/2013","190"
"Upper Cheung Sha Beach","27/05/2013","11"
"Lower Cheung Sha Beach","27/05/2013","28"
"Lido Beach","27/05/2013","140"
"Approach Beach","27/05/2013","483"
"Cafeteria Old Beach","28/05/2013","82"
"Kadoorie Beach","28/05/2013","90"
"Ma Wan Tung Wan Beach","28/05/2013","61"
"Golden Beach","28/05/2013","200"
"Cafeteria New Beach","28/05/2013","71"
"Castle Peak Beach","28/05/2013","160"
"Hap Mun Bay Beach","28/05/2013","14"
"Kiu Tsui Beach","28/05/2013","5"
"Trio Beach ","28/05/2013","7"
"Silverstrand Beach","28/05/2013","19"
"Kiu Tsui (New)","28/05/2013","20"
"Butterfly Beach","28/05/2013","77"
"Clear Water Bay First Beach","28/05/2013","41"
"Clear Water Bay Second Beach","28/05/2013","15"
"Pui O Beach","28/05/2013","147"
"Cheung Chau Tung Wan Beach ","29/05/2013","20"
"Kwun Yam Beach","29/05/2013","17"
"Big Wave Bay Beach","29/05/2013","80"
"Deep Water Bay Beach","29/05/2013","43"
"Middle Bay Beach","29/05/2013","6"
"Repulse Bay Beach","29/05/2013","30"
"St. Stephen's Beach","29/05/2013","15"
"South Bay Beach","29/05/2013","1"
"Stanley Main Beach","29/05/2013","44"
"Turtle Cove Beach","29/05/2013","24"
"Hairpin Beach","29/05/2013","1800"
"Rocky Bay Beach","29/05/2013","93"
"Chung Hom Kok Beach","29/05/2013","16"
"Shek O Beach","29/05/2013","159"
"Lo So Shing Beach","30/05/2013","1"
"Hung Shing Yeh Beach","30/05/2013","10"
"Tai Po Lung Mei Beach","30/05/2013","148"
"Hairpin Beach","03/06/2013","1"
"Rocky Bay Beach","03/06/2013","8"
"Approach Beach","03/06/2013","58"
"Gemini Beaches","03/06/2013","46"
"Ting Kau Beach","03/06/2013","72"
"Hoi Mei Wan Beach","03/06/2013","56"
"Lido Beach","03/06/2013","37"
"Casam Beach","03/06/2013","36"
"Stanley Main Beach","03/06/2013","1"
"Turtle Cove Beach","03/06/2013","8"
"Shek O Beach","03/06/2013","11"
"Kwun Yam Beach","03/06/2013","5"
"Big Wave Bay Beach","03/06/2013","2"
"Cheung Chau Tung Wan Beach ","03/06/2013","2"
"Anglers' Beach ","03/06/2013","40"
"Clear Water Bay First Beach","04/06/2013","43"
"Kiu Tsui (New)","04/06/2013","53"
"Kiu Tsui Beach","04/06/2013","10"
"Silver Mine Bay Beach","04/06/2013","85"
"Hap Mun Bay Beach","04/06/2013","1300"
"Lower Cheung Sha Beach","04/06/2013","100"
"Upper Cheung Sha Beach","04/06/2013","4"
"Tong Fuk Beach","04/06/2013","44"
"Clear Water Bay Second Beach","04/06/2013","23"
"Silverstrand Beach","04/06/2013","620"
"Trio Beach ","04/06/2013","2"
"Pui O Beach","04/06/2013","68"
"Deep Water Bay Beach","05/06/2013","6"
"Butterfly Beach","05/06/2013","230"
"Castle Peak Beach","05/06/2013","440"
"Cafeteria Old Beach","05/06/2013","62"
"Golden Beach","05/06/2013","38"
"Chung Hom Kok Beach","05/06/2013","31"
"South Bay Beach","05/06/2013","7"
"Middle Bay Beach","05/06/2013","140"
"Discovery Bay","05/06/2013","12"
"Ma Wan Tung Wan Beach","05/06/2013","6"
"St. Stephen's Beach","05/06/2013","9"
"Tai Po Lung Mei Beach","05/06/2013","2849"
"Repulse Bay Beach","05/06/2013","10"
"Kadoorie Beach","05/06/2013","130"
"Cafeteria New Beach","05/06/2013","66"
"Hung Shing Yeh Beach","06/06/2013","160"
"Shek O Beach","08/06/2013","48"
"Rocky Bay Beach","08/06/2013","4"
"Hairpin Beach","08/06/2013","4100"
"Turtle Cove Beach","08/06/2013","30"
"Lo So Shing Beach","08/06/2013","4"
"Stanley Main Beach","08/06/2013","4199"
"Big Wave Bay Beach","08/06/2013","36"
"Deep Water Bay Beach","09/06/2013","36"
"Middle Bay Beach","09/06/2013","23"
"Kwun Yam Beach","09/06/2013","1"
"Chung Hom Kok Beach","09/06/2013","8"
"Stanley Main Beach","09/06/2013","14"
"Repulse Bay Beach","09/06/2013","45"
"Cheung Chau Tung Wan Beach ","09/06/2013","5"
"St. Stephen's Beach","09/06/2013","65"
"South Bay Beach","09/06/2013","1"
"Hairpin Beach","09/06/2013","11"
"Kiu Tsui Beach","10/06/2013","17"
"Trio Beach ","10/06/2013","4"
"Clear Water Bay First Beach","10/06/2013","24"
"Approach Beach","10/06/2013","230"
"Castle Peak Beach","10/06/2013","120"
"Ting Kau Beach","10/06/2013","420"
"Gemini Beaches","10/06/2013","620"
"Pui O Beach","10/06/2013","150"
"Tong Fuk Beach","10/06/2013","32"
"Lower Cheung Sha Beach","10/06/2013","47"
"Silver Mine Bay Beach","10/06/2013","110"
"Hap Mun Bay Beach","10/06/2013","25"
"Kiu Tsui (New)","10/06/2013","111"
"Silverstrand Beach","10/06/2013","210"
"Ma Wan Tung Wan Beach","10/06/2013","56"
"Lido Beach","10/06/2013","140"
"Cafeteria New Beach","10/06/2013","180"
"Cafeteria Old Beach","10/06/2013","62"
"Kadoorie Beach","10/06/2013","68"
"Butterfly Beach","10/06/2013","200"
"Golden Beach","10/06/2013","80"
"Anglers' Beach ","10/06/2013","407"
"Hoi Mei Wan Beach","10/06/2013","63"
"Casam Beach","10/06/2013","100"
"Upper Cheung Sha Beach","10/06/2013","1"
"Clear Water Bay Second Beach","10/06/2013","16"
"Tai Po Lung Mei Beach","13/06/2013","407"
"Lo So Shing Beach","13/06/2013","11"
"Hung Shing Yeh Beach","13/06/2013","2"
"Ting Kau Beach","17/06/2013","282"
"Castle Peak Beach","17/06/2013","57"
"Anglers' Beach ","17/06/2013","35"
"Discovery Bay","17/06/2013","1"
"Approach Beach","17/06/2013","145"
"Kadoorie Beach","17/06/2013","59"
"Cafeteria New Beach","17/06/2013","40"
"Ma Wan Tung Wan Beach","17/06/2013","140"
"Hoi Mei Wan Beach","17/06/2013","90"
"Lido Beach","17/06/2013","12"
"Butterfly Beach","17/06/2013","17"
"Golden Beach","17/06/2013","43"
"Casam Beach","17/06/2013","75"
"Cafeteria Old Beach","17/06/2013","40"
"Gemini Beaches","17/06/2013","22"
"Tong Fuk Beach","18/06/2013","7"
"Clear Water Bay Second Beach","18/06/2013","170"
"Trio Beach ","18/06/2013","4"
"Upper Cheung Sha Beach","18/06/2013","1"
"Lower Cheung Sha Beach","18/06/2013","5"
"Silver Mine Bay Beach","18/06/2013","27"
"Kiu Tsui (New)","18/06/2013","6"
"Silverstrand Beach","18/06/2013","110"
"Clear Water Bay First Beach","18/06/2013","22"
"Hap Mun Bay Beach","18/06/2013","1"
"Pui O Beach","18/06/2013","11"
"Kiu Tsui Beach","18/06/2013","6"
"Kwun Yam Beach","19/06/2013","1"
"Chung Hom Kok Beach","19/06/2013","4"
"Hairpin Beach","19/06/2013","1"
"Repulse Bay Beach","19/06/2013","1"
"South Bay Beach","19/06/2013","1"
"St. Stephen's Beach","19/06/2013","4"
"Stanley Main Beach","19/06/2013","1"
"Shek O Beach","19/06/2013","1"
"Cheung Chau Tung Wan Beach ","19/06/2013","1"
"Big Wave Bay Beach","19/06/2013","35"
"Deep Water Bay Beach","19/06/2013","13"
"Middle Bay Beach","19/06/2013","3"
"Rocky Bay Beach","19/06/2013","36"
"Turtle Cove Beach","19/06/2013","25"
"Hung Shing Yeh Beach","20/06/2013","2"
"Lo So Shing Beach","20/06/2013","1"
"Tai Po Lung Mei Beach","20/06/2013","8"
"Approach Beach","25/06/2013","514"
"Lido Beach","25/06/2013","210"
"Silverstrand Beach","25/06/2013","80"
"South Bay Beach","25/06/2013","29"
"Casam Beach","25/06/2013","320"
"Gemini Beaches","25/06/2013","140"
"Anglers' Beach ","25/06/2013","220"
"Repulse Bay Beach","25/06/2013","100"
"Clear Water Bay Second Beach","25/06/2013","31"
"Kiu Tsui (New)","25/06/2013","51"
"Deep Water Bay Beach","25/06/2013","145"
"St. Stephen's Beach","25/06/2013","45"
"Ting Kau Beach","25/06/2013","1694"
"Kiu Tsui Beach","25/06/2013","130"
"Trio Beach ","25/06/2013","230"
"Clear Water Bay First Beach","25/06/2013","31"
"Hap Mun Bay Beach","25/06/2013","56"
"Chung Hom Kok Beach","25/06/2013","19"
"Middle Bay Beach","25/06/2013","180"
"Hoi Mei Wan Beach","25/06/2013","1000"
"Kwun Yam Beach","26/06/2013","98"
"Castle Peak Beach","26/06/2013","80"
"Tong Fuk Beach","26/06/2013","22"
"Upper Cheung Sha Beach","26/06/2013","18"
"Rocky Bay Beach","26/06/2013","6"
"Shek O Beach","26/06/2013","39"
"Turtle Cove Beach","26/06/2013","20"
"Hairpin Beach","26/06/2013","36"
"Stanley Main Beach","26/06/2013","5"
"Cafeteria New Beach","26/06/2013","250"
"Cafeteria Old Beach","26/06/2013","180"
"Kadoorie Beach","26/06/2013","310"
"Butterfly Beach","26/06/2013","280"
"Lower Cheung Sha Beach","26/06/2013","80"
"Ma Wan Tung Wan Beach","26/06/2013","190"
"Silver Mine Bay Beach","26/06/2013","19"
"Big Wave Bay Beach","26/06/2013","230"
"Pui O Beach","26/06/2013","31"
"Golden Beach","26/06/2013","250"
"Cheung Chau Tung Wan Beach ","26/06/2013","11"
"Lo So Shing Beach","27/06/2013","12"
"Hung Shing Yeh Beach","27/06/2013","16"
"Discovery Bay","27/06/2013","16"
"Tai Po Lung Mei Beach","27/06/2013","369"
"Butterfly Beach","02/07/2013","410"
"Cafeteria New Beach","02/07/2013","5"
"Cheung Chau Tung Wan Beach ","02/07/2013","1"
"Tong Fuk Beach","02/07/2013","95"
"Ma Wan Tung Wan Beach","02/07/2013","140"
"Kwun Yam Beach","02/07/2013","1"
"Silver Mine Bay Beach","02/07/2013","220"
"Lower Cheung Sha Beach","02/07/2013","8"
"Pui O Beach","02/07/2013","15"
"Hoi Mei Wan Beach","02/07/2013","81"
"Golden Beach","02/07/2013","14"
"Cafeteria Old Beach","02/07/2013","110"
"Kadoorie Beach","02/07/2013","17"
"Castle Peak Beach","02/07/2013","73"
"Anglers' Beach ","02/07/2013","30"
"Gemini Beaches","02/07/2013","78"
"Ting Kau Beach","02/07/2013","185"
"Lido Beach","02/07/2013","100"
"Casam Beach","02/07/2013","180"
"Upper Cheung Sha Beach","02/07/2013","5"
"Approach Beach","02/07/2013","16"
"Silverstrand Beach","03/07/2013","78"
"Kiu Tsui (New)","03/07/2013","31"
"Rocky Bay Beach","03/07/2013","17"
"Turtle Cove Beach","03/07/2013","6"
"Hairpin Beach","03/07/2013","5"
"Discovery Bay","03/07/2013","13"
"Chung Hom Kok Beach","03/07/2013","4"
"Stanley Main Beach","03/07/2013","24"
"Repulse Bay Beach","03/07/2013","1"
"South Bay Beach","03/07/2013","1"
"Deep Water Bay Beach","03/07/2013","3"
"Kiu Tsui Beach","03/07/2013","5"
"Trio Beach ","03/07/2013","5"
"Big Wave Bay Beach","03/07/2013","15"
"Shek O Beach","03/07/2013","4"
"Middle Bay Beach","03/07/2013","1"
"St. Stephen's Beach","03/07/2013","2"
"Clear Water Bay First Beach","03/07/2013","16"
"Hap Mun Bay Beach","03/07/2013","4"
"Clear Water Bay Second Beach","03/07/2013","16"
"Tai Po Lung Mei Beach","04/07/2013","203"
"Hung Shing Yeh Beach","04/07/2013","3"
"Lo So Shing Beach","04/07/2013","1"
"Discovery Bay","08/07/2013","54"
"Approach Beach","08/07/2013","199"
"Lido Beach","08/07/2013","110"
"Casam Beach","08/07/2013","80"
"Hoi Mei Wan Beach","08/07/2013","220"
"Golden Beach","08/07/2013","98"
"Cafeteria Old Beach","08/07/2013","31"
"Kadoorie Beach","08/07/2013","680"
"Castle Peak Beach","08/07/2013","130"
"Butterfly Beach","08/07/2013","710"
"Gemini Beaches","08/07/2013","140"
"Cafeteria New Beach","08/07/2013","220"
"Anglers' Beach ","08/07/2013","55"
"Ting Kau Beach","08/07/2013","490"
"Ma Wan Tung Wan Beach","08/07/2013","80"
"Kwun Yam Beach","09/07/2013","39"
"Hap Mun Bay Beach","09/07/2013","6"
"Trio Beach ","09/07/2013","1"
"Clear Water Bay Second Beach","09/07/2013","26"
"Cheung Chau Tung Wan Beach ","09/07/2013","9"
"Clear Water Bay First Beach","09/07/2013","70"
"Silverstrand Beach","09/07/2013","39"
"Kiu Tsui Beach","09/07/2013","9"
"Kiu Tsui (New)","09/07/2013","7"
"Pui O Beach","10/07/2013","148"
"Shek O Beach","10/07/2013","4"
"Deep Water Bay Beach","10/07/2013","8"
"Hairpin Beach","10/07/2013","15"
"Repulse Bay Beach","10/07/2013","13"
"South Bay Beach","10/07/2013","1"
"Stanley Main Beach","10/07/2013","17"
"Turtle Cove Beach","10/07/2013","18"
"Lower Cheung Sha Beach","10/07/2013","9"
"Silver Mine Bay Beach","10/07/2013","90"
"Upper Cheung Sha Beach","10/07/2013","35"
"Big Wave Bay Beach","10/07/2013","51"
"St. Stephen's Beach","10/07/2013","150"
"Middle Bay Beach","10/07/2013","9"
"Chung Hom Kok Beach","10/07/2013","21"
"Rocky Bay Beach","10/07/2013","21"
"Tong Fuk Beach","10/07/2013","28"
"Lo So Shing Beach","11/07/2013","1"
"Tai Po Lung Mei Beach","11/07/2013","203"
"Hung Shing Yeh Beach","11/07/2013","5"
"Cheung Chau Tung Wan Beach ","13/07/2013","1"
"Kwun Yam Beach","13/07/2013","5"
"Approach Beach","13/07/2013","30"
"Lido Beach","13/07/2013","52"
"Anglers' Beach ","13/07/2013","179"
"Casam Beach","13/07/2013","130"
"Gemini Beaches","13/07/2013","330"
"Ting Kau Beach","13/07/2013","105"
"Hoi Mei Wan Beach","13/07/2013","170"
"Discovery Bay","14/07/2013","1"
"Ma Wan Tung Wan Beach","14/07/2013","36"
"Golden Beach","14/07/2013","48"
"Kadoorie Beach","14/07/2013","17"
"Butterfly Beach","14/07/2013","77"
"Cafeteria New Beach","14/07/2013","90"
"Castle Peak Beach","14/07/2013","21"
"Cafeteria Old Beach","14/07/2013","23"
"Kiu Tsui (New)","15/07/2013","10"
"Clear Water Bay First Beach","15/07/2013","1000"
"Clear Water Bay Second Beach","15/07/2013","98"
"Trio Beach ","15/07/2013","25"
"Kiu Tsui Beach","15/07/2013","15"
"Silverstrand Beach","15/07/2013","510"
"Hap Mun Bay Beach","15/07/2013","12"
"St. Stephen's Beach","16/07/2013","1"
"Big Wave Bay Beach","16/07/2013","73"
"Shek O Beach","16/07/2013","39"
"Hairpin Beach","16/07/2013","120"
"Turtle Cove Beach","16/07/2013","510"
"Rocky Bay Beach","16/07/2013","17"
"South Bay Beach","16/07/2013","8"
"Chung Hom Kok Beach","16/07/2013","190"
"Stanley Main Beach","16/07/2013","21"
"Middle Bay Beach","16/07/2013","12"
"Deep Water Bay Beach","16/07/2013","22"
"Repulse Bay Beach","16/07/2013","4"
"Lower Cheung Sha Beach","17/07/2013","15"
"Pui O Beach","17/07/2013","29"
"Upper Cheung Sha Beach","17/07/2013","1"
"Silver Mine Bay Beach","17/07/2013","50"
"Tong Fuk Beach","17/07/2013","1"
"Hung Shing Yeh Beach","18/07/2013","4"
"Lo So Shing Beach","18/07/2013","1"
"Tai Po Lung Mei Beach","18/07/2013","206"
"Hoi Mei Wan Beach","22/07/2013","110"
"Cafeteria New Beach","22/07/2013","15"
"Kadoorie Beach","22/07/2013","180"
"Castle Peak Beach","22/07/2013","180"
"Lido Beach","22/07/2013","52"
"Ma Wan Tung Wan Beach","22/07/2013","150"
"Butterfly Beach","22/07/2013","24"
"Anglers' Beach ","22/07/2013","79"
"Discovery Bay","22/07/2013","7"
"Gemini Beaches","22/07/2013","65"
"Ting Kau Beach","22/07/2013","409"
"Cafeteria Old Beach","22/07/2013","12"
"Approach Beach","22/07/2013","95"
"Casam Beach","22/07/2013","80"
"Golden Beach","22/07/2013","90"
"Hap Mun Bay Beach","23/07/2013","17"
"Kiu Tsui (New)","23/07/2013","133"
"Silverstrand Beach","23/07/2013","140"
"Clear Water Bay Second Beach","23/07/2013","13"
"Tong Fuk Beach","23/07/2013","4"
"Upper Cheung Sha Beach","23/07/2013","7"
"Lower Cheung Sha Beach","23/07/2013","72"
"Silver Mine Bay Beach","23/07/2013","55"
"Kiu Tsui Beach","23/07/2013","1000"
"Trio Beach ","23/07/2013","16"
"Clear Water Bay First Beach","23/07/2013","31"
"Pui O Beach","23/07/2013","353"
"Repulse Bay Beach","24/07/2013","53"
"Chung Hom Kok Beach","24/07/2013","46"
"Turtle Cove Beach","24/07/2013","430"
"Stanley Main Beach","24/07/2013","526"
"Middle Bay Beach","24/07/2013","48"
"Deep Water Bay Beach","24/07/2013","1020"
"Hairpin Beach","24/07/2013","630"
"St. Stephen's Beach","24/07/2013","3500"
"South Bay Beach","24/07/2013","16"
"Big Wave Bay Beach","24/07/2013","680"
"Rocky Bay Beach","24/07/2013","760"
"Shek O Beach","24/07/2013","194"
"St. Stephen's Beach","25/07/2013","30"
"Kwun Yam Beach","25/07/2013","530"
"Hung Shing Yeh Beach","25/07/2013","52"
"Cheung Chau Tung Wan Beach ","25/07/2013","36"
"Tai Po Lung Mei Beach","25/07/2013","689"
"Approach Beach","29/07/2013","32"
"Gemini Beaches","29/07/2013","58"
"Lido Beach","29/07/2013","18"
"Ma Wan Tung Wan Beach","29/07/2013","4"
"Cafeteria New Beach","29/07/2013","13"
"Cafeteria Old Beach","29/07/2013","36"
"Golden Beach","29/07/2013","37"
"Kadoorie Beach","29/07/2013","40"
"Castle Peak Beach","29/07/2013","23"
"Hoi Mei Wan Beach","29/07/2013","24"
"Lo So Shing Beach","29/07/2013","1"
"Butterfly Beach","29/07/2013","80"
"Ting Kau Beach","29/07/2013","104"
"Anglers' Beach ","29/07/2013","231"
"Casam Beach","29/07/2013","21"
"Lower Cheung Sha Beach","30/07/2013","19"
"Pui O Beach","30/07/2013","5"
"Hap Mun Bay Beach","30/07/2013","14"
"Trio Beach ","30/07/2013","1"
"Clear Water Bay First Beach","30/07/2013","90"
"Clear Water Bay Second Beach","30/07/2013","25"
"Silver Mine Bay Beach","30/07/2013","10"
"Kiu Tsui (New)","30/07/2013","2"
"Upper Cheung Sha Beach","30/07/2013","1"
"Tong Fuk Beach","30/07/2013","7"
"Silverstrand Beach","30/07/2013","67"
"Kiu Tsui Beach","30/07/2013","2300"
"Kiu Tsui Beach","31/07/2013","6"
"Kwun Yam Beach","31/07/2013","11"
"Repulse Bay Beach","31/07/2013","1"
"South Bay Beach","31/07/2013","1"
"Chung Hom Kok Beach","31/07/2013","4"
"Middle Bay Beach","31/07/2013","7"
"St. Stephen's Beach","31/07/2013","1"
"Stanley Main Beach","31/07/2013","55"
"Hairpin Beach","31/07/2013","25"
"Rocky Bay Beach","31/07/2013","30"
"Deep Water Bay Beach","31/07/2013","3"
"Big Wave Bay Beach","31/07/2013","83"
"Shek O Beach","31/07/2013","16"
"Turtle Cove Beach","31/07/2013","1"
"Cheung Chau Tung Wan Beach ","31/07/2013","3"
"Hung Shing Yeh Beach","01/08/2013","6"
"Lo So Shing Beach","01/08/2013","1"
"Tai Po Lung Mei Beach","01/08/2013","176"
"Hap Mun Bay Beach","05/08/2013","240"
"Silverstrand Beach","05/08/2013","14"
"Trio Beach ","05/08/2013","34"
"Discovery Bay","05/08/2013","110"
"Repulse Bay Beach","05/08/2013","6"
"St. Stephen's Beach","05/08/2013","9"
"Chung Hom Kok Beach","05/08/2013","4"
"Kiu Tsui (New)","05/08/2013","38"
"Clear Water Bay First Beach","05/08/2013","21"
"Clear Water Bay Second Beach","05/08/2013","120"
"Kiu Tsui Beach","05/08/2013","10"
"Middle Bay Beach","05/08/2013","12"
"South Bay Beach","05/08/2013","2"
"Deep Water Bay Beach","05/08/2013","2"
"Silver Mine Bay Beach","06/08/2013","63"
"Cheung Chau Tung Wan Beach ","06/08/2013","7"
"Upper Cheung Sha Beach","06/08/2013","10"
"Pui O Beach","06/08/2013","51"
"Tong Fuk Beach","06/08/2013","2"
"Lower Cheung Sha Beach","06/08/2013","12"
"Kwun Yam Beach","06/08/2013","3"
"Big Wave Bay Beach","07/08/2013","38"
"Butterfly Beach","07/08/2013","200"
"Anglers' Beach ","07/08/2013","90"
"Gemini Beaches","07/08/2013","44"
"Hoi Mei Wan Beach","07/08/2013","200"
"Golden Beach","07/08/2013","33"
"Cafeteria Old Beach","07/08/2013","33"
"Castle Peak Beach","07/08/2013","280"
"Turtle Cove Beach","07/08/2013","1"
"Stanley Main Beach","07/08/2013","20"
"Approach Beach","07/08/2013","155"
"Rocky Bay Beach","07/08/2013","39"
"Shek O Beach","07/08/2013","21"
"Hairpin Beach","07/08/2013","4"
"Ma Wan Tung Wan Beach","07/08/2013","740"
"Lido Beach","07/08/2013","33"
"Casam Beach","07/08/2013","24"
"Cafeteria New Beach","07/08/2013","35"
"Kadoorie Beach","07/08/2013","41"
"Ting Kau Beach","07/08/2013","121"
"Lo So Shing Beach","08/08/2013","16"
"Tai Po Lung Mei Beach","08/08/2013","61"
"Clear Water Bay First Beach","10/08/2013","7"
"Hap Mun Bay Beach","10/08/2013","3"
"Kiu Tsui (New)","10/08/2013","15"
"Clear Water Bay Second Beach","10/08/2013","9"
"Kiu Tsui Beach","10/08/2013","1"
"Trio Beach ","10/08/2013","8"
"Silverstrand Beach","10/08/2013","40"
"Hung Shing Yeh Beach","11/08/2013","1"
"Tong Fuk Beach","11/08/2013","1"
"Silver Mine Bay Beach","11/08/2013","5"
"Pui O Beach","11/08/2013","164"
"Lower Cheung Sha Beach","11/08/2013","8"
"Upper Cheung Sha Beach","11/08/2013","1"
"Anglers' Beach ","12/08/2013","46"
"Approach Beach","12/08/2013","21"
"Cafeteria Old Beach","12/08/2013","50"
"Shek O Beach","12/08/2013","12"
"Casam Beach","12/08/2013","58"
"Golden Beach","12/08/2013","42"
"Butterfly Beach","12/08/2013","38"
"Gemini Beaches","12/08/2013","28"
"Ting Kau Beach","12/08/2013","12"
"Big Wave Bay Beach","12/08/2013","2"
"Rocky Bay Beach","12/08/2013","14"
"Turtle Cove Beach","12/08/2013","17"
"Hairpin Beach","12/08/2013","24"
"Ma Wan Tung Wan Beach","12/08/2013","24"
"Lido Beach","12/08/2013","32"
"Hoi Mei Wan Beach","12/08/2013","48"
"Kadoorie Beach","12/08/2013","13"
"Castle Peak Beach","12/08/2013","240"
"Stanley Main Beach","12/08/2013","16"
"Cafeteria New Beach","12/08/2013","28"
"Tai Po Lung Mei Beach","15/08/2013","407"
"Kwun Yam Beach","15/08/2013","3"
"South Bay Beach","15/08/2013","52"
"Chung Hom Kok Beach","15/08/2013","39"
"Deep Water Bay Beach","15/08/2013","63"
"Repulse Bay Beach","15/08/2013","29"
"Middle Bay Beach","15/08/2013","52"
"St. Stephen's Beach","15/08/2013","31"
"Cheung Chau Tung Wan Beach ","15/08/2013","5"
"Lo So Shing Beach","16/08/2013","14"
"Discovery Bay","16/08/2013","80"
"Cafeteria New Beach","19/08/2013","230"
"Kadoorie Beach","19/08/2013","340"
"Butterfly Beach","19/08/2013","800"
"Repulse Bay Beach","19/08/2013","600"
"Middle Bay Beach","19/08/2013","170"
"St. Stephen's Beach","19/08/2013","210"
"South Bay Beach","19/08/2013","36"
"Golden Beach","19/08/2013","220"
"Cafeteria Old Beach","19/08/2013","240"
"Chung Hom Kok Beach","19/08/2013","14"
"Deep Water Bay Beach","19/08/2013","125"
"Castle Peak Beach","19/08/2013","190"
"Ma Wan Tung Wan Beach","19/08/2013","100"
"Upper Cheung Sha Beach","20/08/2013","9"
"Lower Cheung Sha Beach","20/08/2013","220"
"Silver Mine Bay Beach","20/08/2013","82"
"Kiu Tsui Beach","20/08/2013","24"
"Trio Beach ","20/08/2013","80"
"Clear Water Bay First Beach","20/08/2013","65"
"Tong Fuk Beach","20/08/2013","200"
"Pui O Beach","20/08/2013","205"
"Hap Mun Bay Beach","20/08/2013","3"
"Kiu Tsui (New)","20/08/2013","64"
"Silverstrand Beach","20/08/2013","34"
"Clear Water Bay Second Beach","20/08/2013","31"
"Rocky Bay Beach","21/08/2013","320"
"Lido Beach","21/08/2013","1900"
"Ting Kau Beach","21/08/2013","785"
"Shek O Beach","21/08/2013","17"
"Hoi Mei Wan Beach","21/08/2013","2400"
"Casam Beach","21/08/2013","2000"
"Cheung Chau Tung Wan Beach ","21/08/2013","51"
"Kwun Yam Beach","21/08/2013","24"
"Discovery Bay","21/08/2013","17"
"Big Wave Bay Beach","21/08/2013","15"
"Hairpin Beach","21/08/2013","94"
"Stanley Main Beach","21/08/2013","7"
"Approach Beach","21/08/2013","1543"
"Anglers' Beach ","21/08/2013","755"
"Turtle Cove Beach","21/08/2013","1"
"Gemini Beaches","21/08/2013","750"
"Hung Shing Yeh Beach","22/08/2013","21"
"Casam Beach","22/08/2013","230"
"Tai Po Lung Mei Beach","22/08/2013","1768"
"Hoi Mei Wan Beach","22/08/2013","380"
"Lido Beach","22/08/2013","330"
"Lo So Shing Beach","23/08/2013","53"
"Hoi Mei Wan Beach","26/08/2013","10"
"Discovery Bay","26/08/2013","2"
"Castle Peak Beach","26/08/2013","200"
"Gemini Beaches","26/08/2013","130"
"Ma Wan Tung Wan Beach","26/08/2013","45"
"Casam Beach","26/08/2013","100"
"Golden Beach","26/08/2013","390"
"Cafeteria New Beach","26/08/2013","650"
"Kadoorie Beach","26/08/2013","300"
"Butterfly Beach","26/08/2013","850"
"Approach Beach","26/08/2013","62"
"Lido Beach","26/08/2013","38"
"Anglers' Beach ","26/08/2013","144"
"Ting Kau Beach","26/08/2013","132"
"Cafeteria Old Beach","26/08/2013","350"
"Silver Mine Bay Beach","27/08/2013","11"
"Tong Fuk Beach","27/08/2013","9"
"Lower Cheung Sha Beach","27/08/2013","8"
"Pui O Beach","27/08/2013","20"
"Kiu Tsui (New)","27/08/2013","1"
"Clear Water Bay Second Beach","27/08/2013","8"
"Kiu Tsui Beach","27/08/2013","1"
"Upper Cheung Sha Beach","27/08/2013","1"
"Hap Mun Bay Beach","27/08/2013","2"
"Trio Beach ","27/08/2013","4"
"Silverstrand Beach","27/08/2013","18"
"Clear Water Bay First Beach","27/08/2013","5"
"Cheung Chau Tung Wan Beach ","28/08/2013","5"
"Repulse Bay Beach","28/08/2013","11"
"Rocky Bay Beach","28/08/2013","9"
"Kwun Yam Beach","28/08/2013","1"
"South Bay Beach","28/08/2013","4"
"Chung Hom Kok Beach","28/08/2013","24"
"Turtle Cove Beach","28/08/2013","2"
