"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Ma Wan Tung Wan Beach","31/08/2015","73"
"Approach Beach","31/08/2015","184"
"Lido Beach","31/08/2015","96"
"Shek O Beach","31/08/2015","118"
"Ting Kau Beach","31/08/2015","724"
"Cheung Chau Tung Wan Beach ","31/08/2015","30"
"Kwun Yam Beach","31/08/2015","23"
"Hairpin Beach","31/08/2015","14"
"Stanley Main Beach","31/08/2015","81"
"Hoi Mei Wan Beach","31/08/2015","270"
"Upper Cheung Sha Beach","01/09/2015","4"
"Lo So Shing Beach","01/09/2015","9"
"Silver Mine Bay Beach","01/09/2015","46"
"Pui O Beach","01/09/2015","32"
"Tong Fuk Beach","01/09/2015","1"
"Lower Cheung Sha Beach","01/09/2015","59"
"Hung Shing Yeh Beach","01/09/2015","1"
"Tai Po Lung Mei Beach","04/09/2015","111"
"Discovery Bay","07/09/2015","44"
"Kwun Yam Beach","07/09/2015","5"
"Cheung Chau Tung Wan Beach ","07/09/2015","650"
"Approach Beach","08/09/2015","145"
"Castle Peak Beach","08/09/2015","800"
"Ma Wan Tung Wan Beach","08/09/2015","17"
"Repulse Bay Beach","08/09/2015","6"
"South Bay Beach","08/09/2015","1"
"Golden Beach","08/09/2015","9"
"Cafeteria Old Beach","08/09/2015","90"
"Hoi Mei Wan Beach","08/09/2015","230"
"Stanley Main Beach","08/09/2015","66"
"Lido Beach","08/09/2015","140"
"Anglers' Beach ","08/09/2015","28"
"Deep Water Bay Beach","08/09/2015","6"
"Rocky Bay Beach","08/09/2015","130"
"Turtle Cove Beach","08/09/2015","1"
"Middle Bay Beach","08/09/2015","1"
"St. Stephen's Beach","08/09/2015","5"
"Chung Hom Kok Beach","08/09/2015","2"
"Big Wave Bay Beach","08/09/2015","220"
"Shek O Beach","08/09/2015","401"
"Hairpin Beach","08/09/2015","4"
"Ting Kau Beach","08/09/2015","63"
"Casam Beach","08/09/2015","200"
"Gemini Beaches","08/09/2015","57"
"Cafeteria New Beach","08/09/2015","50"
"Kadoorie Beach","08/09/2015","27"
"Butterfly Beach","08/09/2015","140"
"Upper Cheung Sha Beach","09/09/2015","2"
"Clear Water Bay First Beach","09/09/2015","22"
"Silverstrand Beach","09/09/2015","230"
"Kiu Tsui Beach","09/09/2015","1"
"Trio Beach ","09/09/2015","11"
"Kiu Tsui (New)","09/09/2015","1"
"Pui O Beach","09/09/2015","3"
"Tong Fuk Beach","09/09/2015","2"
"Lower Cheung Sha Beach","09/09/2015","66"
"Silver Mine Bay Beach","09/09/2015","160"
"Hap Mun Bay Beach","09/09/2015","1"
"Clear Water Bay Second Beach","09/09/2015","130"
"Lo So Shing Beach","10/09/2015","8"
"Hung Shing Yeh Beach","10/09/2015","2"
"Tai Po Lung Mei Beach","11/09/2015","38"
"Cheung Chau Tung Wan Beach ","14/09/2015","39"
"Kadoorie Beach","14/09/2015","5"
"Butterfly Beach","14/09/2015","22"
"Cafeteria New Beach","14/09/2015","16"
"Castle Peak Beach","14/09/2015","25"
"Cafeteria Old Beach","14/09/2015","17"
"Ma Wan Tung Wan Beach","14/09/2015","58"
"Kwun Yam Beach","14/09/2015","22"
"Lo So Shing Beach","14/09/2015","25"
"Golden Beach","14/09/2015","74"
"South Bay Beach","15/09/2015","20"
"Anglers' Beach ","15/09/2015","33"
"Ting Kau Beach","15/09/2015","71"
"Casam Beach","15/09/2015","17"
"Chung Hom Kok Beach","15/09/2015","2"
"Shek O Beach","15/09/2015","7"
"Big Wave Bay Beach","15/09/2015","8"
"Approach Beach","15/09/2015","150"
"Middle Bay Beach","15/09/2015","4"
"Repulse Bay Beach","15/09/2015","1"
"St. Stephen's Beach","15/09/2015","2"
"Deep Water Bay Beach","15/09/2015","8"
"Rocky Bay Beach","15/09/2015","150"
"Turtle Cove Beach","15/09/2015","9"
"Stanley Main Beach","15/09/2015","44"
"Lido Beach","15/09/2015","11"
"Hoi Mei Wan Beach","15/09/2015","78"
"Gemini Beaches","15/09/2015","7"
"Hairpin Beach","15/09/2015","52"
"Clear Water Bay Second Beach","16/09/2015","120"
"Upper Cheung Sha Beach","16/09/2015","17"
"Pui O Beach","16/09/2015","2"
"Lower Cheung Sha Beach","16/09/2015","16"
"Silver Mine Bay Beach","16/09/2015","67"
"Trio Beach ","16/09/2015","1"
"Clear Water Bay First Beach","16/09/2015","2"
"Kiu Tsui Beach","16/09/2015","1"
"Kiu Tsui (New)","16/09/2015","1"
"Tong Fuk Beach","16/09/2015","1"
"Hap Mun Bay Beach","16/09/2015","1"
"Silverstrand Beach","16/09/2015","10"
"Hung Shing Yeh Beach","17/09/2015","13"
"Discovery Bay","17/09/2015","67"
"Tai Po Lung Mei Beach","18/09/2015","13"
"Castle Peak Beach","21/09/2015","310"
"Butterfly Beach","21/09/2015","1200"
"Chung Hom Kok Beach","21/09/2015","170"
"Cafeteria New Beach","21/09/2015","90"
"St. Stephen's Beach","21/09/2015","510"
"Golden Beach","21/09/2015","100"
"Kwun Yam Beach","21/09/2015","17"
"Kadoorie Beach","21/09/2015","120"
"Cheung Chau Tung Wan Beach ","21/09/2015","11"
"Repulse Bay Beach","21/09/2015","1600"
"Middle Bay Beach","21/09/2015","780"
"Deep Water Bay Beach","21/09/2015","856"
"Ma Wan Tung Wan Beach","21/09/2015","80"
"Cafeteria Old Beach","21/09/2015","2800"
"South Bay Beach","21/09/2015","170"
"Stanley Main Beach","22/09/2015","21"
"Lido Beach","22/09/2015","90"
"Cafeteria Old Beach","22/09/2015","30"
"Pui O Beach","22/09/2015","2"
"Silver Mine Bay Beach","22/09/2015","140"
"Rocky Bay Beach","22/09/2015","14"
"Casam Beach","22/09/2015","140"
"Gemini Beaches","22/09/2015","58"
"Upper Cheung Sha Beach","22/09/2015","4"
"Hairpin Beach","22/09/2015","10"
"Anglers' Beach ","22/09/2015","38"
"Ting Kau Beach","22/09/2015","347"
"Tong Fuk Beach","22/09/2015","3"
"Lower Cheung Sha Beach","22/09/2015","13"
"Big Wave Bay Beach","22/09/2015","40"
"Shek O Beach","22/09/2015","4"
"Turtle Cove Beach","22/09/2015","1"
"Approach Beach","22/09/2015","47"
"Hoi Mei Wan Beach","22/09/2015","36"
"Hap Mun Bay Beach","23/09/2015","1"
"Clear Water Bay First Beach","23/09/2015","3"
"Trio Beach ","23/09/2015","4"
"Silverstrand Beach","23/09/2015","30"
"Lo So Shing Beach","23/09/2015","4"
"Kiu Tsui Beach","23/09/2015","1"
"Kiu Tsui (New)","23/09/2015","1"
"Clear Water Bay Second Beach","23/09/2015","11"
"Discovery Bay","24/09/2015","4"
"Hung Shing Yeh Beach","24/09/2015","4"
"Tai Po Lung Mei Beach","25/09/2015","18"
"Casam Beach","29/09/2015","11"
"Gemini Beaches","29/09/2015","17"
"Ma Wan Tung Wan Beach","29/09/2015","22"
"Ting Kau Beach","29/09/2015","16"
"Cafeteria Old Beach","29/09/2015","45"
"Butterfly Beach","29/09/2015","180"
"Hoi Mei Wan Beach","29/09/2015","64"
"Upper Cheung Sha Beach","29/09/2015","4"
"Anglers' Beach ","29/09/2015","32"
"Kadoorie Beach","29/09/2015","53"
"Castle Peak Beach","29/09/2015","62"
"Lower Cheung Sha Beach","29/09/2015","13"
"Pui O Beach","29/09/2015","369"
"Silver Mine Bay Beach","29/09/2015","21"
"Tong Fuk Beach","29/09/2015","16"
"Golden Beach","29/09/2015","92"
"Cafeteria New Beach","29/09/2015","41"
"Approach Beach","29/09/2015","99"
"Lido Beach","29/09/2015","18"
"South Bay Beach","30/09/2015","8"
"Big Wave Bay Beach","30/09/2015","7"
"Shek O Beach","30/09/2015","2"
"Deep Water Bay Beach","30/09/2015","44"
"Chung Hom Kok Beach","30/09/2015","230"
"Stanley Main Beach","30/09/2015","11"
"Hairpin Beach","30/09/2015","3"
"Kwun Yam Beach","30/09/2015","2"
"Repulse Bay Beach","30/09/2015","20"
"St. Stephen's Beach","30/09/2015","30"
"Rocky Bay Beach","30/09/2015","4"
"Turtle Cove Beach","30/09/2015","1"
"Middle Bay Beach","30/09/2015","7"
"Cheung Chau Tung Wan Beach ","30/09/2015","4"
"Silverstrand Beach","01/10/2015","93"
"Kiu Tsui Beach","01/10/2015","5"
"Trio Beach ","01/10/2015","3"
"Clear Water Bay Second Beach","01/10/2015","100"
"Kiu Tsui (New)","01/10/2015","24"
"Clear Water Bay First Beach","01/10/2015","27"
"Hap Mun Bay Beach","01/10/2015","5"
"Tai Po Lung Mei Beach","02/10/2015","7"
"Hung Shing Yeh Beach","05/10/2015","4"
"Stanley Main Beach","05/10/2015","78"
"Shek O Beach","05/10/2015","85"
"Hairpin Beach","05/10/2015","6"
"Turtle Cove Beach","05/10/2015","26"
"Discovery Bay","05/10/2015","6900"
"Big Wave Bay Beach","05/10/2015","100"
"Rocky Bay Beach","05/10/2015","26"
"Lo So Shing Beach","05/10/2015","6"
"Golden Beach","06/10/2015","23"
"Butterfly Beach","06/10/2015","130"
"Repulse Bay Beach","06/10/2015","7"
"Cafeteria Old Beach","06/10/2015","1900"
"Castle Peak Beach","06/10/2015","480"
"Chung Hom Kok Beach","06/10/2015","10"
"Ma Wan Tung Wan Beach","06/10/2015","61"
"South Bay Beach","06/10/2015","1"
"Discovery Bay","06/10/2015","100"
"Cheung Chau Tung Wan Beach ","06/10/2015","350"
"Middle Bay Beach","06/10/2015","120"
"St. Stephen's Beach","06/10/2015","1"
"Deep Water Bay Beach","06/10/2015","320"
"Cafeteria New Beach","06/10/2015","38"
"Kadoorie Beach","06/10/2015","39"
"Kwun Yam Beach","06/10/2015","5400"
"Ting Kau Beach","07/10/2015","98"
"Cafeteria Old Beach","07/10/2015","170"
"Hoi Mei Wan Beach","07/10/2015","470"
"Anglers' Beach ","07/10/2015","110"
"Lower Cheung Sha Beach","07/10/2015","16"
"Silver Mine Bay Beach","07/10/2015","7100"
"Gemini Beaches","07/10/2015","180"
"Tong Fuk Beach","07/10/2015","130"
"Upper Cheung Sha Beach","07/10/2015","3"
"Pui O Beach","07/10/2015","82"
"Approach Beach","07/10/2015","112"
"Lido Beach","07/10/2015","33"
"Casam Beach","07/10/2015","110"
"Kwun Yam Beach","07/10/2015","7"
"Silver Mine Bay Beach","08/10/2015","18"
"Tai Po Lung Mei Beach","09/10/2015","78"
"Cafeteria Old Beach","12/10/2015","21"
"Castle Peak Beach","12/10/2015","590"
"Ma Wan Tung Wan Beach","12/10/2015","8"
"Cafeteria New Beach","12/10/2015","12"
"St. Stephen's Beach","12/10/2015","1"
"Repulse Bay Beach","12/10/2015","37"
"Butterfly Beach","12/10/2015","260"
"Middle Bay Beach","12/10/2015","43"
"South Bay Beach","12/10/2015","33"
"Chung Hom Kok Beach","12/10/2015","1"
"Deep Water Bay Beach","12/10/2015","36"
"Golden Beach","12/10/2015","6"
"Kadoorie Beach","12/10/2015","12"
"Hung Shing Yeh Beach","12/10/2015","31"
"Clear Water Bay Second Beach","13/10/2015","10"
"Ting Kau Beach","13/10/2015","119"
"Silverstrand Beach","13/10/2015","11"
"Kiu Tsui Beach","13/10/2015","14"
"Gemini Beaches","13/10/2015","53"
"Hap Mun Bay Beach","13/10/2015","1"
"Anglers' Beach ","13/10/2015","77"
"Trio Beach ","13/10/2015","1"
"Clear Water Bay First Beach","13/10/2015","14"
"Approach Beach","13/10/2015","180"
"Lido Beach","13/10/2015","28"
"Casam Beach","13/10/2015","13"
"Hoi Mei Wan Beach","13/10/2015","250"
"Kiu Tsui (New)","13/10/2015","15"
"Upper Cheung Sha Beach","14/10/2015","4"
"Turtle Cove Beach","14/10/2015","1"
"Stanley Main Beach","14/10/2015","10"
"Tong Fuk Beach","14/10/2015","1"
"Pui O Beach","14/10/2015","3"
"Silver Mine Bay Beach","14/10/2015","24"
"Hairpin Beach","14/10/2015","1"
"Kwun Yam Beach","14/10/2015","6"
"Cheung Chau Tung Wan Beach ","14/10/2015","5"
"Lower Cheung Sha Beach","14/10/2015","16"
"Big Wave Bay Beach","14/10/2015","13"
"Shek O Beach","14/10/2015","4"
"Rocky Bay Beach","14/10/2015","28"
"Discovery Bay","15/10/2015","12"
"Lo So Shing Beach","15/10/2015","1"
"Tai Po Lung Mei Beach","15/10/2015","51"
"Kwun Yam Beach","17/10/2015","1"
"Approach Beach","17/10/2015","28"
"Anglers' Beach ","17/10/2015","12"
"Hoi Mei Wan Beach","17/10/2015","19"
"Gemini Beaches","17/10/2015","49"
"Ting Kau Beach","17/10/2015","16"
"Lido Beach","17/10/2015","3"
"Casam Beach","17/10/2015","12"
"Cheung Chau Tung Wan Beach ","17/10/2015","1"
"Hung Shing Yeh Beach","18/10/2015","1"
"Rocky Bay Beach","18/10/2015","27"
"Turtle Cove Beach","18/10/2015","1"
"Hairpin Beach","18/10/2015","1"
"Big Wave Bay Beach","18/10/2015","28"
"Shek O Beach","18/10/2015","11"
"Stanley Main Beach","18/10/2015","23"
"Tong Fuk Beach","19/10/2015","1"
"Kadoorie Beach","19/10/2015","5"
"Silver Mine Bay Beach","19/10/2015","4"
"Trio Beach ","19/10/2015","1"
"Silverstrand Beach","19/10/2015","21"
"Clear Water Bay First Beach","19/10/2015","1"
"Clear Water Bay Second Beach","19/10/2015","6"
"Castle Peak Beach","19/10/2015","110"
"Butterfly Beach","19/10/2015","76"
"Upper Cheung Sha Beach","19/10/2015","1"
"Lower Cheung Sha Beach","19/10/2015","15"
"Hap Mun Bay Beach","19/10/2015","1"
"Cafeteria Old Beach","19/10/2015","3"
"Pui O Beach","19/10/2015","38"
"Kiu Tsui Beach","19/10/2015","24"
"Kiu Tsui (New)","19/10/2015","11"
"Golden Beach","19/10/2015","4"
"Cafeteria New Beach","19/10/2015","3"
"Ma Wan Tung Wan Beach","19/10/2015","6"
"Repulse Bay Beach","22/10/2015","2"
"South Bay Beach","22/10/2015","1"
"Chung Hom Kok Beach","22/10/2015","4"
"Deep Water Bay Beach","22/10/2015","3"
"Lo So Shing Beach","22/10/2015","1"
"Middle Bay Beach","22/10/2015","5"
"St. Stephen's Beach","22/10/2015","1"
"Discovery Bay","22/10/2015","1"
"Tai Po Lung Mei Beach","23/10/2015","32"
"Kwun Yam Beach","26/10/2015","8"
"Kadoorie Beach","26/10/2015","14"
"Turtle Cove Beach","26/10/2015","3"
"Castle Peak Beach","26/10/2015","40"
"Cheung Chau Tung Wan Beach ","26/10/2015","56"
"Shek O Beach","26/10/2015","73"
"Hairpin Beach","26/10/2015","1"
"Stanley Main Beach","26/10/2015","1"
"Ma Wan Tung Wan Beach","26/10/2015","12"
"Golden Beach","26/10/2015","19"
"Cafeteria Old Beach","26/10/2015","16"
"Butterfly Beach","26/10/2015","59"
"Rocky Bay Beach","26/10/2015","75"
"Cafeteria New Beach","26/10/2015","37"
"Big Wave Bay Beach","26/10/2015","7"
"Hoi Mei Wan Beach","27/10/2015","48"
"Gemini Beaches","27/10/2015","6"
"Ting Kau Beach","27/10/2015","6"
"Casam Beach","27/10/2015","7"
"Hung Shing Yeh Beach","27/10/2015","1"
"South Bay Beach","27/10/2015","4"
"Anglers' Beach ","27/10/2015","16"
"Repulse Bay Beach","27/10/2015","3"
"Middle Bay Beach","27/10/2015","5"
"St. Stephen's Beach","27/10/2015","1"
"Deep Water Bay Beach","27/10/2015","2"
"Approach Beach","27/10/2015","12"
"Lido Beach","27/10/2015","9"
"Chung Hom Kok Beach","27/10/2015","10"
"Upper Cheung Sha Beach","28/10/2015","1"
"Pui O Beach","28/10/2015","3"
"Hap Mun Bay Beach","28/10/2015","1"
"Kiu Tsui (New)","28/10/2015","1"
"Silverstrand Beach","28/10/2015","4"
"Clear Water Bay First Beach","28/10/2015","1"
"Tong Fuk Beach","28/10/2015","1"
"Lower Cheung Sha Beach","28/10/2015","14"
"Silver Mine Bay Beach","28/10/2015","12"
"Kiu Tsui Beach","28/10/2015","1"
"Trio Beach ","28/10/2015","1"
"Clear Water Bay Second Beach","28/10/2015","7"
"Lo So Shing Beach","29/10/2015","1"
"Discovery Bay","29/10/2015","7"
"Tai Po Lung Mei Beach","29/10/2015","16"
"Golden Beach","02/11/2015","1"
"Cafeteria Old Beach","02/11/2015","2"
"Castle Peak Beach","02/11/2015","580"
"Butterfly Beach","02/11/2015","3"
"Cafeteria New Beach","02/11/2015","4"
"Kadoorie Beach","02/11/2015","1"
"Ma Wan Tung Wan Beach","02/11/2015","20"
"Chung Hom Kok Beach","03/11/2015","1"
"Deep Water Bay Beach","03/11/2015","2"
"Rocky Bay Beach","03/11/2015","2"
"Shek O Beach","03/11/2015","4"
"St. Stephen's Beach","03/11/2015","2"
"South Bay Beach","03/11/2015","1"
"Turtle Cove Beach","03/11/2015","1"
"Hairpin Beach","03/11/2015","1"
"Repulse Bay Beach","03/11/2015","3"
"Middle Bay Beach","03/11/2015","1"
"Big Wave Bay Beach","03/11/2015","2"
"Stanley Main Beach","03/11/2015","1"
"Clear Water Bay Second Beach","04/11/2015","7"
"Kiu Tsui (New)","04/11/2015","1"
"Kiu Tsui Beach","04/11/2015","2"
"Clear Water Bay First Beach","04/11/2015","6"
"Hap Mun Bay Beach","04/11/2015","1"
"Trio Beach ","04/11/2015","26"
"Silverstrand Beach","04/11/2015","20"
"Tai Po Lung Mei Beach","06/11/2015","62"
"Kwun Yam Beach","09/11/2015","21"
"Cheung Chau Tung Wan Beach ","09/11/2015","6"
"Stanley Main Beach","09/11/2015","2"
"Repulse Bay Beach","09/11/2015","1"
"Deep Water Bay Beach","09/11/2015","4"
"Big Wave Bay Beach","09/11/2015","170"
"Middle Bay Beach","09/11/2015","1"
"Tong Fuk Beach","10/11/2015","2"
"Upper Cheung Sha Beach","10/11/2015","2"
"Golden Beach","10/11/2015","3"
"Lower Cheung Sha Beach","10/11/2015","5"
"Pui O Beach","10/11/2015","1"
"Silver Mine Bay Beach","10/11/2015","35"
"Clear Water Bay Second Beach","11/11/2015","2"
"Silverstrand Beach","11/11/2015","57"
"Tai Po Lung Mei Beach","12/11/2015","148"
"Golden Beach","16/11/2015","15"
"Tai Po Lung Mei Beach","16/11/2015","85"
"Ting Kau Beach","17/11/2015","36"
"Casam Beach","17/11/2015","16"
"Gemini Beaches","17/11/2015","90"
"Repulse Bay Beach","17/11/2015","5"
"Approach Beach","17/11/2015","12"
"Middle Bay Beach","17/11/2015","1"
"Hoi Mei Wan Beach","17/11/2015","52"
"Anglers' Beach ","17/11/2015","19"
"Stanley Main Beach","17/11/2015","2"
"Deep Water Bay Beach","17/11/2015","5"
"Big Wave Bay Beach","17/11/2015","2"
"Lido Beach","17/11/2015","6"
"Hung Shing Yeh Beach","18/11/2015","1"
"Clear Water Bay Second Beach","18/11/2015","1"
"Silverstrand Beach","18/11/2015","11"
"Silverstrand Beach","23/11/2015","15"
"Deep Water Bay Beach","23/11/2015","14"
"Repulse Bay Beach","23/11/2015","1"
"Stanley Main Beach","23/11/2015","8"
"Big Wave Bay Beach","23/11/2015","15"
"Middle Bay Beach","23/11/2015","1"
"Clear Water Bay Second Beach","23/11/2015","1"
"Golden Beach","25/11/2015","87"
"Lo So Shing Beach","25/11/2015","1"
"Discovery Bay","25/11/2015","5"
"Tai Po Lung Mei Beach","27/11/2015","11"
"Golden Beach","30/11/2015","3"
"Middle Bay Beach","01/12/2015","2"
"St. Stephen's Beach","01/12/2015","1"
"Chung Hom Kok Beach","01/12/2015","1"
"Repulse Bay Beach","01/12/2015","5"
"South Bay Beach","01/12/2015","1"
"Tai Po Lung Mei Beach","01/12/2015","36"
"Deep Water Bay Beach","01/12/2015","1"
"Kiu Tsui Beach","02/12/2015","1"
"Trio Beach ","02/12/2015","1"
"Clear Water Bay First Beach","02/12/2015","5"
"Silverstrand Beach","02/12/2015","12"
"Kiu Tsui (New)","02/12/2015","2"
"Hap Mun Bay Beach","02/12/2015","1"
"Clear Water Bay Second Beach","02/12/2015","6"
"Hoi Mei Wan Beach","07/12/2015","23"
"Approach Beach","07/12/2015","154"
"Lido Beach","07/12/2015","47"
"Pui O Beach","07/12/2015","1"
"Upper Cheung Sha Beach","07/12/2015","1"
"Anglers' Beach ","07/12/2015","68"
"Golden Beach","07/12/2015","6"
"Lower Cheung Sha Beach","07/12/2015","1"
"Tong Fuk Beach","07/12/2015","1"
"Gemini Beaches","07/12/2015","160"
"Casam Beach","07/12/2015","90"
"Ting Kau Beach","07/12/2015","98"
"Silver Mine Bay Beach","07/12/2015","3"
"Deep Water Bay Beach","08/12/2015","21"
"Tai Po Lung Mei Beach","08/12/2015","2"
"Silverstrand Beach","09/12/2015","75"
"Clear Water Bay Second Beach","09/12/2015","13"
"Hung Shing Yeh Beach","09/12/2015","1"
"Clear Water Bay Second Beach","14/12/2015","28"
"Silverstrand Beach","14/12/2015","52"
"Stanley Main Beach","15/12/2015","1"
"Rocky Bay Beach","15/12/2015","7"
"Turtle Cove Beach","15/12/2015","1"
"Hairpin Beach","15/12/2015","1"
"Shek O Beach","15/12/2015","12"
"Big Wave Bay Beach","15/12/2015","18"
"Tai Po Lung Mei Beach","15/12/2015","33"
"Deep Water Bay Beach","15/12/2015","33"
"Cafeteria Old Beach","16/12/2015","12"
"Castle Peak Beach","16/12/2015","320"
"Butterfly Beach","16/12/2015","70"
"Cafeteria New Beach","16/12/2015","22"
"Golden Beach","16/12/2015","13"
"Discovery Bay","16/12/2015","8"
"Kadoorie Beach","16/12/2015","19"
"Ma Wan Tung Wan Beach","16/12/2015","100"
"Clear Water Bay Second Beach","21/12/2015","1"
"Silverstrand Beach","21/12/2015","5"
"Golden Beach","22/12/2015","12"
"Tai Po Lung Mei Beach","22/12/2015","19"
"Deep Water Bay Beach","22/12/2015","1"
"Cheung Chau Tung Wan Beach ","23/12/2015","2"
"Lo So Shing Beach","23/12/2015","220"
"Kwun Yam Beach","23/12/2015","8"
"Tai Po Lung Mei Beach","28/12/2015","107"
"Deep Water Bay Beach","28/12/2015","3"
"Golden Beach","28/12/2015","240"
"Clear Water Bay Second Beach","29/12/2015","7"
"Silverstrand Beach","29/12/2015","110"
