"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Tong Fuk Beach","19/05/2010","22"
"Hung Shing Yeh Beach","19/05/2010","5"
"Shek O Beach","24/05/2010","11"
"Turtle Cove Beach","24/05/2010","1"
"Kwun Yam Beach","24/05/2010","1"
"Stanley Main Beach","24/05/2010","3"
"Cheung Chau Tung Wan Beach ","24/05/2010","2"
"Hairpin Beach","24/05/2010","3"
"Rocky Bay Beach","24/05/2010","25"
"Lo So Shing Beach","24/05/2010","1"
"Big Wave Bay Beach","25/05/2010","64"
"Lower Cheung Sha Beach","25/05/2010","1"
"Upper Cheung Sha Beach","25/05/2010","2"
"Pui O Beach","25/05/2010","1"
"Silver Mine Bay Beach","25/05/2010","80"
"Tong Fuk Beach","25/05/2010","4"
"Trio Beach ","25/05/2010","1"
"Clear Water Bay Second Beach","25/05/2010","3"
"Hap Mun Bay Beach","25/05/2010","1"
"Kiu Tsui Beach","25/05/2010","1"
"Kiu Tsui (New)","25/05/2010","1"
"Silverstrand Beach","25/05/2010","4"
"Clear Water Bay First Beach","25/05/2010","8"
"Chung Hom Kok Beach","26/05/2010","4"
"Deep Water Bay Beach","26/05/2010","5"
"Middle Bay Beach","26/05/2010","1"
"Repulse Bay Beach","26/05/2010","6"
"South Bay Beach","26/05/2010","1"
"St. Stephen's Beach","26/05/2010","3"
"Cafeteria Old Beach","26/05/2010","21"
"Butterfly Beach","26/05/2010","32"
"Castle Peak Beach","26/05/2010","28"
"Golden Beach","26/05/2010","17"
"Kadoorie Beach","26/05/2010","53"
"Cafeteria New Beach","26/05/2010","31"
"Ma Wan Tung Wan Beach","26/05/2010","29"
"Tai Po Lung Mei Beach","27/05/2010","2114"
"Anglers' Beach ","27/05/2010","210"
"Approach Beach","27/05/2010","105"
"Ting Kau Beach","27/05/2010","266"
"Gemini Beaches","27/05/2010","170"
"Hoi Mei Wan Beach","27/05/2010","260"
"Lido Beach","27/05/2010","610"
"Casam Beach","27/05/2010","1400"
"Hung Shing Yeh Beach","31/05/2010","1"
"Discovery Bay","31/05/2010","17"
"Lower Cheung Sha Beach","01/06/2010","29"
"Cafeteria Old Beach","01/06/2010","30"
"Pui O Beach","01/06/2010","5"
"Silver Mine Bay Beach","01/06/2010","56"
"Tong Fuk Beach","01/06/2010","7"
"Clear Water Bay First Beach","01/06/2010","19"
"Clear Water Bay Second Beach","01/06/2010","110"
"Hap Mun Bay Beach","01/06/2010","8"
"Kiu Tsui Beach","01/06/2010","140"
"Kiu Tsui (New)","01/06/2010","204"
"Silverstrand Beach","01/06/2010","240"
"Trio Beach ","01/06/2010","140"
"Ma Wan Tung Wan Beach","01/06/2010","40"
"Butterfly Beach","01/06/2010","25"
"Castle Peak Beach","01/06/2010","31"
"Golden Beach","01/06/2010","22"
"Kadoorie Beach","01/06/2010","15"
"Cafeteria New Beach","01/06/2010","59"
"Upper Cheung Sha Beach","01/06/2010","4"
"Chung Hom Kok Beach","02/06/2010","76"
"Cheung Chau Tung Wan Beach ","02/06/2010","100"
"Middle Bay Beach","02/06/2010","280"
"Repulse Bay Beach","02/06/2010","21"
"South Bay Beach","02/06/2010","9"
"St. Stephen's Beach","02/06/2010","35"
"Big Wave Bay Beach","02/06/2010","230"
"Hairpin Beach","02/06/2010","900"
"Rocky Bay Beach","02/06/2010","8000"
"Stanley Main Beach","02/06/2010","648"
"Shek O Beach","02/06/2010","471"
"Turtle Cove Beach","02/06/2010","10"
"Kwun Yam Beach","02/06/2010","28928"
"Lo So Shing Beach","02/06/2010","3"
"Deep Water Bay Beach","02/06/2010","83"
"Kwun Yam Beach","03/06/2010","80"
"Anglers' Beach ","03/06/2010","320"
"Approach Beach","03/06/2010","137"
"Ting Kau Beach","03/06/2010","171"
"Gemini Beaches","03/06/2010","450"
"Hoi Mei Wan Beach","03/06/2010","19"
"Lido Beach","03/06/2010","78"
"Casam Beach","03/06/2010","110"
"Tai Po Lung Mei Beach","04/06/2010","437"
"Chung Hom Kok Beach","07/06/2010","22"
"Deep Water Bay Beach","07/06/2010","1"
"Middle Bay Beach","07/06/2010","1"
"Repulse Bay Beach","07/06/2010","1"
"South Bay Beach","07/06/2010","1"
"St. Stephen's Beach","07/06/2010","1"
"Trio Beach ","07/06/2010","1"
"Clear Water Bay Second Beach","07/06/2010","8"
"Hap Mun Bay Beach","07/06/2010","4"
"Kiu Tsui Beach","07/06/2010","1"
"Kiu Tsui (New)","07/06/2010","23"
"Silverstrand Beach","07/06/2010","6"
"Clear Water Bay First Beach","07/06/2010","9"
"Golden Beach","08/06/2010","13"
"Kadoorie Beach","08/06/2010","5"
"Cafeteria New Beach","08/06/2010","2"
"Cafeteria Old Beach","08/06/2010","1"
"Lower Cheung Sha Beach","08/06/2010","2"
"Castle Peak Beach","08/06/2010","430"
"Pui O Beach","08/06/2010","1"
"Silver Mine Bay Beach","08/06/2010","90"
"Tong Fuk Beach","08/06/2010","1"
"Ma Wan Tung Wan Beach","08/06/2010","1"
"Butterfly Beach","08/06/2010","20"
"Upper Cheung Sha Beach","08/06/2010","1"
"Big Wave Bay Beach","09/06/2010","1500"
"Stanley Main Beach","09/06/2010","60"
"Hung Shing Yeh Beach","09/06/2010","20"
"Turtle Cove Beach","09/06/2010","8200"
"Discovery Bay","09/06/2010","26"
"Shek O Beach","09/06/2010","19"
"Anglers' Beach ","10/06/2010","1013"
"Approach Beach","10/06/2010","315"
"Casam Beach","10/06/2010","2200"
"Ting Kau Beach","10/06/2010","3564"
"Hoi Mei Wan Beach","10/06/2010","3400"
"Lido Beach","10/06/2010","260"
"Gemini Beaches","10/06/2010","210"
"Tai Po Lung Mei Beach","11/06/2010","1977"
"Turtle Cove Beach","11/06/2010","35"
"Kwun Yam Beach","12/06/2010","10"
"Cheung Chau Tung Wan Beach ","12/06/2010","29"
"Ma Wan Tung Wan Beach","12/06/2010","110"
"Butterfly Beach","12/06/2010","90"
"Castle Peak Beach","12/06/2010","58"
"Golden Beach","12/06/2010","90"
"Kadoorie Beach","12/06/2010","370"
"Cafeteria New Beach","12/06/2010","110"
"Cafeteria Old Beach","12/06/2010","210"
"Chung Hom Kok Beach","13/06/2010","10"
"Deep Water Bay Beach","13/06/2010","105"
"Middle Bay Beach","13/06/2010","29"
"Repulse Bay Beach","13/06/2010","1100"
"South Bay Beach","13/06/2010","35"
"Shek O Beach","13/06/2010","198"
"Big Wave Bay Beach","13/06/2010","5000"
"Hairpin Beach","13/06/2010","220"
"Rocky Bay Beach","13/06/2010","53"
"Stanley Main Beach","13/06/2010","7"
"St. Stephen's Beach","13/06/2010","10"
"Lower Cheung Sha Beach","14/06/2010","120"
"Upper Cheung Sha Beach","14/06/2010","5"
"Lo So Shing Beach","14/06/2010","12"
"Pui O Beach","14/06/2010","406"
"Silver Mine Bay Beach","14/06/2010","39"
"Tong Fuk Beach","14/06/2010","10"
"Trio Beach ","14/06/2010","30"
"Clear Water Bay Second Beach","14/06/2010","290"
"Hap Mun Bay Beach","14/06/2010","240"
"Kiu Tsui Beach","14/06/2010","2400"
"Kiu Tsui (New)","14/06/2010","219"
"Silverstrand Beach","14/06/2010","19"
"Clear Water Bay First Beach","14/06/2010","1100"
"Kiu Tsui Beach","15/06/2010","63"
"Anglers' Beach ","17/06/2010","480"
"Approach Beach","17/06/2010","1351"
"Casam Beach","17/06/2010","180"
"Ting Kau Beach","17/06/2010","368"
"Hoi Mei Wan Beach","17/06/2010","190"
"Lido Beach","17/06/2010","110"
"Gemini Beaches","17/06/2010","1300"
"Tai Po Lung Mei Beach","18/06/2010","40"
"Big Wave Bay Beach","19/06/2010","76"
"Middle Bay Beach","21/06/2010","120"
"Deep Water Bay Beach","21/06/2010","34"
"South Bay Beach","21/06/2010","11"
"St. Stephen's Beach","21/06/2010","1"
"Discovery Bay","21/06/2010","1"
"Hung Shing Yeh Beach","21/06/2010","1"
"Ma Wan Tung Wan Beach","21/06/2010","25"
"Butterfly Beach","21/06/2010","20"
"Castle Peak Beach","21/06/2010","80"
"Golden Beach","21/06/2010","16"
"Kadoorie Beach","21/06/2010","170"
"Cafeteria New Beach","21/06/2010","15"
"Cafeteria Old Beach","21/06/2010","59"
"Chung Hom Kok Beach","21/06/2010","1"
"Repulse Bay Beach","21/06/2010","13"
"Lower Cheung Sha Beach","22/06/2010","24"
"Upper Cheung Sha Beach","22/06/2010","1"
"Pui O Beach","22/06/2010","350"
"Silver Mine Bay Beach","22/06/2010","5"
"Tong Fuk Beach","22/06/2010","30"
"Trio Beach ","22/06/2010","2"
"Clear Water Bay Second Beach","22/06/2010","16"
"Hap Mun Bay Beach","22/06/2010","1"
"Kiu Tsui Beach","22/06/2010","1"
"Kiu Tsui (New)","22/06/2010","1"
"Silverstrand Beach","22/06/2010","3"
"Clear Water Bay First Beach","22/06/2010","30"
"Big Wave Bay Beach","23/06/2010","470"
"Hairpin Beach","23/06/2010","900"
"Rocky Bay Beach","23/06/2010","14"
"Stanley Main Beach","23/06/2010","84"
"Cheung Chau Tung Wan Beach ","23/06/2010","21"
"Turtle Cove Beach","23/06/2010","1300"
"Kwun Yam Beach","23/06/2010","27"
"Lo So Shing Beach","23/06/2010","10"
"Shek O Beach","23/06/2010","11"
"Anglers' Beach ","24/06/2010","87"
"Approach Beach","24/06/2010","385"
"Casam Beach","24/06/2010","540"
"Ting Kau Beach","24/06/2010","1404"
"Hoi Mei Wan Beach","24/06/2010","380"
"Lido Beach","24/06/2010","410"
"Gemini Beaches","24/06/2010","110"
"Tai Po Lung Mei Beach","25/06/2010","81"
"Hairpin Beach","28/06/2010","110"
"Cafeteria Old Beach","28/06/2010","410"
"Stanley Main Beach","28/06/2010","59"
"Shek O Beach","28/06/2010","553"
"Turtle Cove Beach","28/06/2010","340"
"Clear Water Bay First Beach","28/06/2010","130"
"Clear Water Bay Second Beach","28/06/2010","90"
"Kiu Tsui (New)","28/06/2010","368"
"Trio Beach ","28/06/2010","360"
"Ma Wan Tung Wan Beach","28/06/2010","320"
"Butterfly Beach","28/06/2010","350"
"Castle Peak Beach","28/06/2010","21000"
"Golden Beach","28/06/2010","370"
"Kadoorie Beach","28/06/2010","420"
"Cafeteria New Beach","28/06/2010","200"
"Rocky Bay Beach","28/06/2010","730"
"Big Wave Bay Beach","29/06/2010","710"
"St. Stephen's Beach","29/06/2010","16"
"Upper Cheung Sha Beach","29/06/2010","12"
"Discovery Bay","29/06/2010","58"
"Hung Shing Yeh Beach","29/06/2010","38"
"Pui O Beach","29/06/2010","30"
"Silver Mine Bay Beach","29/06/2010","180"
"Tong Fuk Beach","29/06/2010","8"
"Hap Mun Bay Beach","29/06/2010","15"
"Kiu Tsui Beach","29/06/2010","390"
"Silverstrand Beach","29/06/2010","82"
"Castle Peak Beach","29/06/2010","230"
"Chung Hom Kok Beach","29/06/2010","10"
"Deep Water Bay Beach","29/06/2010","60"
"Middle Bay Beach","29/06/2010","19"
"Repulse Bay Beach","29/06/2010","4"
"South Bay Beach","29/06/2010","17"
"Lower Cheung Sha Beach","29/06/2010","45"
"Big Wave Bay Beach","30/06/2010","230"
"Chung Hom Kok Beach","05/07/2010","6"
"Deep Water Bay Beach","05/07/2010","4"
"Middle Bay Beach","05/07/2010","23"
"Repulse Bay Beach","05/07/2010","2"
"South Bay Beach","05/07/2010","2"
"St. Stephen's Beach","05/07/2010","1"
"Kwun Yam Beach","05/07/2010","1"
"Lo So Shing Beach","05/07/2010","2"
"Cheung Chau Tung Wan Beach ","05/07/2010","1"
"Big Wave Bay Beach","06/07/2010","290"
"Hairpin Beach","06/07/2010","1"
"Rocky Bay Beach","06/07/2010","10"
"Stanley Main Beach","06/07/2010","5"
"Shek O Beach","06/07/2010","2"
"Tong Fuk Beach","06/07/2010","64"
"Lower Cheung Sha Beach","06/07/2010","4"
"Upper Cheung Sha Beach","06/07/2010","1"
"Hung Shing Yeh Beach","06/07/2010","5"
"Pui O Beach","06/07/2010","71"
"Silver Mine Bay Beach","06/07/2010","1"
"Turtle Cove Beach","06/07/2010","1"
"Clear Water Bay First Beach","07/07/2010","23"
"Clear Water Bay Second Beach","07/07/2010","17"
"Hap Mun Bay Beach","07/07/2010","14"
"Kiu Tsui Beach","07/07/2010","2"
"Kiu Tsui (New)","07/07/2010","11"
"Silverstrand Beach","07/07/2010","3"
"Cafeteria Old Beach","07/07/2010","210"
"Ma Wan Tung Wan Beach","07/07/2010","15"
"Butterfly Beach","07/07/2010","28"
"Castle Peak Beach","07/07/2010","240"
"Golden Beach","07/07/2010","110"
"Kadoorie Beach","07/07/2010","54"
"Cafeteria New Beach","07/07/2010","180"
"Trio Beach ","07/07/2010","1"
"Anglers' Beach ","08/07/2010","28"
"Approach Beach","08/07/2010","90"
"Casam Beach","08/07/2010","55"
"Ting Kau Beach","08/07/2010","63"
"Hoi Mei Wan Beach","08/07/2010","69"
"Lido Beach","08/07/2010","76"
"Gemini Beaches","08/07/2010","35"
"Tai Po Lung Mei Beach","09/07/2010","41"
"Castle Peak Beach","12/07/2010","48"
"Discovery Bay","12/07/2010","34"
"Kwun Yam Beach","12/07/2010","4"
"Cheung Chau Tung Wan Beach ","12/07/2010","5"
"Cafeteria Old Beach","12/07/2010","90"
"Butterfly Beach","12/07/2010","70"
"Golden Beach","12/07/2010","80"
"Kadoorie Beach","12/07/2010","290"
"Cafeteria New Beach","12/07/2010","78"
"Ma Wan Tung Wan Beach","12/07/2010","4"
"Lower Cheung Sha Beach","13/07/2010","35"
"Upper Cheung Sha Beach","13/07/2010","62"
"Pui O Beach","13/07/2010","43"
"Silver Mine Bay Beach","13/07/2010","53"
"Tong Fuk Beach","13/07/2010","2"
"Trio Beach ","13/07/2010","130"
"Clear Water Bay Second Beach","13/07/2010","140"
"Hap Mun Bay Beach","13/07/2010","26"
"Kiu Tsui Beach","13/07/2010","1"
"Kiu Tsui (New)","13/07/2010","8"
"Silverstrand Beach","13/07/2010","26"
"Clear Water Bay First Beach","13/07/2010","55"
"Shek O Beach","14/07/2010","51"
"Turtle Cove Beach","14/07/2010","4"
"Hung Shing Yeh Beach","14/07/2010","1"
"Lo So Shing Beach","14/07/2010","1"
"Chung Hom Kok Beach","14/07/2010","5"
"Stanley Main Beach","14/07/2010","3"
"Middle Bay Beach","14/07/2010","2"
"Repulse Bay Beach","14/07/2010","2"
"South Bay Beach","14/07/2010","1"
"St. Stephen's Beach","14/07/2010","8"
"Big Wave Bay Beach","14/07/2010","80"
"Deep Water Bay Beach","14/07/2010","10"
"Anglers' Beach ","15/07/2010","1990"
"Approach Beach","15/07/2010","169"
"Casam Beach","15/07/2010","79"
"Gemini Beaches","15/07/2010","1500"
"Hoi Mei Wan Beach","15/07/2010","77"
"Lido Beach","15/07/2010","90"
"Ting Kau Beach","15/07/2010","556"
"Tai Po Lung Mei Beach","16/07/2010","48"
"Lo So Shing Beach","17/07/2010","30"
"Hung Shing Yeh Beach","17/07/2010","32"
"Discovery Bay","18/07/2010","21"
"Ma Wan Tung Wan Beach","18/07/2010","140"
"Butterfly Beach","18/07/2010","54"
"Cafeteria Old Beach","18/07/2010","110"
"Golden Beach","18/07/2010","68"
"Kadoorie Beach","18/07/2010","21"
"Cafeteria New Beach","18/07/2010","80"
"Castle Peak Beach","18/07/2010","14"
"Big Wave Bay Beach","19/07/2010","9700"
"Hairpin Beach","19/07/2010","14"
"Turtle Cove Beach","19/07/2010","22"
"Stanley Main Beach","19/07/2010","4"
"Shek O Beach","19/07/2010","17"
"Rocky Bay Beach","19/07/2010","22"
"Chung Hom Kok Beach","20/07/2010","1"
"Deep Water Bay Beach","20/07/2010","2"
"Middle Bay Beach","20/07/2010","2"
"Repulse Bay Beach","20/07/2010","1"
"South Bay Beach","20/07/2010","3"
"St. Stephen's Beach","20/07/2010","1"
"Trio Beach ","20/07/2010","1"
"Clear Water Bay First Beach","20/07/2010","10"
"Clear Water Bay Second Beach","20/07/2010","14"
"Hap Mun Bay Beach","20/07/2010","6"
"Kiu Tsui Beach","20/07/2010","21"
"Kiu Tsui (New)","20/07/2010","3"
"Silverstrand Beach","20/07/2010","8"
"Big Wave Bay Beach","20/07/2010","60"
"Lower Cheung Sha Beach","21/07/2010","6"
"Upper Cheung Sha Beach","21/07/2010","1"
"Kwun Yam Beach","21/07/2010","19"
"Cheung Chau Tung Wan Beach ","21/07/2010","550"
"Silver Mine Bay Beach","21/07/2010","260"
"Tong Fuk Beach","21/07/2010","1"
"Pui O Beach","21/07/2010","3"
"Anglers' Beach ","23/07/2010","185"
"Approach Beach","23/07/2010","938"
"Casam Beach","23/07/2010","1700"
"Ting Kau Beach","23/07/2010","896"
"Hoi Mei Wan Beach","23/07/2010","870"
"Lido Beach","23/07/2010","1000"
"Gemini Beaches","23/07/2010","310"
"Butterfly Beach","26/07/2010","100"
"Castle Peak Beach","26/07/2010","10"
"Golden Beach","26/07/2010","30"
"Kadoorie Beach","26/07/2010","67"
"Cafeteria New Beach","26/07/2010","21"
"Cafeteria Old Beach","26/07/2010","8"
"Ma Wan Tung Wan Beach","26/07/2010","8"
"Hairpin Beach","26/07/2010","190"
"Rocky Bay Beach","26/07/2010","750"
"Stanley Main Beach","26/07/2010","53"
"Shek O Beach","26/07/2010","6"
"Turtle Cove Beach","26/07/2010","3"
"Hung Shing Yeh Beach","26/07/2010","2"
"Big Wave Bay Beach","26/07/2010","1300"
"Lower Cheung Sha Beach","27/07/2010","47"
"Ting Kau Beach","27/07/2010","152"
"Pui O Beach","27/07/2010","155"
"Silver Mine Bay Beach","27/07/2010","30"
"Tong Fuk Beach","27/07/2010","30"
"Clear Water Bay First Beach","27/07/2010","130"
"Clear Water Bay Second Beach","27/07/2010","12"
"Silverstrand Beach","27/07/2010","7"
"Anglers' Beach ","27/07/2010","495"
"Approach Beach","27/07/2010","99"
"Casam Beach","27/07/2010","300"
"Gemini Beaches","27/07/2010","370"
"Hoi Mei Wan Beach","27/07/2010","370"
"Lido Beach","27/07/2010","330"
"Upper Cheung Sha Beach","27/07/2010","32"
"Chung Hom Kok Beach","28/07/2010","74"
"Middle Bay Beach","28/07/2010","61"
"Repulse Bay Beach","28/07/2010","190"
"South Bay Beach","28/07/2010","26"
"St. Stephen's Beach","28/07/2010","20"
"Trio Beach ","28/07/2010","1000"
"Lo So Shing Beach","28/07/2010","12"
"Hap Mun Bay Beach","28/07/2010","690"
"Kiu Tsui Beach","28/07/2010","120"
"Kiu Tsui (New)","28/07/2010","68"
"Discovery Bay","28/07/2010","41"
"Tai Po Lung Mei Beach","29/07/2010","4347"
"Deep Water Bay Beach","29/07/2010","204"
"Lower Cheung Sha Beach","02/08/2010","290"
"Upper Cheung Sha Beach","02/08/2010","90"
"Kwun Yam Beach","02/08/2010","470"
"Pui O Beach","02/08/2010","140"
"Silver Mine Bay Beach","02/08/2010","800"
"Tong Fuk Beach","02/08/2010","550"
"Cafeteria Old Beach","02/08/2010","34"
"Ma Wan Tung Wan Beach","02/08/2010","68"
"Butterfly Beach","02/08/2010","5"
"Golden Beach","02/08/2010","8"
"Kadoorie Beach","02/08/2010","6"
"Cafeteria New Beach","02/08/2010","13"
"Cheung Chau Tung Wan Beach ","02/08/2010","3"
"Castle Peak Beach","03/08/2010","25"
"Big Wave Bay Beach","03/08/2010","90"
"Hairpin Beach","03/08/2010","13"
"Rocky Bay Beach","03/08/2010","2"
"Stanley Main Beach","03/08/2010","24"
"Shek O Beach","03/08/2010","3"
"Trio Beach ","03/08/2010","5"
"Clear Water Bay First Beach","03/08/2010","4"
"Clear Water Bay Second Beach","03/08/2010","9"
"Hap Mun Bay Beach","03/08/2010","19"
"Kiu Tsui Beach","03/08/2010","3"
"Kiu Tsui (New)","03/08/2010","12"
"Silverstrand Beach","03/08/2010","9"
"Turtle Cove Beach","03/08/2010","20"
"Chung Hom Kok Beach","04/08/2010","49"
"Deep Water Bay Beach","04/08/2010","2"
"Middle Bay Beach","04/08/2010","6"
"Hung Shing Yeh Beach","04/08/2010","4"
"South Bay Beach","04/08/2010","8"
"St. Stephen's Beach","04/08/2010","43"
"Discovery Bay","04/08/2010","2"
"Repulse Bay Beach","04/08/2010","5"
"Anglers' Beach ","05/08/2010","43"
"Approach Beach","05/08/2010","37"
"Casam Beach","05/08/2010","40"
"Ting Kau Beach","05/08/2010","94"
"Hoi Mei Wan Beach","05/08/2010","19"
"Lido Beach","05/08/2010","110"
"Gemini Beaches","05/08/2010","44"
"Tai Po Lung Mei Beach","06/08/2010","1640"
"Chung Hom Kok Beach","09/08/2010","3"
"Deep Water Bay Beach","09/08/2010","10"
"Middle Bay Beach","09/08/2010","31"
"Repulse Bay Beach","09/08/2010","84"
"South Bay Beach","09/08/2010","16"
"Lo So Shing Beach","09/08/2010","2"
"Big Wave Bay Beach","09/08/2010","42"
"Stanley Main Beach","09/08/2010","8"
"Shek O Beach","09/08/2010","32"
"Turtle Cove Beach","09/08/2010","4"
"St. Stephen's Beach","09/08/2010","6"
"Clear Water Bay First Beach","10/08/2010","6"
"Clear Water Bay Second Beach","10/08/2010","10"
"Hap Mun Bay Beach","10/08/2010","5"
"Trio Beach ","10/08/2010","5"
"Kiu Tsui (New)","10/08/2010","6"
"Silverstrand Beach","10/08/2010","17"
"Kiu Tsui Beach","10/08/2010","160"
"Lower Cheung Sha Beach","11/08/2010","28"
"Upper Cheung Sha Beach","11/08/2010","22"
"Kwun Yam Beach","11/08/2010","6"
"Pui O Beach","11/08/2010","210"
"Silver Mine Bay Beach","11/08/2010","18"
"Tong Fuk Beach","11/08/2010","2"
"Cafeteria Old Beach","11/08/2010","33"
"Ma Wan Tung Wan Beach","11/08/2010","10"
"Butterfly Beach","11/08/2010","110"
"Castle Peak Beach","11/08/2010","21"
"Golden Beach","11/08/2010","51"
"Kadoorie Beach","11/08/2010","310"
"Cafeteria New Beach","11/08/2010","19"
"Cheung Chau Tung Wan Beach ","11/08/2010","12"
"Anglers' Beach ","12/08/2010","1643"
"Approach Beach","12/08/2010","710"
"Casam Beach","12/08/2010","2100"
"Ting Kau Beach","12/08/2010","5141"
"Hoi Mei Wan Beach","12/08/2010","1700"
"Lido Beach","12/08/2010","1600"
"Gemini Beaches","12/08/2010","2100"
"Tai Po Lung Mei Beach","13/08/2010","808"
"Chung Hom Kok Beach","16/08/2010","6"
"Deep Water Bay Beach","16/08/2010","7"
"Middle Bay Beach","16/08/2010","27"
"Repulse Bay Beach","16/08/2010","5"
"South Bay Beach","16/08/2010","13"
"St. Stephen's Beach","16/08/2010","3"
"Hung Shing Yeh Beach","16/08/2010","4"
"Hairpin Beach","16/08/2010","52"
"Rocky Bay Beach","16/08/2010","55"
"Stanley Main Beach","16/08/2010","13"
"Shek O Beach","16/08/2010","75"
"Turtle Cove Beach","16/08/2010","9"
"Big Wave Bay Beach","16/08/2010","62000"
"Big Wave Bay Beach","17/08/2010","150"
"Discovery Bay","17/08/2010","20"
"Clear Water Bay First Beach","17/08/2010","1"
"Clear Water Bay Second Beach","17/08/2010","6"
"Hap Mun Bay Beach","17/08/2010","3"
"Kiu Tsui Beach","17/08/2010","3"
"Kiu Tsui (New)","17/08/2010","2"
"Silverstrand Beach","17/08/2010","57"
"Trio Beach ","17/08/2010","2"
"Lower Cheung Sha Beach","18/08/2010","26"
"Upper Cheung Sha Beach","18/08/2010","3"
"Lo So Shing Beach","18/08/2010","1"
"Pui O Beach","18/08/2010","6"
"Silver Mine Bay Beach","18/08/2010","92"
"Tong Fuk Beach","18/08/2010","8"
"Cafeteria Old Beach","18/08/2010","33"
"Butterfly Beach","18/08/2010","26"
"Castle Peak Beach","18/08/2010","200"
"Golden Beach","18/08/2010","43"
"Kadoorie Beach","18/08/2010","14"
"Cafeteria New Beach","18/08/2010","26"
"Ma Wan Tung Wan Beach","18/08/2010","8"
"Tai Po Lung Mei Beach","20/08/2010","85"
"Chung Hom Kok Beach","21/08/2010","7"
"Deep Water Bay Beach","21/08/2010","5"
"Middle Bay Beach","21/08/2010","29"
"Repulse Bay Beach","21/08/2010","5"
"South Bay Beach","21/08/2010","3"
"St. Stephen's Beach","21/08/2010","1"
"Ting Kau Beach","21/08/2010","42"
"Approach Beach","21/08/2010","45"
"Casam Beach","21/08/2010","28"
"Gemini Beaches","21/08/2010","5"
"Hoi Mei Wan Beach","21/08/2010","14"
"Lido Beach","21/08/2010","39"
"Anglers' Beach ","21/08/2010","54"
"Lower Cheung Sha Beach","22/08/2010","58"
"Upper Cheung Sha Beach","22/08/2010","60"
"Kwun Yam Beach","22/08/2010","74"
"Cheung Chau Tung Wan Beach ","22/08/2010","15"
"Silver Mine Bay Beach","22/08/2010","110"
"Tong Fuk Beach","22/08/2010","1"
"Pui O Beach","22/08/2010","29"
"Clear Water Bay First Beach","23/08/2010","4"
"Clear Water Bay Second Beach","23/08/2010","45"
"Hap Mun Bay Beach","23/08/2010","2"
"Trio Beach ","23/08/2010","5"
"Kiu Tsui (New)","23/08/2010","18"
"Silverstrand Beach","23/08/2010","12"
"Kiu Tsui Beach","23/08/2010","290"
"Kadoorie Beach","24/08/2010","80"
"Cafeteria New Beach","24/08/2010","19"
"Cafeteria Old Beach","24/08/2010","24"
"Golden Beach","24/08/2010","29"
"Ma Wan Tung Wan Beach","24/08/2010","200"
"Butterfly Beach","24/08/2010","37"
"Castle Peak Beach","24/08/2010","14"
"Discovery Bay","24/08/2010","27"
"Big Wave Bay Beach","25/08/2010","29"
"Hairpin Beach","25/08/2010","1"
"Rocky Bay Beach","25/08/2010","9"
"Hung Shing Yeh Beach","25/08/2010","620"
"Shek O Beach","25/08/2010","9"
"Turtle Cove Beach","25/08/2010","7"
"Stanley Main Beach","25/08/2010","4"
"Anglers' Beach ","27/08/2010","511"
"Approach Beach","27/08/2010","295"
"Casam Beach","27/08/2010","27"
"Ting Kau Beach","27/08/2010","68"
"Hoi Mei Wan Beach","27/08/2010","45"
"Lido Beach","27/08/2010","56"
"Gemini Beaches","27/08/2010","380"
"Deep Water Bay Beach","30/08/2010","2"
"Middle Bay Beach","30/08/2010","11"
"Lo So Shing Beach","30/08/2010","1"
"South Bay Beach","30/08/2010","8"
"St. Stephen's Beach","30/08/2010","1"
"Repulse Bay Beach","30/08/2010","6"
"Chung Hom Kok Beach","31/08/2010","1"
"Cafeteria Old Beach","31/08/2010","48"
"Upper Cheung Sha Beach","31/08/2010","2"
"Kwun Yam Beach","31/08/2010","1"
"Pui O Beach","31/08/2010","14"
"Silver Mine Bay Beach","31/08/2010","4"
"Tong Fuk Beach","31/08/2010","1"
"Cheung Chau Tung Wan Beach ","31/08/2010","2"
"Ma Wan Tung Wan Beach","31/08/2010","16"
"Butterfly Beach","31/08/2010","24"
"Castle Peak Beach","31/08/2010","23"
"Golden Beach","31/08/2010","150"
"Kadoorie Beach","31/08/2010","39"
"Cafeteria New Beach","31/08/2010","130"
"Lower Cheung Sha Beach","31/08/2010","45"
"Big Wave Bay Beach","01/09/2010","1000"
"Hairpin Beach","01/09/2010","20"
"Rocky Bay Beach","01/09/2010","1"
"Stanley Main Beach","01/09/2010","30"
"Shek O Beach","01/09/2010","1"
"Turtle Cove Beach","01/09/2010","18"
"Trio Beach ","01/09/2010","2"
"Clear Water Bay First Beach","01/09/2010","1"
"Clear Water Bay Second Beach","01/09/2010","1"
"Hap Mun Bay Beach","01/09/2010","1"
"Kiu Tsui Beach","01/09/2010","5"
"Kiu Tsui (New)","01/09/2010","1"
"Silverstrand Beach","01/09/2010","1"
"Discovery Bay","01/09/2010","8"
"Tai Po Lung Mei Beach","02/09/2010","3"
"Anglers' Beach ","02/09/2010","73"
"Approach Beach","02/09/2010","52"
"Ting Kau Beach","02/09/2010","123"
"Gemini Beaches","02/09/2010","30"
"Hoi Mei Wan Beach","02/09/2010","17"
"Lido Beach","02/09/2010","46"
"Casam Beach","02/09/2010","90"
