"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Hung Shing Yeh Beach","25/05/2006","1"
"Turtle Cove Beach","25/05/2006","14"
"Stanley Main Beach","25/05/2006","2"
"Shek O Beach","25/05/2006","81"
"Silverstrand Beach","25/05/2006","37"
"Rocky Bay Beach","25/05/2006","200"
"Clear Water Bay First Beach","26/05/2006","2"
"Ma Wan Tung Wan Beach","26/05/2006","210"
"Castle Peak Beach","26/05/2006","620"
"Lower Cheung Sha Beach","26/05/2006","26"
"Upper Cheung Sha Beach","26/05/2006","1"
"Golden Beach","26/05/2006","63"
"Hap Mun Bay Beach","26/05/2006","2"
"Kadoorie Beach","26/05/2006","73"
"Kiu Tsui Beach","26/05/2006","64"
"Cafeteria New Beach","26/05/2006","41"
"Cafeteria Old Beach","26/05/2006","25"
"Pui O Beach","26/05/2006","16"
"Silver Mine Bay Beach","26/05/2006","240"
"Tong Fuk Beach","26/05/2006","10"
"Trio Beach ","26/05/2006","15"
"Butterfly Beach","26/05/2006","220"
"Discovery Bay","29/05/2006","83"
"Cheung Chau Tung Wan Beach ","29/05/2006","200"
"Kwun Yam Beach","29/05/2006","130"
"Chung Hom Kok Beach","30/05/2006","150"
"Deep Water Bay Beach","30/05/2006","141"
"St. Stephen's Beach","30/05/2006","83"
"Repulse Bay Beach","30/05/2006","71"
"South Bay Beach","30/05/2006","210"
"Middle Bay Beach","30/05/2006","100"
"Butterfly Beach","01/06/2006","610"
"Big Wave Bay Beach","01/06/2006","1900"
"Castle Peak Beach","01/06/2006","720"
"Golden Beach","01/06/2006","1500"
"Hairpin Beach","01/06/2006","10"
"Kadoorie Beach","01/06/2006","560"
"Turtle Cove Beach","01/06/2006","240"
"Cafeteria New Beach","01/06/2006","1200"
"Cafeteria Old Beach","01/06/2006","650"
"Rocky Bay Beach","01/06/2006","12"
"Stanley Main Beach","01/06/2006","11"
"Shek O Beach","01/06/2006","140"
"Lo So Shing Beach","01/06/2006","11"
"Anglers' Beach ","05/06/2006","465"
"Approach Beach","05/06/2006","2258"
"Big Wave Bay Beach","05/06/2006","800"
"Casam Beach","05/06/2006","2800"
"Clear Water Bay First Beach","05/06/2006","43"
"Clear Water Bay Second Beach","05/06/2006","15"
"Ma Wan Tung Wan Beach","05/06/2006","1200"
"Hoi Mei Wan Beach","05/06/2006","2800"
"Lido Beach","05/06/2006","3500"
"Tai Po Lung Mei Beach","05/06/2006","359"
"Silverstrand Beach","05/06/2006","64"
"Ting Kau Beach","05/06/2006","5590"
"Gemini Beaches","05/06/2006","740"
"Chung Hom Kok Beach","06/06/2006","23"
"Lower Cheung Sha Beach","06/06/2006","15"
"Upper Cheung Sha Beach","06/06/2006","1"
"Deep Water Bay Beach","06/06/2006","99"
"Hung Shing Yeh Beach","06/06/2006","35"
"Tong Fuk Beach","06/06/2006","80"
"Pui O Beach","06/06/2006","71"
"Repulse Bay Beach","06/06/2006","80"
"South Bay Beach","06/06/2006","22"
"Silver Mine Bay Beach","06/06/2006","7"
"St. Stephen's Beach","06/06/2006","150"
"Middle Bay Beach","06/06/2006","43"
"Discovery Bay","07/06/2006","52"
"Trio Beach ","07/06/2006","2"
"Kiu Tsui Beach","07/06/2006","6"
"Hap Mun Bay Beach","07/06/2006","1"
"Butterfly Beach","08/06/2006","92"
"Castle Peak Beach","08/06/2006","250"
"Golden Beach","08/06/2006","90"
"Ma Wan Tung Wan Beach","08/06/2006","260"
"Cafeteria New Beach","08/06/2006","310"
"Cafeteria Old Beach","08/06/2006","1000"
"Kadoorie Beach","08/06/2006","1100"
"Kwun Yam Beach","10/06/2006","340"
"Cheung Chau Tung Wan Beach ","10/06/2006","210"
"Lo So Shing Beach","10/06/2006","190"
"Chung Hom Kok Beach","11/06/2006","27"
"Deep Water Bay Beach","11/06/2006","35"
"Middle Bay Beach","11/06/2006","150"
"St. Stephen's Beach","11/06/2006","38"
"Rocky Bay Beach","11/06/2006","6400"
"South Bay Beach","11/06/2006","55"
"Stanley Main Beach","11/06/2006","57"
"Repulse Bay Beach","11/06/2006","82"
"Hoi Mei Wan Beach","12/06/2006","1300"
"Lido Beach","12/06/2006","1600"
"Tai Po Lung Mei Beach","12/06/2006","1975"
"Gemini Beaches","12/06/2006","1900"
"Anglers' Beach ","12/06/2006","2746"
"Approach Beach","12/06/2006","1744"
"Casam Beach","12/06/2006","1100"
"Ting Kau Beach","12/06/2006","3329"
"Lower Cheung Sha Beach","13/06/2006","210"
"Upper Cheung Sha Beach","13/06/2006","53"
"Clear Water Bay First Beach","13/06/2006","220"
"Clear Water Bay Second Beach","13/06/2006","39"
"Hung Shing Yeh Beach","13/06/2006","80"
"Pui O Beach","13/06/2006","693"
"Silver Mine Bay Beach","13/06/2006","1500"
"Silverstrand Beach","13/06/2006","150"
"Tong Fuk Beach","13/06/2006","40"
"Big Wave Bay Beach","14/06/2006","1300"
"Hap Mun Bay Beach","14/06/2006","6"
"Hairpin Beach","14/06/2006","30"
"Trio Beach ","14/06/2006","7"
"Shek O Beach","14/06/2006","51"
"Turtle Cove Beach","14/06/2006","24"
"Kiu Tsui Beach","14/06/2006","8"
"Butterfly Beach","15/06/2006","370"
"Castle Peak Beach","15/06/2006","660"
"Cafeteria Old Beach","15/06/2006","660"
"Kadoorie Beach","15/06/2006","440"
"Cafeteria New Beach","15/06/2006","540"
"Golden Beach","15/06/2006","500"
"Ma Wan Tung Wan Beach","16/06/2006","170"
"Lower Cheung Sha Beach","16/06/2006","55"
"Upper Cheung Sha Beach","16/06/2006","40"
"Cheung Chau Tung Wan Beach ","16/06/2006","60"
"Pui O Beach","16/06/2006","15"
"Silver Mine Bay Beach","16/06/2006","170"
"Tong Fuk Beach","16/06/2006","32"
"Kwun Yam Beach","16/06/2006","22"
"Big Wave Bay Beach","19/06/2006","120"
"Discovery Bay","19/06/2006","410"
"Hairpin Beach","19/06/2006","1"
"Turtle Cove Beach","19/06/2006","1"
"Stanley Main Beach","19/06/2006","9"
"Shek O Beach","19/06/2006","23"
"Rocky Bay Beach","19/06/2006","30"
"Clear Water Bay Second Beach","20/06/2006","7"
"Hap Mun Bay Beach","20/06/2006","1"
"Trio Beach ","20/06/2006","9"
"Silverstrand Beach","20/06/2006","32"
"Kiu Tsui Beach","20/06/2006","3"
"Clear Water Bay First Beach","21/06/2006","18"
"Chung Hom Kok Beach","21/06/2006","4"
"Deep Water Bay Beach","21/06/2006","5"
"St. Stephen's Beach","21/06/2006","4"
"Middle Bay Beach","21/06/2006","10"
"Repulse Bay Beach","21/06/2006","21"
"South Bay Beach","21/06/2006","3"
"Hung Shing Yeh Beach","21/06/2006","5"
"Silver Mine Bay Beach","22/06/2006","600"
"Tong Fuk Beach","22/06/2006","4"
"Butterfly Beach","22/06/2006","35"
"Big Wave Bay Beach","22/06/2006","120"
"Lower Cheung Sha Beach","22/06/2006","1"
"Pui O Beach","22/06/2006","22"
"Golden Beach","22/06/2006","160"
"Kadoorie Beach","22/06/2006","140"
"Cafeteria New Beach","22/06/2006","160"
"Cafeteria Old Beach","22/06/2006","630"
"Upper Cheung Sha Beach","22/06/2006","2"
"Anglers' Beach ","23/06/2006","145"
"Castle Peak Beach","23/06/2006","11"
"Casam Beach","23/06/2006","290"
"Gemini Beaches","23/06/2006","220"
"Hoi Mei Wan Beach","23/06/2006","300"
"Hairpin Beach","23/06/2006","55"
"Lido Beach","23/06/2006","360"
"Tai Po Lung Mei Beach","23/06/2006","182"
"Lo So Shing Beach","23/06/2006","2"
"Rocky Bay Beach","23/06/2006","440"
"Stanley Main Beach","23/06/2006","49"
"Shek O Beach","23/06/2006","28"
"Turtle Cove Beach","23/06/2006","34"
"Ting Kau Beach","23/06/2006","429"
"Ma Wan Tung Wan Beach","23/06/2006","21"
"Approach Beach","23/06/2006","1136"
"Clear Water Bay First Beach","26/06/2006","13"
"Clear Water Bay Second Beach","26/06/2006","13"
"Trio Beach ","26/06/2006","140"
"Kiu Tsui Beach","26/06/2006","6"
"Silverstrand Beach","26/06/2006","40"
"Hap Mun Bay Beach","26/06/2006","10"
"Discovery Bay","27/06/2006","10"
"Cheung Chau Tung Wan Beach ","27/06/2006","84"
"Kwun Yam Beach","27/06/2006","1"
"Chung Hom Kok Beach","28/06/2006","170"
"Deep Water Bay Beach","28/06/2006","852"
"Middle Bay Beach","28/06/2006","800"
"Repulse Bay Beach","28/06/2006","55"
"South Bay Beach","28/06/2006","180"
"St. Stephen's Beach","28/06/2006","460"
"Lower Cheung Sha Beach","29/06/2006","90"
"Upper Cheung Sha Beach","29/06/2006","22"
"Clear Water Bay First Beach","29/06/2006","240"
"Tong Fuk Beach","29/06/2006","140"
"Pui O Beach","29/06/2006","194"
"Silver Mine Bay Beach","29/06/2006","630"
"Silverstrand Beach","29/06/2006","48"
"Clear Water Bay Second Beach","29/06/2006","190"
"Anglers' Beach ","03/07/2006","38"
"Approach Beach","03/07/2006","508"
"Big Wave Bay Beach","03/07/2006","24"
"Casam Beach","03/07/2006","800"
"Gemini Beaches","03/07/2006","210"
"Hoi Mei Wan Beach","03/07/2006","390"
"Ting Kau Beach","03/07/2006","358"
"Hung Shing Yeh Beach","03/07/2006","1"
"Lido Beach","03/07/2006","250"
"Rocky Bay Beach","03/07/2006","220"
"Stanley Main Beach","03/07/2006","33"
"Shek O Beach","03/07/2006","9"
"Turtle Cove Beach","03/07/2006","10"
"Hairpin Beach","03/07/2006","7"
"Butterfly Beach","04/07/2006","190"
"Chung Hom Kok Beach","04/07/2006","21"
"Castle Peak Beach","04/07/2006","80"
"Deep Water Bay Beach","04/07/2006","116"
"Golden Beach","04/07/2006","34"
"Kadoorie Beach","04/07/2006","760"
"St. Stephen's Beach","04/07/2006","8"
"Middle Bay Beach","04/07/2006","250"
"Cafeteria New Beach","04/07/2006","52"
"Cafeteria Old Beach","04/07/2006","110"
"Repulse Bay Beach","04/07/2006","10"
"South Bay Beach","04/07/2006","51"
"Lo So Shing Beach","04/07/2006","1"
"Ma Wan Tung Wan Beach","05/07/2006","140"
"Hap Mun Bay Beach","05/07/2006","1"
"Trio Beach ","05/07/2006","1"
"Tai Po Lung Mei Beach","05/07/2006","8"
"Kiu Tsui Beach","05/07/2006","1"
"Lower Cheung Sha Beach","07/07/2006","3"
"Upper Cheung Sha Beach","07/07/2006","1"
"Tong Fuk Beach","07/07/2006","1"
"Pui O Beach","07/07/2006","122"
"Silver Mine Bay Beach","07/07/2006","5"
"Discovery Bay","07/07/2006","9"
"Clear Water Bay First Beach","08/07/2006","88"
"Clear Water Bay Second Beach","08/07/2006","110"
"Trio Beach ","08/07/2006","470"
"Kiu Tsui Beach","08/07/2006","220"
"Hap Mun Bay Beach","08/07/2006","970"
"Golden Beach","09/07/2006","390"
"Kwun Yam Beach","09/07/2006","17"
"Ma Wan Tung Wan Beach","09/07/2006","660"
"Cheung Chau Tung Wan Beach ","09/07/2006","18"
"Cafeteria New Beach","09/07/2006","510"
"Lo So Shing Beach","10/07/2006","11"
"Butterfly Beach","11/07/2006","1000"
"Chung Hom Kok Beach","11/07/2006","100"
"Castle Peak Beach","11/07/2006","1400"
"Deep Water Bay Beach","11/07/2006","130"
"Tai Po Lung Mei Beach","11/07/2006","546"
"St. Stephen's Beach","11/07/2006","80"
"Cafeteria Old Beach","11/07/2006","250"
"Repulse Bay Beach","11/07/2006","80"
"South Bay Beach","11/07/2006","33"
"Silverstrand Beach","11/07/2006","250"
"Middle Bay Beach","11/07/2006","51"
"Rocky Bay Beach","12/07/2006","84"
"Stanley Main Beach","12/07/2006","9"
"Shek O Beach","12/07/2006","81"
"Hung Shing Yeh Beach","12/07/2006","3"
"Kadoorie Beach","12/07/2006","320"
"Big Wave Bay Beach","12/07/2006","10"
"Hairpin Beach","12/07/2006","23"
"Turtle Cove Beach","12/07/2006","18"
"Anglers' Beach ","13/07/2006","4650"
"Approach Beach","13/07/2006","1483"
"Casam Beach","13/07/2006","800"
"Lower Cheung Sha Beach","13/07/2006","630"
"Upper Cheung Sha Beach","13/07/2006","17"
"Gemini Beaches","13/07/2006","800"
"Hoi Mei Wan Beach","13/07/2006","1600"
"Lido Beach","13/07/2006","650"
"Pui O Beach","13/07/2006","34"
"Silver Mine Bay Beach","13/07/2006","29"
"Tong Fuk Beach","13/07/2006","3"
"Ting Kau Beach","13/07/2006","2088"
"Clear Water Bay First Beach","14/07/2006","800"
"Clear Water Bay Second Beach","14/07/2006","6"
"Trio Beach ","14/07/2006","2"
"Kiu Tsui Beach","14/07/2006","45"
"Silverstrand Beach","14/07/2006","26"
"Hap Mun Bay Beach","14/07/2006","50"
"Chung Hom Kok Beach","17/07/2006","52"
"Deep Water Bay Beach","17/07/2006","58"
"St. Stephen's Beach","17/07/2006","19"
"Repulse Bay Beach","17/07/2006","110"
"South Bay Beach","17/07/2006","41"
"Middle Bay Beach","17/07/2006","83"
"Butterfly Beach","18/07/2006","830"
"Castle Peak Beach","18/07/2006","270"
"Discovery Bay","18/07/2006","44"
"Ma Wan Tung Wan Beach","18/07/2006","1100"
"Kadoorie Beach","18/07/2006","470"
"Cafeteria New Beach","18/07/2006","480"
"Cafeteria Old Beach","18/07/2006","490"
"Golden Beach","18/07/2006","800"
"Big Wave Bay Beach","19/07/2006","76"
"Kwun Yam Beach","19/07/2006","61"
"Cheung Chau Tung Wan Beach ","19/07/2006","25"
"Shek O Beach","19/07/2006","12"
"Turtle Cove Beach","19/07/2006","44"
"Stanley Main Beach","19/07/2006","4"
"Lower Cheung Sha Beach","20/07/2006","10"
"Upper Cheung Sha Beach","20/07/2006","3"
"Clear Water Bay First Beach","20/07/2006","8"
"Tong Fuk Beach","20/07/2006","2"
"Pui O Beach","20/07/2006","39"
"Silver Mine Bay Beach","20/07/2006","49"
"Silverstrand Beach","20/07/2006","23"
"Clear Water Bay Second Beach","20/07/2006","21"
"Chung Hom Kok Beach","21/07/2006","3"
"Deep Water Bay Beach","21/07/2006","2"
"Tai Po Lung Mei Beach","21/07/2006","108"
"St. Stephen's Beach","21/07/2006","4"
"Middle Bay Beach","21/07/2006","31"
"Repulse Bay Beach","21/07/2006","2"
"South Bay Beach","21/07/2006","2"
"Lo So Shing Beach","21/07/2006","1"
"Turtle Cove Beach","24/07/2006","10"
"Big Wave Bay Beach","24/07/2006","66"
"Hairpin Beach","24/07/2006","67"
"Shek O Beach","24/07/2006","45"
"Rocky Bay Beach","24/07/2006","38"
"Stanley Main Beach","24/07/2006","9"
"Hung Shing Yeh Beach","24/07/2006","63"
"Anglers' Beach ","25/07/2006","602"
"Approach Beach","25/07/2006","1225"
"Casam Beach","25/07/2006","900"
"Gemini Beaches","25/07/2006","860"
"Trio Beach ","25/07/2006","34"
"Hoi Mei Wan Beach","25/07/2006","920"
"Kiu Tsui Beach","25/07/2006","320"
"Lido Beach","25/07/2006","780"
"Ting Kau Beach","25/07/2006","1735"
"Hap Mun Bay Beach","25/07/2006","27"
"Butterfly Beach","26/07/2006","110"
"Castle Peak Beach","26/07/2006","230"
"Golden Beach","26/07/2006","220"
"Ma Wan Tung Wan Beach","26/07/2006","1200"
"Cafeteria New Beach","26/07/2006","500"
"Cafeteria Old Beach","26/07/2006","170"
"Kadoorie Beach","26/07/2006","230"
"Cheung Chau Tung Wan Beach ","27/07/2006","28"
"Kwun Yam Beach","27/07/2006","390"
"Big Wave Bay Beach","31/07/2006","64"
"Clear Water Bay First Beach","31/07/2006","70"
"Clear Water Bay Second Beach","31/07/2006","55"
"Discovery Bay","31/07/2006","5"
"Turtle Cove Beach","31/07/2006","3"
"Rocky Bay Beach","31/07/2006","100"
"Stanley Main Beach","31/07/2006","18"
"Shek O Beach","31/07/2006","70"
"Silverstrand Beach","31/07/2006","41"
"Hairpin Beach","31/07/2006","24"
"Butterfly Beach","01/08/2006","78"
"Ma Wan Tung Wan Beach","01/08/2006","180"
"Lower Cheung Sha Beach","01/08/2006","33"
"Upper Cheung Sha Beach","01/08/2006","1"
"Golden Beach","01/08/2006","130"
"Hap Mun Bay Beach","01/08/2006","1"
"Kadoorie Beach","01/08/2006","45"
"Kiu Tsui Beach","01/08/2006","4"
"Cafeteria New Beach","01/08/2006","180"
"Cafeteria Old Beach","01/08/2006","210"
"Pui O Beach","01/08/2006","1"
"Silver Mine Bay Beach","01/08/2006","52"
"Tong Fuk Beach","01/08/2006","11"
"Trio Beach ","01/08/2006","1"
"Castle Peak Beach","01/08/2006","640"
"Chung Hom Kok Beach","02/08/2006","6"
"Deep Water Bay Beach","02/08/2006","12"
"Tai Po Lung Mei Beach","02/08/2006","38"
"St. Stephen's Beach","02/08/2006","12"
"Middle Bay Beach","02/08/2006","79"
"Repulse Bay Beach","02/08/2006","11"
"South Bay Beach","02/08/2006","1"
"Lo So Shing Beach","02/08/2006","1"
"Anglers' Beach ","07/08/2006","151"
"Ting Kau Beach","07/08/2006","695"
"Casam Beach","07/08/2006","120"
"Chung Hom Kok Beach","07/08/2006","5"
"Clear Water Bay First Beach","07/08/2006","19"
"Clear Water Bay Second Beach","07/08/2006","35"
"Deep Water Bay Beach","07/08/2006","1"
"Gemini Beaches","07/08/2006","44"
"Hoi Mei Wan Beach","07/08/2006","100"
"Hung Shing Yeh Beach","07/08/2006","2"
"Lido Beach","07/08/2006","170"
"Middle Bay Beach","07/08/2006","7"
"Repulse Bay Beach","07/08/2006","4"
"South Bay Beach","07/08/2006","7"
"Silverstrand Beach","07/08/2006","25"
"St. Stephen's Beach","07/08/2006","4"
"Approach Beach","07/08/2006","385"
"Butterfly Beach","08/08/2006","220"
"Castle Peak Beach","08/08/2006","180"
"Discovery Bay","08/08/2006","53"
"Golden Beach","08/08/2006","270"
"Hap Mun Bay Beach","08/08/2006","1"
"Kadoorie Beach","08/08/2006","200"
"Ma Wan Tung Wan Beach","08/08/2006","44"
"Kwun Yam Beach","08/08/2006","6"
"Cafeteria New Beach","08/08/2006","130"
"Cafeteria Old Beach","08/08/2006","190"
"Trio Beach ","08/08/2006","6"
"Cheung Chau Tung Wan Beach ","08/08/2006","21"
"Kiu Tsui Beach","08/08/2006","89"
"Big Wave Bay Beach","09/08/2006","220"
"Lower Cheung Sha Beach","09/08/2006","7"
"Upper Cheung Sha Beach","09/08/2006","15"
"Hairpin Beach","09/08/2006","250"
"Pui O Beach","09/08/2006","33"
"Tong Fuk Beach","09/08/2006","52"
"Silver Mine Bay Beach","09/08/2006","37"
"Stanley Main Beach","09/08/2006","2"
"Shek O Beach","09/08/2006","54"
"Turtle Cove Beach","09/08/2006","13"
"Rocky Bay Beach","09/08/2006","62"
"Clear Water Bay First Beach","10/08/2006","180"
"Silverstrand Beach","10/08/2006","190"
"Clear Water Bay Second Beach","10/08/2006","160"
"Butterfly Beach","11/08/2006","1200"
"Castle Peak Beach","11/08/2006","310"
"Cafeteria Old Beach","11/08/2006","510"
"Kadoorie Beach","11/08/2006","250"
"Cafeteria New Beach","11/08/2006","230"
"Golden Beach","11/08/2006","370"
"Ma Wan Tung Wan Beach","12/08/2006","4000"
"Chung Hom Kok Beach","12/08/2006","6"
"Deep Water Bay Beach","12/08/2006","3"
"St. Stephen's Beach","12/08/2006","2"
"Middle Bay Beach","12/08/2006","2"
"Repulse Bay Beach","12/08/2006","4"
"South Bay Beach","12/08/2006","1"
"Hung Shing Yeh Beach","12/08/2006","1"
"Silver Mine Bay Beach","13/08/2006","53"
"Lo So Shing Beach","13/08/2006","3"
"Lower Cheung Sha Beach","14/08/2006","41"
"Upper Cheung Sha Beach","14/08/2006","36"
"Tong Fuk Beach","14/08/2006","30"
"Pui O Beach","14/08/2006","20"
"Tai Po Lung Mei Beach","14/08/2006","182"
"Anglers' Beach ","15/08/2006","1445"
"Approach Beach","15/08/2006","410"
"Butterfly Beach","15/08/2006","70"
"Casam Beach","15/08/2006","230"
"Gemini Beaches","15/08/2006","1500"
"Hoi Mei Wan Beach","15/08/2006","79"
"Lido Beach","15/08/2006","82"
"Ting Kau Beach","15/08/2006","241"
"Ma Wan Tung Wan Beach","15/08/2006","290"
"Big Wave Bay Beach","16/08/2006","17"
"Hap Mun Bay Beach","16/08/2006","1"
"Hairpin Beach","16/08/2006","4"
"Kiu Tsui Beach","16/08/2006","1"
"Trio Beach ","16/08/2006","2"
"Stanley Main Beach","16/08/2006","11"
"Shek O Beach","16/08/2006","1"
"Turtle Cove Beach","16/08/2006","21"
"Rocky Bay Beach","16/08/2006","2"
"Chung Hom Kok Beach","17/08/2006","2"
"Discovery Bay","17/08/2006","1"
"Deep Water Bay Beach","17/08/2006","1"
"St. Stephen's Beach","17/08/2006","1"
"Repulse Bay Beach","17/08/2006","1"
"South Bay Beach","17/08/2006","3"
"Middle Bay Beach","17/08/2006","7"
"Clear Water Bay First Beach","18/08/2006","24"
"Clear Water Bay Second Beach","18/08/2006","7"
"Cheung Chau Tung Wan Beach ","18/08/2006","15"
"Silverstrand Beach","18/08/2006","73"
"Kwun Yam Beach","18/08/2006","6"
"Cafeteria New Beach","21/08/2006","1900"
"Cafeteria Old Beach","21/08/2006","800"
"Ting Kau Beach","21/08/2006","316"
"Ma Wan Tung Wan Beach","21/08/2006","42"
"Anglers' Beach ","21/08/2006","319"
"Approach Beach","21/08/2006","487"
"Lido Beach","21/08/2006","190"
"Casam Beach","21/08/2006","220"
"Castle Peak Beach","21/08/2006","160"
"Golden Beach","21/08/2006","900"
"Gemini Beaches","21/08/2006","110"
"Hoi Mei Wan Beach","21/08/2006","250"
"Kadoorie Beach","21/08/2006","530"
"Butterfly Beach","21/08/2006","52"
"Hap Mun Bay Beach","22/08/2006","19"
"Trio Beach ","22/08/2006","1"
"Kiu Tsui Beach","22/08/2006","52"
"Big Wave Bay Beach","23/08/2006","470"
"Lower Cheung Sha Beach","23/08/2006","1"
"Upper Cheung Sha Beach","23/08/2006","6"
"Lo So Shing Beach","23/08/2006","1"
"Tong Fuk Beach","23/08/2006","1"
"Silver Mine Bay Beach","23/08/2006","1100"
"Stanley Main Beach","23/08/2006","3"
"Shek O Beach","23/08/2006","70"
"Turtle Cove Beach","23/08/2006","3"
"Pui O Beach","23/08/2006","4"
"Butterfly Beach","24/08/2006","64"
"Chung Hom Kok Beach","24/08/2006","16"
"Castle Peak Beach","24/08/2006","110"
"Deep Water Bay Beach","24/08/2006","42"
"Golden Beach","24/08/2006","170"
"Hung Shing Yeh Beach","24/08/2006","11"
"St. Stephen's Beach","24/08/2006","24"
"Middle Bay Beach","24/08/2006","130"
"Cafeteria New Beach","24/08/2006","63"
"Cafeteria Old Beach","24/08/2006","110"
"Repulse Bay Beach","24/08/2006","3"
"South Bay Beach","24/08/2006","1"
"Kadoorie Beach","24/08/2006","170"
"Anglers' Beach ","25/08/2006","805"
"Approach Beach","25/08/2006","676"
"Casam Beach","25/08/2006","180"
"Gemini Beaches","25/08/2006","2900"
"Ma Wan Tung Wan Beach","25/08/2006","290"
"Lido Beach","25/08/2006","190"
"Tai Po Lung Mei Beach","25/08/2006","4318"
"Ting Kau Beach","25/08/2006","825"
"Hoi Mei Wan Beach","25/08/2006","360"
"Big Wave Bay Beach","28/08/2006","450"
"Lower Cheung Sha Beach","28/08/2006","5"
"Upper Cheung Sha Beach","28/08/2006","3"
"Hairpin Beach","28/08/2006","25"
"Pui O Beach","28/08/2006","1"
"Tong Fuk Beach","28/08/2006","3"
"Silver Mine Bay Beach","28/08/2006","7"
"Stanley Main Beach","28/08/2006","120"
"Shek O Beach","28/08/2006","70"
"Turtle Cove Beach","28/08/2006","2"
"Rocky Bay Beach","28/08/2006","120"
"Clear Water Bay First Beach","29/08/2006","32"
"Clear Water Bay Second Beach","29/08/2006","5"
"Cheung Chau Tung Wan Beach ","29/08/2006","34"
"Kwun Yam Beach","29/08/2006","1"
"Silverstrand Beach","29/08/2006","5"
"Discovery Bay","29/08/2006","4"
"Trio Beach ","30/08/2006","5"
"Butterfly Beach","30/08/2006","39"
"Castle Peak Beach","30/08/2006","90"
"Cafeteria New Beach","30/08/2006","26"
"Hap Mun Bay Beach","30/08/2006","78"
"Kadoorie Beach","30/08/2006","19"
"Kiu Tsui Beach","30/08/2006","1"
"Golden Beach","30/08/2006","34"
"Cafeteria Old Beach","31/08/2006","37"
"Chung Hom Kok Beach","04/09/2006","350"
"Lower Cheung Sha Beach","04/09/2006","580"
"Upper Cheung Sha Beach","04/09/2006","93"
"Deep Water Bay Beach","04/09/2006","114"
"Hap Mun Bay Beach","04/09/2006","2"
"Kiu Tsui Beach","04/09/2006","28"
"Trio Beach ","04/09/2006","15"
"Middle Bay Beach","04/09/2006","790"
"Pui O Beach","04/09/2006","232"
"Repulse Bay Beach","04/09/2006","800"
"South Bay Beach","04/09/2006","170"
"Silver Mine Bay Beach","04/09/2006","250"
"Tong Fuk Beach","04/09/2006","1200"
"Lo So Shing Beach","04/09/2006","270"
"St. Stephen's Beach","05/09/2006","8"
"Big Wave Bay Beach","05/09/2006","180"
"Clear Water Bay First Beach","05/09/2006","31"
"Clear Water Bay Second Beach","05/09/2006","15"
"Hairpin Beach","05/09/2006","13"
"Turtle Cove Beach","05/09/2006","44"
"Rocky Bay Beach","05/09/2006","5"
"Stanley Main Beach","05/09/2006","7"
"Shek O Beach","05/09/2006","20"
"Silverstrand Beach","05/09/2006","6"
"Hung Shing Yeh Beach","05/09/2006","14"
"Anglers' Beach ","06/09/2006","225"
"Ma Wan Tung Wan Beach","06/09/2006","120"
"Butterfly Beach","06/09/2006","58"
"Casam Beach","06/09/2006","350"
"Castle Peak Beach","06/09/2006","100"
"Golden Beach","06/09/2006","80"
"Gemini Beaches","06/09/2006","180"
"Hoi Mei Wan Beach","06/09/2006","320"
"Kadoorie Beach","06/09/2006","72"
"Lido Beach","06/09/2006","330"
"Tai Po Lung Mei Beach","06/09/2006","8"
"Cafeteria New Beach","06/09/2006","66"
"Cafeteria Old Beach","06/09/2006","230"
"Ting Kau Beach","06/09/2006","1063"
"Approach Beach","06/09/2006","1487"
"Chung Hom Kok Beach","07/09/2006","900"
"South Bay Beach","07/09/2006","9"
"Repulse Bay Beach","07/09/2006","51"
"Middle Bay Beach","07/09/2006","42"
"Clear Water Bay First Beach","08/09/2006","240"
"Clear Water Bay Second Beach","08/09/2006","59"
"Cheung Chau Tung Wan Beach ","08/09/2006","33"
"Kwun Yam Beach","08/09/2006","53"
"Discovery Bay","08/09/2006","47"
"Silverstrand Beach","11/09/2006","110"
"Big Wave Bay Beach","11/09/2006","47"
"Hap Mun Bay Beach","11/09/2006","1"
"Hairpin Beach","11/09/2006","52"
"Kiu Tsui Beach","11/09/2006","700"
"Deep Water Bay Beach","11/09/2006","20"
"Stanley Main Beach","11/09/2006","141"
"Shek O Beach","11/09/2006","76"
"St. Stephen's Beach","11/09/2006","5"
"Turtle Cove Beach","11/09/2006","1"
"Trio Beach ","11/09/2006","5"
"Rocky Bay Beach","11/09/2006","73"
"Lo So Shing Beach","12/09/2006","1"
"Pui O Beach","12/09/2006","7"
"Silver Mine Bay Beach","12/09/2006","11"
"Hung Shing Yeh Beach","12/09/2006","1"
"Lower Cheung Sha Beach","12/09/2006","26"
"Upper Cheung Sha Beach","12/09/2006","14"
"Tong Fuk Beach","12/09/2006","1"
"Anglers' Beach ","18/09/2006","224"
"Approach Beach","18/09/2006","164"
"Butterfly Beach","18/09/2006","8"
"Casam Beach","18/09/2006","210"
"Castle Peak Beach","18/09/2006","55"
"Clear Water Bay First Beach","18/09/2006","14"
"Clear Water Bay Second Beach","18/09/2006","10"
"Golden Beach","18/09/2006","17"
"Gemini Beaches","18/09/2006","260"
"Hoi Mei Wan Beach","18/09/2006","180"
"Kadoorie Beach","18/09/2006","16"
"Lido Beach","18/09/2006","630"
"Cafeteria New Beach","18/09/2006","14"
"Cafeteria Old Beach","18/09/2006","48"
"Silverstrand Beach","18/09/2006","12"
