"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Cheung Chau Tung Wan Beach ","19/05/2014","40"
"Kiu Tsui Beach","19/05/2014","17"
"Trio Beach ","19/05/2014","18"
"Hap Mun Bay Beach","19/05/2014","50"
"Kiu Tsui (New)","19/05/2014","36"
"Silverstrand Beach","19/05/2014","65"
"Clear Water Bay Second Beach","19/05/2014","5100"
"Clear Water Bay First Beach","19/05/2014","190"
"Lower Cheung Sha Beach","20/05/2014","31"
"Clear Water Bay Second Beach","20/05/2014","100"
"Ma Wan Tung Wan Beach","20/05/2014","30"
"Ting Kau Beach","20/05/2014","118"
"Casam Beach","20/05/2014","190"
"Cafeteria New Beach","20/05/2014","150"
"Castle Peak Beach","20/05/2014","54"
"Pui O Beach","20/05/2014","53"
"Upper Cheung Sha Beach","20/05/2014","24"
"Golden Beach","20/05/2014","170"
"Kadoorie Beach","20/05/2014","130"
"Butterfly Beach","20/05/2014","93"
"Approach Beach","20/05/2014","202"
"Lido Beach","20/05/2014","100"
"Hoi Mei Wan Beach","20/05/2014","98"
"Anglers' Beach ","20/05/2014","177"
"Cafeteria Old Beach","20/05/2014","90"
"Tong Fuk Beach","20/05/2014","1"
"Gemini Beaches","20/05/2014","570"
"Silver Mine Bay Beach","20/05/2014","34"
"Big Wave Bay Beach","21/05/2014","2600"
"Middle Bay Beach","21/05/2014","330"
"Deep Water Bay Beach","21/05/2014","914"
"Shek O Beach","21/05/2014","647"
"Chung Hom Kok Beach","21/05/2014","210"
"South Bay Beach","21/05/2014","350"
"Rocky Bay Beach","21/05/2014","420"
"Turtle Cove Beach","21/05/2014","520"
"Hairpin Beach","21/05/2014","69"
"Stanley Main Beach","21/05/2014","81"
"Repulse Bay Beach","21/05/2014","510"
"Lo So Shing Beach","22/05/2014","2"
"St. Stephen's Beach","22/05/2014","16"
"Hung Shing Yeh Beach","22/05/2014","25"
"Big Wave Bay Beach","22/05/2014","800"
"Tai Po Lung Mei Beach","23/05/2014","2533"
"Discovery Bay","23/05/2014","150"
"Kiu Tsui (New)","26/05/2014","8"
"Kiu Tsui Beach","26/05/2014","58"
"Silverstrand Beach","26/05/2014","45"
"Hap Mun Bay Beach","26/05/2014","7"
"Kwun Yam Beach","26/05/2014","38"
"Trio Beach ","26/05/2014","14"
"Cheung Chau Tung Wan Beach ","26/05/2014","6"
"Clear Water Bay First Beach","26/05/2014","47"
"Clear Water Bay Second Beach","26/05/2014","2"
"Gemini Beaches","27/05/2014","300"
"Anglers' Beach ","27/05/2014","326"
"Hoi Mei Wan Beach","27/05/2014","460"
"Castle Peak Beach","27/05/2014","4000"
"Casam Beach","27/05/2014","590"
"Cafeteria New Beach","27/05/2014","130"
"Kadoorie Beach","27/05/2014","180"
"Butterfly Beach","27/05/2014","100"
"Big Wave Bay Beach","27/05/2014","2"
"Shek O Beach","27/05/2014","1"
"Turtle Cove Beach","27/05/2014","12"
"Hairpin Beach","27/05/2014","5"
"Stanley Main Beach","27/05/2014","3"
"Ma Wan Tung Wan Beach","27/05/2014","300"
"Ting Kau Beach","27/05/2014","1153"
"Golden Beach","27/05/2014","140"
"Cafeteria Old Beach","27/05/2014","100"
"Approach Beach","27/05/2014","722"
"Rocky Bay Beach","27/05/2014","17"
"Lido Beach","27/05/2014","1400"
"Upper Cheung Sha Beach","28/05/2014","11"
"Middle Bay Beach","28/05/2014","12"
"St. Stephen's Beach","28/05/2014","15"
"Chung Hom Kok Beach","28/05/2014","9"
"Deep Water Bay Beach","28/05/2014","9"
"South Bay Beach","28/05/2014","11"
"Tong Fuk Beach","28/05/2014","1"
"Lower Cheung Sha Beach","28/05/2014","24"
"Pui O Beach","28/05/2014","932"
"Silver Mine Bay Beach","28/05/2014","90"
"Repulse Bay Beach","28/05/2014","5"
"Castle Peak Beach","28/05/2014","360"
"Hung Shing Yeh Beach","29/05/2014","24"
"Lo So Shing Beach","29/05/2014","15"
"Discovery Bay","29/05/2014","1"
"Tai Po Lung Mei Beach","30/05/2014","240"
"Clear Water Bay First Beach","03/06/2014","23"
"Hap Mun Bay Beach","03/06/2014","13"
"Kiu Tsui (New)","03/06/2014","8"
"Casam Beach","03/06/2014","430"
"Kwun Yam Beach","03/06/2014","1"
"Gemini Beaches","03/06/2014","760"
"Cafeteria Old Beach","03/06/2014","90"
"Silverstrand Beach","03/06/2014","2800"
"Clear Water Bay Second Beach","03/06/2014","2500"
"Kiu Tsui Beach","03/06/2014","1"
"Trio Beach ","03/06/2014","5"
"Ma Wan Tung Wan Beach","03/06/2014","80"
"Approach Beach","03/06/2014","271"
"Ting Kau Beach","03/06/2014","176"
"Lido Beach","03/06/2014","510"
"Hoi Mei Wan Beach","03/06/2014","320"
"Anglers' Beach ","03/06/2014","345"
"Golden Beach","03/06/2014","220"
"Cafeteria New Beach","03/06/2014","800"
"Kadoorie Beach","03/06/2014","36"
"Castle Peak Beach","03/06/2014","55"
"Butterfly Beach","03/06/2014","18"
"Cheung Chau Tung Wan Beach ","03/06/2014","2"
"Pui O Beach","04/06/2014","52"
"Silver Mine Bay Beach","04/06/2014","15"
"Chung Hom Kok Beach","04/06/2014","5"
"Silverstrand Beach","04/06/2014","18"
"Repulse Bay Beach","04/06/2014","38"
"Deep Water Bay Beach","04/06/2014","11"
"Big Wave Bay Beach","04/06/2014","90"
"Shek O Beach","04/06/2014","18"
"Turtle Cove Beach","04/06/2014","30"
"Hairpin Beach","04/06/2014","80"
"Stanley Main Beach","04/06/2014","12"
"Middle Bay Beach","04/06/2014","8"
"South Bay Beach","04/06/2014","3"
"St. Stephen's Beach","04/06/2014","43"
"Tong Fuk Beach","04/06/2014","4"
"Upper Cheung Sha Beach","04/06/2014","5"
"Lower Cheung Sha Beach","04/06/2014","20"
"Rocky Bay Beach","04/06/2014","17"
"Lo So Shing Beach","05/06/2014","4"
"Hung Shing Yeh Beach","05/06/2014","2"
"Discovery Bay","06/06/2014","15"
"Tai Po Lung Mei Beach","06/06/2014","1354"
"Kiu Tsui (New)","09/06/2014","14"
"Kwun Yam Beach","09/06/2014","6"
"Trio Beach ","09/06/2014","480"
"Clear Water Bay First Beach","09/06/2014","55"
"Hap Mun Bay Beach","09/06/2014","4"
"Kiu Tsui Beach","09/06/2014","170"
"Cheung Chau Tung Wan Beach ","09/06/2014","35"
"Clear Water Bay Second Beach","09/06/2014","75"
"Golden Beach","10/06/2014","25"
"South Bay Beach","10/06/2014","3"
"Chung Hom Kok Beach","10/06/2014","63"
"Kadoorie Beach","10/06/2014","24"
"Repulse Bay Beach","10/06/2014","34"
"Middle Bay Beach","10/06/2014","28"
"Butterfly Beach","10/06/2014","71"
"Deep Water Bay Beach","10/06/2014","18"
"Silverstrand Beach","10/06/2014","69"
"Ma Wan Tung Wan Beach","10/06/2014","43"
"Cafeteria New Beach","10/06/2014","18"
"Cafeteria Old Beach","10/06/2014","18"
"St. Stephen's Beach","10/06/2014","5"
"Hairpin Beach","11/06/2014","520"
"Anglers' Beach ","11/06/2014","164"
"Castle Peak Beach","11/06/2014","1200"
"Turtle Cove Beach","11/06/2014","210"
"Hoi Mei Wan Beach","11/06/2014","230"
"Gemini Beaches","11/06/2014","180"
"Rocky Bay Beach","11/06/2014","1100"
"Approach Beach","11/06/2014","212"
"Shek O Beach","11/06/2014","2265"
"Tong Fuk Beach","11/06/2014","16"
"Lower Cheung Sha Beach","11/06/2014","270"
"Upper Cheung Sha Beach","11/06/2014","9"
"Pui O Beach","11/06/2014","7"
"Silver Mine Bay Beach","11/06/2014","1000"
"Big Wave Bay Beach","11/06/2014","270"
"Stanley Main Beach","11/06/2014","435"
"Ting Kau Beach","11/06/2014","306"
"Lido Beach","11/06/2014","90"
"Casam Beach","11/06/2014","200"
"Lo So Shing Beach","12/06/2014","32"
"Discovery Bay","12/06/2014","120"
"Hung Shing Yeh Beach","12/06/2014","17"
"Shek O Beach","12/06/2014","816"
"Tai Po Lung Mei Beach","13/06/2014","3529"
"Kwun Yam Beach","16/06/2014","80"
"Cheung Chau Tung Wan Beach ","16/06/2014","19"
"Kiu Tsui Beach","16/06/2014","3"
"Clear Water Bay First Beach","16/06/2014","110"
"Clear Water Bay Second Beach","16/06/2014","110"
"Kiu Tsui (New)","16/06/2014","22"
"Trio Beach ","16/06/2014","1"
"Silverstrand Beach","16/06/2014","90"
"Hap Mun Bay Beach","16/06/2014","17"
"Big Wave Bay Beach","17/06/2014","230"
"Shek O Beach","17/06/2014","6"
"Castle Peak Beach","17/06/2014","810"
"Butterfly Beach","17/06/2014","29"
"Ma Wan Tung Wan Beach","17/06/2014","360"
"Lido Beach","17/06/2014","1000"
"Casam Beach","17/06/2014","390"
"Hairpin Beach","17/06/2014","20"
"Stanley Main Beach","17/06/2014","4"
"Approach Beach","17/06/2014","664"
"Golden Beach","17/06/2014","100"
"Cafeteria Old Beach","17/06/2014","41"
"Cafeteria New Beach","17/06/2014","43"
"Anglers' Beach ","17/06/2014","528"
"Kadoorie Beach","17/06/2014","64"
"Gemini Beaches","17/06/2014","390"
"Rocky Bay Beach","17/06/2014","12"
"Turtle Cove Beach","17/06/2014","5"
"Pui O Beach","18/06/2014","144"
"Repulse Bay Beach","18/06/2014","5"
"Deep Water Bay Beach","18/06/2014","7"
"St. Stephen's Beach","18/06/2014","10"
"Silver Mine Bay Beach","18/06/2014","31"
"Tong Fuk Beach","18/06/2014","5"
"South Bay Beach","18/06/2014","3"
"Middle Bay Beach","18/06/2014","6"
"Chung Hom Kok Beach","18/06/2014","3"
"Ting Kau Beach","18/06/2014","441"
"Hoi Mei Wan Beach","18/06/2014","280"
"Lower Cheung Sha Beach","18/06/2014","35"
"Upper Cheung Sha Beach","18/06/2014","34"
"Hung Shing Yeh Beach","19/06/2014","8"
"Discovery Bay","19/06/2014","40"
"Lo So Shing Beach","19/06/2014","9"
"Tai Po Lung Mei Beach","20/06/2014","247"
"Kwun Yam Beach","23/06/2014","80"
"Trio Beach ","23/06/2014","170"
"Hap Mun Bay Beach","23/06/2014","49"
"Clear Water Bay First Beach","23/06/2014","1100"
"Silverstrand Beach","23/06/2014","340"
"Kiu Tsui Beach","23/06/2014","40"
"Cheung Chau Tung Wan Beach ","23/06/2014","48"
"Kiu Tsui (New)","23/06/2014","308"
"Clear Water Bay Second Beach","23/06/2014","130"
"South Bay Beach","24/06/2014","5"
"Butterfly Beach","24/06/2014","410"
"Golden Beach","24/06/2014","210"
"Cafeteria Old Beach","24/06/2014","750"
"Chung Hom Kok Beach","24/06/2014","2700"
"Anglers' Beach ","24/06/2014","3879"
"St. Stephen's Beach","24/06/2014","9"
"Deep Water Bay Beach","24/06/2014","82"
"Approach Beach","24/06/2014","259"
"Lido Beach","24/06/2014","230"
"Gemini Beaches","24/06/2014","1200"
"Cafeteria New Beach","24/06/2014","170"
"Kadoorie Beach","24/06/2014","1400"
"Repulse Bay Beach","24/06/2014","6"
"Ma Wan Tung Wan Beach","24/06/2014","240"
"Ting Kau Beach","24/06/2014","289"
"Casam Beach","24/06/2014","110"
"Shek O Beach","25/06/2014","324"
"Hairpin Beach","25/06/2014","250"
"Hoi Mei Wan Beach","25/06/2014","170"
"Anglers' Beach ","25/06/2014","99"
"Big Wave Bay Beach","25/06/2014","80"
"Castle Peak Beach","25/06/2014","610"
"Middle Bay Beach","25/06/2014","37"
"Rocky Bay Beach","25/06/2014","150"
"Turtle Cove Beach","25/06/2014","160"
"Stanley Main Beach","25/06/2014","7"
"Chung Hom Kok Beach","25/06/2014","14"
"Hung Shing Yeh Beach","26/06/2014","49"
"Lo So Shing Beach","26/06/2014","7"
"Tai Po Lung Mei Beach","27/06/2014","453"
"South Bay Beach","28/06/2014","2"
"Deep Water Bay Beach","28/06/2014","49"
"Cheung Chau Tung Wan Beach ","28/06/2014","6"
"Chung Hom Kok Beach","28/06/2014","14"
"Kwun Yam Beach","28/06/2014","15"
"Middle Bay Beach","28/06/2014","7"
"St. Stephen's Beach","28/06/2014","3"
"Repulse Bay Beach","28/06/2014","5"
"Lower Cheung Sha Beach","29/06/2014","96"
"Tong Fuk Beach","29/06/2014","7"
"Silver Mine Bay Beach","29/06/2014","66"
"Upper Cheung Sha Beach","29/06/2014","6"
"Pui O Beach","29/06/2014","580"
"Discovery Bay","29/06/2014","68"
"Trio Beach ","02/07/2014","10"
"Gemini Beaches","02/07/2014","80"
"Approach Beach","02/07/2014","56"
"Lido Beach","02/07/2014","14"
"Hoi Mei Wan Beach","02/07/2014","110"
"Anglers' Beach ","02/07/2014","254"
"Cafeteria New Beach","02/07/2014","27"
"Kadoorie Beach","02/07/2014","90"
"Castle Peak Beach","02/07/2014","90"
"Hap Mun Bay Beach","02/07/2014","9"
"Kiu Tsui (New)","02/07/2014","4"
"Ting Kau Beach","02/07/2014","252"
"Ma Wan Tung Wan Beach","02/07/2014","100"
"Butterfly Beach","02/07/2014","490"
"Clear Water Bay Second Beach","02/07/2014","310"
"Silverstrand Beach","02/07/2014","14"
"Casam Beach","02/07/2014","78"
"Clear Water Bay First Beach","02/07/2014","10"
"Cafeteria Old Beach","02/07/2014","1200"
"Golden Beach","02/07/2014","50"
"Kiu Tsui Beach","02/07/2014","1"
"Turtle Cove Beach","03/07/2014","21"
"Big Wave Bay Beach","03/07/2014","12"
"Lo So Shing Beach","03/07/2014","10"
"Stanley Main Beach","03/07/2014","4"
"Hung Shing Yeh Beach","03/07/2014","85"
"Hairpin Beach","03/07/2014","63"
"Shek O Beach","03/07/2014","23"
"Rocky Bay Beach","03/07/2014","290"
"Tai Po Lung Mei Beach","04/07/2014","9"
"Deep Water Bay Beach","07/07/2014","577"
"Chung Hom Kok Beach","07/07/2014","7"
"Hairpin Beach","07/07/2014","360"
"South Bay Beach","07/07/2014","1"
"Repulse Bay Beach","07/07/2014","320"
"Cheung Chau Tung Wan Beach ","07/07/2014","5"
"St. Stephen's Beach","07/07/2014","1"
"Stanley Main Beach","07/07/2014","1"
"Rocky Bay Beach","07/07/2014","52"
"Kwun Yam Beach","07/07/2014","490"
"Middle Bay Beach","07/07/2014","6"
"Shek O Beach","07/07/2014","6"
"Turtle Cove Beach","07/07/2014","11"
"Big Wave Bay Beach","07/07/2014","21"
"Ma Wan Tung Wan Beach","08/07/2014","27"
"Clear Water Bay Second Beach","08/07/2014","9"
"Clear Water Bay First Beach","08/07/2014","80"
"Golden Beach","08/07/2014","130"
"Butterfly Beach","08/07/2014","120"
"Trio Beach ","08/07/2014","50"
"Castle Peak Beach","08/07/2014","220"
"Cafeteria Old Beach","08/07/2014","52"
"Cafeteria New Beach","08/07/2014","200"
"Silverstrand Beach","08/07/2014","47"
"Kiu Tsui Beach","08/07/2014","3"
"Kiu Tsui (New)","08/07/2014","11"
"Hap Mun Bay Beach","08/07/2014","5"
"Kadoorie Beach","08/07/2014","140"
"Lower Cheung Sha Beach","09/07/2014","200"
"Pui O Beach","09/07/2014","134"
"Anglers' Beach ","09/07/2014","160"
"Lido Beach","09/07/2014","41"
"Hung Shing Yeh Beach","09/07/2014","230"
"Casam Beach","09/07/2014","80"
"Ting Kau Beach","09/07/2014","189"
"Upper Cheung Sha Beach","09/07/2014","2"
"Silver Mine Bay Beach","09/07/2014","900"
"Approach Beach","09/07/2014","130"
"Gemini Beaches","09/07/2014","400"
"Tong Fuk Beach","09/07/2014","6"
"Hoi Mei Wan Beach","09/07/2014","48"
"Lo So Shing Beach","10/07/2014","460"
"Discovery Bay","10/07/2014","150"
"Tai Po Lung Mei Beach","11/07/2014","1924"
"Hap Mun Bay Beach","12/07/2014","64"
"Trio Beach ","12/07/2014","3"
"Clear Water Bay First Beach","12/07/2014","90"
"Kiu Tsui (New)","12/07/2014","437"
"Kiu Tsui Beach","12/07/2014","6"
"Clear Water Bay Second Beach","12/07/2014","25"
"Silverstrand Beach","12/07/2014","14"
"Butterfly Beach","13/07/2014","170"
"Castle Peak Beach","13/07/2014","460"
"Ma Wan Tung Wan Beach","13/07/2014","27"
"Kwun Yam Beach","13/07/2014","9"
"Cheung Chau Tung Wan Beach ","13/07/2014","93"
"Kadoorie Beach","13/07/2014","180"
"Cafeteria Old Beach","13/07/2014","400"
"Cafeteria New Beach","13/07/2014","170"
"Gemini Beaches","14/07/2014","58"
"Approach Beach","14/07/2014","190"
"Golden Beach","14/07/2014","23"
"Hoi Mei Wan Beach","14/07/2014","150"
"Lido Beach","14/07/2014","120"
"Ting Kau Beach","14/07/2014","136"
"Casam Beach","14/07/2014","200"
"Anglers' Beach ","14/07/2014","235"
"Tong Fuk Beach","15/07/2014","6"
"St. Stephen's Beach","15/07/2014","10"
"Repulse Bay Beach","15/07/2014","2"
"Pui O Beach","15/07/2014","257"
"Chung Hom Kok Beach","15/07/2014","2"
"Deep Water Bay Beach","15/07/2014","29"
"Upper Cheung Sha Beach","15/07/2014","8"
"Silver Mine Bay Beach","15/07/2014","36"
"Lower Cheung Sha Beach","15/07/2014","19"
"South Bay Beach","15/07/2014","1"
"Middle Bay Beach","15/07/2014","91"
"Hairpin Beach","16/07/2014","24"
"Rocky Bay Beach","16/07/2014","27"
"Stanley Main Beach","16/07/2014","19"
"Big Wave Bay Beach","16/07/2014","5"
"Turtle Cove Beach","16/07/2014","1"
"Hung Shing Yeh Beach","16/07/2014","16"
"Lo So Shing Beach","16/07/2014","3"
"Shek O Beach","16/07/2014","3"
"Tai Po Lung Mei Beach","17/07/2014","102"
"Discovery Bay","17/07/2014","2"
"Hoi Mei Wan Beach","21/07/2014","17"
"Rocky Bay Beach","21/07/2014","6"
"Shek O Beach","21/07/2014","3"
"Hairpin Beach","21/07/2014","2"
"Approach Beach","21/07/2014","29"
"Middle Bay Beach","21/07/2014","25"
"Repulse Bay Beach","21/07/2014","1"
"South Bay Beach","21/07/2014","1"
"St. Stephen's Beach","21/07/2014","100"
"Chung Hom Kok Beach","21/07/2014","1"
"Deep Water Bay Beach","21/07/2014","6"
"Big Wave Bay Beach","21/07/2014","58"
"Turtle Cove Beach","21/07/2014","9"
"Stanley Main Beach","21/07/2014","1"
"Ting Kau Beach","21/07/2014","24"
"Lido Beach","21/07/2014","24"
"Casam Beach","21/07/2014","32"
"Gemini Beaches","21/07/2014","110"
"Anglers' Beach ","21/07/2014","90"
"Kwun Yam Beach","22/07/2014","1"
"Silver Mine Bay Beach","22/07/2014","34"
"Golden Beach","22/07/2014","10"
"Tong Fuk Beach","22/07/2014","8"
"Kadoorie Beach","22/07/2014","40"
"Castle Peak Beach","22/07/2014","670"
"Cafeteria New Beach","22/07/2014","7"
"Cafeteria Old Beach","22/07/2014","27"
"Cheung Chau Tung Wan Beach ","22/07/2014","7"
"Lower Cheung Sha Beach","22/07/2014","140"
"Pui O Beach","22/07/2014","137"
"Upper Cheung Sha Beach","22/07/2014","8"
"Ma Wan Tung Wan Beach","22/07/2014","5"
"Butterfly Beach","22/07/2014","14"
"Kiu Tsui Beach","23/07/2014","7"
"Lo So Shing Beach","23/07/2014","36"
"Kiu Tsui (New)","23/07/2014","100"
"Clear Water Bay Second Beach","23/07/2014","5"
"Trio Beach ","23/07/2014","4"
"Silverstrand Beach","23/07/2014","23"
"Clear Water Bay First Beach","23/07/2014","200"
"Hap Mun Bay Beach","23/07/2014","6"
"Hung Shing Yeh Beach","24/07/2014","6"
"Casam Beach","24/07/2014","70"
"Anglers' Beach ","24/07/2014","90"
"Ting Kau Beach","24/07/2014","109"
"Gemini Beaches","24/07/2014","18"
"Discovery Bay","24/07/2014","140"
"Approach Beach","24/07/2014","52"
"Lido Beach","24/07/2014","57"
"Hoi Mei Wan Beach","24/07/2014","63"
"Tai Po Lung Mei Beach","25/07/2014","190"
"Lido Beach","28/07/2014","35"
"Gemini Beaches","28/07/2014","23"
"Lower Cheung Sha Beach","28/07/2014","14"
"Pui O Beach","28/07/2014","195"
"South Bay Beach","28/07/2014","2"
"St. Stephen's Beach","28/07/2014","1"
"Chung Hom Kok Beach","28/07/2014","7"
"Silver Mine Bay Beach","28/07/2014","30"
"Hoi Mei Wan Beach","28/07/2014","79"
"Anglers' Beach ","28/07/2014","197"
"Upper Cheung Sha Beach","28/07/2014","4"
"Repulse Bay Beach","28/07/2014","2"
"Middle Bay Beach","28/07/2014","45"
"Deep Water Bay Beach","28/07/2014","19"
"Approach Beach","28/07/2014","95"
"Ting Kau Beach","28/07/2014","65"
"Casam Beach","28/07/2014","17"
"Tong Fuk Beach","28/07/2014","7"
"Ma Wan Tung Wan Beach","29/07/2014","16"
"Stanley Main Beach","29/07/2014","34"
"Kadoorie Beach","29/07/2014","7"
"Castle Peak Beach","29/07/2014","80"
"Butterfly Beach","29/07/2014","170"
"Cheung Chau Tung Wan Beach ","29/07/2014","6"
"Rocky Bay Beach","29/07/2014","1"
"Hairpin Beach","29/07/2014","22"
"Cafeteria New Beach","29/07/2014","39"
"Cafeteria Old Beach","29/07/2014","90"
"Kwun Yam Beach","29/07/2014","6"
"Big Wave Bay Beach","29/07/2014","100"
"Shek O Beach","29/07/2014","4"
"Turtle Cove Beach","29/07/2014","4"
"Golden Beach","29/07/2014","54"
"Hung Shing Yeh Beach","30/07/2014","2"
"Clear Water Bay First Beach","30/07/2014","17"
"Kiu Tsui Beach","30/07/2014","2"
"Kiu Tsui (New)","30/07/2014","1"
"Silverstrand Beach","30/07/2014","1"
"Clear Water Bay Second Beach","30/07/2014","300"
"Hap Mun Bay Beach","30/07/2014","11"
"Trio Beach ","30/07/2014","2"
"Discovery Bay","31/07/2014","4"
"Lo So Shing Beach","31/07/2014","4"
"Tai Po Lung Mei Beach","01/08/2014","13"
"Casam Beach","01/08/2014","5"
"Anglers' Beach ","01/08/2014","173"
"Gemini Beaches","01/08/2014","120"
"Hoi Mei Wan Beach","01/08/2014","16"
"Approach Beach","01/08/2014","72"
"Lido Beach","01/08/2014","9"
"Ting Kau Beach","01/08/2014","12"
"Turtle Cove Beach","04/08/2014","6"
"Stanley Main Beach","04/08/2014","3"
"Middle Bay Beach","04/08/2014","13"
"Deep Water Bay Beach","04/08/2014","2"
"Repulse Bay Beach","04/08/2014","1"
"Cheung Chau Tung Wan Beach ","04/08/2014","1"
"Hairpin Beach","04/08/2014","1"
"Chung Hom Kok Beach","04/08/2014","2"
"Shek O Beach","04/08/2014","2"
"Kwun Yam Beach","04/08/2014","5"
"St. Stephen's Beach","04/08/2014","7"
"Big Wave Bay Beach","04/08/2014","23"
"Rocky Bay Beach","04/08/2014","5"
"South Bay Beach","04/08/2014","6"
"Hap Mun Bay Beach","05/08/2014","1"
"Kiu Tsui (New)","05/08/2014","15"
"Trio Beach ","05/08/2014","6"
"Clear Water Bay First Beach","05/08/2014","14"
"Upper Cheung Sha Beach","05/08/2014","3"
"Pui O Beach","05/08/2014","14"
"Lower Cheung Sha Beach","05/08/2014","12"
"Silver Mine Bay Beach","05/08/2014","45"
"Kiu Tsui Beach","05/08/2014","7"
"Silverstrand Beach","05/08/2014","19"
"Clear Water Bay Second Beach","05/08/2014","12"
"Tong Fuk Beach","05/08/2014","4"
"Lo So Shing Beach","06/08/2014","15"
"Cafeteria New Beach","06/08/2014","16"
"Butterfly Beach","06/08/2014","34"
"Ma Wan Tung Wan Beach","06/08/2014","16"
"Castle Peak Beach","06/08/2014","60"
"Cafeteria Old Beach","06/08/2014","80"
"Kadoorie Beach","06/08/2014","80"
"Golden Beach","06/08/2014","16"
"Hung Shing Yeh Beach","06/08/2014","5"
"Approach Beach","07/08/2014","40"
"Lido Beach","07/08/2014","19"
"Anglers' Beach ","07/08/2014","32"
"Gemini Beaches","07/08/2014","19"
"Ting Kau Beach","07/08/2014","59"
"Casam Beach","07/08/2014","31"
"Hoi Mei Wan Beach","07/08/2014","6"
"Discovery Bay","07/08/2014","9"
"Tai Po Lung Mei Beach","08/08/2014","35"
"Ma Wan Tung Wan Beach","11/08/2014","70"
"Upper Cheung Sha Beach","11/08/2014","5"
"Tong Fuk Beach","11/08/2014","9"
"Cafeteria Old Beach","11/08/2014","56"
"Pui O Beach","11/08/2014","188"
"Castle Peak Beach","11/08/2014","33"
"Kadoorie Beach","11/08/2014","65"
"Butterfly Beach","11/08/2014","90"
"Hung Shing Yeh Beach","11/08/2014","4"
"Lower Cheung Sha Beach","11/08/2014","550"
"Golden Beach","11/08/2014","16"
"Cafeteria New Beach","11/08/2014","18"
"Silver Mine Bay Beach","11/08/2014","51"
"Clear Water Bay Second Beach","12/08/2014","110"
"Discovery Bay","12/08/2014","4"
"Trio Beach ","12/08/2014","7"
"Kiu Tsui Beach","12/08/2014","6"
"Clear Water Bay First Beach","12/08/2014","24"
"Silverstrand Beach","12/08/2014","20"
"Hap Mun Bay Beach","12/08/2014","4"
"Kiu Tsui (New)","12/08/2014","4"
"Kwun Yam Beach","13/08/2014","64"
"Cheung Chau Tung Wan Beach ","13/08/2014","68"
"Anglers' Beach ","14/08/2014","220"
"Lo So Shing Beach","14/08/2014","6"
"Approach Beach","14/08/2014","339"
"Hoi Mei Wan Beach","14/08/2014","80"
"Ting Kau Beach","14/08/2014","491"
"Lido Beach","14/08/2014","110"
"Casam Beach","14/08/2014","76"
"Gemini Beaches","14/08/2014","220"
"Tai Po Lung Mei Beach","15/08/2014","37"
"Rocky Bay Beach","16/08/2014","11"
"Turtle Cove Beach","16/08/2014","63"
"Stanley Main Beach","16/08/2014","2"
"Middle Bay Beach","16/08/2014","26"
"St. Stephen's Beach","16/08/2014","10"
"Hairpin Beach","16/08/2014","3"
"South Bay Beach","16/08/2014","5"
"Chung Hom Kok Beach","16/08/2014","110"
"Deep Water Bay Beach","16/08/2014","17"
"Big Wave Bay Beach","16/08/2014","160"
"Shek O Beach","16/08/2014","28"
"Repulse Bay Beach","16/08/2014","21"
"Kiu Tsui Beach","17/08/2014","1"
"Kiu Tsui (New)","17/08/2014","17"
"Silverstrand Beach","17/08/2014","3"
"Clear Water Bay First Beach","17/08/2014","11"
"Hap Mun Bay Beach","17/08/2014","3"
"Trio Beach ","17/08/2014","37"
"Clear Water Bay Second Beach","17/08/2014","80"
"Golden Beach","18/08/2014","37"
"Kadoorie Beach","18/08/2014","30"
"Castle Peak Beach","18/08/2014","55"
"Ma Wan Tung Wan Beach","18/08/2014","5"
"Cafeteria Old Beach","18/08/2014","35"
"Butterfly Beach","18/08/2014","16"
"Cafeteria New Beach","18/08/2014","220"
"Gemini Beaches","19/08/2014","40"
"Pui O Beach","19/08/2014","2392"
"Lower Cheung Sha Beach","19/08/2014","62"
"Silver Mine Bay Beach","19/08/2014","60"
"Ting Kau Beach","19/08/2014","25"
"Lido Beach","19/08/2014","24"
"Casam Beach","19/08/2014","71"
"Anglers' Beach ","19/08/2014","110"
"Hoi Mei Wan Beach","19/08/2014","24"
"Tong Fuk Beach","19/08/2014","12"
"Approach Beach","19/08/2014","484"
"Upper Cheung Sha Beach","19/08/2014","4"
"Pui O Beach","20/08/2014","626"
"Cheung Chau Tung Wan Beach ","20/08/2014","80"
"Kwun Yam Beach","20/08/2014","42"
"Hung Shing Yeh Beach","21/08/2014","6"
"Lo So Shing Beach","21/08/2014","2"
"Discovery Bay","21/08/2014","12"
"Tai Po Lung Mei Beach","22/08/2014","68"
"Big Wave Bay Beach","25/08/2014","220"
"Shek O Beach","25/08/2014","18"
"Stanley Main Beach","25/08/2014","15"
"Hung Shing Yeh Beach","25/08/2014","6"
"Tong Fuk Beach","25/08/2014","2"
"Upper Cheung Sha Beach","25/08/2014","33"
"Pui O Beach","25/08/2014","144"
"Silver Mine Bay Beach","25/08/2014","44"
"Rocky Bay Beach","25/08/2014","21"
"Turtle Cove Beach","25/08/2014","3"
"Hairpin Beach","25/08/2014","34"
"Lower Cheung Sha Beach","25/08/2014","120"
"Gemini Beaches","26/08/2014","43"
"Silverstrand Beach","26/08/2014","10"
"Ma Wan Tung Wan Beach","26/08/2014","2"
