"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Lower Cheung Sha Beach","14/05/2018","17"
"Approach Beach","15/05/2018","138"
"Cheung Chau Tung Wan Beach ","15/05/2018","26"
"Lido Beach","15/05/2018","270"
"Casam Beach","15/05/2018","310"
"Hoi Mei Wan Beach","15/05/2018","180"
"Gemini Beaches","15/05/2018","210"
"Anglers' Beach ","15/05/2018","310"
"Stanley Main Beach","15/05/2018","4"
"Rocky Bay Beach","15/05/2018","10"
"Shek O Beach","15/05/2018","19"
"Turtle Cove Beach","15/05/2018","19"
"Hairpin Beach","15/05/2018","1"
"Big Wave Bay Beach","15/05/2018","36"
"Kwun Yam Beach","15/05/2018","6"
"Ting Kau Beach","15/05/2018","105"
"Clear Water Bay Second Beach","16/05/2018","1"
"Clear Water Bay First Beach","16/05/2018","42"
"Silverstrand Beach","16/05/2018","32"
"Hung Shing Yeh Beach","16/05/2018","110"
"Hap Mun Bay Beach","16/05/2018","1"
"Kiu Tsui (New)","16/05/2018","2"
"Kiu Tsui Beach","16/05/2018","1"
"Trio Beach ","16/05/2018","7"
"Discovery Bay","17/05/2018","19"
"Tai Po Lung Mei Beach","18/05/2018","42"
"Cafeteria New Beach","19/05/2018","70"
"Ma Wan Tung Wan Beach","19/05/2018","100"
"Golden Beach","19/05/2018","24"
"Hung Shing Yeh Beach","19/05/2018","2"
"Castle Peak Beach","19/05/2018","85"
"Kadoorie Beach","19/05/2018","13"
"Butterfly Beach","19/05/2018","41"
"Cafeteria Old Beach","19/05/2018","10"
"Stanley Main Beach","20/05/2018","1"
"Rocky Bay Beach","20/05/2018","240"
"Shek O Beach","20/05/2018","9"
"Lo So Shing Beach","20/05/2018","19"
"Hairpin Beach","20/05/2018","3"
"Big Wave Bay Beach","20/05/2018","8"
"Turtle Cove Beach","20/05/2018","4"
"Lower Cheung Sha Beach","21/05/2018","35"
"Upper Cheung Sha Beach","21/05/2018","10"
"Pui O Beach","21/05/2018","3"
"Silver Mine Bay Beach","21/05/2018","1"
"Tong Fuk Beach","21/05/2018","1"
"Kiu Tsui Beach","21/05/2018","1"
"Clear Water Bay First Beach","21/05/2018","15"
"Silverstrand Beach","21/05/2018","26"
"Trio Beach ","21/05/2018","1"
"Hap Mun Bay Beach","21/05/2018","1"
"Kiu Tsui (New)","21/05/2018","1"
"Clear Water Bay Second Beach","21/05/2018","8"
"Discovery Bay","23/05/2018","2"
"Approach Beach","23/05/2018","16"
"Ting Kau Beach","23/05/2018","28"
"Lido Beach","23/05/2018","29"
"Casam Beach","23/05/2018","22"
"Hoi Mei Wan Beach","23/05/2018","29"
"Gemini Beaches","23/05/2018","23"
"Anglers' Beach ","23/05/2018","13"
"St. Stephen's Beach","23/05/2018","1"
"Middle Bay Beach","23/05/2018","1"
"Chung Hom Kok Beach","23/05/2018","1"
"Repulse Bay Beach","23/05/2018","1"
"South Bay Beach","23/05/2018","2"
"Deep Water Bay Beach","23/05/2018","1"
"Kwun Yam Beach","24/05/2018","1"
"Cheung Chau Tung Wan Beach ","24/05/2018","1"
"Tai Po Lung Mei Beach","25/05/2018","1"
"Clear Water Bay First Beach","28/05/2018","63"
"Clear Water Bay Second Beach","28/05/2018","6"
"Kiu Tsui (New)","28/05/2018","9"
"Kiu Tsui Beach","28/05/2018","20"
"Rocky Bay Beach","28/05/2018","32"
"Approach Beach","28/05/2018","49"
"Stanley Main Beach","28/05/2018","2"
"Anglers' Beach ","28/05/2018","114"
"Gemini Beaches","28/05/2018","120"
"Shek O Beach","28/05/2018","4"
"Ting Kau Beach","28/05/2018","43"
"Lido Beach","28/05/2018","100"
"Turtle Cove Beach","28/05/2018","6"
"Hairpin Beach","28/05/2018","1"
"Casam Beach","28/05/2018","250"
"Hoi Mei Wan Beach","28/05/2018","270"
"Silverstrand Beach","28/05/2018","32"
"Big Wave Bay Beach","28/05/2018","2"
"Hap Mun Bay Beach","28/05/2018","11"
"Trio Beach ","28/05/2018","1"
"Tong Fuk Beach","29/05/2018","5"
"Lower Cheung Sha Beach","29/05/2018","1"
"Butterfly Beach","29/05/2018","44"
"Kadoorie Beach","29/05/2018","330"
"Castle Peak Beach","29/05/2018","53"
"Cafeteria Old Beach","29/05/2018","53"
"Repulse Bay Beach","29/05/2018","4"
"Chung Hom Kok Beach","29/05/2018","11"
"Middle Bay Beach","29/05/2018","6"
"St. Stephen's Beach","29/05/2018","2"
"Cafeteria New Beach","29/05/2018","38"
"Golden Beach","29/05/2018","61"
"Ma Wan Tung Wan Beach","29/05/2018","480"
"Silver Mine Bay Beach","29/05/2018","2"
"Upper Cheung Sha Beach","29/05/2018","1"
"Pui O Beach","29/05/2018","4"
"Deep Water Bay Beach","29/05/2018","3"
"South Bay Beach","29/05/2018","1"
"Lo So Shing Beach","30/05/2018","2"
"Kwun Yam Beach","30/05/2018","1"
"Cheung Chau Tung Wan Beach ","30/05/2018","1"
"Hung Shing Yeh Beach","31/05/2018","29"
"Discovery Bay","31/05/2018","1"
"Tai Po Lung Mei Beach","01/06/2018","4"
"Kwun Yam Beach","04/06/2018","1"
"Cheung Chau Tung Wan Beach ","04/06/2018","61"
"Stanley Main Beach","04/06/2018","41"
"Rocky Bay Beach","04/06/2018","23"
"Shek O Beach","04/06/2018","458"
"Turtle Cove Beach","04/06/2018","3"
"Hairpin Beach","04/06/2018","24"
"Big Wave Bay Beach","04/06/2018","26"
"Cafeteria Old Beach","04/06/2018","1"
"Castle Peak Beach","04/06/2018","15"
"Kadoorie Beach","04/06/2018","9"
"Butterfly Beach","04/06/2018","17"
"Approach Beach","04/06/2018","74"
"Ting Kau Beach","04/06/2018","111"
"Lido Beach","04/06/2018","14"
"Casam Beach","04/06/2018","9"
"Hoi Mei Wan Beach","04/06/2018","92"
"Gemini Beaches","04/06/2018","320"
"Anglers' Beach ","04/06/2018","1342"
"Ma Wan Tung Wan Beach","04/06/2018","27"
"Golden Beach","04/06/2018","1"
"Cafeteria New Beach","04/06/2018","1"
"Lower Cheung Sha Beach","05/06/2018","82"
"Upper Cheung Sha Beach","05/06/2018","7"
"Pui O Beach","05/06/2018","40"
"Silver Mine Bay Beach","05/06/2018","720"
"Tong Fuk Beach","05/06/2018","8"
"Kiu Tsui Beach","05/06/2018","1"
"Clear Water Bay First Beach","05/06/2018","9"
"Silverstrand Beach","05/06/2018","27"
"Trio Beach ","05/06/2018","1"
"Hap Mun Bay Beach","05/06/2018","3"
"Kiu Tsui (New)","05/06/2018","1"
"Clear Water Bay Second Beach","05/06/2018","450"
"St. Stephen's Beach","06/06/2018","130"
"Middle Bay Beach","06/06/2018","490"
"Deep Water Bay Beach","06/06/2018","98"
"Repulse Bay Beach","06/06/2018","9"
"South Bay Beach","06/06/2018","8"
"Chung Hom Kok Beach","06/06/2018","90"
"Hung Shing Yeh Beach","07/06/2018","11"
"Discovery Bay","07/06/2018","4000"
"Lower Cheung Sha Beach","10/06/2018","6"
"Upper Cheung Sha Beach","10/06/2018","3"
"Tong Fuk Beach","10/06/2018","2"
"Silver Mine Bay Beach","10/06/2018","15"
"Discovery Bay","10/06/2018","18"
"Pui O Beach","10/06/2018","15"
"Ma Wan Tung Wan Beach","11/06/2018","300"
"Golden Beach","11/06/2018","27"
"Cafeteria New Beach","11/06/2018","22"
"St. Stephen's Beach","11/06/2018","3"
"Middle Bay Beach","11/06/2018","10"
"Chung Hom Kok Beach","11/06/2018","1"
"Deep Water Bay Beach","11/06/2018","10"
"Cafeteria Old Beach","11/06/2018","690"
"Castle Peak Beach","11/06/2018","110"
"Kadoorie Beach","11/06/2018","63"
"Butterfly Beach","11/06/2018","53"
"Lo So Shing Beach","11/06/2018","45"
"South Bay Beach","11/06/2018","1"
"Repulse Bay Beach","11/06/2018","1"
"Approach Beach","12/06/2018","200"
"Ting Kau Beach","12/06/2018","301"
"Lido Beach","12/06/2018","900"
"Casam Beach","12/06/2018","1300"
"Hoi Mei Wan Beach","12/06/2018","660"
"Gemini Beaches","12/06/2018","120"
"Rocky Bay Beach","12/06/2018","240"
"Shek O Beach","12/06/2018","1844"
"Turtle Cove Beach","12/06/2018","14"
"Hairpin Beach","12/06/2018","170"
"Big Wave Bay Beach","12/06/2018","170"
"Stanley Main Beach","12/06/2018","785"
"Anglers' Beach ","12/06/2018","530"
"Shek O Beach","13/06/2018","269"
"Kwun Yam Beach","13/06/2018","35"
"Cheung Chau Tung Wan Beach ","13/06/2018","87"
"Clear Water Bay Second Beach","13/06/2018","390"
"Clear Water Bay First Beach","13/06/2018","260"
"Tai Po Lung Mei Beach","13/06/2018","955"
"Trio Beach ","13/06/2018","190"
"Hap Mun Bay Beach","13/06/2018","110"
"Kiu Tsui (New)","13/06/2018","73"
"Kiu Tsui Beach","13/06/2018","130"
"Silverstrand Beach","13/06/2018","320"
"Hung Shing Yeh Beach","14/06/2018","40"
"Discovery Bay","14/06/2018","47"
"Ma Wan Tung Wan Beach","18/06/2018","590"
"Golden Beach","18/06/2018","93"
"Cafeteria New Beach","18/06/2018","65"
"Hung Shing Yeh Beach","18/06/2018","5"
"Castle Peak Beach","18/06/2018","160"
"Kadoorie Beach","18/06/2018","64"
"Butterfly Beach","18/06/2018","630"
"Cafeteria Old Beach","18/06/2018","64"
"Ting Kau Beach","19/06/2018","269"
"Lido Beach","19/06/2018","390"
"Casam Beach","19/06/2018","160"
"Hoi Mei Wan Beach","19/06/2018","270"
"Gemini Beaches","19/06/2018","1700"
"Anglers' Beach ","19/06/2018","894"
"Lower Cheung Sha Beach","19/06/2018","1"
"Upper Cheung Sha Beach","19/06/2018","18"
"Pui O Beach","19/06/2018","13"
"Silver Mine Bay Beach","19/06/2018","1"
"Approach Beach","19/06/2018","235"
"Tong Fuk Beach","19/06/2018","2"
"Clear Water Bay Second Beach","19/06/2018","20"
"Clear Water Bay First Beach","19/06/2018","21"
"Silverstrand Beach","19/06/2018","6"
"Trio Beach ","19/06/2018","1"
"Hap Mun Bay Beach","19/06/2018","32"
"Kiu Tsui (New)","19/06/2018","1"
"Kiu Tsui Beach","19/06/2018","1"
"Turtle Cove Beach","20/06/2018","3"
"Hairpin Beach","20/06/2018","1"
"Middle Bay Beach","20/06/2018","9"
"St. Stephen's Beach","20/06/2018","4"
"South Bay Beach","20/06/2018","2"
"Deep Water Bay Beach","20/06/2018","172"
"Shek O Beach","20/06/2018","3"
"Stanley Main Beach","20/06/2018","3"
"Discovery Bay","20/06/2018","12"
"Repulse Bay Beach","20/06/2018","9"
"Rocky Bay Beach","20/06/2018","1"
"Chung Hom Kok Beach","20/06/2018","3"
"Big Wave Bay Beach","20/06/2018","6"
"Kwun Yam Beach","21/06/2018","15"
"Cheung Chau Tung Wan Beach ","21/06/2018","1"
"Lo So Shing Beach","21/06/2018","1"
"Tai Po Lung Mei Beach","22/06/2018","5"
"Upper Cheung Sha Beach","25/06/2018","7"
"Pui O Beach","25/06/2018","91"
"Kiu Tsui Beach","25/06/2018","1"
"Silver Mine Bay Beach","25/06/2018","2500"
"Kiu Tsui (New)","25/06/2018","2"
"Lower Cheung Sha Beach","25/06/2018","98"
"Tong Fuk Beach","25/06/2018","19"
"Trio Beach ","25/06/2018","23"
"Silverstrand Beach","25/06/2018","13"
"Clear Water Bay Second Beach","25/06/2018","260"
"Clear Water Bay First Beach","25/06/2018","18"
"Lo So Shing Beach","25/06/2018","1"
"Hap Mun Bay Beach","25/06/2018","1"
"Butterfly Beach","26/06/2018","100"
"Kadoorie Beach","26/06/2018","1900"
"Castle Peak Beach","26/06/2018","620"
"Cafeteria Old Beach","26/06/2018","140"
"Big Wave Bay Beach","26/06/2018","70"
"Repulse Bay Beach","26/06/2018","2"
"Chung Hom Kok Beach","26/06/2018","3"
"Hairpin Beach","26/06/2018","13"
"Turtle Cove Beach","26/06/2018","7"
"Middle Bay Beach","26/06/2018","70"
"St. Stephen's Beach","26/06/2018","5"
"Cafeteria New Beach","26/06/2018","170"
"Golden Beach","26/06/2018","220"
"Ma Wan Tung Wan Beach","26/06/2018","1800"
"Shek O Beach","26/06/2018","230"
"Rocky Bay Beach","26/06/2018","33"
"Stanley Main Beach","26/06/2018","18"
"Deep Water Bay Beach","26/06/2018","2"
"South Bay Beach","26/06/2018","1"
"Kadoorie Beach","27/06/2018","46"
"Approach Beach","27/06/2018","210"
"Silver Mine Bay Beach","27/06/2018","290"
"Lido Beach","27/06/2018","770"
"Ma Wan Tung Wan Beach","27/06/2018","19"
"Anglers' Beach ","27/06/2018","72"
"Hung Shing Yeh Beach","27/06/2018","1"
"Casam Beach","27/06/2018","450"
"Gemini Beaches","27/06/2018","90"
"Ting Kau Beach","27/06/2018","151"
"Hoi Mei Wan Beach","27/06/2018","240"
"Discovery Bay","28/06/2018","7"
"Kwun Yam Beach","28/06/2018","2"
"Cheung Chau Tung Wan Beach ","28/06/2018","7"
"Tai Po Lung Mei Beach","29/06/2018","3"
"South Bay Beach","02/07/2018","18"
"Deep Water Bay Beach","02/07/2018","33"
"Stanley Main Beach","02/07/2018","35"
"Rocky Bay Beach","02/07/2018","42"
"Shek O Beach","02/07/2018","155"
"Big Wave Bay Beach","02/07/2018","37"
"Middle Bay Beach","02/07/2018","11"
"Turtle Cove Beach","02/07/2018","14"
"Hairpin Beach","02/07/2018","39"
"Chung Hom Kok Beach","02/07/2018","12"
"Repulse Bay Beach","02/07/2018","25"
"St. Stephen's Beach","02/07/2018","80"
"Kwun Yam Beach","03/07/2018","2200"
"Cheung Chau Tung Wan Beach ","03/07/2018","6"
"Clear Water Bay Second Beach","03/07/2018","1100"
"Clear Water Bay First Beach","03/07/2018","230"
"Kiu Tsui Beach","03/07/2018","9"
"Trio Beach ","03/07/2018","37"
"Hap Mun Bay Beach","03/07/2018","200"
"Kiu Tsui (New)","03/07/2018","222"
"Silverstrand Beach","03/07/2018","320"
"Gemini Beaches","04/07/2018","900"
"Kwun Yam Beach","04/07/2018","9"
"Ma Wan Tung Wan Beach","04/07/2018","120"
"Golden Beach","04/07/2018","41"
"Cafeteria New Beach","04/07/2018","80"
"Castle Peak Beach","04/07/2018","120"
"Kadoorie Beach","04/07/2018","45"
"Butterfly Beach","04/07/2018","80"
"Lower Cheung Sha Beach","04/07/2018","4"
"Upper Cheung Sha Beach","04/07/2018","7"
"Pui O Beach","04/07/2018","10"
"Silver Mine Bay Beach","04/07/2018","49"
"Approach Beach","04/07/2018","51"
"Ting Kau Beach","04/07/2018","573"
"Lido Beach","04/07/2018","71"
"Casam Beach","04/07/2018","100"
"Hoi Mei Wan Beach","04/07/2018","270"
"Cafeteria Old Beach","04/07/2018","71"
"Tong Fuk Beach","04/07/2018","1"
"Anglers' Beach ","04/07/2018","112"
"Discovery Bay","05/07/2018","28"
"Hung Shing Yeh Beach","05/07/2018","8"
"Lo So Shing Beach","05/07/2018","250"
"Tai Po Lung Mei Beach","06/07/2018","66"
"Gemini Beaches","09/07/2018","26"
"Tong Fuk Beach","09/07/2018","1"
"Ma Wan Tung Wan Beach","09/07/2018","22"
"Golden Beach","09/07/2018","4"
"Cafeteria New Beach","09/07/2018","13"
"Castle Peak Beach","09/07/2018","350"
"Kadoorie Beach","09/07/2018","22"
"Butterfly Beach","09/07/2018","59"
"Lower Cheung Sha Beach","09/07/2018","30"
"Upper Cheung Sha Beach","09/07/2018","3"
"Pui O Beach","09/07/2018","1"
"Silver Mine Bay Beach","09/07/2018","500"
"Approach Beach","09/07/2018","160"
"Ting Kau Beach","09/07/2018","455"
"Lido Beach","09/07/2018","90"
"Casam Beach","09/07/2018","150"
"Hoi Mei Wan Beach","09/07/2018","61"
"Cafeteria Old Beach","09/07/2018","33"
"Anglers' Beach ","09/07/2018","93"
"South Bay Beach","10/07/2018","1"
"Deep Water Bay Beach","10/07/2018","13"
"Stanley Main Beach","10/07/2018","102"
"Rocky Bay Beach","10/07/2018","210"
"Shek O Beach","10/07/2018","179"
"St. Stephen's Beach","10/07/2018","2"
"Hung Shing Yeh Beach","10/07/2018","3"
"Turtle Cove Beach","10/07/2018","2"
"Hairpin Beach","10/07/2018","46"
"Chung Hom Kok Beach","10/07/2018","5"
"Repulse Bay Beach","10/07/2018","10"
"Big Wave Bay Beach","10/07/2018","610"
"Middle Bay Beach","10/07/2018","40"
"Discovery Bay","11/07/2018","29"
"Clear Water Bay Second Beach","11/07/2018","5"
"Clear Water Bay First Beach","11/07/2018","170"
"Silverstrand Beach","11/07/2018","50"
"Lo So Shing Beach","11/07/2018","19"
"Hap Mun Bay Beach","11/07/2018","2"
"Kiu Tsui (New)","11/07/2018","94"
"Kiu Tsui Beach","11/07/2018","17"
"Trio Beach ","11/07/2018","28"
"Cheung Chau Tung Wan Beach ","12/07/2018","2"
"Kwun Yam Beach","12/07/2018","1"
"Tai Po Lung Mei Beach","13/07/2018","590"
"South Bay Beach","16/07/2018","7"
"Kiu Tsui Beach","16/07/2018","370"
"Stanley Main Beach","16/07/2018","47"
"Rocky Bay Beach","16/07/2018","42"
"Shek O Beach","16/07/2018","25"
"St. Stephen's Beach","16/07/2018","8"
"Middle Bay Beach","16/07/2018","130"
"Turtle Cove Beach","16/07/2018","1"
"Hairpin Beach","16/07/2018","32"
"Chung Hom Kok Beach","16/07/2018","5"
"Repulse Bay Beach","16/07/2018","43"
"Big Wave Bay Beach","16/07/2018","64"
"Clear Water Bay Second Beach","16/07/2018","33"
"Clear Water Bay First Beach","16/07/2018","80"
"Silverstrand Beach","16/07/2018","400"
"Trio Beach ","16/07/2018","60"
"Hap Mun Bay Beach","16/07/2018","4"
"Kiu Tsui (New)","16/07/2018","9"
"Deep Water Bay Beach","16/07/2018","50"
"Gemini Beaches","17/07/2018","130"
"Tong Fuk Beach","17/07/2018","12"
"Ma Wan Tung Wan Beach","17/07/2018","28"
"Golden Beach","17/07/2018","23"
"Cafeteria New Beach","17/07/2018","12"
"Castle Peak Beach","17/07/2018","330"
"Kadoorie Beach","17/07/2018","31"
"Butterfly Beach","17/07/2018","120"
"Lower Cheung Sha Beach","17/07/2018","50"
"Upper Cheung Sha Beach","17/07/2018","3"
"Pui O Beach","17/07/2018","45"
"Silver Mine Bay Beach","17/07/2018","140"
"Approach Beach","17/07/2018","96"
"Ting Kau Beach","17/07/2018","180"
"Lido Beach","17/07/2018","49"
"Casam Beach","17/07/2018","87"
"Hoi Mei Wan Beach","17/07/2018","90"
"Cafeteria Old Beach","17/07/2018","20"
"Anglers' Beach ","17/07/2018","126"
"Discovery Bay","18/07/2018","480"
"Hung Shing Yeh Beach","18/07/2018","1"
"Cheung Chau Tung Wan Beach ","18/07/2018","15"
"Kwun Yam Beach","18/07/2018","11"
"Lo So Shing Beach","19/07/2018","1"
"Tai Po Lung Mei Beach","20/07/2018","4"
"Ma Wan Tung Wan Beach","23/07/2018","34"
"Golden Beach","23/07/2018","4"
"Cafeteria New Beach","23/07/2018","8"
"Castle Peak Beach","23/07/2018","250"
"Kadoorie Beach","23/07/2018","21"
"Butterfly Beach","23/07/2018","40"
"Hung Shing Yeh Beach","23/07/2018","9"
"Rocky Bay Beach","23/07/2018","25"
"Shek O Beach","23/07/2018","200"
"Turtle Cove Beach","23/07/2018","5"
"Hairpin Beach","23/07/2018","15"
"Big Wave Bay Beach","23/07/2018","75"
"Cafeteria Old Beach","23/07/2018","15"
"Stanley Main Beach","23/07/2018","41"
"Gemini Beaches","24/07/2018","13"
"Anglers' Beach ","24/07/2018","58"
"Approach Beach","24/07/2018","293"
"Ting Kau Beach","24/07/2018","377"
"Lido Beach","24/07/2018","71"
"Casam Beach","24/07/2018","370"
"Hoi Mei Wan Beach","24/07/2018","350"
"Clear Water Bay Second Beach","24/07/2018","260"
"Clear Water Bay First Beach","24/07/2018","59"
"Silverstrand Beach","24/07/2018","6"
"Trio Beach ","24/07/2018","1"
"Hap Mun Bay Beach","24/07/2018","10"
"Kiu Tsui (New)","24/07/2018","3"
"Kiu Tsui Beach","24/07/2018","8"
"Tong Fuk Beach","25/07/2018","9"
"St. Stephen's Beach","25/07/2018","1"
"Deep Water Bay Beach","25/07/2018","14"
"South Bay Beach","25/07/2018","1"
"Upper Cheung Sha Beach","25/07/2018","2"
"Lower Cheung Sha Beach","25/07/2018","11"
"Silver Mine Bay Beach","25/07/2018","130"
"Pui O Beach","25/07/2018","70"
"Middle Bay Beach","25/07/2018","5"
"Cheung Chau Tung Wan Beach ","25/07/2018","14"
"Chung Hom Kok Beach","25/07/2018","3"
"Repulse Bay Beach","25/07/2018","3"
"Kwun Yam Beach","25/07/2018","3"
"Lo So Shing Beach","26/07/2018","2"
"Discovery Bay","26/07/2018","32"
"Tai Po Lung Mei Beach","27/07/2018","7"
"Trio Beach ","28/07/2018","16"
"Silverstrand Beach","28/07/2018","8"
"Kiu Tsui Beach","28/07/2018","11"
"Kiu Tsui (New)","28/07/2018","2"
"Clear Water Bay Second Beach","28/07/2018","1"
"Clear Water Bay First Beach","28/07/2018","6"
"Hap Mun Bay Beach","28/07/2018","13"
"Upper Cheung Sha Beach","29/07/2018","69"
"Pui O Beach","29/07/2018","49"
"Lower Cheung Sha Beach","29/07/2018","6"
"Tong Fuk Beach","29/07/2018","9"
"Cheung Chau Tung Wan Beach ","29/07/2018","3"
"Silver Mine Bay Beach","29/07/2018","70"
"Kwun Yam Beach","29/07/2018","49"
"Cafeteria Old Beach","30/07/2018","4"
"Gemini Beaches","30/07/2018","55"
"Casam Beach","30/07/2018","26"
"Lido Beach","30/07/2018","19"
"Ting Kau Beach","30/07/2018","25"
"Approach Beach","30/07/2018","35"
"Butterfly Beach","30/07/2018","57"
"Castle Peak Beach","30/07/2018","170"
"Kadoorie Beach","30/07/2018","24"
"Cafeteria New Beach","30/07/2018","1"
"Golden Beach","30/07/2018","80"
"Anglers' Beach ","30/07/2018","70"
"Ma Wan Tung Wan Beach","30/07/2018","40"
"Repulse Bay Beach","31/07/2018","1"
"Chung Hom Kok Beach","31/07/2018","3"
"Hairpin Beach","31/07/2018","1"
"Turtle Cove Beach","31/07/2018","1"
"Middle Bay Beach","31/07/2018","4"
"Big Wave Bay Beach","31/07/2018","28"
"Shek O Beach","31/07/2018","9"
"Rocky Bay Beach","31/07/2018","16"
"Stanley Main Beach","31/07/2018","1"
"Deep Water Bay Beach","31/07/2018","8"
"South Bay Beach","31/07/2018","1"
"St. Stephen's Beach","31/07/2018","5"
"Hoi Mei Wan Beach","01/08/2018","150"
"Hung Shing Yeh Beach","01/08/2018","2"
"Lo So Shing Beach","01/08/2018","1"
"Tai Po Lung Mei Beach","03/08/2018","5"
"Discovery Bay","04/08/2018","29"
"Stanley Main Beach","04/08/2018","105"
"Rocky Bay Beach","04/08/2018","130"
"Big Wave Bay Beach","04/08/2018","120"
"Turtle Cove Beach","04/08/2018","3"
"Hairpin Beach","04/08/2018","7"
"Shek O Beach","04/08/2018","27"
"Ma Wan Tung Wan Beach","05/08/2018","14"
"Golden Beach","05/08/2018","14"
"Cafeteria New Beach","05/08/2018","4"
"Hung Shing Yeh Beach","05/08/2018","1"
"Kadoorie Beach","05/08/2018","82"
"Castle Peak Beach","05/08/2018","180"
"Butterfly Beach","05/08/2018","9"
"Cafeteria Old Beach","05/08/2018","15"
"St. Stephen's Beach","06/08/2018","1"
"Middle Bay Beach","06/08/2018","2"
"Chung Hom Kok Beach","06/08/2018","10"
"Repulse Bay Beach","06/08/2018","3"
"Clear Water Bay Second Beach","06/08/2018","6"
"Clear Water Bay First Beach","06/08/2018","29"
"Deep Water Bay Beach","06/08/2018","33"
"Trio Beach ","06/08/2018","4"
"Hap Mun Bay Beach","06/08/2018","1"
"Kiu Tsui (New)","06/08/2018","2"
"Kiu Tsui Beach","06/08/2018","1"
"South Bay Beach","06/08/2018","1"
"Silverstrand Beach","06/08/2018","5"
"Pui O Beach","07/08/2018","38"
"Silver Mine Bay Beach","07/08/2018","75"
"Approach Beach","07/08/2018","169"
"Ting Kau Beach","07/08/2018","78"
"Lido Beach","07/08/2018","83"
"Tong Fuk Beach","07/08/2018","1"
"Hoi Mei Wan Beach","07/08/2018","140"
"Gemini Beaches","07/08/2018","67"
"Anglers' Beach ","07/08/2018","45"
"Lower Cheung Sha Beach","07/08/2018","1"
"Upper Cheung Sha Beach","07/08/2018","1"
"Casam Beach","07/08/2018","130"
"Kwun Yam Beach","08/08/2018","1"
"Lo So Shing Beach","08/08/2018","3"
"Cheung Chau Tung Wan Beach ","08/08/2018","14"
"Discovery Bay","09/08/2018","6"
"Tai Po Lung Mei Beach","10/08/2018","96"
"Approach Beach","13/08/2018","154"
"Cheung Chau Tung Wan Beach ","13/08/2018","27"
"Lido Beach","13/08/2018","37"
"Casam Beach","13/08/2018","490"
"Hoi Mei Wan Beach","13/08/2018","220"
"Gemini Beaches","13/08/2018","32"
"Anglers' Beach ","13/08/2018","196"
"Ma Wan Tung Wan Beach","13/08/2018","220"
"Golden Beach","13/08/2018","170"
"Cafeteria New Beach","13/08/2018","60"
"Stanley Main Beach","13/08/2018","59"
"Rocky Bay Beach","13/08/2018","32"
"Shek O Beach","13/08/2018","10"
"Turtle Cove Beach","13/08/2018","1"
"Hairpin Beach","13/08/2018","78"
"Big Wave Bay Beach","13/08/2018","100"
"Cafeteria Old Beach","13/08/2018","230"
"Kadoorie Beach","13/08/2018","110"
"Castle Peak Beach","13/08/2018","570"
"Butterfly Beach","13/08/2018","120"
"Kwun Yam Beach","13/08/2018","160"
"Ting Kau Beach","13/08/2018","361"
"Pui O Beach","15/08/2018","31"
"Silver Mine Bay Beach","15/08/2018","240"
"Lower Cheung Sha Beach","15/08/2018","41"
"Upper Cheung Sha Beach","15/08/2018","45"
"Tong Fuk Beach","15/08/2018","6"
"Clear Water Bay Second Beach","15/08/2018","23"
"Hung Shing Yeh Beach","15/08/2018","16"
"Silverstrand Beach","15/08/2018","320"
"Trio Beach ","15/08/2018","35"
"Hap Mun Bay Beach","15/08/2018","4"
"Kiu Tsui (New)","15/08/2018","14"
"Kiu Tsui Beach","15/08/2018","26"
"Clear Water Bay First Beach","15/08/2018","40"
"Discovery Bay","16/08/2018","510"
"St. Stephen's Beach","16/08/2018","4"
"Chung Hom Kok Beach","16/08/2018","1"
"Deep Water Bay Beach","16/08/2018","8"
"Repulse Bay Beach","16/08/2018","90"
"Lo So Shing Beach","16/08/2018","1"
"South Bay Beach","16/08/2018","1"
"Middle Bay Beach","16/08/2018","17"
"Clear Water Bay Second Beach","19/08/2018","39"
"Clear Water Bay First Beach","19/08/2018","42"
"Silverstrand Beach","19/08/2018","65"
"Kiu Tsui Beach","19/08/2018","15"
"Hap Mun Bay Beach","19/08/2018","4"
"Kiu Tsui (New)","19/08/2018","218"
"Trio Beach ","19/08/2018","7"
"Ma Wan Tung Wan Beach","20/08/2018","560"
"Golden Beach","20/08/2018","33"
"Cafeteria New Beach","20/08/2018","20"
"St. Stephen's Beach","20/08/2018","640"
"Chung Hom Kok Beach","20/08/2018","280"
"Middle Bay Beach","20/08/2018","1200"
"Repulse Bay Beach","20/08/2018","280"
"Cafeteria Old Beach","20/08/2018","90"
"Kadoorie Beach","20/08/2018","16"
"Castle Peak Beach","20/08/2018","100"
"Butterfly Beach","20/08/2018","270"
"South Bay Beach","20/08/2018","130"
"Deep Water Bay Beach","20/08/2018","318"
"Approach Beach","21/08/2018","54"
"Stanley Main Beach","21/08/2018","181"
"Lido Beach","21/08/2018","41"
"Casam Beach","21/08/2018","36"
"Hoi Mei Wan Beach","21/08/2018","46"
"Gemini Beaches","21/08/2018","90"
"Anglers' Beach ","21/08/2018","325"
"Rocky Bay Beach","21/08/2018","310"
"Shek O Beach","21/08/2018","43"
"Turtle Cove Beach","21/08/2018","11"
"Hairpin Beach","21/08/2018","1"
"Big Wave Bay Beach","21/08/2018","1000"
"Kwun Yam Beach","21/08/2018","6"
